"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E17",,,,"E18",,,,"E19",,,,"E2",,,,"E20",,,,"E21",,,,"E22",,,,"E23",,,,"E24",,,,"E25",,,,"E26",,,,"E27",,,,"E28",,,,"E29",,,,"E3",,,,"E30",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
466,0.0208737,0.225436,11.0255,10.8,0.127279,0.0458266,0.405875,0.360049,0.0708294,0.127496,1.92753,1.80004,0.0837636,0.030159,0.390208,0.360049,0.0967297,0.0348208,0.394801,0.35998,0.0804887,0.0579542,0.777983,0.720029,0.0870036,0.0626391,0.7826,0.719961,0.0668327,0.0721799,1.15219,1.08001,0.0821735,0.0887481,1.16876,1.08001,0.0740796,0.106674,1.54666,1.43999,0.0649693,0.0935596,1.53362,1.44006,0.0630124,0.11342,1.91339,1.79997,0.138865,0.0499886,0.409969,0.35998,0.0683637,0.123057,1.9231,1.80004,0.0739302,0.0266185,0.386667,0.360049,0.0794349,0.028595,0.388575,0.35998,0.0607827,0.0437653,0.763795,0.720029,0.062823,0.0452301,0.76519,0.71996,0.0587574,0.0634585,1.14347,1.08001,0.0677636,0.0731854,1.1532,1.08001,0.0638404,0.0919296,1.53192,1.43999,0.059004,0.0849651,1.52495,1.43999,0.0586471,0.105563,1.90553,1.79997,0.104871,0.0755103,0.795539,0.720028,0.0580873,0.104559,1.9046,1.80004,0.136751,0.0984551,0.818416,0.719961,0.104356,0.112705,1.19271,1.08001,0.0983199,0.10618,1.18612,1.07994,0.0832403,0.119865,1.55985,1.43999,0.0834488,0.120171,1.56023,1.44006,0.0732573,0.131861,1.93183,1.79997
467,0.0209084,0.225812,11.0259,10.8,0.128151,0.0461407,0.40619,0.360049,0.070969,0.127747,1.92778,1.80004,0.0835299,0.0300748,0.390124,0.360049,0.0966989,0.0348097,0.39479,0.35998,0.0806686,0.0580837,0.778113,0.720029,0.0872714,0.062832,0.782793,0.719961,0.067004,0.0723649,1.15237,1.08001,0.0824024,0.0889953,1.169,1.08001,0.0743699,0.107092,1.54708,1.43999,0.0651465,0.0938148,1.53387,1.44006,0.0631609,0.113688,1.91366,1.79997,0.13973,0.0503002,0.410281,0.35998,0.0685282,0.123353,1.92339,1.80004,0.0744037,0.026789,0.386838,0.360049,0.0799152,0.0287679,0.388748,0.35998,0.0608785,0.0438343,0.763864,0.720029,0.0631222,0.0454455,0.765405,0.71996,0.0590641,0.0637898,1.1438,1.08001,0.0679185,0.0733526,1.15336,1.08001,0.0641423,0.0923642,1.53235,1.43999,0.0592389,0.0853033,1.52529,1.43999,0.0588333,0.105898,1.90587,1.79997,0.105408,0.075897,0.795925,0.720028,0.0583641,0.105058,1.9051,1.80004,0.137211,0.0987867,0.818748,0.719961,0.104866,0.113256,1.19327,1.08001,0.0986494,0.106536,1.18648,1.07994,0.0834087,0.120108,1.5601,1.43999,0.0837104,0.120548,1.56061,1.44006,0.0734642,0.132233,1.9322,1.79997
468,0.0210082,0.226889,11.0269,10.8,0.128578,0.0462945,0.406343,0.360049,0.0713466,0.128427,1.92846,1.80004,0.0838799,0.0302009,0.39025,0.360049,0.0973296,0.0350367,0.395017,0.35998,0.081107,0.0583994,0.778429,0.720029,0.0877145,0.063151,0.783112,0.719961,0.0672848,0.0726682,1.15268,1.08001,0.0826923,0.0893084,1.16932,1.08001,0.0746789,0.107537,1.54753,1.43999,0.0653524,0.0941113,1.53417,1.44006,0.0634404,0.114191,1.91416,1.79997,0.140125,0.0504424,0.410423,0.35998,0.0688388,0.123912,1.92395,1.80004,0.0743931,0.0267851,0.386834,0.360049,0.0801882,0.0288662,0.388847,0.35998,0.0609964,0.0439192,0.763949,0.720029,0.0632859,0.0455633,0.765523,0.71996,0.0592729,0.0640152,1.14402,1.08001,0.0682452,0.0737054,1.15372,1.08001,0.0642978,0.0925882,1.53258,1.43999,0.0594105,0.0855504,1.52554,1.43999,0.0591604,0.106487,1.90646,1.79997,0.105891,0.0762445,0.796273,0.720028,0.0585233,0.105344,1.90538,1.80004,0.137739,0.099167,0.819128,0.719961,0.105224,0.113643,1.19365,1.08001,0.0990772,0.106998,1.18694,1.07994,0.083768,0.120625,1.56061,1.43999,0.0841163,0.121132,1.56119,1.44006,0.0737219,0.132697,1.93267,1.79997
469,0.0210826,0.227693,11.0277,10.8,0.128872,0.0464002,0.406449,0.360049,0.0715253,0.128748,1.92879,1.80004,0.0841067,0.0302825,0.390331,0.360049,0.0976046,0.0351357,0.395116,0.35998,0.0814805,0.0586684,0.778698,0.720029,0.0881147,0.0634391,0.7834,0.719961,0.067619,0.0730291,1.15304,1.08001,0.0830652,0.0897112,1.16972,1.08001,0.0750537,0.108077,1.54807,1.43999,0.0655604,0.0944109,1.53447,1.44006,0.0636842,0.11463,1.9146,1.79997,0.140837,0.0506985,0.410679,0.35998,0.0691018,0.124386,1.92442,1.80004,0.0751771,0.0270674,0.387116,0.360049,0.0802166,0.0288764,0.388857,0.35998,0.0613861,0.0441998,0.764229,0.720029,0.0636421,0.0458197,0.76578,0.71996,0.0595732,0.0643396,1.14435,1.08001,0.0684494,0.073926,1.15394,1.08001,0.0645747,0.092987,1.53298,1.43999,0.0596831,0.085943,1.52593,1.43999,0.0593642,0.106854,1.90682,1.79997,0.106263,0.0765127,0.796541,0.720028,0.0587526,0.105757,1.9058,1.80004,0.138334,0.0995947,0.819556,0.719961,0.105673,0.114128,1.19414,1.08001,0.0994732,0.107425,1.18737,1.07994,0.0841196,0.121131,1.56112,1.43999,0.0843364,0.121449,1.56151,1.44006,0.0740375,0.133265,1.93324,1.79997
470,0.0211243,0.228144,11.0282,10.8,0.129546,0.0466428,0.406692,0.360049,0.0717497,0.129152,1.92919,1.80004,0.0849698,0.0305933,0.390642,0.360049,0.0975541,0.0351176,0.395098,0.35998,0.0817466,0.0588599,0.778889,0.720029,0.0882952,0.0635691,0.78353,0.719961,0.0678994,0.073332,1.15334,1.08001,0.0833424,0.0900106,1.17002,1.08001,0.075259,0.108372,1.54836,1.43999,0.0657296,0.0946544,1.53471,1.44006,0.0639112,0.115038,1.91501,1.79997,0.14146,0.0509229,0.410903,0.35998,0.0692999,0.124743,1.92478,1.80004,0.0753681,0.0271362,0.387185,0.360049,0.0808609,0.0291083,0.389089,0.35998,0.0615031,0.0442841,0.764313,0.720029,0.0638393,0.0459618,0.765922,0.71996,0.0598573,0.0646465,1.14466,1.08001,0.0686473,0.0741397,1.15415,1.08001,0.0647705,0.0932689,1.53326,1.43999,0.0598904,0.0862416,1.52623,1.43999,0.0595097,0.107116,1.90709,1.79997,0.106436,0.0766366,0.796665,0.720028,0.058925,0.106067,1.90611,1.80004,0.138839,0.0999585,0.819919,0.719961,0.105814,0.11428,1.19429,1.08001,0.099909,0.107896,1.18784,1.07994,0.0844128,0.121554,1.56154,1.43999,0.0846174,0.121854,1.56191,1.44006,0.0742473,0.133643,1.93361,1.79997
471,0.0212012,0.228974,11.029,10.8,0.129953,0.0467893,0.406838,0.360049,0.0720439,0.129682,1.92972,1.80004,0.0853599,0.0307337,0.390783,0.360049,0.09764,0.0351485,0.395129,0.35998,0.0822291,0.0592073,0.779237,0.720029,0.0889055,0.0640085,0.783969,0.719961,0.0683031,0.073768,1.15378,1.08001,0.0835562,0.0902414,1.17025,1.08001,0.0755447,0.108784,1.54877,1.43999,0.0660746,0.0951513,1.53521,1.44006,0.0642011,0.11556,1.91553,1.79997,0.141921,0.0510886,0.411069,0.35998,0.0694973,0.125098,1.92514,1.80004,0.0754048,0.0271494,0.387198,0.360049,0.0811548,0.0292142,0.389195,0.35998,0.0618079,0.0445035,0.764533,0.720029,0.0640029,0.0460795,0.766039,0.71996,0.0601458,0.064958,1.14497,1.08001,0.0690057,0.0745268,1.15454,1.08001,0.0649252,0.0934916,1.53348,1.43999,0.0601646,0.0866363,1.52663,1.43999,0.0597282,0.107509,1.90748,1.79997,0.107021,0.0770579,0.797086,0.720028,0.0592552,0.106662,1.9067,1.80004,0.139158,0.100188,0.820149,0.719961,0.106284,0.114788,1.1948,1.08001,0.100355,0.108378,1.18832,1.07994,0.084719,0.121994,1.56198,1.43999,0.0850531,0.122481,1.56254,1.44006,0.0744948,0.134088,1.93406,1.79997
472,0.0212974,0.230012,11.0301,10.8,0.130364,0.0469376,0.406986,0.360049,0.0723453,0.130224,1.93026,1.80004,0.0856178,0.0308266,0.390875,0.360049,0.0981637,0.035337,0.395317,0.35998,0.082563,0.0594477,0.779477,0.720029,0.0891211,0.0641637,0.784124,0.719961,0.0685943,0.0740824,1.15409,1.08001,0.084078,0.090805,1.17081,1.08001,0.0758365,0.109204,1.54919,1.43999,0.0663289,0.0955175,1.53558,1.44006,0.0644313,0.115974,1.91594,1.79997,0.142263,0.0512119,0.411192,0.35998,0.0698984,0.12582,1.92586,1.80004,0.0758116,0.0272959,0.387345,0.360049,0.0813671,0.0292906,0.389271,0.35998,0.0620942,0.0447097,0.764739,0.720029,0.064358,0.0463352,0.766295,0.71996,0.0603698,0.0652,1.14521,1.08001,0.069356,0.0749051,1.15491,1.08001,0.0652063,0.0938964,1.53389,1.43999,0.0604247,0.0870109,1.527,1.43999,0.0600241,0.108042,1.90801,1.79997,0.107598,0.0774737,0.797502,0.720028,0.059453,0.107018,1.90706,1.80004,0.139645,0.100539,0.8205,0.719961,0.106642,0.115174,1.19518,1.08001,0.100752,0.108807,1.18875,1.07994,0.0850979,0.12254,1.56253,1.43999,0.0852584,0.122777,1.56283,1.44006,0.0747753,0.134593,1.93456,1.79997
473,0.0214422,0.231576,11.0316,10.8,0.130961,0.0471523,0.407201,0.360049,0.0727044,0.130871,1.93091,1.80004,0.0860671,0.0309884,0.391037,0.360049,0.0987452,0.0355463,0.395527,0.35998,0.0831956,0.0599033,0.779933,0.720029,0.0897577,0.064622,0.784583,0.719961,0.0689545,0.0744715,1.15448,1.08001,0.084398,0.0911506,1.17116,1.08001,0.0762506,0.1098,1.54979,1.43999,0.0667884,0.0961792,1.53624,1.44006,0.0647961,0.116631,1.9166,1.79997,0.143022,0.0514851,0.411466,0.35998,0.0702064,0.126374,1.92641,1.80004,0.0764539,0.0275271,0.387576,0.360049,0.0818775,0.0294743,0.389455,0.35998,0.0625455,0.0450346,0.765064,0.720029,0.0646264,0.0465285,0.766488,0.71996,0.060828,0.0656948,1.1457,1.08001,0.0697617,0.0753433,1.15535,1.08001,0.0655054,0.0943271,1.53432,1.43999,0.0607214,0.0874381,1.52743,1.43999,0.0603061,0.108549,1.90852,1.79997,0.108105,0.0778389,0.797867,0.720028,0.0598724,0.107773,1.90781,1.80004,0.140332,0.101034,0.820995,0.719961,0.107026,0.11559,1.1956,1.08001,0.101247,0.109341,1.18928,1.07994,0.0854522,0.12305,1.56304,1.43999,0.0857736,0.123519,1.56358,1.44006,0.0751412,0.135252,1.93522,1.79997
474,0.0214127,0.231258,11.0313,10.8,0.130807,0.047097,0.407146,0.360049,0.0728109,0.131062,1.9311,1.80004,0.085972,0.0309541,0.391003,0.360049,0.0987152,0.0355355,0.395516,0.35998,0.0831258,0.059853,0.779882,0.720029,0.0900091,0.064803,0.784764,0.719961,0.0690664,0.0745923,1.1546,1.08001,0.0845797,0.0913469,1.17136,1.08001,0.0762952,0.109864,1.54985,1.43999,0.0666214,0.0959387,1.536,1.44006,0.0648166,0.116668,1.91664,1.79997,0.143543,0.0516729,0.411653,0.35998,0.0702251,0.126408,1.92645,1.80004,0.0767772,0.0276435,0.387692,0.360049,0.0819439,0.0294982,0.389479,0.35998,0.0625543,0.0450409,0.76507,0.720029,0.0647296,0.0466027,0.766563,0.71996,0.0608741,0.0657446,1.14575,1.08001,0.0697367,0.0753164,1.15533,1.08001,0.0657207,0.0946372,1.53463,1.43999,0.0607968,0.0875467,1.52754,1.43999,0.060441,0.108792,1.90876,1.79997,0.108409,0.0780579,0.798086,0.720028,0.0598628,0.107755,1.90779,1.80004,0.140533,0.101178,0.821139,0.719961,0.107592,0.1162,1.19621,1.08001,0.101498,0.109612,1.18955,1.07994,0.0855879,0.123246,1.56323,1.43999,0.0858891,0.123685,1.56374,1.44006,0.075229,0.13541,1.93538,1.79997
475,0.0214298,0.231443,11.0315,10.8,0.131389,0.0473064,0.407355,0.360049,0.0731266,0.131631,1.93167,1.80004,0.0866224,0.0311883,0.391237,0.360049,0.0989027,0.035603,0.395583,0.35998,0.0835744,0.060176,0.780205,0.720029,0.0903042,0.0650155,0.784976,0.719961,0.069411,0.0749645,1.15497,1.08001,0.0849188,0.0917131,1.17172,1.08001,0.0765646,0.110252,1.55024,1.43999,0.0668457,0.0962617,1.53632,1.44006,0.0650741,0.117131,1.9171,1.79997,0.143888,0.051797,0.411777,0.35998,0.070537,0.126969,1.92701,1.80004,0.0765072,0.0275463,0.387595,0.360049,0.0823093,0.0296298,0.38961,0.35998,0.0629527,0.0453278,0.765357,0.720029,0.064904,0.0467283,0.766688,0.71996,0.0612412,0.066141,1.14615,1.08001,0.0700406,0.0756445,1.15565,1.08001,0.0659269,0.0949341,1.53492,1.43999,0.0609981,0.0878366,1.52783,1.43999,0.060642,0.109154,1.90912,1.79997,0.108629,0.0782157,0.798244,0.720028,0.0600247,0.108047,1.90809,1.80004,0.141113,0.101596,0.821557,0.719961,0.108176,0.116831,1.19684,1.08001,0.10173,0.109863,1.1898,1.07994,0.0859471,0.123763,1.56375,1.43999,0.0862488,0.124203,1.56426,1.44006,0.0754193,0.135753,1.93572,1.79997
476,0.0215057,0.232263,11.0323,10.8,0.13205,0.0475444,0.407593,0.360049,0.0733777,0.132083,1.93212,1.80004,0.0871116,0.0313644,0.391413,0.360049,0.0993805,0.035775,0.395755,0.35998,0.0838,0.0603385,0.780368,0.720029,0.0907579,0.0653422,0.785303,0.719961,0.0697214,0.0752997,1.15531,1.08001,0.0853036,0.0921287,1.17214,1.08001,0.0768595,0.110677,1.55067,1.43999,0.0671185,0.0966545,1.53671,1.44006,0.0653116,0.117559,1.91753,1.79997,0.144497,0.052016,0.411997,0.35998,0.0707017,0.127266,1.9273,1.80004,0.0775547,0.0279235,0.387972,0.360049,0.0825083,0.0297014,0.389682,0.35998,0.0631114,0.0454421,0.765471,0.720029,0.0652616,0.0469857,0.766946,0.71996,0.0614718,0.0663901,1.1464,1.08001,0.0703429,0.0759711,1.15598,1.08001,0.066118,0.0952093,1.5352,1.43999,0.0612041,0.0881333,1.52812,1.43999,0.060871,0.109566,1.90954,1.79997,0.109249,0.0786622,0.798691,0.720028,0.0602811,0.108508,1.90855,1.80004,0.141682,0.102006,0.821966,0.719961,0.108559,0.117245,1.19725,1.08001,0.102245,0.110418,1.19036,1.07994,0.0862094,0.124141,1.56413,1.43999,0.086595,0.124702,1.56476,1.44006,0.0757269,0.136306,1.93628,1.79997
477,0.0215736,0.232996,11.033,10.8,0.132649,0.04776,0.407809,0.360049,0.0735786,0.132444,1.93248,1.80004,0.0875526,0.0315232,0.391572,0.360049,0.0995093,0.0358214,0.395802,0.35998,0.0842778,0.0606825,0.780712,0.720029,0.0911228,0.0656048,0.785566,0.719961,0.0699652,0.075563,1.15557,1.08001,0.0856126,0.0924624,1.17247,1.08001,0.0770763,0.110989,1.55098,1.43999,0.0674465,0.0971269,1.53719,1.44006,0.0655326,0.117957,1.91793,1.79997,0.145245,0.0522853,0.412266,0.35998,0.0709993,0.127801,1.92784,1.80004,0.0777029,0.0279768,0.388026,0.360049,0.082966,0.0298662,0.389847,0.35998,0.0633372,0.0456046,0.765634,0.720029,0.0654768,0.0471407,0.767101,0.71996,0.06168,0.0666149,1.14662,1.08001,0.0704791,0.0761181,1.15613,1.08001,0.066372,0.095575,1.53557,1.43999,0.0614774,0.0885267,1.52852,1.43999,0.061026,0.109845,1.90981,1.79997,0.109696,0.0789839,0.799012,0.720028,0.0604791,0.108865,1.9089,1.80004,0.142046,0.102267,0.822228,0.719961,0.109027,0.11775,1.19776,1.08001,0.102461,0.110652,1.19059,1.07994,0.0865407,0.124618,1.56461,1.43999,0.0868574,0.12508,1.56514,1.44006,0.0759281,0.136668,1.93664,1.79997
478,0.0216442,0.233758,11.0338,10.8,0.132904,0.0478518,0.407901,0.360049,0.0738615,0.132954,1.93299,1.80004,0.0878071,0.0316148,0.391664,0.360049,0.0999248,0.035971,0.395951,0.35998,0.0846336,0.0609387,0.780968,0.720029,0.0914897,0.065869,0.78583,0.719961,0.0703578,0.0759871,1.156,1.08001,0.0858978,0.0927703,1.17278,1.08001,0.0773444,0.111375,1.55137,1.43999,0.0677076,0.0975029,1.53756,1.44006,0.065773,0.118389,1.91836,1.79997,0.145656,0.0524334,0.412414,0.35998,0.0712727,0.128294,1.92833,1.80004,0.0778902,0.0280443,0.388093,0.360049,0.0833182,0.0299929,0.389973,0.35998,0.0638061,0.0459423,0.765972,0.720029,0.0655958,0.0472264,0.767186,0.71996,0.0619808,0.0669399,1.14695,1.08001,0.0708325,0.0764998,1.15651,1.08001,0.0666513,0.0959773,1.53597,1.43999,0.0618112,0.0890075,1.529,1.43999,0.0612446,0.110238,1.91021,1.79997,0.110207,0.0793523,0.799381,0.720028,0.0607254,0.109308,1.90935,1.80004,0.142466,0.10257,0.822531,0.719961,0.109378,0.118129,1.19814,1.08001,0.102904,0.11113,1.19107,1.07994,0.0868563,0.125072,1.56506,1.43999,0.0871521,0.125504,1.56556,1.44006,0.0761382,0.137047,1.93702,1.79997
479,0.021725,0.234631,11.0347,10.8,0.1334,0.0480306,0.408079,0.360049,0.074073,0.133334,1.93337,1.80004,0.0889494,0.0320261,0.392075,0.360049,0.100263,0.0360925,0.396073,0.35998,0.0847883,0.06105,0.781079,0.720029,0.0918999,0.0661643,0.786125,0.719961,0.0707297,0.0763887,1.1564,1.08001,0.0862017,0.0930986,1.17311,1.08001,0.0777052,0.111895,1.55188,1.43999,0.0678853,0.0977589,1.53782,1.44006,0.0659739,0.118751,1.91872,1.79997,0.146463,0.0527237,0.412704,0.35998,0.0714788,0.128665,1.9287,1.80004,0.0783525,0.0282107,0.38826,0.360049,0.0835549,0.0300781,0.390059,0.35998,0.0640015,0.046083,0.766112,0.720029,0.0658446,0.0474055,0.767366,0.71996,0.0623025,0.0672873,1.1473,1.08001,0.0711091,0.0767986,1.15681,1.08001,0.0668878,0.0963178,1.53631,1.43999,0.06201,0.0892937,1.52928,1.43999,0.0614823,0.110666,1.91064,1.79997,0.11073,0.0797286,0.799757,0.720028,0.0609415,0.109697,1.90974,1.80004,0.143021,0.102969,0.82293,0.719961,0.109677,0.118453,1.19846,1.08001,0.103363,0.111626,1.19157,1.07994,0.0871677,0.125521,1.56551,1.43999,0.0874051,0.125868,1.56593,1.44006,0.0763631,0.137451,1.93742,1.79997
480,0.0217944,0.235381,11.0354,10.8,0.133992,0.0482436,0.408293,0.360049,0.0743534,0.133839,1.93388,1.80004,0.0888094,0.0319757,0.392025,0.360049,0.100556,0.0361982,0.396179,0.35998,0.0852305,0.0613685,0.781398,0.720029,0.0922889,0.0664444,0.786405,0.719961,0.0710076,0.0766889,1.1567,1.08001,0.0863928,0.093305,1.17331,1.08001,0.0779564,0.112256,1.55225,1.43999,0.0679699,0.0978807,1.53794,1.44006,0.0662318,0.119215,1.91918,1.79997,0.1461,0.0525932,0.412574,0.35998,0.0716694,0.129008,1.92905,1.80004,0.078465,0.0282512,0.3883,0.360049,0.0838083,0.0301694,0.39015,0.35998,0.0643271,0.0463174,0.766347,0.720029,0.0661388,0.0476173,0.767577,0.71996,0.0624584,0.0674556,1.14746,1.08001,0.071472,0.0771904,1.1572,1.08001,0.0671002,0.0966236,1.53661,1.43999,0.0622615,0.0896559,1.52965,1.43999,0.0616959,0.111051,1.91102,1.79997,0.111226,0.0800856,0.800114,0.720028,0.0611585,0.110088,1.91013,1.80004,0.1434,0.103242,0.823203,0.719961,0.11003,0.118834,1.19884,1.08001,0.103771,0.112066,1.19201,1.07994,0.0874841,0.125976,1.56597,1.43999,0.0877142,0.126314,1.56637,1.44006,0.0766464,0.137961,1.93793,1.79997
481,0.0218456,0.235933,11.036,10.8,0.134507,0.0484291,0.408478,0.360049,0.0745967,0.134277,1.93431,1.80004,0.0896419,0.0322754,0.392324,0.360049,0.100841,0.0363008,0.396281,0.35998,0.0855023,0.0615642,0.781593,0.720029,0.0925082,0.0666022,0.786563,0.719961,0.0712467,0.0769471,1.15696,1.08001,0.0867779,0.0937209,1.17373,1.08001,0.078235,0.112658,1.55265,1.43999,0.0682036,0.0982171,1.53828,1.44006,0.0664115,0.119539,1.91951,1.79997,0.146576,0.0527646,0.412745,0.35998,0.0719996,0.129602,1.92964,1.80004,0.0788098,0.0283754,0.388424,0.360049,0.0842903,0.0303429,0.390323,0.35998,0.0644581,0.0464117,0.766441,0.720029,0.0664115,0.0478136,0.767774,0.71996,0.0627169,0.0677348,1.14774,1.08001,0.0716512,0.077384,1.15739,1.08001,0.0673659,0.0970063,1.537,1.43999,0.0624214,0.0898861,1.52988,1.43999,0.0619004,0.111419,1.91139,1.79997,0.11157,0.0803338,0.800362,0.720028,0.0612962,0.110336,1.91037,1.80004,0.143815,0.103541,0.823502,0.719961,0.110378,0.119209,1.19922,1.08001,0.104181,0.11251,1.19245,1.07994,0.0877465,0.126354,1.56634,1.43999,0.0879813,0.126698,1.56676,1.44006,0.0768784,0.138379,1.93835,1.79997
482,0.0219256,0.236797,11.0368,10.8,0.134895,0.0485688,0.408618,0.360049,0.0748614,0.134753,1.93479,1.80004,0.0896759,0.0322877,0.392337,0.360049,0.101643,0.0365893,0.39657,0.35998,0.0859329,0.0618742,0.781904,0.720029,0.0929649,0.0669311,0.786892,0.719961,0.0715658,0.0772917,1.1573,1.08001,0.0870652,0.0940312,1.17404,1.08001,0.0784163,0.112919,1.55291,1.43999,0.0684805,0.098616,1.53867,1.44006,0.066704,0.120065,1.92003,1.79997,0.147298,0.0530243,0.413005,0.35998,0.072198,0.129959,1.93,1.80004,0.0792166,0.0285218,0.388571,0.360049,0.0846006,0.0304545,0.390435,0.35998,0.0648468,0.0466916,0.766721,0.720029,0.0664848,0.0478664,0.767826,0.71996,0.0630495,0.068094,1.1481,1.08001,0.0719363,0.0776919,1.1577,1.08001,0.0675872,0.0973249,1.53732,1.43999,0.0627515,0.0903614,1.53035,1.43999,0.0620996,0.111777,1.91175,1.79997,0.112002,0.0806443,0.800673,0.720028,0.0615007,0.110704,1.91074,1.80004,0.144413,0.103972,0.823933,0.719961,0.11076,0.119622,1.19963,1.08001,0.104521,0.112876,1.19282,1.07994,0.0881091,0.126876,1.56687,1.43999,0.0883932,0.127291,1.56735,1.44006,0.0771273,0.138827,1.9388,1.79997
483,0.0220037,0.237641,11.0377,10.8,0.13557,0.048812,0.408861,0.360049,0.0751315,0.13524,1.93528,1.80004,0.0899253,0.0323775,0.392426,0.360049,0.10212,0.0367613,0.396742,0.35998,0.0863578,0.0621802,0.782209,0.720029,0.0934055,0.0672483,0.787209,0.719961,0.0718101,0.0775556,1.15756,1.08001,0.0874827,0.0944821,1.17449,1.08001,0.0787063,0.113336,1.55333,1.43999,0.0687192,0.0989597,1.53902,1.44006,0.0669023,0.120422,1.92039,1.79997,0.147946,0.0532577,0.413238,0.35998,0.0724578,0.130427,1.93046,1.80004,0.0796092,0.0286632,0.388712,0.360049,0.0850548,0.0306181,0.390599,0.35998,0.0650465,0.0468354,0.766865,0.720029,0.0668678,0.0481421,0.768102,0.71996,0.0631813,0.0682364,1.14825,1.08001,0.0721279,0.0778988,1.15791,1.08001,0.0678798,0.0977462,1.53774,1.43999,0.0630323,0.0907658,1.53076,1.43999,0.0622911,0.112122,1.91209,1.79997,0.112447,0.0809651,0.800994,0.720028,0.0617605,0.111171,1.91121,1.80004,0.144851,0.104287,0.824248,0.719961,0.111187,0.120083,1.20009,1.08001,0.104855,0.113238,1.19318,1.07994,0.0884276,0.127335,1.56732,1.43999,0.0886827,0.127708,1.56777,1.44006,0.0773484,0.139225,1.9392,1.79997
484,0.0220652,0.238305,11.0383,10.8,0.136154,0.0490222,0.409071,0.360049,0.0753682,0.135666,1.9357,1.80004,0.0906822,0.03265,0.392699,0.360049,0.102059,0.0367392,0.39672,0.35998,0.086585,0.0623437,0.782373,0.720029,0.0936278,0.0674083,0.787369,0.719961,0.0721304,0.0779015,1.15791,1.08001,0.0877752,0.094798,1.17481,1.08001,0.0790168,0.113783,1.55377,1.43999,0.069098,0.0995052,1.53956,1.44006,0.0671282,0.120829,1.9208,1.79997,0.148237,0.0533624,0.413343,0.35998,0.0726077,0.130697,1.93073,1.80004,0.0796326,0.0286716,0.388721,0.360049,0.0851215,0.0306421,0.390623,0.35998,0.0652737,0.046999,0.767028,0.720029,0.0671072,0.0483145,0.768275,0.71996,0.063419,0.0684931,1.1485,1.08001,0.0723606,0.0781502,1.15816,1.08001,0.0679603,0.0978621,1.53785,1.43999,0.0632704,0.0911087,1.5311,1.43999,0.0624226,0.112359,1.91233,1.79997,0.112875,0.0812731,0.801302,0.720028,0.0620396,0.111674,1.91171,1.80004,0.145282,0.104597,0.824558,0.719961,0.111736,0.120676,1.20069,1.08001,0.105243,0.113656,1.1936,1.07994,0.0886738,0.127689,1.56768,1.43999,0.0889685,0.12812,1.56818,1.44006,0.0775588,0.139603,1.93957,1.79997
