"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
73,0.000749006,0.00458869,6.13095,6.12636,0.00108123,0.000220797,0.204429,0.204209,3.64641e-05,1.48929e-05,0.40844,0.408425,6.00216e-05,3.67713e-05,0.61267,0.612634,0.000179678,0.00014677,0.816997,0.81685,-9.4052e-05,-9.60326e-05,1.02096,1.02106,-8.57696e-05,-0.000105091,1.22516,1.22527,-5.00398e-05,-7.15311e-05,1.42941,1.42948,-9.27565e-05,-0.000151536,1.63354,1.63369,0.00035936,0.000146783,0.408603,0.408456,0.000835872,0.000512077,0.613138,0.612626,0.000778894,0.000636258,0.81751,0.816873,0.00123669,0.00126271,1.02231,1.02104,0.000675547,0.000827742,1.22612,1.22529,0.000747963,0.00106918,1.43053,1.42946,0.00108531,0.00177309,1.63548,1.63371,-0.000249908,-5.10333e-05,0.204157,0.204208
74,0.000761485,0.00466513,6.13103,6.12636,0.00122594,0.000250348,0.204459,0.204209,0.000180366,7.3666e-05,0.408499,0.408425,0.000126158,7.72885e-05,0.612711,0.612634,8.96839e-05,7.32583e-05,0.816923,0.81685,-3.61604e-05,-3.69219e-05,1.02102,1.02106,-8.84739e-05,-0.000108404,1.22516,1.22527,-5.85011e-05,-8.36264e-05,1.4294,1.42948,-8.39521e-05,-0.000137152,1.63356,1.63369,0.000344888,0.000140872,0.408597,0.408456,0.000861709,0.000527905,0.613154,0.612626,0.000862352,0.000704432,0.817578,0.816873,0.00140513,0.0014347,1.02248,1.02104,0.000683426,0.000837396,1.22613,1.22529,0.000888278,0.00126976,1.43073,1.42946,0.00116004,0.00189517,1.6356,1.63371,-0.000237385,-4.8476e-05,0.20416,0.204208
75,0.000787152,0.00482238,6.13119,6.12636,0.000896009,0.000182973,0.204392,0.204209,0.00020065,8.19505e-05,0.408507,0.408425,6.99254e-05,4.28387e-05,0.612676,0.612634,0.000132292,0.000108062,0.816958,0.81685,-5.93025e-05,-6.05514e-05,1.021,1.02106,-7.32237e-05,-8.97186e-05,1.22518,1.22527,-6.49471e-05,-9.28409e-05,1.42939,1.42948,-6.79189e-05,-0.000110959,1.63358,1.63369,0.00038652,0.000157876,0.408614,0.408456,0.00101651,0.000622741,0.613248,0.612626,0.00080975,0.000661463,0.817535,0.816873,0.00124601,0.00127223,1.02232,1.02104,0.000665885,0.000815903,1.22611,1.22529,0.000760533,0.00108715,1.43055,1.42946,0.00114822,0.00187586,1.63558,1.63371,3.67635e-05,7.50741e-06,0.204216,0.204208
76,0.000802663,0.00491741,6.13128,6.12636,0.00107478,0.000219479,0.204428,0.204209,0.000170692,6.97149e-05,0.408495,0.408425,9.20756e-05,5.64086e-05,0.61269,0.612634,9.02324e-05,7.37063e-05,0.816924,0.81685,-6.40492e-05,-6.5398e-05,1.02099,1.02106,-7.6537e-05,-9.37783e-05,1.22517,1.22527,-7.74129e-05,-0.000110661,1.42937,1.42948,-5.40949e-05,-8.83745e-05,1.6336,1.63369,0.000300697,0.000122822,0.408579,0.408456,0.00096911,0.000593702,0.613219,0.612626,0.00084212,0.000687906,0.817561,0.816873,0.00140839,0.00143803,1.02248,1.02104,0.000750456,0.000919527,1.22621,1.22529,0.000890901,0.00127351,1.43073,1.42946,0.00119431,0.00195115,1.63566,1.63371,0.000104119,2.1262e-05,0.20423,0.204208
77,0.000819479,0.00502043,6.13139,6.12636,0.00131555,0.000268646,0.204477,0.204209,0.000135574,5.53716e-05,0.40848,0.408425,8.94982e-05,5.48296e-05,0.612688,0.612634,0.000138844,0.000113415,0.816963,0.81685,-7.71836e-05,-7.8809e-05,1.02098,1.02106,-7.08756e-05,-8.68416e-05,1.22518,1.22527,-8.9717e-05,-0.000128249,1.42936,1.42948,-0.00010924,-0.000178464,1.63351,1.63369,0.000375475,0.000153365,0.408609,0.408456,0.000946347,0.000579756,0.613205,0.612626,0.000844713,0.000690023,0.817563,0.816873,0.00133228,0.00136032,1.0224,1.02104,0.000793857,0.000972706,1.22626,1.22529,0.000808432,0.00115562,1.43062,1.42946,0.00121068,0.0019779,1.63569,1.63371,5.14248e-05,1.05014e-05,0.204219,0.204208
78,0.000842323,0.00516038,6.13153,6.12636,0.00114754,0.000234337,0.204443,0.204209,0.000193125,7.88772e-05,0.408504,0.408425,0.000107399,6.57963e-05,0.612699,0.612634,8.11167e-05,6.62602e-05,0.816916,0.81685,-1.3346e-05,-1.36271e-05,1.02105,1.02106,-0.000115154,-0.000141094,1.22513,1.22527,-5.52383e-05,-7.89622e-05,1.4294,1.42948,-8.59045e-05,-0.000140342,1.63355,1.63369,0.000482157,0.00019694,0.408653,0.408456,0.000967035,0.000592431,0.613218,0.612626,0.000885092,0.000723008,0.817596,0.816873,0.00150504,0.00153671,1.02258,1.02104,0.000822515,0.00100782,1.2263,1.22529,0.00088107,0.00125945,1.43072,1.42946,0.00124991,0.00204199,1.63575,1.63371,-7.63461e-05,-1.55905e-05,0.204193,0.204208
79,0.000856434,0.00524683,6.13161,6.12636,0.00109768,0.000224155,0.204433,0.204209,1.81571e-05,7.41581e-06,0.408432,0.408425,3.75447e-05,2.30012e-05,0.612657,0.612634,0.000122895,0.000100387,0.81695,0.81685,-6.22583e-05,-6.35694e-05,1.021,1.02106,-9.93796e-05,-0.000121767,1.22515,1.22527,-0.000116696,-0.000166815,1.42932,1.42948,-6.93808e-05,-0.000113347,1.63358,1.63369,0.000377399,0.000154151,0.40861,0.408456,0.000994989,0.000609556,0.613235,0.612626,0.000935748,0.000764388,0.817638,0.816873,0.00141008,0.00143975,1.02248,1.02104,0.000792374,0.000970888,1.22626,1.22529,0.000862939,0.00123354,1.43069,1.42946,0.00120946,0.0019759,1.63568,1.63371,-0.000148871,-3.04008e-05,0.204178,0.204208
80,0.000875702,0.00536487,6.13173,6.12636,0.000922207,0.000188323,0.204397,0.204209,0.000163104,6.66156e-05,0.408492,0.408425,5.89193e-06,3.6096e-06,0.612637,0.612634,9.7238e-05,7.94288e-05,0.816929,0.81685,-6.0339e-05,-6.16097e-05,1.021,1.02106,-9.11032e-05,-0.000111626,1.22516,1.22527,-5.87732e-05,-8.40154e-05,1.4294,1.42948,-7.57665e-05,-0.000123779,1.63357,1.63369,0.000349587,0.000142791,0.408599,0.408456,0.00108693,0.000665881,0.613292,0.612626,0.000930009,0.0007597,0.817633,0.816873,0.00153966,0.00157205,1.02262,1.02104,0.000863587,0.00105814,1.22635,1.22529,0.000996279,0.00142414,1.43088,1.42946,0.00126387,0.00206479,1.63577,1.63371,0.000246764,5.03913e-05,0.204259,0.204208
81,0.000892995,0.00547081,6.13184,6.12636,0.000951215,0.000194246,0.204403,0.204209,0.00015059,6.15047e-05,0.408486,0.408425,3.88919e-06,2.38265e-06,0.612636,0.612634,8.1614e-05,6.66664e-05,0.816917,0.81685,-6.31624e-05,-6.44925e-05,1.02099,1.02106,-0.00010578,-0.000129609,1.22514,1.22527,-0.000131859,-0.000188491,1.4293,1.42948,-7.03075e-05,-0.000114861,1.63358,1.63369,0.000359574,0.00014687,0.408603,0.408456,0.00114349,0.00070053,0.613326,0.612626,0.00102144,0.000834389,0.817708,0.816873,0.00145849,0.00148918,1.02253,1.02104,0.000818896,0.00100339,1.22629,1.22529,0.000929125,0.00132815,1.43079,1.42946,0.00132753,0.00216879,1.63588,1.63371,-0.000151884,-3.1016e-05,0.204177,0.204208
82,0.000909208,0.00557014,6.13193,6.12636,0.0011826,0.000241496,0.20445,0.204209,9.1871e-05,3.75224e-05,0.408462,0.408425,3.17677e-05,1.9462e-05,0.612653,0.612634,0.000183905,0.000150223,0.817,0.81685,-7.15995e-05,-7.31073e-05,1.02099,1.02106,-0.000108804,-0.000133314,1.22513,1.22527,-8.22582e-05,-0.000117587,1.42937,1.42948,-0.000117497,-0.000191954,1.6335,1.63369,0.000462937,0.000189089,0.408645,0.408456,0.00115391,0.000706914,0.613333,0.612626,0.00101974,0.000833,0.817706,0.816873,0.00158995,0.0016234,1.02267,1.02104,0.000856955,0.00105002,1.22634,1.22529,0.00106668,0.00152477,1.43099,1.42946,0.00131093,0.00214167,1.63585,1.63371,0.000168942,3.44994e-05,0.204243,0.204208
83,0.000916271,0.00561341,6.13198,6.12636,0.000584314,0.000119322,0.204328,0.204209,8.40952e-05,3.43466e-05,0.408459,0.408425,-1.5121e-05,-9.26365e-06,0.612624,0.612634,0.000177249,0.000144785,0.816995,0.81685,-1.1231e-05,-1.14675e-05,1.02105,1.02106,-0.00017157,-0.000210219,1.22506,1.22527,-0.000114958,-0.00016433,1.42932,1.42948,-6.42471e-05,-0.00010496,1.63359,1.63369,0.000534417,0.000218286,0.408674,0.408456,0.00110411,0.000676406,0.613302,0.612626,0.00108423,0.000885676,0.817759,0.816873,0.00154052,0.00157294,1.02262,1.02104,0.000840943,0.0010304,1.22632,1.22529,0.000954585,0.00136454,1.43082,1.42946,0.00137533,0.00224689,1.63595,1.63371,0.000261898,5.34817e-05,0.204262,0.204208
84,0.00094445,0.00578604,6.13215,6.12636,0.0013496,0.000275599,0.204484,0.204209,0.000144082,5.88465e-05,0.408484,0.408425,6.25379e-05,3.83128e-05,0.612672,0.612634,4.30126e-05,3.51349e-05,0.816885,0.81685,-0.000105389,-0.000107608,1.02095,1.02106,-0.000127308,-0.000155987,1.22511,1.22527,-0.000108178,-0.000154639,1.42933,1.42948,-0.0001338,-0.000218588,1.63347,1.63369,0.000565933,0.000231159,0.408687,0.408456,0.00116679,0.000714808,0.613341,0.612626,0.00108457,0.000885959,0.817759,0.816873,0.00160533,0.00163911,1.02268,1.02104,0.000860881,0.00105483,1.22635,1.22529,0.0010725,0.0015331,1.43099,1.42946,0.00141252,0.00230765,1.63602,1.63371,-7.6589e-05,-1.56401e-05,0.204193,0.204208
85,0.000957968,0.00586886,6.13223,6.12636,0.00146703,0.000299581,0.204508,0.204209,0.000206592,8.43772e-05,0.408509,0.408425,8.87294e-05,5.43586e-05,0.612688,0.612634,0.000115938,9.47038e-05,0.816945,0.81685,-5.24559e-05,-5.35606e-05,1.02101,1.02106,-0.000132112,-0.000161872,1.22511,1.22527,-6.75085e-05,-9.65024e-05,1.42939,1.42948,-0.000101715,-0.000166171,1.63353,1.63369,0.000543173,0.000221862,0.408678,0.408456,0.0012521,0.000767071,0.613393,0.612626,0.00119063,0.000972591,0.817846,0.816873,0.001599,0.00163265,1.02268,1.02104,0.000953161,0.0011679,1.22646,1.22529,0.00108,0.00154381,1.431,1.42946,0.0014672,0.00239698,1.6361,1.63371,1.66009e-05,3.39004e-06,0.204212,0.204208
86,0.000982604,0.00601979,6.13238,6.12636,0.00107866,0.000220271,0.204429,0.204209,0.000125451,5.12373e-05,0.408476,0.408425,2.70142e-05,1.65498e-05,0.61265,0.612634,0.000149423,0.000122056,0.816972,0.81685,-0.000108319,-0.0001106,1.02095,1.02106,-0.000152593,-0.000186967,1.22508,1.22527,-4.263e-05,-6.09389e-05,1.42942,1.42948,-0.000116337,-0.000190059,1.6335,1.63369,0.000476985,0.000194827,0.408651,0.408456,0.00119861,0.000734299,0.61336,0.612626,0.00112276,0.000917151,0.817791,0.816873,0.00171806,0.00175421,1.0228,1.02104,0.000982857,0.00120429,1.22649,1.22529,0.00117735,0.00168297,1.43114,1.42946,0.00142665,0.00233073,1.63604,1.63371,0.000120585,2.46245e-05,0.204233,0.204208
87,0.00100563,0.00616089,6.13253,6.12636,0.00147321,0.000300842,0.204509,0.204209,0.000174993,7.14715e-05,0.408496,0.408425,9.72833e-05,5.9599e-05,0.612693,0.612634,0.000156879,0.000128147,0.816978,0.81685,-4.25705e-05,-4.34669e-05,1.02102,1.02106,-0.00013404,-0.000164234,1.2251,1.22527,-6.61312e-05,-9.45334e-05,1.42939,1.42948,-0.000120717,-0.000197214,1.6335,1.63369,0.000681984,0.000278561,0.408734,0.408456,0.00134973,0.000826876,0.613453,0.612626,0.00114466,0.00093504,0.817809,0.816873,0.00173668,0.00177322,1.02282,1.02104,0.000970487,0.00118913,1.22648,1.22529,0.00111482,0.0015936,1.43105,1.42946,0.00148748,0.0024301,1.63614,1.63371,0.000202739,4.1401e-05,0.20425,0.204208
88,0.00102224,0.00626263,6.13263,6.12636,0.00133421,0.000272457,0.204481,0.204209,1.89082e-05,7.7226e-06,0.408433,0.408425,-7.78604e-06,-4.76999e-06,0.612629,0.612634,0.000102785,8.39598e-05,0.816934,0.81685,-7.58286e-05,-7.74255e-05,1.02098,1.02106,-0.000167318,-0.000205009,1.22506,1.22527,-6.71411e-05,-9.5977e-05,1.42939,1.42948,-0.000149325,-0.000243952,1.63345,1.63369,0.000575433,0.000235039,0.408691,0.408456,0.00130286,0.000798168,0.613424,0.612626,0.00113132,0.000924147,0.817798,0.816873,0.00178942,0.00182707,1.02287,1.02104,0.00100143,0.00122704,1.22652,1.22529,0.00124058,0.00177336,1.43123,1.42946,0.00156771,0.00256117,1.63627,1.63371,0.000172783,3.52837e-05,0.204244,0.204208
89,0.00104952,0.00642976,6.13279,6.12636,0.00127433,0.00026023,0.204469,0.204209,7.77777e-05,3.17663e-05,0.408457,0.408425,6.33268e-05,3.87961e-05,0.612672,0.612634,0.000165158,0.000134909,0.816985,0.81685,-6.20983e-05,-6.3406e-05,1.021,1.02106,-0.00017186,-0.000210574,1.22506,1.22527,-0.000103698,-0.000148234,1.42934,1.42948,-0.000127705,-0.000208631,1.63348,1.63369,0.000546047,0.000223036,0.408679,0.408456,0.00117977,0.000722758,0.613348,0.612626,0.0012737,0.00104045,0.817914,0.816873,0.00179644,0.00183424,1.02288,1.02104,0.000948672,0.0011624,1.22645,1.22529,0.00118466,0.00169342,1.43115,1.42946,0.00160319,0.00261914,1.63633,1.63371,-2.79541e-05,-5.70846e-06,0.204203,0.204208
90,0.00108383,0.00663992,6.133,6.12636,0.0010943,0.000223465,0.204432,0.204209,-5.43071e-06,-2.21804e-06,0.408423,0.408425,2.39347e-05,1.46632e-05,0.612648,0.612634,0.000104715,8.55363e-05,0.816936,0.81685,-3.57042e-05,-3.6456e-05,1.02102,1.02106,-0.00016731,-0.000204999,1.22506,1.22527,-3.81226e-05,-5.44956e-05,1.42943,1.42948,-0.000166422,-0.000271882,1.63342,1.63369,0.000489743,0.000200038,0.408656,0.408456,0.00131848,0.000807736,0.613433,0.612626,0.00122165,0.000997936,0.817871,0.816873,0.00185509,0.00189412,1.02294,1.02104,0.00106811,0.00130874,1.2266,1.22529,0.00128009,0.00182984,1.43129,1.42946,0.00160179,0.00261686,1.63632,1.63371,6.15615e-05,1.25714e-05,0.204221,0.204208
91,0.00109683,0.00671957,6.13308,6.12636,0.00137109,0.000279989,0.204489,0.204209,1.10544e-07,4.51489e-08,0.408425,0.408425,-5.34513e-05,-3.2746e-05,0.612601,0.612634,0.000172838,0.000141183,0.816991,0.81685,-1.15134e-05,-1.17559e-05,1.02105,1.02106,-0.000207047,-0.000253689,1.22501,1.22527,-4.21848e-05,-6.03025e-05,1.42942,1.42948,-0.000147513,-0.000240991,1.63345,1.63369,0.00039939,0.000163133,0.408619,0.408456,0.00139789,0.000856386,0.613482,0.612626,0.00125403,0.00102439,0.817898,0.816873,0.00194716,0.00198813,1.02303,1.02104,0.00107806,0.00132093,1.22661,1.22529,0.00129402,0.00184976,1.43131,1.42946,0.00168029,0.00274511,1.63645,1.63371,0.000274886,5.6134e-05,0.204265,0.204208
92,0.00112666,0.00690236,6.13327,6.12636,0.00203195,0.000414941,0.204623,0.204209,9.87958e-05,4.03507e-05,0.408465,0.408425,2.80675e-05,1.71951e-05,0.612651,0.612634,0.000143743,0.000117416,0.816967,0.81685,-4.25934e-05,-4.34903e-05,1.02102,1.02106,-0.000156925,-0.000192276,1.22508,1.22527,-0.000105897,-0.000151378,1.42933,1.42948,-0.000187729,-0.000306692,1.63339,1.63369,0.000703787,0.000287466,0.408743,0.408456,0.00134514,0.000824066,0.61345,0.612626,0.00125466,0.0010249,0.817898,0.816873,0.00192853,0.00196912,1.02301,1.02104,0.00116303,0.00142505,1.22672,1.22529,0.00136835,0.001956,1.43142,1.42946,0.00168134,0.00274682,1.63645,1.63371,0.000248747,5.07962e-05,0.204259,0.204208
93,0.00113725,0.00696718,6.13333,6.12636,0.00191468,0.000390995,0.2046,0.204209,0.000149145,6.09145e-05,0.408486,0.408425,2.47591e-05,1.51683e-05,0.612649,0.612634,6.2937e-05,5.14101e-05,0.816901,0.81685,-3.47991e-05,-3.55319e-05,1.02102,1.02106,-0.000178574,-0.000218801,1.22505,1.22527,-0.000103861,-0.000148468,1.42934,1.42948,-0.000162093,-0.000264809,1.63343,1.63369,0.000634722,0.000259256,0.408715,0.408456,0.00137575,0.00084282,0.613469,0.612626,0.0013297,0.0010862,0.81796,0.816873,0.00201534,0.00205775,1.0231,1.02104,0.0011761,0.00144106,1.22673,1.22529,0.0013304,0.00190176,1.43136,1.42946,0.00176771,0.00288792,1.6366,1.63371,0.000224811,4.59083e-05,0.204254,0.204208
94,0.00117359,0.00718986,6.13355,6.12636,0.001819,0.000371456,0.20458,0.204209,0.000188811,7.71149e-05,0.408502,0.408425,-6.46945e-05,-3.9634e-05,0.612594,0.612634,0.000142072,0.000116051,0.816966,0.81685,-2.68105e-05,-2.73751e-05,1.02103,1.02106,-0.000189469,-0.00023215,1.22504,1.22527,-7.49257e-05,-0.000107105,1.42938,1.42948,-0.000150017,-0.000245082,1.63345,1.63369,0.000965301,0.000394283,0.40885,0.408456,0.00149706,0.000917136,0.613543,0.612626,0.00134882,0.00110181,0.817975,0.816873,0.0019515,0.00199256,1.02304,1.02104,0.00119573,0.00146511,1.22676,1.22529,0.0014679,0.0020983,1.43156,1.42946,0.00178814,0.0029213,1.63663,1.63371,0.000121049,2.47192e-05,0.204233,0.204208
95,0.00118482,0.00725867,6.13362,6.12636,0.00187241,0.000382363,0.204591,0.204209,-3.92923e-05,-1.60479e-05,0.408409,0.408425,9.96163e-06,6.10283e-06,0.61264,0.612634,0.000167029,0.000136438,0.816987,0.81685,-5.02206e-05,-5.12782e-05,1.02101,1.02106,-0.000145233,-0.00017795,1.22509,1.22527,-0.000132652,-0.000189623,1.42929,1.42948,-0.000203495,-0.000332448,1.63336,1.63369,0.000836652,0.000341735,0.408798,0.408456,0.00159499,0.000977131,0.613603,0.612626,0.00129257,0.00105587,0.817929,0.816873,0.00213924,0.00218425,1.02323,1.02104,0.00119271,0.00146141,1.22675,1.22529,0.00141562,0.00202358,1.43148,1.42946,0.00187404,0.00306164,1.63677,1.63371,0.000347819,7.10276e-05,0.204279,0.204208
96,0.00120978,0.00741153,6.13378,6.12636,0.00194151,0.000396473,0.204605,0.204209,9.51334e-05,3.88549e-05,0.408464,0.408425,-1.31584e-05,-8.06127e-06,0.612625,0.612634,0.000156264,0.000127644,0.816978,0.81685,-2.53663e-05,-2.59005e-05,1.02103,1.02106,-0.000173566,-0.000212664,1.22505,1.22527,-0.000120216,-0.000171847,1.42931,1.42948,-0.000242241,-0.000395748,1.6333,1.63369,0.00102006,0.00041665,0.408873,0.408456,0.00164984,0.00101073,0.613636,0.612626,0.00145768,0.00119074,0.818064,0.816873,0.00216086,0.00220633,1.02325,1.02104,0.0012543,0.00153688,1.22683,1.22529,0.00148213,0.00211864,1.43158,1.42946,0.00184701,0.00301748,1.63673,1.63371,0.000245517,5.01367e-05,0.204259,0.204208
97,0.0012336,0.00755746,6.13392,6.12636,0.00224078,0.000457587,0.204666,0.204209,7.67701e-05,3.13548e-05,0.408456,0.408425,-1.85351e-05,-1.13552e-05,0.612622,0.612634,9.37193e-05,7.65546e-05,0.816927,0.81685,-6.09801e-05,-6.22643e-05,1.021,1.02106,-0.000159838,-0.000195845,1.22507,1.22527,-0.000102455,-0.000146458,1.42934,1.42948,-0.00020346,-0.000332391,1.63336,1.63369,0.000768973,0.000314092,0.40877,0.408456,0.00177493,0.00108737,0.613713,0.612626,0.00143589,0.00117294,0.818046,0.816873,0.00220311,0.00224947,1.02329,1.02104,0.00131687,0.00161355,1.2269,1.22529,0.00154425,0.00220745,1.43167,1.42946,0.00192349,0.00314243,1.63685,1.63371,8.38924e-06,1.71315e-06,0.20421,0.204208
98,0.00125853,0.00771021,6.13408,6.12636,0.00188782,0.00038551,0.204594,0.204209,5.19589e-05,2.12213e-05,0.408446,0.408425,7.9165e-05,4.84991e-05,0.612682,0.612634,8.96116e-05,7.31993e-05,0.816923,0.81685,-5.89494e-05,-6.01908e-05,1.021,1.02106,-0.000205426,-0.000251702,1.22502,1.22527,-0.000159986,-0.000228698,1.42926,1.42948,-0.000200741,-0.000327949,1.63336,1.63369,0.000995115,0.00040646,0.408862,0.408456,0.00177148,0.00108526,0.613711,0.612626,0.00141672,0.00115728,0.818031,0.816873,0.00222859,0.00227548,1.02332,1.02104,0.00138916,0.00170213,1.22699,1.22529,0.00165769,0.0023696,1.43183,1.42946,0.00194847,0.00318324,1.63689,1.63371,0.000296496,6.05469e-05,0.204269,0.204208
99,0.00128839,0.00789316,6.13426,6.12636,0.00215806,0.000440695,0.204649,0.204209,-3.19596e-05,-1.30531e-05,0.408412,0.408425,-4.00932e-05,-2.45624e-05,0.612609,0.612634,3.22137e-05,2.63137e-05,0.816876,0.81685,-3.96471e-05,-4.0482e-05,1.02102,1.02106,-0.000213806,-0.000261969,1.22501,1.22527,-0.000201384,-0.000287875,1.4292,1.42948,-0.000224408,-0.000366614,1.63333,1.63369,0.000988585,0.000403793,0.40886,0.408456,0.00170332,0.0010435,0.613669,0.612626,0.00147127,0.00120184,0.818075,0.816873,0.00221059,0.00225711,1.0233,1.02104,0.00139632,0.00171089,1.227,1.22529,0.00166729,0.00238332,1.43184,1.42946,0.00202454,0.0033075,1.63702,1.63371,0.000333373,6.80776e-05,0.204277,0.204208
100,0.00132076,0.00809148,6.13446,6.12636,0.00200202,0.000408831,0.204617,0.204209,8.9408e-05,3.65165e-05,0.408461,0.408425,1.74968e-05,1.07191e-05,0.612644,0.612634,0.000125774,0.000102739,0.816953,0.81685,-0.000108739,-0.000111029,1.02095,1.02106,-0.000159933,-0.000195961,1.22507,1.22527,-0.000213636,-0.000305389,1.42918,1.42948,-0.000253165,-0.000413594,1.63328,1.63369,0.00115525,0.000471867,0.408928,0.408456,0.00172068,0.00105414,0.61368,0.612626,0.00150993,0.00123342,0.818107,0.816873,0.002227,0.00227387,1.02332,1.02104,0.00143617,0.00175972,1.22705,1.22529,0.00175332,0.0025063,1.43197,1.42946,0.00202809,0.0033133,1.63702,1.63371,0.000273263,5.58027e-05,0.204264,0.204208
101,0.00133189,0.00815965,6.13452,6.12636,0.00216731,0.000442584,0.204651,0.204209,-2.6118e-05,-1.06672e-05,0.408414,0.408425,7.21129e-05,4.41788e-05,0.612678,0.612634,0.000154598,0.000126283,0.816976,0.81685,1.00136e-05,1.02245e-05,1.02107,1.02106,-0.000248971,-0.000305056,1.22496,1.22527,-0.000181227,-0.000259061,1.42922,1.42948,-0.000263302,-0.000430154,1.63326,1.63369,0.00109256,0.000446262,0.408902,0.408456,0.00184653,0.00113123,0.613757,0.612626,0.00155371,0.00126919,0.818143,0.816873,0.00227917,0.00232713,1.02337,1.02104,0.00144876,0.00177516,1.22707,1.22529,0.00175774,0.00251261,1.43197,1.42946,0.0021149,0.00345513,1.63716,1.63371,-5.89681e-05,-1.20418e-05,0.204196,0.204208
102,0.00136962,0.0083908,6.13476,6.12636,0.00218914,0.000447041,0.204656,0.204209,-6.87868e-05,-2.80942e-05,0.408397,0.408425,6.59235e-05,4.03869e-05,0.612674,0.612634,0.000136439,0.00011145,0.816961,0.81685,-7.03302e-05,-7.18112e-05,1.02099,1.02106,-0.000258876,-0.000317192,1.22495,1.22527,-0.000273568,-0.000391061,1.42909,1.42948,-0.000257694,-0.000420992,1.63327,1.63369,0.00116659,0.000476501,0.408932,0.408456,0.00183298,0.00112293,0.613749,0.612626,0.00168859,0.00137936,0.818253,0.816873,0.00237131,0.00242121,1.02346,1.02104,0.00150334,0.00184202,1.22713,1.22529,0.00186133,0.0026607,1.43212,1.42946,0.00213887,0.00349429,1.6372,1.63371,0.00038502,7.86243e-05,0.204287,0.204208
103,0.00138508,0.00848548,6.13485,6.12636,0.00230945,0.00047161,0.20468,0.204209,0.000159227,6.50322e-05,0.40849,0.408425,-5.29973e-05,-3.24679e-05,0.612601,0.612634,8.45933e-05,6.91e-05,0.816919,0.81685,-8.32925e-05,-8.50466e-05,1.02097,1.02106,-0.000275889,-0.000338038,1.22493,1.22527,-0.000241445,-0.000345142,1.42914,1.42948,-0.00027379,-0.000447289,1.63325,1.63369,0.00114538,0.000467836,0.408924,0.408456,0.00189149,0.00115878,0.613784,0.612626,0.00176323,0.00144034,0.818314,0.816873,0.00249704,0.00254959,1.02359,1.02104,0.00157096,0.00192488,1.22722,1.22529,0.00183103,0.00261739,1.43208,1.42946,0.00224623,0.00366969,1.63738,1.63371,0.000160234,3.27212e-05,0.204241,0.204208
104,0.0014224,0.00871416,6.13508,6.12636,0.00209496,0.000427809,0.204636,0.204209,2.55819e-05,1.04483e-05,0.408435,0.408425,-8.94286e-05,-5.4787e-05,0.612579,0.612634,6.24241e-05,5.09912e-05,0.816901,0.81685,-7.72561e-05,-7.88831e-05,1.02098,1.02106,-0.000250229,-0.000306597,1.22496,1.22527,-0.000252692,-0.000361219,1.42912,1.42948,-0.000298992,-0.000488462,1.6332,1.63369,0.00117741,0.000480919,0.408937,0.408456,0.0019518,0.00119572,0.613821,0.612626,0.00180696,0.00147606,0.81835,0.816873,0.00253912,0.00259256,1.02364,1.02104,0.00163606,0.00200465,1.2273,1.22529,0.00196768,0.00281272,1.43227,1.42946,0.00226176,0.00369505,1.6374,1.63371,0.000184917,3.77615e-05,0.204246,0.204208
