Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.54,0,-0.010912,0,0,1.0239,19.697,9.9486
1.04,-0.000252,-0.011344,4.8999e-05,0,0,0,0
1.54,0.000784,-0.011137,7.8997e-05,0,0,0,0
2.04,0.001314,-0.0045684,0.00027696,0,0,0,0
2.54,0.001626,0.0095768,0.00013499,0,0,0,0
3.04,0.001798,0.027568,6.6998e-05,0,0,0,0
3.54,0.002225,0.047432,0.00016699,0,0,0,0
4.04,0.00232,0.065996,8e-06,0,0,0,0
4.54,0.003173,0.084432,0.00010099,0,0,0,0
5.04,0.003381,0.10042,-2.4e-05,0,0,0,0
5.54,0.004197,0.11658,0.00018998,0,0,0,0
6.04,0.004137,0.132,-8e-06,0,0,0,0
6.54,0.0048,0.14786,7.2997e-05,0,0,0,0
7.04,0.00535,0.16214,-1.4e-05,0,0,0,0
7.54,0.005719,0.17657,-2e-05,0,0,0,0
8.04,0.005842,0.18928,7.1997e-05,0,0,0,0
8.54,0.006282,0.20172,8.8996e-05,0,0,0,0
9.04,0.00687,0.21414,0.00016999,0,0,0,0
9.54,0.007237,0.229,0.00017199,0,0,0,0
10.04,0.007846,0.24314,6.5998e-05,0,0,0,0
10.54,0.0082,0.25758,0.00023797,0,0,0,0
11.04,0.009001,0.27071,0.00028596,0,0,0,0
11.54,0.009092,0.28443,0.00041391,0,0,0,0
12.04,0.009819,0.29685,0.0004419,0,0,0,0
12.54,0.010283,0.31015,0.00021098,0,0,0,0
13.04,0.010642,0.32343,0.00029096,0,0,0,0
13.54,0.011006,0.33757,0.00048388,0,0,0,0
14.04,0.011266,0.35,0.00027096,0,0,0,0
14.54,0.01123,0.36286,0.00047389,0,0,0,0
15.04,0.011471,0.37542,0.00060582,0,0,0,0
15.54,0.011437,0.38958,0.00046989,0,0,0,0
16.04,0.012016,0.40328,0.00054485,0,0,0,0
16.54,0.012229,0.41786,0.00066678,0,0,0,0
17.04,0.012486,0.43028,0.00032795,0,0,0,0
17.54,0.012337,0.44272,0.00041991,0,0,0,0
18.04,0.012686,0.45514,0.00040592,0,0,0,0
18.54,0.012791,0.46857,0.00039892,0,0,0,0
19.04,0.013085,0.48143,0.00039292,0,0,0,0
19.54,0.013234,0.49543,0.00053486,0,0,0,0
20.04,0.013366,0.50871,0.00055784,0,0,0,0
20.54,0.014405,0.52172,0.00047389,0,0,0,0
21.04,0.01497,0.53443,0.00067677,0,0,0,0
21.54,0.015924,0.54857,0.00057883,0,0,0,0
22.04,0.016107,0.56214,0.00069676,0,0,0,0
22.54,0.017345,0.57586,0.00059582,0,0,0,0
23.04,0.017636,0.58828,0.0006258,0,0,0,0
23.54,0.017914,0.60158,0.00068976,0,0,0,0
24.04,0.017521,0.61442,0.00060881,0,0,0,0
24.54,0.0183,0.62858,0.0006398,0,0,0,0
25.04,0.018482,0.64228,0.00072774,0,0,0,0
25.54,0.018966,0.65686,0.0008896,0,0,0,0
26.04,0.020066,0.66928,0.00096354,0,0,0,0
26.54,0.01923,0.682,0.00073373,0,0,0,0
27.04,0.019382,0.69485,0.00097452,0,0,0,0
27.54,0.019613,0.70886,0.00066278,0,0,0,0
28.04,0.019626,0.72214,0.00073773,0,0,0,0
28.54,0.019484,0.73672,0.00059882,0,0,0,0
29.04,0.020036,0.75071,0.00073773,0,0,0,0
29.54,0.020415,0.76443,0.00064279,0,0,0,0
30.04,0.020665,0.77714,0.00068676,0,0,0,0
30.54,0.021176,0.79086,0.0007717,0,0,0,0
31.04,0.021541,0.80443,0.00058883,0,0,0,0
31.54,0.022056,0.81829,0.00068377,0,0,0,0
32.04,0.0228,0.83143,0.00074772,0,0,0,0
32.54,0.023497,0.844,0.00093057,0,0,0,0
33.04,0.02411,0.858,0.00079468,0,0,0,0
33.54,0.02455,0.87242,0.00094355,0,0,0,0
34.04,0.025162,0.88615,0.00090259,0,0,0,0
34.55,0.025551,0.89871,0.0010754,0,0,0,0
35.04,0.025846,0.91171,0.00086563,0,0,0,0
35.54,0.026434,0.92486,0.0010075,0,0,0,0
36.04,0.026851,0.93843,0.0011943,0,0,0,0
36.54,0.026736,0.95343,0.0011563,0,0,0,0
37.04,0.027534,0.96742,0.00095055,0,0,0,0
37.54,0.02768,0.97986,0.0010245,0,0,0,0
38.04,0.027896,0.99186,0.0011264,0,0,0,0
38.54,0.028008,1.0054,0.0010624,0,0,0,0
39.04,0.028387,1.0196,0.0010415,0,0,0,0
39.54,0.028762,1.0331,0.00086962,0,0,0,0
40.04,0.028996,1.0469,0.00096354,0,0,0,0
40.54,0.029483,1.0601,0.00081567,0,0,0,0
41.04,0.029351,1.0741,0.0010794,0,0,0,0
41.54,0.030082,1.0879,0.00087961,0,0,0,0
42.04,0.03061,1.1019,0.0011094,0,0,0,0
42.54,0.031121,1.1143,0.0010624,0,0,0,0
43.04,0.031212,1.1276,0.0012412,0,0,0,0
43.54,0.031906,1.1404,0.0013221,0,0,0,0
44.04,0.031977,1.1546,0.0012412,0,0,0,0
44.54,0.0326,1.1674,0.0012652,0,0,0,0
45.04,0.032935,1.1816,0.0012752,0,0,0,0
45.54,0.033402,1.1944,0.0012782,0,0,0,0
46.04,0.033767,1.2077,0.001424,0,0,0,0
46.54,0.034166,1.2201,0.0016397,0,0,0,0
47.04,0.034589,1.2339,0.0017345,0,0,0,0
47.54,0.034979,1.2474,0.001393,0,0,0,0
48.04,0.035297,1.2613,0.0012882,0,0,0,0
48.54,0.035875,1.2744,0.0012213,0,0,0,0
49.04,0.036264,1.2879,0.0015588,0,0,0,0
49.54,0.036359,1.3014,0.001441,0,0,0,0
50.04,0.037087,1.3156,0.001424,0,0,0,0
50.54,0.037368,1.3291,0.0012712,0,0,0,0
51.04,0.037787,1.3429,0.001417,0,0,0,0
51.54,0.038342,1.3553,0.0013421,0,0,0,0
52.04,0.038599,1.3686,0.0013251,0,0,0,0
52.54,0.038769,1.3814,0.0015248,0,0,0,0
53.04,0.039016,1.3959,0.0015079,0,0,0,0
53.54,0.039131,1.4089,0.0013531,0,0,0,0
54.04,0.039763,1.4229,0.0016496,0,0,0,0
54.54,0.040061,1.4354,0.0016297,0,0,0,0
55.04,0.04021,1.4487,0.0018084,0,0,0,0
55.54,0.04068,1.4611,0.0017475,0,0,0,0
56.04,0.040958,1.4749,0.0018792,0,0,0,0
56.54,0.041097,1.4881,0.0021766,0,0,0,0
57.04,0.0418,1.5019,0.0018084,0,0,0,0
57.54,0.042386,1.5151,0.0019541,0,0,0,0
58.04,0.042508,1.5289,0.0019641,0,0,0,0
58.54,0.043174,1.5421,0.0017884,0,0,0,0
59.04,0.043482,1.5559,0.0016397,0,0,0,0
59.54,0.044467,1.5691,0.0016397,0,0,0,0
60.04,0.044707,1.5829,0.0015957,0,0,0,0
60.54,0.04559,1.5953,0.0016297,0,0,0,0
61.04,0.046078,1.6086,0.0016596,0,0,0,0
61.54,0.046741,1.6214,0.0017545,0,0,0,0
62.04,0.047056,1.6356,0.001444,0,0,0,0
62.54,0.04712,1.6484,0.0015658,0,0,0,0
63.04,0.04736,1.6626,0.0015997,0,0,0,0
63.54,0.047117,1.6754,0.0016666,0,0,0,0
64.04,0.047705,1.6884,0.0016157,0,0,0,0
64.54,0.048111,1.7004,0.0018024,0,0,0,0
65.04,0.04821,1.7139,0.0017145,0,0,0,0
65.54,0.048162,1.7271,0.0017345,0,0,0,0
66.04,0.048443,1.7409,0.0020319,0,0,0,0
66.54,0.049025,1.7541,0.0021297,0,0,0,0
67.04,0.048958,1.7676,0.0018902,0,0,0,0
67.54,0.049499,1.7804,0.0021257,0,0,0,0
68.04,0.050074,1.7939,0.0020888,0,0,0,0
68.54,0.050331,1.8071,0.0020858,0,0,0,0
69.04,0.051235,1.8206,0.0018293,0,0,0,0
69.54,0.051817,1.8326,0.0018353,0,0,0,0
70.04,0.052321,1.8456,0.0019102,0,0,0,0
70.54,0.05272,1.8584,0.002011,0,0,0,0
71.04,0.053685,1.8723,0.0018084,0,0,0,0
71.54,0.054277,1.8847,0.0019102,0,0,0,0
72.04,0.054423,1.8986,0.0017205,0,0,0,0
72.54,0.054764,1.9114,0.0016496,0,0,0,0
73.04,0.054991,1.9247,0.0017814,0,0,0,0
73.54,0.055319,1.9371,0.0018154,0,0,0,0
74.04,0.055725,1.9506,0.0019231,0,0,0,0
74.54,0.055915,1.9634,0.0017375,0,0,0,0
