Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.62000000,0.00000000,-0.01100000,0.00000000,-1.07943885,0.00000000,-1.07943885,0.00000000,0.00055161,285.34359324,0.00037008,-0.00092169,0.74881145,1.01600000,10.03000000,76583.11149938
1.12000000,0.00035100,-0.01300000,0.00003833,-1.27570046,0.00003833,-1.27574936,0.00007667,0.00096271,290.11404928,0.00010155,-0.00106426,0.00000000,0.00000000,0.00000000,0.00000000
1.62000000,0.00336400,-0.01400000,0.00009856,-1.37383126,0.00009855,-1.37396666,0.00012044,0.00124174,292.17592611,-0.00007770,-0.00116404,0.00000000,0.00000000,0.00000000,0.00000000
2.12000000,0.00567300,0.01800000,0.00013711,1.76635448,0.00013710,1.76659667,0.00007710,0.00135259,295.87323673,-0.00011500,-0.00123759,0.00000000,0.00000000,0.00000000,0.00000000
2.62000000,0.00945200,0.11300000,0.00027100,11.08878090,0.00027096,11.09178596,0.00026772,0.00173457,297.77042006,-0.00036243,-0.00137215,0.00000000,0.00000000,0.00000000,0.00000000
3.12000000,0.01183000,0.23900000,0.00036211,23.45326226,0.00036205,23.46175495,0.00018216,0.00212787,300.76307100,-0.00062247,-0.00150540,0.00000000,0.00000000,0.00000000,0.00000000
3.62000000,0.01302800,0.29400000,0.00038956,28.85045650,0.00038948,28.86169536,0.00005487,0.00230326,302.99764551,-0.00066218,-0.00164108,0.00000000,0.00000000,0.00000000,0.00000000
4.12000000,0.01656100,0.39600000,0.00046211,38.85979856,0.00046200,38.87775610,0.00014505,0.00261328,305.77041551,-0.00089674,-0.00171653,0.00000000,0.00000000,0.00000000,0.00000000
4.62000000,0.02002900,0.44500000,0.00065389,43.66820797,0.00065368,43.69676213,0.00038334,0.00297939,307.96697833,-0.00108397,-0.00189542,0.00000000,0.00000000,0.00000000,0.00000000
5.12000000,0.02160600,0.52500000,0.00066589,51.51867233,0.00066567,51.55297804,0.00002398,0.00326586,310.53755937,-0.00123918,-0.00202668,0.00000000,0.00000000,0.00000000,0.00000000
5.62000000,0.02342000,0.59000000,0.00069222,57.89717462,0.00069198,57.93725233,0.00005263,0.00366713,312.05326208,-0.00150846,-0.00215866,0.00000000,0.00000000,0.00000000,0.00000000
6.12000000,0.02751200,0.67000000,0.00084900,65.74763897,0.00084864,65.80345872,0.00031331,0.00391706,314.81417979,-0.00159732,-0.00231974,0.00000000,0.00000000,0.00000000,0.00000000
6.62000000,0.03006300,0.73500000,0.00102011,72.12614126,0.00101959,72.19971794,0.00034190,0.00421372,316.59762670,-0.00172712,-0.00248659,0.00000000,0.00000000,0.00000000,0.00000000
7.12000000,0.03211400,0.81700000,0.00096489,80.17286723,0.00096442,80.25022513,-0.00011033,0.00471993,318.84699925,-0.00209099,-0.00262895,0.00000000,0.00000000,0.00000000,0.00000000
7.62000000,0.03504800,0.86700000,0.00104567,85.07940745,0.00104512,85.16837215,0.00016139,0.00497685,320.52091691,-0.00219148,-0.00278537,0.00000000,0.00000000,0.00000000,0.00000000
8.12000000,0.03773900,0.96700000,0.00129611,94.89248789,0.00129527,95.01547910,0.00050030,0.00521609,322.38904756,-0.00224962,-0.00296647,0.00000000,0.00000000,0.00000000,0.00000000
8.62000000,0.04098100,1.03400000,0.00127311,101.46725179,0.00127230,101.59643087,-0.00004594,0.00570187,323.64152408,-0.00260623,-0.00309564,0.00000000,0.00000000,0.00000000,0.00000000
9.12000000,0.04462500,1.11800000,0.00125367,109.71023936,0.00125288,109.84777943,-0.00003884,0.00605324,325.44891821,-0.00278411,-0.00326912,0.00000000,0.00000000,0.00000000,0.00000000
9.62000000,0.04591100,1.18500000,0.00152100,116.28500326,0.00151984,116.46187275,0.00053393,0.00635681,326.94301941,-0.00290609,-0.00345072,0.00000000,0.00000000,0.00000000,0.00000000
