Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.01820000,0.00000000,-1.21216069,0.00000000,-1.21216069,0.00000000,0.00064040,406.15237870,0.00012867,-0.00076908,0.83204688,1.49820000,10.02170000,203022.59031069
0.50000000,0.00059557,-0.01660000,0.00001611,-1.10559712,0.00001611,-1.10561493,0.00003222,0.00071129,410.93180627,0.00003826,-0.00074955,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00117526,0.16920000,0.00003156,11.26909832,0.00003156,11.26945392,0.00003089,0.00065659,414.48220459,0.00008523,-0.00074182,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00176036,0.29840000,0.00004578,19.87410720,0.00004578,19.87501699,0.00002844,0.00071989,418.45649198,0.00002569,-0.00074558,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00276459,0.43400000,0.00009100,28.90537039,0.00009100,28.90800078,0.00009044,0.00089651,423.01485094,-0.00021625,-0.00068026,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00340816,0.53530000,0.00014644,35.65217689,0.00014643,35.65739796,0.00011088,0.00095062,426.56531110,-0.00019036,-0.00076026,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00331115,0.66370000,0.00009467,44.20390399,0.00009466,44.20808862,-0.00010354,0.00090562,431.29181211,-0.00004165,-0.00086398,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00421431,0.76730000,0.00011233,51.10389563,0.00011233,51.10963630,0.00003533,0.00099771,434.75246791,-0.00000732,-0.00099039,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00548557,0.87020000,0.00023178,57.95726571,0.00023175,57.97069891,0.00023885,0.00115242,439.19888125,-0.00007601,-0.00107641,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00565325,0.99460000,0.00025689,66.24258386,0.00025686,66.25960084,0.00005021,0.00120065,442.42093541,-0.00011268,-0.00108797,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00642395,1.09430000,0.00019111,72.88282678,0.00019109,72.89675550,-0.00013153,0.00120027,447.17531373,-0.00014382,-0.00105645,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00750328,1.21150000,0.00026778,80.68860883,0.00026774,80.71021545,0.00015330,0.00137077,450.66768484,-0.00033969,-0.00103108,0.00000000,0.00000000,0.00000000,0.00000000
6.00000000,0.00921062,1.30160000,0.00032033,86.68947029,0.00032028,86.71723981,0.00010508,0.00146343,453.97184404,-0.00043326,-0.00103016,0.00000000,0.00000000,0.00000000,0.00000000
6.50000000,0.00860336,1.41330000,0.00032678,94.12894004,0.00032672,94.15969929,0.00001288,0.00155137,458.28621523,-0.00043245,-0.00111892,0.00000000,0.00000000,0.00000000,0.00000000
7.00000000,0.00920420,1.50340000,0.00032156,100.12980150,0.00032150,100.16199879,-0.00001044,0.00166433,461.27296761,-0.00053449,-0.00112984,0.00000000,0.00000000,0.00000000,0.00000000
7.50000000,0.01095925,1.61030000,0.00037033,107.24958052,0.00037026,107.28929861,0.00009752,0.00177040,465.70482182,-0.00045246,-0.00131794,0.00000000,0.00000000,0.00000000,0.00000000
8.00000000,0.01154096,1.69400000,0.00038278,112.82418767,0.00038270,112.86737426,0.00002488,0.00187512,468.85696370,-0.00047703,-0.00139810,0.00000000,0.00000000,0.00000000,0.00000000
8.50000000,0.01105446,1.77690000,0.00036811,118.34551302,0.00036804,118.38907732,-0.00002932,0.00200636,472.71287742,-0.00055286,-0.00145349,0.00000000,0.00000000,0.00000000,0.00000000
9.00000000,0.01249945,1.87820000,0.00041389,125.09231952,0.00041380,125.14409384,0.00009152,0.00217476,475.84342808,-0.00061399,-0.00156077,0.00000000,0.00000000,0.00000000,0.00000000
9.50000000,0.01426498,1.95720000,0.00050478,130.35389616,0.00050465,130.41969591,0.00018169,0.00219250,479.96895033,-0.00060950,-0.00158301,0.00000000,0.00000000,0.00000000,0.00000000
10.00000000,0.01361834,2.05370000,0.00049022,136.78101193,0.00049010,136.84806502,-0.00002910,0.00230170,482.95883284,-0.00069078,-0.00161092,0.00000000,0.00000000,0.00000000,0.00000000
10.50000000,0.01365696,2.13180000,0.00045300,141.98264656,0.00045290,142.04696469,-0.00007441,0.00257050,486.19489765,-0.00089856,-0.00167194,0.00000000,0.00000000,0.00000000,0.00000000
11.00000000,0.01573398,2.24350000,0.00056756,149.42211631,0.00056739,149.50692166,0.00022899,0.00269420,490.05266460,-0.00099511,-0.00169909,0.00000000,0.00000000,0.00000000,0.00000000
11.50000000,0.01641535,2.30730000,0.00059700,153.67133896,0.00059682,153.76308075,0.00005885,0.00271072,492.89896084,-0.00091651,-0.00179421,0.00000000,0.00000000,0.00000000,0.00000000
12.00000000,0.01602419,2.39900000,0.00054811,159.77876400,0.00054796,159.86634051,-0.00009772,0.00288858,496.35579346,-0.00110116,-0.00178742,0.00000000,0.00000000,0.00000000,0.00000000
12.50000000,0.01728197,2.47310000,0.00054222,164.71398968,0.00054208,164.80330126,-0.00001177,0.00318554,499.92732902,-0.00127288,-0.00191266,0.00000000,0.00000000,0.00000000,0.00000000
13.00000000,0.01920325,2.54330000,0.00068344,169.38946664,0.00068321,169.50523493,0.00028227,0.00327409,504.09416720,-0.00135743,-0.00191666,0.00000000,0.00000000,0.00000000,0.00000000
13.50000000,0.01948160,2.63260000,0.00065189,175.33704631,0.00065168,175.45134658,-0.00006307,0.00328775,505.98110177,-0.00123763,-0.00205012,0.00000000,0.00000000,0.00000000,0.00000000
14.00000000,0.01900419,2.70440000,0.00057867,180.11908685,0.00057850,180.22331576,-0.00014635,0.00364932,509.26777405,-0.00153717,-0.00211215,0.00000000,0.00000000,0.00000000,0.00000000
14.50000000,0.02019621,2.78970000,0.00062233,185.80025757,0.00062214,185.91588727,0.00008728,0.00384780,512.31854553,-0.00163562,-0.00221218,0.00000000,0.00000000,0.00000000,0.00000000
15.00000000,0.02184516,2.86070000,0.00079100,190.52901633,0.00079069,190.67972478,0.00033710,0.00389737,515.28694923,-0.00154462,-0.00235276,0.00000000,0.00000000,0.00000000,0.00000000
15.50000000,0.02193805,2.94600000,0.00074822,196.21018705,0.00074794,196.35699587,-0.00008549,0.00405690,518.69591963,-0.00155764,-0.00249925,0.00000000,0.00000000,0.00000000,0.00000000
16.00000000,0.02102608,3.01380000,0.00068467,200.72581865,0.00068443,200.86324892,-0.00012702,0.00434634,521.42115226,-0.00179341,-0.00255293,0.00000000,0.00000000,0.00000000,0.00000000
16.50000000,0.02302397,3.09600000,0.00073956,206.20052244,0.00073928,206.35301918,0.00010970,0.00449210,524.54988387,-0.00183798,-0.00265412,0.00000000,0.00000000,0.00000000,0.00000000
17.00000000,0.02448060,3.16530000,0.00086467,210.81605739,0.00086429,210.99834301,0.00025002,0.00460379,527.02273785,-0.00189539,-0.00270839,0.00000000,0.00000000,0.00000000,0.00000000
17.50000000,0.02484805,3.22600000,0.00086256,214.85881311,0.00086218,215.04414077,-0.00000422,0.00484170,530.36365266,-0.00205005,-0.00279164,0.00000000,0.00000000,0.00000000,0.00000000
18.00000000,0.02467641,3.31290000,0.00078522,220.64654741,0.00078491,220.81980398,-0.00015454,0.00503752,533.15220174,-0.00216948,-0.00286804,0.00000000,0.00000000,0.00000000,0.00000000
18.50000000,0.02604310,3.37910000,0.00077211,225.05561543,0.00077181,225.22938337,-0.00002620,0.00520671,536.03526045,-0.00225163,-0.00295508,0.00000000,0.00000000,0.00000000,0.00000000
19.00000000,0.02738191,3.46120000,0.00096456,230.52365900,0.00096409,230.74601188,0.00038455,0.00543616,538.73651877,-0.00239929,-0.00303687,0.00000000,0.00000000,0.00000000,0.00000000
19.50000000,0.02779506,3.52900000,0.00095111,235.03929060,0.00095066,235.26283908,-0.00002686,0.00569283,541.23838615,-0.00261794,-0.00307489,0.00000000,0.00000000,0.00000000,0.00000000
20.00000000,0.02818986,3.60640000,0.00089489,240.19430366,0.00089449,240.40925087,-0.00011234,0.00578301,544.23663780,-0.00259069,-0.00319232,0.00000000,0.00000000,0.00000000,0.00000000
20.50000000,0.02963917,3.67170000,0.00095133,244.54342966,0.00095088,244.77607198,0.00011278,0.00603338,546.46799246,-0.00274965,-0.00328373,0.00000000,0.00000000,0.00000000,0.00000000
21.00000000,0.03014388,3.74670000,0.00109044,249.53859736,0.00108985,249.81070534,0.00027794,0.00632681,549.74829380,-0.00295731,-0.00336950,0.00000000,0.00000000,0.00000000,0.00000000
21.50000000,0.03134789,3.81530000,0.00104911,254.10751074,0.00104856,254.37409776,-0.00008258,0.00643510,552.11929707,-0.00290193,-0.00353317,0.00000000,0.00000000,0.00000000,0.00000000
22.00000000,0.03178958,3.87910000,0.00095533,258.35673340,0.00095488,258.60355020,-0.00018737,0.00654890,554.81067945,-0.00292799,-0.00362091,0.00000000,0.00000000,0.00000000,0.00000000
22.50000000,0.03230742,3.95480000,0.00103778,263.39852266,0.00103724,263.67187179,0.00016472,0.00691319,557.27195706,-0.00314476,-0.00376843,0.00000000,0.00000000,0.00000000,0.00000000
23.00000000,0.03302400,4.02180000,0.00117678,267.86087246,0.00117609,268.17608519,0.00027769,0.00719427,560.01203512,-0.00330871,-0.00388556,0.00000000,0.00000000,0.00000000,0.00000000
23.50000000,0.03374221,4.09920000,0.00115433,273.01588552,0.00115367,273.33103686,-0.00004484,0.00722820,562.29049785,-0.00327561,-0.00395259,0.00000000,0.00000000,0.00000000,0.00000000
24.00000000,0.03514403,4.16140000,0.00104911,277.15854460,0.00104856,277.44931471,-0.00021021,0.00745598,564.51699877,-0.00340545,-0.00405052,0.00000000,0.00000000,0.00000000,0.00000000
24.50000000,0.03619692,4.23720000,0.00109422,282.20699408,0.00109362,282.51579125,0.00009013,0.00779455,567.61734601,-0.00353562,-0.00425893,0.00000000,0.00000000,0.00000000,0.00000000
25.00000000,0.03656918,4.30020000,0.00133856,286.40293495,0.00133766,286.78630119,0.00048807,0.00802491,570.00985074,-0.00373276,-0.00429214,0.00000000,0.00000000,0.00000000,0.00000000
25.50000000,0.03733413,4.37830000,0.00131244,291.60456957,0.00131158,291.98728437,-0.00005215,0.00816853,572.67102774,-0.00378172,-0.00438682,0.00000000,0.00000000,0.00000000,0.00000000
26.00000000,0.03937896,4.43810000,0.00119989,295.58738328,0.00119917,295.94205530,-0.00022483,0.00845917,574.93832626,-0.00395950,-0.00449967,0.00000000,0.00000000,0.00000000,0.00000000
26.50000000,0.04009406,4.49950000,0.00124889,299.67676057,0.00124811,300.05102354,0.00009788,0.00862635,577.29761584,-0.00397144,-0.00465491,0.00000000,0.00000000,0.00000000,0.00000000
27.00000000,0.04035677,4.57690000,0.00142544,304.83177363,0.00142443,305.26629439,0.00035264,0.00890957,579.45489732,-0.00416904,-0.00474052,0.00000000,0.00000000,0.00000000,0.00000000
27.50000000,0.04183426,4.63830000,0.00138778,308.92115091,0.00138682,309.34986482,-0.00007523,0.00917727,582.52357668,-0.00433067,-0.00484659,0.00000000,0.00000000,0.00000000,0.00000000
28.00000000,0.04405553,4.71170000,0.00130511,313.80975503,0.00130426,314.21931163,-0.00016511,0.00933950,584.39628593,-0.00439019,-0.00494931,0.00000000,0.00000000,0.00000000,0.00000000
28.50000000,0.04391037,4.77470000,0.00142133,318.00569590,0.00142032,318.45768799,0.00023213,0.00952665,586.44654985,-0.00447428,-0.00505236,0.00000000,0.00000000,0.00000000,0.00000000
29.00000000,0.04424117,4.85120000,0.00154156,323.10076694,0.00154037,323.59884473,0.00024009,0.00983576,589.32714348,-0.00468039,-0.00515538,0.00000000,0.00000000,0.00000000,0.00000000
29.50000000,0.04613377,4.91020000,0.00153411,327.03029886,0.00153294,327.53199968,-0.00001487,0.01010996,590.99799424,-0.00485604,-0.00525391,0.00000000,0.00000000,0.00000000,0.00000000
30.00000000,0.04867442,4.99160000,0.00143278,332.45172087,0.00143175,332.92805031,-0.00020237,0.01024249,593.61413010,-0.00490069,-0.00534180,0.00000000,0.00000000,0.00000000,0.00000000
30.50000000,0.04953759,5.04820000,0.00159078,336.22140742,0.00158951,336.75626097,0.00031552,0.01047375,595.64025703,-0.00494982,-0.00552393,0.00000000,0.00000000,0.00000000,0.00000000
31.00000000,0.04998506,5.10960000,0.00176733,340.31078471,0.00176577,340.91222730,0.00035252,0.01086843,598.41534696,-0.00530214,-0.00556629,0.00000000,0.00000000,0.00000000,0.00000000
31.50000000,0.05189515,5.18380000,0.00175611,345.25267061,0.00175457,345.85897267,-0.00002240,0.01109386,600.11523467,-0.00540971,-0.00568415,0.00000000,0.00000000,0.00000000,0.00000000
32.00000000,0.05401636,5.24360000,0.00166211,349.23548432,0.00166073,349.81595250,-0.00018768,0.01127150,602.54578482,-0.00548056,-0.00579094,0.00000000,0.00000000,0.00000000,0.00000000
32.50000000,0.05457411,5.32010000,0.00180456,354.33055537,0.00180293,354.96996454,0.00028440,0.01154304,604.70893554,-0.00564082,-0.00590222,0.00000000,0.00000000,0.00000000,0.00000000
33.00000000,0.05535107,5.37990000,0.00195100,358.31336908,0.00194910,359.01243846,0.00029234,0.01181159,606.60708943,-0.00581578,-0.00599581,0.00000000,0.00000000,0.00000000,0.00000000
33.50000000,0.05874311,5.45250000,0.00185711,363.14869141,0.00185539,363.82309888,-0.00018742,0.01203766,608.90746804,-0.00591425,-0.00612340,0.00000000,0.00000000,0.00000000,0.00000000
34.00000000,0.06006973,5.51150000,0.00183078,367.07822333,0.00182910,367.75026198,-0.00005257,0.01225867,610.71752266,-0.00601285,-0.00624582,0.00000000,0.00000000,0.00000000,0.00000000
34.50000000,0.06141322,5.58650000,0.00202622,372.07339102,0.00202417,372.82729440,0.00039014,0.01248843,613.02216198,-0.00617504,-0.00631338,0.00000000,0.00000000,0.00000000,0.00000000
35.00000000,0.06301098,5.64150000,0.00218033,375.73651400,0.00217796,376.55574485,0.00030758,0.01274571,614.91060212,-0.00627908,-0.00646663,0.00000000,0.00000000,0.00000000,0.00000000
35.50000000,0.06543305,5.69730000,0.00209000,379.45291876,0.00208782,380.24597536,-0.00018028,0.01307426,617.38711092,-0.00651651,-0.00655775,0.00000000,0.00000000,0.00000000,0.00000000
36.00000000,0.06717320,5.76990000,0.00205222,384.28824109,0.00205012,385.07688596,-0.00007540,0.01335808,619.13129912,-0.00667222,-0.00668587,0.00000000,0.00000000,0.00000000,0.00000000
36.50000000,0.06939465,5.82890000,0.00231122,388.21777301,0.00230856,389.11503056,0.00051687,0.01352211,621.18215653,-0.00678444,-0.00673767,0.00000000,0.00000000,0.00000000,0.00000000
37.00000000,0.07142024,5.90070000,0.00239367,392.99981355,0.00239081,393.94052411,0.00016450,0.01378157,623.40205295,-0.00686570,-0.00691587,0.00000000,0.00000000,0.00000000,0.00000000
37.50000000,0.07322297,5.95970000,0.00226978,396.92934547,0.00226721,397.83028688,-0.00024720,0.01412383,625.19259748,-0.00710610,-0.00701773,0.00000000,0.00000000,0.00000000,0.00000000
38.00000000,0.07495051,6.02670000,0.00236356,401.39169528,0.00236077,402.34040685,0.00018712,0.01433140,627.38220294,-0.00720296,-0.00712844,0.00000000,0.00000000,0.00000000,0.00000000
38.50000000,0.07844108,6.08250000,0.00257778,405.10810004,0.00257446,406.15237870,0.00042739,0.01455279,628.92880829,-0.00733770,-0.00721509,0.00000000,0.00000000,0.00000000,0.00000000
39.00000000,0.08100104,6.15350000,0.00267167,409.83685880,0.00266810,410.93180627,0.00018729,0.01485294,631.06995023,-0.00744947,-0.00740347,0.00000000,0.00000000,0.00000000,0.00000000
39.50000000,0.08279460,6.20690000,0.00263378,413.39341819,0.00263032,414.48220459,-0.00007558,0.01515969,633.27098064,-0.00769426,-0.00746543,0.00000000,0.00000000,0.00000000,0.00000000
40.00000000,0.08411572,6.26590000,0.00271622,417.32295011,0.00271254,418.45649198,0.00016445,0.01540213,635.92229643,-0.00782314,-0.00757899,0.00000000,0.00000000,0.00000000,0.00000000
40.50000000,0.08915788,6.33290000,0.00291511,421.78529992,0.00291087,423.01485094,0.00039666,0.01569269,636.81555301,-0.00792893,-0.00776375,0.00000000,0.00000000,0.00000000,0.00000000
41.00000000,0.09085363,6.38560000,0.00298633,425.29523775,0.00298188,426.56531110,0.00014203,0.01594071,638.92804547,-0.00808846,-0.00785225,0.00000000,0.00000000,0.00000000,0.00000000
41.50000000,0.09277947,6.45650000,0.00296378,430.01733628,0.00295939,431.29181211,-0.00004498,0.01620189,640.66865684,-0.00824309,-0.00795880,0.00000000,0.00000000,0.00000000,0.00000000
42.00000000,0.09578792,6.50760000,0.00307267,433.42071054,0.00306796,434.75246791,0.00021712,0.01650733,642.27517928,-0.00837180,-0.00813553,0.00000000,0.00000000,0.00000000,0.00000000
42.50000000,0.09904541,6.57300000,0.00324911,437.77649677,0.00324384,439.19888125,0.00035178,0.01680619,644.53262430,-0.00859012,-0.00821607,0.00000000,0.00000000,0.00000000,0.00000000
43.00000000,0.10168385,6.62080000,0.00331289,440.96008365,0.00330741,442.42093541,0.00012714,0.01696446,646.10720747,-0.00861575,-0.00834871,0.00000000,0.00000000,0.00000000,0.00000000
43.50000000,0.10586290,6.69180000,0.00333522,445.68884240,0.00332967,447.17531373,0.00004452,0.01732986,648.19190602,-0.00881402,-0.00851585,0.00000000,0.00000000,0.00000000,0.00000000
44.00000000,0.10926857,6.74280000,0.00352300,449.08555643,0.00351681,450.66768484,0.00037427,0.01765487,649.54235435,-0.00904146,-0.00861342,0.00000000,0.00000000,0.00000000,0.00000000
44.50000000,0.11203012,6.79150000,0.00363178,452.32908532,0.00362520,453.97184404,0.00021678,0.01787560,651.86257868,-0.00908289,-0.00879272,0.00000000,0.00000000,0.00000000,0.00000000
45.00000000,0.11639646,6.85530000,0.00374067,456.57830797,0.00373369,458.28621523,0.00021698,0.01814422,653.45774652,-0.00925815,-0.00888608,0.00000000,0.00000000,0.00000000,0.00000000
45.50000000,0.12027978,6.89910000,0.00386833,459.49548590,0.00386087,461.27296761,0.00025437,0.01847307,655.35957520,-0.00944081,-0.00903226,0.00000000,0.00000000,0.00000000,0.00000000
46.00000000,0.12483179,6.96450000,0.00399600,463.85127213,0.00398804,465.70482182,0.00025433,0.01876359,656.90955292,-0.00954375,-0.00921984,0.00000000,0.00000000,0.00000000,0.00000000
46.50000000,0.12725553,7.01080000,0.00411622,466.93495566,0.00410777,468.85696370,0.00023947,0.01904993,658.51911991,-0.00974211,-0.00930782,0.00000000,0.00000000,0.00000000,0.00000000
47.00000000,0.13217383,7.06740000,0.00426644,470.70464221,0.00425737,472.71287742,0.00029919,0.01935187,660.73440686,-0.00991436,-0.00943751,0.00000000,0.00000000,0.00000000,0.00000000
47.50000000,0.13637025,7.11290000,0.00445056,473.73504395,0.00444068,475.84342808,0.00036662,0.01960302,661.98766324,-0.01004397,-0.00955905,0.00000000,0.00000000,0.00000000,0.00000000
