PlasticStrain,PlasticStress,YoungModulus
0.02385498,686.2708465,0
0.02413709,687.67354233,0
0.02445834,689.26201783,0
0.02481665,690.71225552,0
0.02514076,692.42152116,0
0.02545747,694.11982125,0
0.02573876,695.57434068,0
0.02611105,697.04513219,0
0.02644335,698.48203059,0
0.02674455,700.29042069,0
0.02704073,701.59358145,0
0.02738683,703.09802045,0
0.0277445,704.45310358,0
0.02803742,705.65292333,0
0.02838965,707.32995837,0
0.02873291,708.56018431,0
0.02906815,709.95801204,0
0.02938456,711.44683246,0
0.02973313,713.02171048,0
0.03004604,714.45460703,0
0.03044019,715.56658315,0
0.03072112,716.81223576,0
0.03105985,718.05178877,0
0.03143655,719.70003022,0
0.03177903,720.88865057,0
0.03209868,722.27608908,0
0.03247807,723.27141457,0
0.03280137,724.60768665,0
0.03314178,726.13049388,0
0.03349976,727.71563993,0
0.03383902,728.68474336,0
0.03422823,729.7465086,0
0.03457246,731.10224023,0
0.03483358,732.46023643,0
0.03525038,733.70434944,0
0.03560543,735.02196765,0
0.03594942,736.32531885,0
0.03627307,737.34326923,0
0.03663569,738.49501878,0
0.03702243,739.83939347,0
0.03735931,741.02928599,0
0.03771409,742.24021232,0
0.03807989,743.3486783,0
0.03836336,744.33364191,0
0.0388032,745.72191716,0
0.03914024,746.74828168,0
0.03950602,747.74800069,0
0.03984866,749.06595736,0
0.04023185,750.12903403,0
0.04059329,751.23929223,0
0.04097938,752.36887187,0
0.04131951,753.34565241,0
0.0416835,754.57182257,0
0.04205527,755.62982895,0
0.04238313,756.83011688,0
0.04273367,757.76838526,0
0.04316176,758.98336786,0
0.04351308,759.69935966,0
0.0439146,761.12686262,0
0.04431093,762.09572512,0
0.04464198,763.24668463,0
0.04501336,764.14863994,0
0.04537372,765.09183414,0
0.0457528,766.56256977,0
0.04615048,767.09336682,0
0.04650891,768.37421395,0
0.04686499,769.32369207,0
0.04726857,770.02918411,0
0.04764719,771.44042951,0
0.04801474,772.1754847,0
0.04842445,773.00000707,0
0.04877782,774.39408488,0
0.0491863,775.38806965,0
0.04955576,776.35234973,0
0.04991842,777.19205508,0
0.05029943,777.88436436,0
0.05070007,778.93117236,0
0.05107134,780.12514511,0
0.05145496,780.92702688,0
0.05185885,781.92195362,0
0.05224346,782.45005543,0
0.05263051,783.93495018,0
0.05304155,784.82437166,0
0.05339602,785.61317342,0
0.05379077,786.88024863,0
0.05417037,787.57672623,0
0.05452771,788.4260469,0
0.05494531,789.26692297,0
0.05533117,790.02647779,0
0.05570584,790.88402143,0
0.05610822,791.82798532,0
0.05648218,792.74998065,0
0.05686993,793.7332588,0
0.05728969,794.63615002,0
0.057672,795.22545828,0
0.05807136,795.88561683,0
0.05848898,797.12984946,0
0.05885998,797.761222,0
