Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.00620000,0.00000000,-0.41353400,0.00000000,-0.41353400,0.00000000,0.00063363,417.53537695,0.00021627,-0.00084990,0.85852913,1.50720000,9.94740000,229865.62368737
0.50000000,0.00099100,0.08070000,0.00000667,5.38261190,0.00000667,5.38264779,0.00001333,0.00071570,421.52354941,0.00011337,-0.00082907,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00202300,0.24420000,0.00002189,16.28790367,0.00002189,16.28826020,0.00003044,0.00068735,425.89435102,0.00012257,-0.00080992,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00249800,0.38220000,0.00004033,25.49237012,0.00004033,25.49339831,0.00003689,0.00068039,429.68454261,0.00016228,-0.00084267,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00312800,0.49300000,0.00006500,32.88262289,0.00006500,32.88476026,0.00004933,0.00087937,434.31507342,0.00005294,-0.00093231,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00354200,0.59830000,0.00007667,39.90603099,0.00007666,39.90909045,0.00002333,0.00097380,438.09712244,0.00010135,-0.00107515,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00422900,0.72590000,0.00008978,48.41682750,0.00008977,48.42117426,0.00002622,0.00093728,442.62655663,0.00024282,-0.00118010,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00494900,0.82480000,0.00013067,55.01336179,0.00013066,55.02055020,0.00008177,0.00101364,446.24760368,0.00018210,-0.00119574,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00586100,0.95400000,0.00014044,63.63087676,0.00014043,63.63981336,0.00001955,0.00113536,450.52686680,0.00002432,-0.00115968,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00608100,1.05040000,0.00016222,70.06066346,0.00016221,70.07202886,0.00004355,0.00124469,454.26511541,-0.00004671,-0.00119798,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00659800,1.16930000,0.00020356,77.99117840,0.00020353,78.00705393,0.00008265,0.00132041,457.98888410,-0.00014990,-0.00117051,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00801500,1.26420000,0.00025056,84.32091656,0.00025052,84.34204363,0.00009398,0.00142405,462.10196226,-0.00021044,-0.00121361,0.00000000,0.00000000,0.00000000,0.00000000
6.00000000,0.00828300,1.37100000,0.00023622,91.44437320,0.00023619,91.46597439,-0.00002866,0.00151903,465.72890002,-0.00025739,-0.00126164,0.00000000,0.00000000,0.00000000,0.00000000
6.50000000,0.00824300,1.46590000,0.00023144,97.77411136,0.00023142,97.79674063,-0.00000955,0.00164323,470.28306897,-0.00029213,-0.00135110,0.00000000,0.00000000,0.00000000,0.00000000
7.00000000,0.00964300,1.55520000,0.00028556,103.73033494,0.00028551,103.75995571,0.00010819,0.00178305,473.13441620,-0.00032423,-0.00145882,0.00000000,0.00000000,0.00000000,0.00000000
7.50000000,0.01089800,1.65810000,0.00031444,110.59366535,0.00031440,110.62844092,0.00005776,0.00185249,477.39629080,-0.00026970,-0.00158279,0.00000000,0.00000000,0.00000000,0.00000000
8.00000000,0.01009700,1.74660000,0.00029344,116.49652971,0.00029340,116.53071497,-0.00004199,0.00193312,480.91240921,-0.00028152,-0.00165160,0.00000000,0.00000000,0.00000000,0.00000000
8.50000000,0.01148400,1.84390000,0.00032911,122.98634554,0.00032906,123.02682172,0.00007131,0.00205443,484.45567829,-0.00033739,-0.00171704,0.00000000,0.00000000,0.00000000,0.00000000
9.00000000,0.01313800,1.93330000,0.00037011,128.94923903,0.00037004,128.99696457,0.00008197,0.00229100,488.15704333,-0.00049192,-0.00179908,0.00000000,0.00000000,0.00000000,0.00000000
9.50000000,0.01312200,2.02890000,0.00039611,135.32566651,0.00039603,135.37927051,0.00005198,0.00235795,491.35347499,-0.00054182,-0.00181612,0.00000000,0.00000000,0.00000000,0.00000000
10.00000000,0.01320100,2.11430000,0.00037356,141.02176386,0.00037349,141.07444333,-0.00004509,0.00240776,494.96514393,-0.00058990,-0.00181787,0.00000000,0.00000000,0.00000000,0.00000000
10.50000000,0.01514200,2.21080000,0.00048178,147.45822047,0.00048166,147.52926257,0.00021635,0.00254893,498.24670107,-0.00069609,-0.00185284,0.00000000,0.00000000,0.00000000,0.00000000
