Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],Diameter[mm]
29,0.002104,1.2218,0.00034194,0.00034194,0,0,0
29.5,0.002456,1.2402,0.0004499,0.0004499,0,0,0
30,0.002615,1.2593,0.00010199,0.00010199,0,0,0
30.5,0.002868,1.2761,0.00042591,0.00042591,0,0,0
31,0.002929,1.292,0.00026696,0.00026696,0,0,0
31.5,0.002825,1.3086,0.00033794,0.00033794,0,0,0
32,0.003078,1.3275,0.00037493,0.00037493,0,0,0
32.5,0.003376,1.3455,0.00038892,0.00038892,0,0,0
33,0.003244,1.3625,0.00036893,0.00036893,0,0,0
33.5,0.003525,1.3799,0.00041891,0.00041891,0,0,0
34,0.003599,1.3972,0.00031495,0.00031495,0,0,0
34.5,0.003511,1.4136,0.00037893,0.00037893,0,0,0
35,0.003583,1.4308,0.0004429,0.0004429,0,0,0
35.5,0.003772,1.4485,0.00042291,0.00042291,0,0,0
36,0.00316,1.466,0.00048988,0.00048988,0,0,0
36.5,0.003336,1.4829,0.00039192,0.00039192,0,0,0
37,0.003181,1.4989,0.00031095,0.00031095,0,0,0
37.5,0.003299,1.514,0.00058183,0.00058183,0,0,0
38,0.003455,1.5302,0.00021998,0.00021998,0,0,0
38.5,0.003421,1.5473,0.00042591,0.00042591,0,0,0
39,0.003702,1.5646,0.00027696,0.00027696,0,0,0
39.5,0.003547,1.582,0.00021298,0.00021298,0,0,0
40,0.003679,1.5992,0.00027696,0.00027696,0,0,0
40.5,0.003858,1.6161,0.00048988,0.00048988,0,0,0
41,0.003818,1.6328,0.00030495,0.00030495,0,0,0
41.5,0.004041,1.6492,0.00035894,0.00035894,0,0,0
42,0.004488,1.664,0.00039892,0.00039892,0,0,0
42.5,0.004417,1.6798,0.0004359,0.0004359,0,0,0
43,0.004461,1.6977,0.00025397,0.00025397,0,0,0
43.5,0.004809,1.7143,0.00051087,0.00051087,0,0,0
44,0.004989,1.7283,0.00031095,0.00031095,0,0,0
44.5,0.004786,1.744,0.00058483,0.00058483,0,0,0
45,0.004753,1.76,0.0004529,0.0004529,0,0,0
45.5,0.004564,1.7756,0.00030495,0.00030495,0,0,0
46,0.004263,1.7913,0.0004499,0.0004499,0,0,0
46.5,0.004439,1.8067,0.00037193,0.00037193,0,0,0
47,0.004571,1.8216,0.00047988,0.00047988,0,0,0
47.5,0.004257,1.8381,0.00042591,0.00042591,0,0,0
48,0.004382,1.8564,0.00054485,0.00054485,0,0,0
48.5,0.00442,1.873,0.00051387,0.00051387,0,0,0
49,0.00464,1.8891,0.00040292,0.00040292,0,0,0
49.5,0.004677,1.9046,0.00034894,0.00034894,0,0,0
50,0.004739,1.9209,0.00054785,0.00054785,0,0,0
50.5,0.004844,1.9365,0.00051387,0.00051387,0,0,0
51,0.00504,1.952,0.00029796,0.00029796,0,0,0
51.5,0.005463,1.9673,0.00057483,0.00057483,0,0,0
52,0.005379,1.9829,0.00032495,0.00032495,0,0,0
52.5,0.005511,1.9984,0.00053786,0.00053786,0,0,0
53,0.005812,2.0135,0.00048688,0.00048688,0,0,0
53.5,0.006069,2.0288,0.00023397,0.00023397,0,0,0
54,0.006252,2.0449,0.00034194,0.00034194,0,0,0
54.5,0.006229,2.0623,0.00030095,0.00030095,0,0,0
55,0.006155,2.0776,0.00038892,0.00038892,0,0,0
55.5,0.00621,2.0915,0.00062281,0.00062281,0,0,0
56,0.00592,2.1056,0.00059482,0.00059482,0,0,0
56.5,0.00591,2.1215,0.00055884,0.00055884,0,0,0
57,0.005873,2.1371,0.00047389,0.00047389,0,0,0
57.5,0.005806,2.1538,0.00068277,0.00068277,0,0,0
58,0.005604,2.1699,0.00059882,0.00059882,0,0,0
58.5,0.005506,2.1844,0.00080168,0.00080168,0,0,0
59,0.005814,2.1985,0.00059582,0.00059582,0,0,0
59.5,0.005717,2.2144,0.00052086,0.00052086,0,0,0
60,0.006045,2.2295,0.00074073,0.00074073,0,0,0
60.5,0.005856,2.243,0.00082566,0.00082566,0,0,0
61,0.00611,2.2571,0.00065978,0.00065978,0,0,0
61.5,0.00626,2.2729,0.00076071,0.00076071,0,0,0
62,0.006771,2.2886,0.00052486,0.00052486,0,0,0
62.5,0.00691,2.3048,0.00076471,0.00076471,0,0,0
63,0.007312,2.3192,0.00054185,0.00054185,0,0,0
63.5,0.007178,2.3335,0.0004369,0.0004369,0,0,0
64,0.007581,2.348,0.00051387,0.00051387,0,0,0
64.5,0.007666,2.364,0.00052486,0.00052486,0,0,0
65,0.007315,2.3795,0.00071375,0.00071375,0,0,0
65.5,0.007244,2.3957,0.00053186,0.00053186,0,0,0
66,0.007448,2.4114,0.0008926,0.0008926,0,0,0
66.5,0.007425,2.4257,0.00075072,0.00075072,0,0,0
67,0.007131,2.44,0.00087961,0.00087961,0,0,0
67.5,0.006912,2.4552,0.00070375,0.00070375,0,0,0
68,0.006794,2.4714,0.0006298,0.0006298,0,0,0
68.5,0.007038,2.4871,0.00065978,0.00065978,0,0,0
69,0.006806,2.5008,0.0007747,0.0007747,0,0,0
69.5,0.006901,2.514,0.0006268,0.0006268,0,0,0
70,0.006766,2.5284,0.00075072,0.00075072,0,0,0
70.5,0.007014,2.5481,0.0007687,0.0007687,0,0,0
71,0.007163,2.565,0.0008936,0.0008936,0,0,0
71.5,0.007184,2.5784,0.00080867,0.00080867,0,0,0
72,0.00734,2.5898,0.00068676,0.00068676,0,0,0
72.5,0.007415,2.6051,0.00085963,0.00085963,0,0,0
73,0.007838,2.6193,0.00093356,0.00093356,0,0,0
73.5,0.008444,2.6331,0.00070375,0.00070375,0,0,0
74,0.008492,2.6475,0.00074172,0.00074172,0,0,0
74.5,0.008655,2.6632,0.0006268,0.0006268,0,0,0
75,0.00897,2.679,0.0010045,0.0010045,0,0,0
75.5,0.008832,2.6935,0.00086962,0.00086962,0,0,0
76,0.008782,2.7075,0.00070375,0.00070375,0,0,0
76.5,0.008718,2.7216,0.00080867,0.00080867,0,0,0
77,0.008557,2.7369,0.00086263,0.00086263,0,0,0
77.5,0.008267,2.7516,0.00083265,0.00083265,0,0,0
78,0.008142,2.7653,0.00073473,0.00073473,0,0,0
78.5,0.008515,2.7788,0.0008976,0.0008976,0,0,0
79,0.008096,2.7936,0.00071774,0.00071774,0,0,0
79.5,0.008036,2.8085,0.00096453,0.00096453,0,0,0
80,0.008169,2.8238,0.00072474,0.00072474,0,0,0
80.5,0.007878,2.8386,0.00094156,0.00094156,0,0,0
81,0.008299,2.8525,0.0010155,0.0010155,0,0,0
81.5,0.008485,2.8658,0.00088061,0.00088061,0,0,0
82,0.008577,2.8804,0.0011473,0.0011473,0,0,0
82.5,0.008436,2.8947,0.00090759,0.00090759,0,0,0
83,0.008778,2.9097,0.00090759,0.00090759,0,0,0
83.5,0.008758,2.9254,0.00093456,0.00093456,0,0,0
84,0.009483,2.9418,0.0008936,0.0008936,0,0,0
84.5,0.009653,2.9564,0.00069076,0.00069076,0,0,0
85,0.010093,2.9716,0.00098152,0.00098152,0,0,0
85.5,0.010374,2.985,0.0010115,0.0010115,0,0,0
86,0.010405,2.999,0.0011374,0.0011374,0,0,0
86.5,0.01025,3.0126,0.00088761,0.00088761,0,0,0
87,0.009991,3.0267,0.00090059,0.00090059,0,0,0
87.5,0.010283,3.0401,0.0006298,0.0006298,0,0,0
88,0.009912,3.0547,0.00090059,0.00090059,0,0,0
88.5,0.00972,3.0706,0.0010494,0.0010494,0,0,0
89,0.00942,3.0851,0.0010295,0.0010295,0,0,0
89.5,0.00959,3.0987,0.0010664,0.0010664,0,0,0
90,0.009598,3.1124,0.00084364,0.00084364,0,0,0
90.5,0.009375,3.1278,0.0011923,0.0011923,0,0,0
91,0.009372,3.1423,0.0011993,0.0011993,0,0,0
91.5,0.009387,3.1559,0.0011653,0.0011653,0,0,0
92,0.009858,3.1689,0.0010674,0.0010674,0,0,0
92.5,0.009771,3.1824,0.00096653,0.00096653,0,0,0
93,0.009927,3.1967,0.0010974,0.0010974,0,0,0
93.5,0.010016,3.2108,0.0010804,0.0010804,0,0,0
94,0.010561,3.2256,0.00088861,0.00088861,0,0,0
94.5,0.010649,3.2395,0.0010305,0.0010305,0,0,0
95,0.010949,3.2524,0.00086463,0.00086463,0,0,0
95.5,0.011247,3.2666,0.0010864,0.0010864,0,0,0
96,0.01142,3.2823,0.00096853,0.00096853,0,0,0
96.5,0.011884,3.2974,0.0010944,0.0010944,0,0,0
97,0.01183,3.3124,0.0010095,0.0010095,0,0,0
97.5,0.011788,3.328,0.00086163,0.00086163,0,0,0
98,0.011826,3.3419,0.0010944,0.0010944,0,0,0
98.5,0.011476,3.3554,0.0010205,0.0010205,0,0,0
99,0.011308,3.3702,0.0011384,0.0011384,0,0,0
99.5,0.011458,3.3852,0.0011244,0.0011244,0,0,0
100,0.011277,3.3997,0.0013351,0.0013351,0,0,0
100.5,0.011112,3.4131,0.0011084,0.0011084,0,0,0
101,0.010978,3.4266,0.0011923,0.0011923,0,0,0
101.5,0.010952,3.441,0.00098052,0.00098052,0,0,0
102,0.011108,3.4568,0.0010714,0.0010714,0,0,0
102.5,0.011238,3.4716,0.0012642,0.0012642,0,0,0
103,0.011313,3.4855,0.0011833,0.0011833,0,0,0
103.5,0.011203,3.4989,0.0013651,0.0013651,0,0,0
104,0.011573,3.5127,0.0013151,0.0013151,0,0,0
104.5,0.011898,3.527,0.0012502,0.0012502,0,0,0
105,0.012275,3.5403,0.0011354,0.0011354,0,0,0
105.5,0.012529,3.5546,0.0010005,0.0010005,0,0,0
106,0.012594,3.5698,0.0011863,0.0011863,0,0,0
106.5,0.013102,3.5854,0.0012193,0.0012193,0,0,0
107,0.013387,3.5987,0.0012402,0.0012402,0,0,0
107.5,0.013284,3.614,0.0010544,0.0010544,0,0,0
108,0.013244,3.629,0.0010514,0.0010514,0,0,0
108.5,0.013171,3.6441,0.0012532,0.0012532,0,0,0
109,0.013259,3.6568,0.0012262,0.0012262,0,0,0
109.5,0.013214,3.6705,0.0013041,0.0013041,0,0,0
110,0.013012,3.6848,0.0012163,0.0012163,0,0,0
110.5,0.012674,3.6998,0.001389,0.001389,0,0,0
111,0.012675,3.7131,0.0015568,0.0015568,0,0,0
111.5,0.01271,3.7269,0.0012542,0.0012542,0,0,0
112,0.012339,3.7417,0.0013551,0.0013551,0,0,0
112.5,0.012307,3.7556,0.0015228,0.0015228,0,0,0
113,0.012714,3.7685,0.0011523,0.0011523,0,0,0
113.5,0.01268,3.7829,0.0012532,0.0012532,0,0,0
114,0.012749,3.7981,0.001389,0.001389,0,0,0
114.5,0.012919,3.8126,0.001389,0.001389,0,0,0
115,0.012718,3.8254,0.001389,0.001389,0,0,0
115.5,0.013226,3.8399,0.001389,0.001389,0,0,0
116,0.013632,3.8547,0.0012203,0.0012203,0,0,0
116.5,0.013972,3.87,0.0012203,0.0012203,0,0,0
117,0.014412,3.8824,0.0011863,0.0011863,0,0,0
117.5,0.014413,3.8962,0.0012882,0.0012882,0,0,0
118,0.014719,3.9104,0.0012203,0.0012203,0,0,0
118.5,0.014922,3.924,0.0011863,0.0011863,0,0,0
119,0.01489,3.9375,0.0013551,0.0013551,0,0,0
119.5,0.015094,3.9519,0.0010514,0.0010514,0,0,0
120,0.014858,3.9666,0.001389,0.001389,0,0,0
120.5,0.014521,3.9801,0.0013211,0.0013211,0,0,0
121,0.014522,3.995,0.0014899,0.0014899,0,0,0
121.5,0.014422,4.0092,0.0014569,0.0014569,0,0,0
122,0.014017,4.024,0.0013551,0.0013551,0,0,0
122.5,0.014187,4.039,0.0013211,0.0013211,0,0,0
123,0.013816,4.0526,0.0015238,0.0015238,0,0,0
123.5,0.013649,4.0649,0.0015238,0.0015238,0,0,0
124,0.013819,4.0776,0.0014899,0.0014899,0,0,0
124.5,0.014124,4.0911,0.0013561,0.0013561,0,0,0
125,0.014261,4.1055,0.0014909,0.0014909,0,0,0
125.5,0.014126,4.1208,0.0013561,0.0013561,0,0,0
126,0.014398,4.1356,0.0013221,0.0013221,0,0,0
126.5,0.014805,4.1487,0.0011533,0.0011533,0,0,0
127,0.015212,4.1626,0.0015258,0.0015258,0,0,0
127.5,0.015248,4.1769,0.001423,0.001423,0,0,0
128,0.015856,4.1906,0.001424,0.001424,0,0,0
128.5,0.01606,4.202,0.0012892,0.0012892,0,0,0
129,0.016332,4.2147,0.0014569,0.0014569,0,0,0
129.5,0.016334,4.2286,0.0011194,0.0011194,0,0,0
130,0.016335,4.2439,0.0013551,0.0013551,0,0,0
130.5,0.016403,4.2581,0.0013561,0.0013561,0,0,0
131,0.016236,4.2721,0.0011873,0.0011873,0,0,0
131.5,0.016339,4.2858,0.0012203,0.0012203,0,0,0
132,0.015934,4.3004,0.0013221,0.0013221,0,0,0
132.5,0.015902,4.3153,0.0013561,0.0013561,0,0,0
133,0.015735,4.3291,0.001389,0.001389,0,0,0
133.5,0.015432,4.3424,0.0014579,0.0014579,0,0,0
134,0.015331,4.3549,0.00139,0.00139,0,0,0
134.5,0.015198,4.3686,0.0015248,0.0015248,0,0,0
135,0.015369,4.383,0.0017604,0.0017604,0,0,0
135.5,0.015438,4.398,0.0016257,0.0016257,0,0,0
136,0.01517,4.412,0.0012213,0.0012213,0,0,0
136.5,0.015408,4.4248,0.0014569,0.0014569,0,0,0
137,0.015949,4.4371,0.0010874,0.0010874,0,0,0
137.5,0.016222,4.4498,0.0012562,0.0012562,0,0,0
138,0.016595,4.4645,0.0013571,0.0013571,0,0,0
138.5,0.016698,4.4786,0.0015258,0.0015258,0,0,0
139,0.017004,4.4926,0.0015258,0.0015258,0,0,0
139.5,0.017546,4.5059,0.0013231,0.0013231,0,0,0
140,0.017614,4.5198,0.0012892,0.0012892,0,0,0
140.5,0.017988,4.5336,0.0013571,0.0013571,0,0,0
141,0.017718,4.5482,0.0013571,0.0013571,0,0,0
141.5,0.017653,4.5618,0.0013571,0.0013571,0,0,0
142,0.017789,4.5752,0.0015268,0.0015268,0,0,0
142.5,0.018027,4.5893,0.001424,0.001424,0,0,0
143,0.01769,4.605,0.0014579,0.0014579,0,0,0
143.5,0.017286,4.6192,0.0016606,0.0016606,0,0,0
144,0.017254,4.6321,0.0016936,0.0016936,0,0,0
144.5,0.017018,4.6459,0.001391,0.001391,0,0,0
145,0.016614,4.6613,0.0018303,0.0018303,0,0,0
145.5,0.016446,4.6749,0.0014929,0.0014929,0,0,0
146,0.016652,4.6875,0.0017624,0.0017624,0,0,0
146.5,0.016754,4.7013,0.0016287,0.0016287,0,0,0
147,0.016755,4.7162,0.0016956,0.0016956,0,0,0
147.5,0.01723,4.7305,0.0017634,0.0017634,0,0,0
148,0.0173,4.7452,0.0016616,0.0016616,0,0,0
148.5,0.017604,4.7586,0.0018323,0.0018323,0,0,0
149,0.018147,4.7707,0.0014589,0.0014589,0,0,0
149.5,0.018047,4.7831,0.0016636,0.0016636,0,0,0
150,0.018454,4.7964,0.0017644,0.0017644,0,0,0
150.5,0.018625,4.8095,0.0016626,0.0016626,0,0,0
151,0.018997,4.8274,0.0019671,0.0019671,0,0,0
151.5,0.01937,4.8444,0.0016297,0.0016297,0,0,0
152,0.01944,4.856,0.001426,0.001426,0,0,0
152.5,0.019305,4.8663,0.0017295,0.0017295,0,0,0
153,0.019037,4.8804,0.0016966,0.0016966,0,0,0
153.5,0.019308,4.8943,0.0015957,0.0015957,0,0,0
154,0.019141,4.9074,0.0017295,0.0017295,0,0,0
154.5,0.019007,4.9209,0.0015947,0.0015947,0,0,0
155,0.018636,4.9347,0.0019661,0.0019661,0,0,0
155.5,0.018706,4.9488,0.0017644,0.0017644,0,0,0
156,0.01864,4.9632,0.0023033,0.0023033,0,0,0
156.5,0.018134,4.978,0.0021347,0.0021347,0,0,0
157,0.018372,4.9924,0.0021018,0.0021018,0,0,0
157.5,0.018204,5.0052,0.0021028,0.0021028,0,0,0
158,0.01834,5.0179,0.0018323,0.0018323,0,0,0
158.5,0.018274,5.0317,0.002001,0.002001,0,0,0
159,0.01858,5.044,0.0020359,0.0020359,0,0,0
159.5,0.018683,5.0567,0.0018663,0.0018663,0,0,0
160,0.018989,5.0701,0.0019341,0.0019341,0,0,0
160.5,0.0197,5.084,0.002002,0.002002,0,0,0
161,0.019769,5.0968,0.0017664,0.0017664,0,0,0
161.5,0.020006,5.1104,0.0021038,0.0021038,0,0,0
162,0.020313,5.1232,0.0019351,0.0019351,0,0,0
162.5,0.020449,5.1356,0.0019691,0.0019691,0,0,0
163,0.020518,5.1502,0.0019701,0.0019701,0,0,0
163.5,0.020824,5.165,0.0017994,0.0017994,0,0,0
164,0.021096,5.1784,0.0019351,0.0019351,0,0,0
164.5,0.020996,5.1907,0.0019691,0.0019691,0,0,0
165,0.02076,5.2052,0.0020359,0.0020359,0,0,0
165.5,0.020763,5.2202,0.0019341,0.0019341,0,0,0
166,0.020696,5.2351,0.0022375,0.0022375,0,0,0
166.5,0.020529,5.2489,0.0022385,0.0022385,0,0,0
167,0.020091,5.2622,0.0021377,0.0021377,0,0,0
167.5,0.020294,5.2759,0.0020709,0.0020709,0,0,0
168,0.020262,5.2895,0.0021028,0.0021028,0,0,0
168.5,0.019995,5.3043,0.0022724,0.0022724,0,0,0
169,0.019758,5.3185,0.0022056,0.0022056,0,0,0
169.5,0.019964,5.3325,0.0021387,0.0021387,0,0,0
170,0.019864,5.3453,0.002441,0.002441,0,0,0
170.5,0.020272,5.3602,0.0021387,0.0021387,0,0,0
171,0.02068,5.374,0.0020389,0.0020389,0,0,0
171.5,0.021119,5.3878,0.0022046,0.0022046,0,0,0
172,0.021122,5.4009,0.0021048,0.0021048,0,0,0
172.5,0.021496,5.414,0.002004,0.002004,0,0,0
173,0.022004,5.427,0.0022395,0.0022395,0,0,0
173.5,0.02177,5.4396,0.0020369,0.0020369,0,0,0
174,0.022379,5.454,0.0018683,0.0018683,0,0,0
174.5,0.022281,5.468,0.0019681,0.0019681,0,0,0
175,0.022384,5.4831,0.0019361,0.0019361,0,0,0
175.5,0.022452,5.4976,0.0021706,0.0021706,0,0,0
176,0.022454,5.5118,0.0019002,0.0019002,0,0,0
176.5,0.02276,5.525,0.0022385,0.0022385,0,0,0
177,0.022323,5.5377,0.002001,0.002001,0,0,0
177.5,0.022529,5.5506,0.0022724,0.0022724,0,0,0
178,0.022293,5.5636,0.0020349,0.0020349,0,0,0
178.5,0.021923,5.579,0.0022365,0.0022365,0,0,0
179,0.021923,5.5934,0.0023393,0.0023393,0,0,0
179.5,0.021757,5.6081,0.0023393,0.0023393,0,0,0
180,0.021692,5.6213,0.0023053,0.0023053,0,0,0
180.5,0.021457,5.6358,0.0024749,0.0024749,0,0,0
181,0.021932,5.649,0.0023732,0.0023732,0,0,0
181.5,0.02217,5.6627,0.0022046,0.0022046,0,0,0
182,0.021935,5.6762,0.0023393,0.0023393,0,0,0
182.5,0.022681,5.6914,0.0023732,0.0023732,0,0,0
183,0.023019,5.706,0.0022724,0.0022724,0,0,0
183.5,0.022785,5.7182,0.0022724,0.0022724,0,0,0
184,0.023361,5.7306,0.0024071,0.0024071,0,0,0
184.5,0.023397,5.7443,0.002442,0.002442,0,0,0
185,0.023736,5.7609,0.0022385,0.0022385,0,0,0
185.5,0.023905,5.7755,0.0022385,0.0022385,0,0,0
186,0.024246,5.7882,0.0023732,0.0023732,0,0,0
186.5,0.023944,5.7997,0.0021706,0.0021706,0,0,0
187,0.023945,5.8135,0.0020689,0.0020689,0,0,0
187.5,0.024522,5.8285,0.0021377,0.0021377,0,0,0
188,0.024287,5.8427,0.0022724,0.0022724,0,0,0
188.5,0.024085,5.8567,0.0024739,0.0024739,0,0,0
189,0.024019,5.87,0.0023732,0.0023732,0,0,0
189.5,0.024157,5.8831,0.0023403,0.0023403,0,0,0
190,0.023989,5.8966,0.002441,0.002441,0,0,0
190.5,0.023382,5.9115,0.0023732,0.0023732,0,0,0
191,0.023756,5.9257,0.0022724,0.0022724,0,0,0
191.5,0.023554,5.9406,0.0023053,0.0023053,0,0,0
192,0.023725,5.9558,0.0026086,0.0026086,0,0,0
192.5,0.023928,5.9695,0.0025079,0.0025079,0,0,0
193,0.023897,5.9821,0.0028459,0.0028459,0,0,0
193.5,0.023797,5.9941,0.0026096,0.0026096,0,0,0
194,0.024577,6.0065,0.0025089,0.0025089,0,0,0
194.5,0.02468,6.0193,0.0025098,0.0025098,0,0,0
195,0.024952,6.0327,0.0025757,0.0025757,0,0,0
195.5,0.025224,6.0455,0.002442,0.002442,0,0,0
196,0.025361,6.0585,0.0024759,0.0024759,0,0,0
196.5,0.025599,6.071,0.0023752,0.0023752,0,0,0
197,0.02577,6.084,0.0024071,0.0024071,0,0,0
197.5,0.025907,6.0989,0.0024081,0.0024081,0,0,0
198,0.026178,6.1143,0.0023413,0.0023413,0,0,0
198.5,0.026248,6.1283,0.0024081,0.0024081,0,0,0
199,0.026418,6.14,0.0025428,0.0025428,0,0,0
199.5,0.026387,6.1512,0.0025428,0.0025428,0,0,0
200,0.026625,6.1649,0.0022724,0.0022724,0,0,0
200.5,0.026085,6.1802,0.0025098,0.0025098,0,0,0
201,0.026088,6.1962,0.0025418,0.0025418,0,0,0
201.5,0.025954,6.211,0.0024749,0.0024749,0,0,0
202,0.025991,6.2249,0.0025089,0.0025089,0,0,0
202.5,0.026126,6.2368,0.0027113,0.0027113,0,0,0
203,0.025892,6.2502,0.0028459,0.0028459,0,0,0
203.5,0.025758,6.2639,0.0028469,0.0028469,0,0,0
204,0.025895,6.2777,0.0028459,0.0028459,0,0,0
204.5,0.025695,6.2912,0.0027103,0.0027103,0,0,0
205,0.026168,6.3047,0.0028798,0.0028798,0,0,0
205.5,0.02634,6.3178,0.0026794,0.0026794,0,0,0
206,0.02651,6.3321,0.0028479,0.0028479,0,0,0
206.5,0.02685,6.3474,0.0027462,0.0027462,0,0,0
207,0.027191,6.3623,0.0025787,0.0025787,0,0,0
207.5,0.027395,6.3767,0.0025438,0.0025438,0,0,0
208,0.027701,6.3896,0.002444,0.002444,0,0,0
208.5,0.02777,6.4016,0.0024769,0.0024769,0,0,0
209,0.027638,6.4143,0.0025787,0.0025787,0,0,0
209.5,0.027739,6.4287,0.0026784,0.0026784,0,0,0
210,0.027943,6.4439,0.0026126,0.0026126,0,0,0
210.5,0.028048,6.4589,0.0025767,0.0025767,0,0,0
211,0.02815,6.4728,0.0023762,0.0023762,0,0,0
211.5,0.028152,6.4856,0.0025777,0.0025777,0,0,0
212,0.028291,6.4979,0.0026445,0.0026445,0,0,0
212.5,0.028461,6.5108,0.0025118,0.0025118,0,0,0
213,0.028294,6.5243,0.0029138,0.0029138,0,0,0
213.5,0.028331,6.5381,0.0025787,0.0025787,0,0,0
214,0.028231,6.5522,0.0027123,0.0027123,0,0,0
214.5,0.0283,6.5659,0.0027123,0.0027123,0,0,0
215,0.027998,6.5797,0.0028469,0.0028469,0,0,0
215.5,0.027865,6.5924,0.0030832,0.0030832,0,0,0
216,0.028104,6.6049,0.0030832,0.0030832,0,0,0
216.5,0.028341,6.6176,0.003151,0.003151,0,0,0
217,0.028548,6.6322,0.002815,0.002815,0,0,0
217.5,0.028921,6.6474,0.002815,0.002815,0,0,0
218,0.029059,6.6624,0.0028479,0.0028479,0,0,0
218.5,0.029027,6.6771,0.0030503,0.0030503,0,0,0
219,0.029163,6.6915,0.0026465,0.0026465,0,0,0
219.5,0.029472,6.705,0.0027153,0.0027153,0,0,0
220,0.02954,6.7181,0.0029845,0.0029845,0,0,0
220.5,0.029711,6.7318,0.0029506,0.0029506,0,0,0
221,0.029849,6.7465,0.0027482,0.0027482,0,0,0
221.5,0.030053,6.76,0.0027472,0.0027472,0,0,0
222,0.030056,6.7737,0.0027502,0.0027502,0,0,0
222.5,0.030193,6.7878,0.0027482,0.0027482,0,0,0
223,0.030162,6.8017,0.0025797,0.0025797,0,0,0
223.5,0.030367,6.8143,0.0028838,0.0028838,0,0,0
224,0.030198,6.8266,0.0029177,0.0029177,0,0,0
