Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.02530000,0.00000000,-1.68456080,0.00000000,-1.68456080,0.00000000,0.00059354,407.19553113,0.00008043,-0.00067397,0.79804046,1.50490000,9.97990000,213498.69345568
0.50000000,0.00086000,0.15890000,0.00007233,10.58010713,0.00007233,10.58087243,0.00014466,0.00051091,411.95696696,0.00029455,-0.00080546,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00175500,0.28970000,0.00008611,19.28921987,0.00008611,19.29088088,0.00002755,0.00053454,415.65193373,0.00032484,-0.00085938,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00236300,0.40210000,0.00010600,26.77319747,0.00010599,26.77603543,0.00003977,0.00071311,419.83376705,0.00011337,-0.00082648,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00294100,0.53370000,0.00010033,35.53557695,0.00010033,35.53914235,-0.00001133,0.00078174,424.33852144,0.00004442,-0.00082616,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00327600,0.64610000,0.00011833,43.01955456,0.00011833,43.02464521,0.00003600,0.00071568,427.99674488,0.00009947,-0.00081515,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00380000,0.76260000,0.00014878,50.77652423,0.00014877,50.78407865,0.00006088,0.00079519,432.56735444,-0.00000326,-0.00079193,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00498000,0.86700000,0.00017389,57.72783440,0.00017387,57.73787262,0.00005021,0.00097296,436.11111662,-0.00011933,-0.00085363,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00548300,0.98980000,0.00017133,65.90427968,0.00017132,65.91557128,-0.00000511,0.00103290,440.78234687,-0.00004751,-0.00098539,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00562200,1.09030000,0.00018478,72.59591447,0.00018476,72.60932858,0.00002688,0.00100552,444.18378436,0.00009265,-0.00109817,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00599800,1.20830000,0.00021900,80.45275929,0.00021898,80.47037844,0.00006843,0.00112962,448.77775751,-0.00001775,-0.00111187,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00768600,1.30090000,0.00028100,86.61838497,0.00028096,86.64272473,0.00012397,0.00126331,452.14543195,-0.00016805,-0.00109526,0.00000000,0.00000000,0.00000000,0.00000000
6.00000000,0.00787200,1.39420000,0.00026867,92.83061905,0.00026863,92.85555954,-0.00002466,0.00133275,455.65218899,-0.00023315,-0.00109960,0.00000000,0.00000000,0.00000000,0.00000000
6.50000000,0.00870500,1.50420000,0.00030367,100.15479642,0.00030362,100.18521010,0.00006998,0.00133889,459.87373048,-0.00025723,-0.00108166,0.00000000,0.00000000,0.00000000,0.00000000
7.00000000,0.01046000,1.58870000,0.00035733,105.78109631,0.00035727,105.81889543,0.00010730,0.00147216,463.29732512,-0.00038471,-0.00108745,0.00000000,0.00000000,0.00000000,0.00000000
7.50000000,0.01072500,1.69560000,0.00035667,112.89886505,0.00035660,112.93913232,-0.00000133,0.00158419,467.24789309,-0.00034699,-0.00123720,0.00000000,0.00000000,0.00000000,0.00000000
8.00000000,0.01044900,1.77610000,0.00034844,118.25883122,0.00034838,118.30003786,-0.00001644,0.00169030,470.88180968,-0.00035452,-0.00133577,0.00000000,0.00000000,0.00000000,0.00000000
8.50000000,0.01178600,1.87820000,0.00041722,125.05699949,0.00041714,125.10917605,0.00013750,0.00178013,474.77019429,-0.00034180,-0.00143833,0.00000000,0.00000000,0.00000000,0.00000000
9.00000000,0.01335300,1.96040000,0.00047511,130.53015750,0.00047500,130.59217382,0.00011573,0.00187438,477.75016347,-0.00037027,-0.00150411,0.00000000,0.00000000,0.00000000,0.00000000
9.50000000,0.01275300,2.05770000,0.00046011,137.00872530,0.00046001,137.07176454,-0.00002999,0.00196335,481.86088242,-0.00041923,-0.00154412,0.00000000,0.00000000,0.00000000,0.00000000
10.00000000,0.01322200,2.13660000,0.00048989,142.26215798,0.00048977,142.33185063,0.00005953,0.00210668,484.70523026,-0.00053767,-0.00156901,0.00000000,0.00000000,0.00000000,0.00000000
10.50000000,0.01552900,2.21560000,0.00055600,147.52224900,0.00055585,147.60427138,0.00013215,0.00225989,487.88381247,-0.00069253,-0.00156736,0.00000000,0.00000000,0.00000000,0.00000000
11.00000000,0.01560700,2.31360000,0.00055756,154.04742521,0.00055740,154.13331521,0.00000311,0.00228604,491.79879807,-0.00072639,-0.00155965,0.00000000,0.00000000,0.00000000,0.00000000
11.50000000,0.01551500,2.39100000,0.00055811,159.20098275,0.00055796,159.28983458,0.00000111,0.00239508,494.79637878,-0.00077857,-0.00161651,0.00000000,0.00000000,0.00000000,0.00000000
12.00000000,0.01731900,2.48750000,0.00057533,165.62628381,0.00057517,165.72157413,0.00003442,0.00260490,498.58951827,-0.00095728,-0.00164762,0.00000000,0.00000000,0.00000000,0.00000000
12.50000000,0.01809700,2.56490000,0.00062811,170.77984134,0.00062791,170.88711006,0.00010549,0.00274181,501.22730317,-0.00099237,-0.00174944,0.00000000,0.00000000,0.00000000,0.00000000
13.00000000,0.01756700,2.65900000,0.00060344,177.04534217,0.00060326,177.15217919,-0.00004930,0.00275329,505.08391795,-0.00091245,-0.00184084,0.00000000,0.00000000,0.00000000,0.00000000
13.50000000,0.01904200,2.73230000,0.00065233,181.92590763,0.00065212,182.04458397,0.00009772,0.00288895,507.93051452,-0.00088930,-0.00199965,0.00000000,0.00000000,0.00000000,0.00000000
14.00000000,0.02078600,2.82160000,0.00071067,187.87180799,0.00071041,188.00532223,0.00011659,0.00318613,511.40434964,-0.00111535,-0.00207079,0.00000000,0.00000000,0.00000000,0.00000000
14.50000000,0.02052300,2.90140000,0.00068656,193.18516576,0.00068632,193.31779811,-0.00004819,0.00327680,514.29039806,-0.00118306,-0.00209374,0.00000000,0.00000000,0.00000000,0.00000000
15.00000000,0.02062200,2.97160000,0.00069344,197.85932260,0.00069320,197.99652704,0.00001377,0.00329360,517.02462994,-0.00110070,-0.00219291,0.00000000,0.00000000,0.00000000,0.00000000
15.50000000,0.02273200,3.06010000,0.00078522,203.75195621,0.00078491,203.91194677,0.00018342,0.00353052,520.57880747,-0.00124328,-0.00228724,0.00000000,0.00000000,0.00000000,0.00000000
