Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],Diameter[mm]
43,0.004824,1.6781,7.20E-05,7.20E-05,0,0,0
43.5,0.005178,1.6936,8.30E-05,8.30E-05,0,0,0
44,0.005032,1.7072,1.60E-05,1.60E-05,0,0,0
44.5,0.005062,1.7224,4.00E-06,4.00E-06,0,0,0
45,0.005491,1.7375,6.40E-05,6.40E-05,0,0,0
45.5,0.005876,1.7535,2.70E-05,2.70E-05,0,0,0
46,0.005966,1.7678,4.90E-05,4.90E-05,0,0,0
46.5,0.005944,1.7845,-0.00010101,-0.00010101,0,0,0
47,0.006238,1.8011,0.00012099,0.00012099,0,0,0
47.5,0.006622,1.8175,0.00016599,0.00016599,0,0,0
48,0.006611,1.8316,0.00021498,0.00021498,0,0,0
48.5,0.006958,1.846,2.00E-05,2.00E-05,0,0,0
49,0.007173,1.8617,0.00020698,0.00020698,0,0,0
49.5,0.006801,1.8782,0.00038393,0.00038393,0,0,0
50,0.00699,1.8947,0.0004409,0.0004409,0,0,0
50.5,0.006859,1.9105,0.00030495,0.00030495,0,0,0
51,0.006701,1.9255,0.00039992,0.00039992,0,0,0
51.5,0.006506,1.9409,0.00027496,0.00027496,0,0,0
52,0.00651,1.9563,0.00028296,0.00028296,0,0,0
52.5,0.006312,1.971,0.00030595,0.00030595,0,0,0
53,0.006192,1.9848,0.00018198,0.00018198,0,0,0
53.5,0.006219,1.9993,0.00019998,0.00019998,0,0,0
54,0.006046,2.0139,0.00020798,0.00020798,0,0,0
54.5,0.006153,2.0288,0.00016999,0.00016999,0,0,0
55,0.006116,2.0432,0.00038493,0.00038493,0,0,0
55.5,0.006252,2.0587,0.00010999,0.00010999,0,0,0
56,0.006437,2.074,4.20E-05,4.20E-05,0,0,0
56.5,0.006773,2.09,0.00026796,0.00026796,0,0,0
57,0.007026,2.106,0.00030595,0.00030595,0,0,0
57.5,0.007557,2.1214,0.00016599,0.00016599,0,0,0
58,0.007743,2.1349,0.00011799,0.00011799,0,0,0
58.5,0.007973,2.1488,0.00018898,0.00018898,0,0,0
59,0.008215,2.1637,0.00033194,0.00033194,0,0,0
59.5,0.008332,2.1793,0.00040392,0.00040392,0,0,0
60,0.008228,2.1945,0.00060682,0.00060682,0,0,0
60.5,0.008157,2.2091,0.00042991,0.00042991,0,0,0
61,0.008045,2.2233,0.00057284,0.00057284,0,0,0
61.5,0.008128,2.237,0.00057284,0.00057284,0,0,0
62,0.008047,2.2495,0.0006368,0.0006368,0,0,0
62.5,0.007645,2.2627,0.00059582,0.00059582,0,0,0
63,0.007736,2.278,0.00053885,0.00053885,0,0,0
63.5,0.007583,2.2945,0.00054285,0.00054285,0,0,0
64,0.007527,2.3106,0.00055485,0.00055485,0,0,0
64.5,0.007596,2.3249,0.00038493,0.00038493,0,0,0
65,0.007672,2.3389,0.0004459,0.0004459,0,0,0
65.5,0.007757,2.3525,0.00035894,0.00035894,0,0,0
66,0.007652,2.367,0.00041591,0.00041591,0,0,0
66.5,0.007569,2.3817,0.00040792,0.00040792,0,0,0
67,0.00812,2.3961,0.00022098,0.00022098,0,0,0
67.5,0.008184,2.4097,0.00018298,0.00018298,0,0,0
68,0.008735,2.4263,0.00046489,0.00046489,0,0,0
68.5,0.008969,2.4425,0.00031895,0.00031895,0,0,0
69,0.009177,2.4569,0.00054785,0.00054785,0,0,0
69.5,0.009493,2.4692,0.00056284,0.00056284,0,0,0
70,0.009856,2.4832,0.00038193,0.00038193,0,0,0
70.5,0.009969,2.496,0.00058583,0.00058583,0,0,0
71,0.009734,2.5098,0.00068776,0.00068776,0,0,0
71.5,0.009847,2.5237,0.00055585,0.00055585,0,0,0
72,0.009491,2.5378,0.00067577,0.00067577,0,0,0
72.5,0.009579,2.5512,0.00075571,0.00075571,0,0,0
73,0.009527,2.5658,0.00070275,0.00070275,0,0,0
73.5,0.009633,2.5811,0.00068776,0.00068776,0,0,0
74,0.009044,2.5952,0.00073373,0.00073373,0,0,0
74.5,0.008849,2.6082,0.0008986,0.0008986,0,0,0
75,0.008956,2.6251,0.00080068,0.00080068,0,0,0
75.5,0.008758,2.641,0.00061281,0.00061281,0,0,0
76,0.008977,2.6541,0.00060981,0.00060981,0,0,0
76.5,0.008704,2.665,0.0006328,0.0006328,0,0,0
77,0.008923,2.6792,0.00058383,0.00058383,0,0,0
77.5,0.009064,2.6936,0.00059083,0.00059083,0,0,0
78,0.009333,2.7082,0.00046689,0.00046689,0,0,0
78.5,0.009616,2.7213,0.00050787,0.00050787,0,0,0
79,0.010069,2.7338,0.00039992,0.00039992,0,0,0
79.5,0.010203,2.7471,0.00035094,0.00035094,0,0,0
80,0.010675,2.7609,0.00041391,0.00041391,0,0,0
80.5,0.010993,2.7745,0.0004519,0.0004519,0,0,0
81,0.011255,2.7884,0.00045989,0.00045989,0,0,0
81.5,0.011376,2.8022,0.00056884,0.00056884,0,0,0
82,0.011445,2.8186,0.00048988,0.00048988,0,0,0
82.5,0.011775,2.8338,0.00041391,0.00041391,0,0,0
83,0.011558,2.8456,0.00056784,0.00056784,0,0,0
83.5,0.011382,2.8556,0.0007707,0.0007707,0,0,0
84,0.011166,2.8691,0.00073373,0.00073373,0,0,0
84.5,0.01081,2.8823,0.00046689,0.00046689,0,0,0
85,0.010816,2.8959,0.00073373,0.00073373,0,0,0
85.5,0.010701,2.9091,0.00065878,0.00065878,0,0,0
86,0.01065,2.9227,0.0006358,0.0006358,0,0,0
86.5,0.010437,2.9364,0.00059482,0.00059482,0,0,0
87,0.010378,2.9516,0.00065479,0.00065479,0,0,0
87.5,0.010354,2.9651,0.0006318,0.0006318,0,0,0
88,0.010548,2.9762,0.00064279,0.00064279,0,0,0
88.5,0.010677,2.9883,0.0004399,0.0004399,0,0,0
89,0.010637,3.0029,0.00059083,0.00059083,0,0,0
89.5,0.010838,3.0182,0.0004439,0.0004439,0,0,0
90,0.011144,3.0321,0.00043291,0.00043291,0,0,0
90.5,0.011579,3.0454,0.00030495,0.00030495,0,0,0
91,0.011863,3.0586,0.00054185,0.00054185,0,0,0
91.5,0.012124,3.072,0.00029696,0.00029696,0,0,0
92,0.012535,3.085,0.00041791,0.00041791,0,0,0
92.5,0.012525,3.0971,0.00060182,0.00060182,0,0,0
93,0.012896,3.1095,0.00028596,0.00028596,0,0,0
93.5,0.012947,3.1233,0.00049788,0.00049788,0,0,0
94,0.013088,3.1379,0.00075272,0.00075272,0,0,0
94.5,0.012815,3.152,0.00068477,0.00068477,0,0,0
95,0.012745,3.1641,0.00071874,0.00071874,0,0,0
95.5,0.012363,3.175,0.00066978,0.00066978,0,0,0
96,0.012464,3.1885,0.0008996,0.0008996,0,0,0
96.5,0.011825,3.2029,0.00064379,0.00064379,0,0,0
97,0.01176,3.2165,0.00086263,0.00086263,0,0,0
97.5,0.011634,3.2278,0.00080568,0.00080568,0,0,0
98,0.011538,3.2409,0.00082866,0.00082866,0,0,0
98.5,0.011754,3.255,0.00078369,0.00078369,0,0,0
99,0.011407,3.2693,0.00081767,0.00081767,0,0,0
99.5,0.011568,3.2818,0.00065978,0.00065978,0,0,0
100,0.011731,3.2945,0.00067177,0.00067177,0,0,0
100.5,0.011556,3.3075,0.00064879,0.00064879,0,0,0
101,0.012094,3.322,0.00076571,0.00076571,0,0,0
101.5,0.012488,3.3368,0.00071275,0.00071275,0,0,0
102,0.012728,3.3501,0.00066778,0.00066778,0,0,0
102.5,0.01326,3.3618,0.00051387,0.00051387,0,0,0
103,0.013605,3.3776,0.00068377,0.00068377,0,0,0
103.5,0.013996,3.3936,0.00071375,0.00071375,0,0,0
104,0.014228,3.4073,0.00064979,0.00064979,0,0,0
104.5,0.014199,3.4185,0.00069876,0.00069876,0,0,0
105,0.014383,3.4324,0.00072074,0.00072074,0,0,0
105.5,0.014457,3.4457,0.00075971,0.00075971,0,0,0
106,0.014185,3.4594,0.00092957,0.00092957,0,0,0
106.5,0.014285,3.4717,0.00095454,0.00095454,0,0,0
107,0.013592,3.4838,0.0011214,0.0011214,0,0,0
107.5,0.013452,3.4965,0.0012602,0.0012602,0,0,0
108,0.013387,3.5108,0.0013171,0.0013171,0,0,0
108.5,0.013258,3.5242,0.0012233,0.0012233,0,0,0
109,0.013207,3.5372,0.001404,0.001404,0,0,0
109.5,0.012912,3.5514,0.00098651,0.00098651,0,0,0
110,0.013144,3.5666,0.0012852,0.0012852,0,0,0
110.5,0.01303,3.5807,0.00096953,0.00096953,0,0,0
111,0.013168,3.5928,0.0010594,0.0010594,0,0,0
111.5,0.013245,3.6033,0.0010714,0.0010714,0,0,0
112,0.013508,3.615,0.00092158,0.00092158,0,0,0
112.5,0.013788,3.6288,0.0006288,0.0006288,0,0,0
113,0.014098,3.6431,0.00075272,0.00075272,0,0,0
113.5,0.014432,3.6558,0.00078369,0.00078369,0,0,0
114,0.014776,3.6701,0.00072674,0.00072674,0,0,0
114.5,0.015129,3.6836,0.00081267,0.00081267,0,0,0
115,0.015308,3.6962,0.00068976,0.00068976,0,0,0
115.5,0.015878,3.7085,0.0007807,0.0007807,0,0,0
116,0.01599,3.7232,0.00078669,0.00078669,0,0,0
116.5,0.015975,3.7366,0.00071275,0.00071275,0,0,0
117,0.01577,3.749,0.00074372,0.00074372,0,0,0
117.5,0.0156,3.762,0.0010135,0.0010135,0,0,0
118,0.015181,3.7766,0.00087062,0.00087062,0,0,0
118.5,0.015101,3.7907,0.0011334,0.0011334,0,0,0
119,0.01484,3.8033,0.0011104,0.0011104,0,0,0
119.5,0.014767,3.816,0.0011823,0.0011823,0,0,0
120,0.014094,3.8292,0.0012093,0.0012093,0,0,0
120.5,0.014322,3.8422,0.0011403,0.0011403,0,0,0
121,0.014062,3.8555,0.0012153,0.0012153,0,0,0
121.5,0.013989,3.869,0.0011413,0.0011413,0,0,0
122,0.013917,3.8826,0.00099051,0.00099051,0,0,0
122.5,0.014409,3.8966,0.00091558,0.00091558,0,0,0
123,0.014638,3.91,0.00091558,0.00091558,0,0,0
123.5,0.014792,3.9226,0.00076371,0.00076371,0,0,0
124,0.014872,3.9352,0.00098951,0.00098951,0,0,0
124.5,0.015627,3.9481,0.00076371,0.00076371,0,0,0
125,0.016121,3.9607,0.00068876,0.00068876,0,0,0
125.5,0.016387,3.9733,0.00080168,0.00080168,0,0,0
126,0.016805,3.9863,0.00061381,0.00061381,0,0,0
126.5,0.017072,4.0003,0.00080268,0.00080268,0,0,0
127,0.017112,4.0127,0.00065079,0.00065079,0,0,0
127.5,0.017229,4.0245,0.00068776,0.00068776,0,0,0
128,0.01727,4.037,0.00083765,0.00083765,0,0,0
128.5,0.017198,4.0519,0.00087562,0.00087562,0,0,0
129,0.017051,4.0655,0.00098851,0.00098851,0,0,0
129.5,0.016941,4.077,0.00083765,0.00083765,0,0,0
130,0.016606,4.0895,0.0011014,0.0011014,0,0,0
130.5,0.016195,4.1037,0.0012512,0.0012512,0,0,0
131,0.016161,4.1186,0.0013641,0.0013641,0,0,0
131.5,0.016089,4.1313,0.0012892,0.0012892,0,0,0
132,0.015791,4.1452,0.001439,0.001439,0,0,0
132.5,0.015644,4.1573,0.0012892,0.0012892,0,0,0
133,0.015496,4.1702,0.0013641,0.0013641,0,0,0
133.5,0.015725,4.183,0.0013271,0.0013271,0,0,0
134,0.015953,4.195,0.0013651,0.0013651,0,0,0
134.5,0.016182,4.2053,0.0012902,0.0012902,0,0,0
135,0.016487,4.2175,0.0012143,0.0012143,0,0,0
135.5,0.017016,4.2316,0.0012163,0.0012163,0,0,0
136,0.017095,4.2455,0.0011024,0.0011024,0,0,0
136.5,0.017548,4.2591,0.0011403,0.0011403,0,0,0
137,0.017738,4.2726,0.00099051,0.00099051,0,0,0
137.5,0.018382,4.286,0.0010285,0.0010285,0,0,0
138,0.018687,4.2982,0.00099051,0.00099051,0,0,0
138.5,0.018615,4.3094,0.0010295,0.0010295,0,0,0
139,0.018692,4.3217,0.0011044,0.0011044,0,0,0
139.5,0.018735,4.3352,0.00087861,0.00087861,0,0,0
140,0.018512,4.3494,0.0011793,0.0011793,0,0,0
140.5,0.018553,4.3617,0.0012183,0.0012183,0,0,0
141,0.018179,4.3742,0.0011803,0.0011803,0,0,0
141.5,0.017808,4.3867,0.0013681,0.0013681,0,0,0
142,0.017586,4.4007,0.001407,0.001407,0,0,0
142.5,0.017289,4.4141,0.0017455,0.0017455,0,0,0
143,0.01718,4.4261,0.0015568,0.0015568,0,0,0
143.5,0.01692,4.4382,0.0018962,0.0018962,0,0,0
144,0.017037,4.4524,0.0014839,0.0014839,0,0,0
144.5,0.017003,4.4681,0.0019721,0.0019721,0,0,0
145,0.016932,4.4806,0.0017475,0.0017475,0,0,0
145.5,0.017314,4.4921,0.0018233,0.0018233,0,0,0
146,0.017505,4.5042,0.0016736,0.0016736,0,0,0
146.5,0.017435,4.5179,0.0015987,0.0015987,0,0,0
147,0.018118,4.5302,0.0013371,0.0013371,0,0,0
147.5,0.018761,4.5423,0.0013741,0.0013741,0,0,0
148,0.019254,4.5553,0.0013751,0.0013751,0,0,0
148.5,0.01941,4.5681,0.0012262,0.0012262,0,0,0
149,0.019564,4.5804,0.0013022,0.0013022,0,0,0
149.5,0.019908,4.5933,0.0011503,0.0011503,0,0,0
150,0.020136,4.6077,0.0011144,0.0011144,0,0,0
150.5,0.020027,4.6212,0.0011913,0.0011913,0,0,0
151,0.020144,4.6332,0.0011174,0.0011174,0,0,0
151.5,0.02011,4.644,0.0011903,0.0011903,0,0,0
152,0.019851,4.6549,0.0012282,0.0012282,0,0,0
152.5,0.019818,4.6685,0.001418,0.001418,0,0,0
153,0.019408,4.6825,0.0014549,0.0014549,0,0,0
153.5,0.019449,4.6954,0.0012662,0.0012662,0,0,0
154,0.019152,4.7065,0.0016816,0.0016816,0,0,0
154.5,0.018817,4.7194,0.0014559,0.0014559,0,0,0
155,0.01867,4.732,0.0016047,0.0016047,0,0,0
155.5,0.018598,4.7452,0.0016407,0.0016407,0,0,0
156,0.018414,4.7578,0.0016816,0.0016816,0,0,0
156.5,0.018681,4.7696,0.0018313,0.0018313,0,0,0
157,0.018647,4.7809,0.0016786,0.0016786,0,0,0
157.5,0.018914,4.7919,0.0016786,0.0016786,0,0,0
158,0.019105,4.8036,0.0016417,0.0016417,0,0,0
158.5,0.019447,4.8167,0.0016776,0.0016776,0,0,0
159,0.019903,4.8308,0.001414,0.001414,0,0,0
159.5,0.020133,4.8443,0.0014899,0.0014899,0,0,0
160,0.020663,4.8574,0.001412,0.001412,0,0,0
160.5,0.021006,4.8697,0.0012252,0.0012252,0,0,0
161,0.021084,4.8814,0.0013371,0.0013371,0,0,0
161.5,0.021429,4.8937,0.0012252,0.0012252,0,0,0
162,0.021507,4.9052,0.0011863,0.0011863,0,0,0
162.5,0.021662,4.9169,0.0011483,0.0011483,0,0,0
163,0.021704,4.9291,0.0011493,0.0011493,0,0,0
163.5,0.021559,4.9432,0.0011114,0.0011114,0,0,0
164,0.021374,4.9558,0.0011863,0.0011863,0,0,0
164.5,0.020852,4.9671,0.001448,0.001448,0,0,0
165,0.020783,4.9773,0.0013361,0.0013361,0,0,0
165.5,0.02075,4.9899,0.0013371,0.0013371,0,0,0
166,0.020304,5.0025,0.0013731,0.0013731,0,0,0
166.5,0.020235,5.0145,0.0015608,0.0015608,0,0,0
167,0.019901,5.0271,0.0017874,0.0017874,0,0,0
167.5,0.019908,5.0398,0.0018233,0.0018233,0,0,0
168,0.020099,5.0523,0.0017495,0.0017495,0,0,0
168.5,0.020068,5.0652,0.0019002,0.0019002,0,0,0
169,0.020298,5.078,0.0019371,0.0019371,0,0,0
169.5,0.020793,5.0889,0.0017125,0.0017125,0,0,0
170,0.020948,5.1008,0.0019002,0.0019002,0,0,0
170.5,0.021328,5.1129,0.0016766,0.0016766,0,0,0
171,0.021671,5.1243,0.0016756,0.0016756,0,0,0
171.5,0.022316,5.1365,0.0017135,0.0017135,0,0,0
172,0.022433,5.1507,0.0016766,0.0016766,0,0,0
172.5,0.022662,5.1639,0.0013381,0.0013381,0,0,0
173,0.022891,5.1757,0.0015268,0.0015268,0,0,0
173.5,0.023161,5.188,0.0015658,0.0015658,0,0,0
174,0.023125,5.2006,0.0014529,0.0014529,0,0,0
174.5,0.023167,5.2134,0.0014909,0.0014909,0,0,0
175,0.02321,5.2271,0.0014539,0.0014539,0,0,0
175.5,0.023214,5.2393,0.0013032,0.0013032,0,0,0
176,0.022994,5.2505,0.001418,0.001418,0,0,0
176.5,0.022808,5.2619,0.0014939,0.0014939,0,0,0
177,0.022589,5.2755,0.0015308,0.0015308,0,0,0
177.5,0.022178,5.2882,0.0016446,0.0016446,0,0,0
178,0.022182,5.3011,0.0017215,0.0017215,0,0,0
178.5,0.022148,5.3126,0.0016456,0.0016456,0,0,0
179,0.021774,5.3249,0.0018353,0.0018353,0,0,0
179.5,0.02144,5.3378,0.0017984,0.0017984,0,0,0
180,0.021444,5.3515,0.0021387,0.0021387,0,0,0
180.5,0.021525,5.3643,0.0022135,0.0022135,0,0,0
181,0.021569,5.3763,0.0020259,0.0020259,0,0,0
181.5,0.022211,5.3882,0.0020279,0.0020279,0,0,0
182,0.022554,5.401,0.001992,0.001992,0,0,0
182.5,0.022937,5.4142,0.0020669,0.0020669,0,0,0
183,0.022827,5.4268,0.0022185,0.0022185,0,0,0
183.5,0.023584,5.4376,0.0018433,0.0018433,0,0,0
184,0.024006,5.4496,0.0018453,0.0018453,0,0,0
184.5,0.024274,5.463,0.0016576,0.0016576,0,0,0
185,0.024507,5.4778,0.0015827,0.0015827,0,0,0
185.5,0.02455,5.4906,0.0015458,0.0015458,0,0,0
186,0.024667,5.5029,0.0015458,0.0015458,0,0,0
186.5,0.024825,5.5154,0.001434,0.001434,0,0,0
187,0.024755,5.5285,0.0013211,0.0013211,0,0,0
187.5,0.024648,5.5411,0.0013591,0.0013591,0,0,0
188,0.024618,5.5529,0.0012822,0.0012822,0,0,0
188.5,0.023909,5.5655,0.0013211,0.0013211,0,0,0
189,0.023763,5.5775,0.0012812,0.0012812,0,0,0
189.5,0.023658,5.5888,0.0014679,0.0014679,0,0,0
190,0.023401,5.5997,0.001431,0.001431,0,0,0
190.5,0.023519,5.6115,0.0015039,0.0015039,0,0,0
191,0.023524,5.6241,0.0018054,0.0018054,0,0,0
191.5,0.023341,5.6368,0.0016926,0.0016926,0,0,0
192,0.023197,5.6492,0.0019541,0.0019541,0,0,0
192.5,0.023463,5.6615,0.0019172,0.0019172,0,0,0
193,0.023547,5.6748,0.001991,0.001991,0,0,0
193.5,0.02389,5.6861,0.0021407,0.0021407,0,0,0
194,0.024382,5.6984,0.0023642,0.0023642,0,0,0
194.5,0.024763,5.7111,0.0020649,0.0020649,0,0,0
195,0.024957,5.7244,0.0017255,0.0017255,0,0,0
195.5,0.025338,5.736,0.0020259,0.0020259,0,0,0
196,0.025643,5.7496,0.0018752,0.0018752,0,0,0
196.5,0.025723,5.7619,0.0017255,0.0017255,0,0,0
197,0.02569,5.7725,0.0018004,0.0018004,0,0,0
197.5,0.025997,5.7839,0.0017245,0.0017245,0,0,0
198,0.026077,5.7963,0.0017245,0.0017245,0,0,0
198.5,0.026044,5.8097,0.0016866,0.0016866,0,0,0
199,0.025935,5.8225,0.0015748,0.0015748,0,0,0
199.5,0.025941,5.8353,0.0014599,0.0014599,0,0,0
200,0.025758,5.8453,0.0016107,0.0016107,0,0,0
200.5,0.025688,5.8598,0.0016486,0.0016486,0,0,0
201,0.025807,5.8739,0.0015358,0.0015358,0,0,0
201.5,0.025625,5.8859,0.0016097,0.0016097,0,0,0
202,0.025329,5.895,0.0017604,0.0017604,0,0,0
202.5,0.025035,5.9066,0.0018363,0.0018363,0,0,0
203,0.0247,5.9178,0.001986,0.001986,0,0,0
203.5,0.024706,5.9304,0.002024,0.002024,0,0,0
204,0.024749,5.9436,0.0020609,0.0020609,0,0,0
204.5,0.024942,5.9557,0.0020609,0.0020609,0,0,0
205,0.025061,5.968,0.0024001,0.0024001,0,0,0
205.5,0.025445,5.9802,0.0025497,0.0025497,0,0,0
206,0.025791,5.9924,0.0024759,0.0024759,0,0,0
206.5,0.026135,6.0052,0.0022505,0.0022505,0,0,0
207,0.026781,6.0182,0.0023652,0.0023652,0,0,0
207.5,0.026976,6.0318,0.0022515,0.0022515,0,0,0
208,0.027058,6.0441,0.002441,0.002441,0,0,0
208.5,0.027292,6.0555,0.0022165,0.0022165,0,0,0
209,0.027411,6.0663,0.0023293,0.0023293,0,0,0
209.5,0.027682,6.0786,0.0019152,0.0019152,0,0,0
210,0.027763,6.0908,0.0021048,0.0021048,0,0,0
210.5,0.027995,6.1024,0.0019172,0.0019172,0,0,0
211,0.027362,6.1142,0.001994,0.001994,0,0,0
211.5,0.027858,6.1264,0.0018074,0.0018074,0,0,0
212,0.027713,6.139,0.0018443,0.0018443,0,0,0
212.5,0.027682,6.1508,0.0018852,0.0018852,0,0,0
213,0.02705,6.1634,0.0020349,0.0020349,0,0,0
213.5,0.027131,6.1771,0.0019611,0.0019611,0,0,0
214,0.026948,6.1904,0.0020369,0.0020369,0,0,0
214.5,0.026953,6.202,0.0020748,0.0020748,0,0,0
215,0.026812,6.2127,0.0021896,0.0021896,0,0,0
215.5,0.026966,6.2242,0.0022265,0.0022265,0,0,0
216,0.02686,6.2371,0.0023782,0.0023782,0,0,0
216.5,0.02709,6.25,0.0024151,0.0024151,0,0,0
217,0.027171,6.2624,0.0026056,0.0026056,0,0,0
217.5,0.027703,6.2753,0.0027203,0.0027203,0,0,0
218,0.028046,6.2878,0.0027961,0.0027961,0,0,0
218.5,0.027939,6.3001,0.0028719,0.0028719,0,0,0
219,0.028547,6.3119,0.0027612,0.0027612,0,0,0
219.5,0.028552,6.3249,0.0026874,0.0026874,0,0,0
220,0.029008,6.3388,0.002464,0.002464,0,0,0
220.5,0.029016,6.3522,0.0026914,0.0026914,0,0,0
221,0.02921,6.3646,0.0023901,0.0023901,0,0,0
221.5,0.029254,6.3777,0.0023153,0.0023153,0,0,0
