Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.64000000,0.00000000,-0.01400000,0.00000000,-0.91569102,0.00000000,-0.91569102,0.00000000,0.00050029,340.18022674,0.00053100,-0.00103129,1.01430274,1.52890000,10.00000000,245766.35515329
1.14000000,-0.00005500,-0.01900000,0.00000822,-1.24272353,0.00000822,-1.24273374,0.00001644,0.00067380,345.22986856,0.00045021,-0.00112401,0.00000000,0.00000000,0.00000000,0.00000000
1.64000000,0.00081600,-0.02200000,0.00004433,-1.43894303,0.00004433,-1.43900682,0.00007222,0.00064894,351.19691726,0.00051385,-0.00116279,0.00000000,0.00000000,0.00000000,0.00000000
2.14000000,0.00126500,-0.00000000,0.00004944,-0.00000000,0.00004944,-0.00000000,0.00001022,0.00083742,354.67868180,0.00037081,-0.00120823,0.00000000,0.00000000,0.00000000,0.00000000
2.64000000,0.00214400,0.22400000,0.00006256,14.65105631,0.00006255,14.65197282,0.00002622,0.00109828,361.47299461,0.00012952,-0.00122780,0.00000000,0.00000000,0.00000000,0.00000000
3.14000000,0.00296000,0.30600000,0.00009622,20.01438943,0.00009622,20.01631526,0.00006733,0.00120562,365.84890599,0.00006534,-0.00127097,0.00000000,0.00000000,0.00000000,0.00000000
3.64000000,0.00292600,0.42600000,0.00009644,27.86316960,0.00009644,27.86585685,0.00000044,0.00131285,371.01457944,0.00000328,-0.00131613,0.00000000,0.00000000,0.00000000,0.00000000
4.14000000,0.00352600,0.52000000,0.00010411,34.01138073,0.00010411,34.01492169,0.00001533,0.00157609,374.13659254,-0.00018483,-0.00139126,0.00000000,0.00000000,0.00000000,0.00000000
4.64000000,0.00447800,0.66000000,0.00013489,43.16829093,0.00013488,43.17411385,0.00006155,0.00174639,379.85549886,-0.00023783,-0.00150856,0.00000000,0.00000000,0.00000000,0.00000000
5.14000000,0.00539400,0.73400000,0.00017389,48.00837203,0.00017387,48.01672015,0.00007799,0.00197780,382.70610201,-0.00033313,-0.00164468,0.00000000,0.00000000,0.00000000,0.00000000
5.64000000,0.00524100,0.85900000,0.00018456,56.18418471,0.00018454,56.19455381,0.00002133,0.00218675,387.19419051,-0.00039726,-0.00178950,0.00000000,0.00000000,0.00000000,0.00000000
6.14000000,0.00602000,0.96100000,0.00019744,62.85564785,0.00019742,62.86805835,0.00002577,0.00236022,390.61751485,-0.00040008,-0.00196014,0.00000000,0.00000000,0.00000000,0.00000000
6.64000000,0.00778500,1.08700000,0.00024500,71.09686703,0.00024497,71.11428576,0.00009509,0.00265057,394.87819645,-0.00051526,-0.00213531,0.00000000,0.00000000,0.00000000,0.00000000
7.14000000,0.00796400,1.18900000,0.00024878,77.76833017,0.00024875,77.78767720,0.00000755,0.00294561,398.15563433,-0.00067873,-0.00226689,0.00000000,0.00000000,0.00000000,0.00000000
7.64000000,0.00807500,1.31800000,0.00027411,86.20576885,0.00027407,86.22939881,0.00005065,0.00303692,401.94585021,-0.00060227,-0.00243465,0.00000000,0.00000000,0.00000000,0.00000000
8.14000000,0.00948700,1.42000000,0.00030978,92.87723200,0.00030973,92.90600330,0.00007131,0.00333640,405.03097914,-0.00076929,-0.00256710,0.00000000,0.00000000,0.00000000,0.00000000
8.64000000,0.01113700,1.54900000,0.00037389,101.31467068,0.00037382,101.35255111,0.00012818,0.00372821,408.68302252,-0.00101728,-0.00271092,0.00000000,0.00000000,0.00000000,0.00000000
9.14000000,0.01072300,1.62600000,0.00032211,106.35097129,0.00032206,106.38522812,-0.00010352,0.00388617,411.51627772,-0.00105989,-0.00282627,0.00000000,0.00000000,0.00000000,0.00000000
9.64000000,0.01119000,1.78200000,0.00034767,116.55438551,0.00034761,116.59490758,0.00005109,0.00408193,414.89366080,-0.00112055,-0.00296138,0.00000000,0.00000000,0.00000000,0.00000000
