Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.59,0,-0.020733,0,0,1.5269,20,10
1.09,-4.7e-05,-0.021753,2.1e-05,0,0,0,0
1.59,0.00032,-0.02156,0.00015599,0,0,0,0
2.09,0.000234,-0.0091369,-2e-06,0,0,0,0
2.59,0.000391,0.018726,0.00020098,0,0,0,0
3.09,0.000627,0.052846,6.3998e-05,0,0,0,0
3.59,0.000562,0.086432,1.5e-05,0,0,0,0
4.09,0.000741,0.11299,-4.0001e-05,0,0,0,0
4.59,0.000656,0.13815,-8.1003e-05,0,0,0,0
5.09,0.0007,0.162,0,0,0,0,0
5.59,0.000675,0.18571,4.1999e-05,0,0,0,0
6.09,0.000704,0.205,1.3e-05,0,0,0,0
6.59,0.000893,0.22215,-0.00016501,0,0,0,0
7.09,0.000824,0.23814,1e-05,0,0,0,0
7.59,0.000864,0.25572,-0.00014101,0,0,0,0
8.09,0.000837,0.27357,-0.00014501,0,0,0,0
8.59,0.000952,0.29272,-0.00013701,0,0,0,0
9.09,0.000894,0.31157,-0.00025503,0,0,0,0
9.59,0.001075,0.33115,-0.00025603,0,0,0,0
10.09,0.000998,0.34871,-3.8001e-05,0,0,0,0
10.59,0.001224,0.36772,-9.8005e-05,0,0,0,0
11.09,0.001395,0.38628,-0.00014401,0,0,0,0
11.59,0.001428,0.40644,-3.3001e-05,0,0,0,0
12.09,0.001361,0.42542,5.3999e-05,0,0,0,0
12.59,0.001433,0.44543,-0.00014801,0,0,0,0
13.09,0.001712,0.46242,3.1e-05,0,0,0,0
13.59,0.001872,0.47929,1e-05,0,0,0,0
14.09,0.001968,0.49585,2.8e-05,0,0,0,0
14.59,0.002105,0.51529,0.00013599,0,0,0,0
15.09,0.00197,0.53356,1.3e-05,0,0,0,0
15.59,0.002172,0.55272,-0.00024203,0,0,0,0
16.09,0.002304,0.57056,1.7e-05,0,0,0,0
16.59,0.002029,0.589,-3e-05,0,0,0,0
17.09,0.002367,0.60614,9.8995e-05,0,0,0,0
17.59,0.002387,0.62543,-1.3e-05,0,0,0,0
18.09,0.002261,0.64457,-9.6005e-05,0,0,0,0
18.59,0.002122,0.66443,-6.6002e-05,0,0,0,0
19.09,0.002397,0.68271,-0.00014201,0,0,0,0
19.59,0.002152,0.70272,-0.00018202,0,0,0,0
20.09,0.002301,0.72342,-0.00013601,0,0,0,0
20.59,0.002403,0.74543,-0.00012601,0,0,0,0
21.09,0.0024,0.76442,3.5999e-05,0,0,0,0
21.59,0.002612,0.78472,-0.00016201,0,0,0,0
22.09,0.00285,0.80428,-0.00024203,0,0,0,0
22.59,0.002877,0.82429,-0.00023803,0,0,0,0
23.09,0.00296,0.84285,-9.3004e-05,0,0,0,0
23.59,0.003066,0.86343,-8.3003e-05,0,0,0,0
24.09,0.003466,0.88357,-6.0002e-05,0,0,0,0
24.59,0.003632,0.90472,0.00018198,0,0,0,0
25.09,0.003857,0.92528,0.00017199,0,0,0,0
25.59,0.004092,0.94615,-5.3001e-05,0,0,0,0
26.09,0.003959,0.96614,3.5999e-05,0,0,0,0
