Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.67,0,-0.016022,0,0,1.5245,20,10.854
1.17,6e-06,-0.019642,0.00012199,0,0,0,0
1.67,0.000471,-0.022855,-3.6001e-05,0,0,0,0
2.17,0.000281,-0.010402,-3e-06,0,0,0,0
2.67,0.00056,0.015701,6.9998e-05,0,0,0,0
3.17,0.000634,0.050154,0.00024997,0,0,0,0
3.67,0.000715,0.079701,0.00021298,0,0,0,0
4.17,0.000955,0.10815,0.00013699,0,0,0,0
4.67,0.000817,0.13242,-9.8005e-05,0,0,0,0
5.17,0.000781,0.15657,0.00016899,0,0,0,0
5.67,0.001023,0.17671,-7.0002e-05,0,0,0,0
6.17,0.000997,0.19515,3e-05,0,0,0,0
6.67,0.001053,0.21185,1.4e-05,0,0,0,0
7.17,0.001012,0.22972,-6e-06,0,0,0,0
7.67,0.001078,0.24757,4.8999e-05,0,0,0,0
8.17,0.001018,0.26643,-0.00011601,0,0,0,0
8.67,0.001029,0.28457,4.2999e-05,0,0,0,0
9.17,0.001167,0.30372,-0.00011401,0,0,0,0
9.67,0.00124,0.32114,4.6999e-05,0,0,0,0
10.17,0.001317,0.33972,-0.00030205,0,0,0,0
10.67,0.001462,0.35756,-0.00013501,0,0,0,0
11.17,0.001379,0.37744,-0.00014201,0,0,0,0
11.67,0.001566,0.39528,-0.00012101,0,0,0,0
12.17,0.001893,0.41472,-0.00010001,0,0,0,0
12.67,0.001952,0.43256,2.9e-05,0,0,0,0
13.17,0.002004,0.45129,-3.5001e-05,0,0,0,0
13.67,0.002466,0.46857,0.00010799,0,0,0,0
14.17,0.002408,0.48715,0.00013199,0,0,0,0
14.67,0.002327,0.50514,3.2999e-05,0,0,0,0
15.17,0.002387,0.52386,0.00017898,0,0,0,0
15.67,0.002314,0.54185,7e-06,0,0,0,0
16.17,0.002211,0.56043,0.00032095,0,0,0,0
16.67,0.002317,0.57857,0.00033794,0,0,0,0
17.17,0.002377,0.59743,0.00021198,0,0,0,0
17.67,0.00236,0.61585,0.00021498,0,0,0,0
18.17,0.002374,0.63543,0.00018198,0,0,0,0
18.67,0.002437,0.65342,5.9998e-05,0,0,0,0
19.17,0.002576,0.67301,-2.3e-05,0,0,0,0
19.67,0.002542,0.69228,-5.6002e-05,0,0,0,0
20.17,0.002764,0.71372,-7e-06,0,0,0,0
20.67,0.00284,0.73299,-4.6001e-05,0,0,0,0
21.17,0.002827,0.75401,-0.00025503,0,0,0,0
21.67,0.00289,0.77328,-0.00010601,0,0,0,0
22.17,0.003023,0.79329,1.3e-05,0,0,0,0
22.67,0.00337,0.81214,-5.0001e-05,0,0,0,0
23.17,0.003287,0.83315,4.2999e-05,0,0,0,0
23.67,0.003585,0.85357,-4.3001e-05,0,0,0,0
24.17,0.003933,0.87558,2.3e-05,0,0,0,0
24.67,0.004155,0.89599,-1.7e-05,0,0,0,0
25.17,0.004271,0.91586,-3.3001e-05,0,0,0,0
25.67,0.004482,0.93485,0.00021898,0,0,0,0
26.17,0.004307,0.95586,8.5996e-05,0,0,0,0
26.67,0.004234,0.97585,0.00030495,0,0,0,0
27.17,0.004413,0.99643,0.00026796,0,0,0,0
27.67,0.004175,1.0154,0.00025197,0,0,0,0
28.17,0.004175,1.0357,0.00026496,0,0,0,0
28.67,0.004102,1.0553,-2.6e-05,0,0,0,0
29.17,0.004188,1.0767,6.5998e-05,0,0,0,0
29.67,0.00434,1.0963,0.00011299,0,0,0,0
30.17,0.004333,1.118,9.2996e-05,0,0,0,0
30.67,0.004234,1.138,0.00023497,0,0,0,0
31.17,0.00431,1.1589,0.00012899,0,0,0,0
31.67,0.004516,1.1783,5.9998e-05,0,0,0,0
32.17,0.004602,1.1997,9.8995e-05,0,0,0,0
32.67,0.00481,1.22,7.5997e-05,0,0,0,0
33.17,0.005092,1.241,0.00021498,0,0,0,0
33.67,0.005231,1.2613,9.2996e-05,0,0,0,0
34.17,0.005558,1.2824,0.00018898,0,0,0,0
34.67,0.005929,1.3029,0.00018198,0,0,0,0
35.17,0.006009,1.3241,0.00019498,0,0,0,0
35.67,0.005999,1.3446,0.00027796,0,0,0,0
36.17,0.006227,1.3657,0.00028496,0,0,0,0
36.67,0.00625,1.3849,0.00039092,0,0,0,0
37.17,0.006389,1.4053,0.00037093,0,0,0,0
37.67,0.006207,1.425,0.00049988,0,0,0,0
38.17,0.00622,1.447,0.0004569,0,0,0,0
38.67,0.005989,1.467,0.00036693,0,0,0,0
39.17,0.005903,1.4887,0.00037693,0,0,0,0
39.67,0.005883,1.5083,0.00019898,0,0,0,0
40.17,0.00585,1.5286,0.00027796,0,0,0,0
40.67,0.006028,1.5476,0.00033794,0,0,0,0
41.17,0.006168,1.5684,0.00025797,0,0,0,0
41.67,0.006144,1.5889,0.00034794,0,0,0,0
42.17,0.006462,1.6101,0.00025197,0,0,0,0
42.67,0.006452,1.6306,0.00021198,0,0,0,0
43.17,0.006548,1.6514,0.00032395,0,0,0,0
43.67,0.007012,1.6716,0.00016899,0,0,0,0
44.17,0.007287,1.6924,0.00039692,0,0,0,0
44.67,0.00774,1.7129,0.00032795,0,0,0,0
45.17,0.007985,1.7341,0.00025497,0,0,0,0
45.67,0.008223,1.7534,0.00038093,0,0,0,0
46.17,0.008343,1.7734,0.0004399,0,0,0,0
46.67,0.008449,1.7926,0.00046989,0,0,0,0
47.17,0.008488,1.814,0.00066178,0,0,0,0
47.67,0.008233,1.8351,0.00058583,0,0,0,0
48.17,0.008035,1.8571,0.00057583,0,0,0,0
48.67,0.008028,1.8757,0.00069876,0,0,0,0
49.17,0.008104,1.8946,0.00045989,0,0,0,0
49.67,0.007826,1.9136,0.00049688,0,0,0,0
50.17,0.00778,1.9344,0.00034094,0,0,0,0
50.67,0.00779,1.9546,0.00033794,0,0,0,0
51.17,0.007634,1.9754,0.00033794,0,0,0,0
51.67,0.007803,1.9956,0.00035094,0,0,0,0
52.17,0.007969,2.0161,0.00031495,0,0,0,0
52.67,0.00817,2.0361,0.00033394,0,0,0,0
53.17,0.008551,2.0569,0.00027096,0,0,0,0
53.67,0.008637,2.0771,0.00025497,0,0,0,0
54.17,0.009058,2.0979,0.00038693,0,0,0,0
54.67,0.009442,2.1167,0.00034094,0,0,0,0
55.17,0.009677,2.137,0.00058283,0,0,0,0
55.67,0.009806,2.1567,0.00040392,0,0,0,0
56.17,0.010259,2.1783,0.00049988,0,0,0,0
56.67,0.010266,2.1977,0.00042391,0,0,0,0
57.17,0.010494,2.219,0.00054285,0,0,0,0
57.67,0.010557,2.2383,0.00054585,0,0,0,0
58.17,0.010511,2.2583,0.00076771,0,0,0,0
58.67,0.009952,2.2769,0.00031495,0,0,0,0
59.17,0.010064,2.2971,0.00057284,0,0,0,0
59.67,0.010005,2.3169,0.00040392,0,0,0,0
60.17,0.009776,2.3386,0.0004499,0,0,0,0
60.67,0.009829,2.3593,0.00029096,0,0,0,0
61.17,0.009753,2.3796,0.00039092,0,0,0,0
61.67,0.009677,2.3986,0.00038093,0,0,0,0
62.17,0.009962,2.4191,0.00032095,0,0,0,0
62.67,0.009899,2.4389,0.00029496,0,0,0,0
63.17,0.01019,2.4597,0.00041391,0,0,0,0
63.67,0.010501,2.4789,0.00025197,0,0,0,0
64.17,0.010981,2.499,0.00018898,0,0,0,0
