Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.65,0,-0.016605,0,0,1.5269,20,10.006
1.15,0.000137,-0.019014,-0.00022002,0,0,0,0
1.65,0.00015,-0.02071,-0.00014001,0,0,0,0
2.15,0.000257,-0.0075518,-0.00017402,0,0,0,0
2.65,0.000294,0.017133,-0.00022302,0,0,0,0
3.15,0.000359,0.048867,-0.00011401,0,0,0,0
3.65,0.000594,0.078705,-0.00013401,0,0,0,0
4.14,0.000443,0.10843,-5.8002e-05,0,0,0,0
4.64,0.000661,0.13256,-0.00018802,0,0,0,0
5.14,0.000843,0.15758,-0.00021502,0,0,0,0
5.64,0.000849,0.18113,-7.0002e-05,0,0,0,0
6.14,0.000954,0.20429,-0.00016901,0,0,0,0
6.64,0.000949,0.224,-1.9e-05,0,0,0,0
7.14,0.000859,0.24472,-8.9004e-05,0,0,0,0
7.64,0.000897,0.26256,1.1e-05,0,0,0,0
8.14,0.000946,0.27929,-3.9001e-05,0,0,0,0
8.64,0.001088,0.29514,0.00011899,0,0,0,0
9.14,0.001145,0.31343,0.00026696,0,0,0,0
9.64,0.001213,0.33157,3.6999e-05,0,0,0,0
10.14,0.001329,0.35043,0.00018298,0,0,0,0
10.64,0.00142,0.36885,0.00031595,0,0,0,0
11.14,0.00131,0.38786,0.00024197,0,0,0,0
11.64,0.001568,0.405,0.00020198,0,0,0,0
12.14,0.001622,0.42344,0.00032895,0,0,0,0
12.64,0.001882,0.44242,0.00033394,0,0,0,0
13.14,0.00208,0.46215,0.00017199,0,0,0,0
13.64,0.002185,0.47871,-6.2002e-05,0,0,0,0
14.14,0.002288,0.49672,1.2e-05,0,0,0,0
14.64,0.002428,0.51399,-7e-06,0,0,0,0
15.14,0.002605,0.53158,4.5999e-05,0,0,0,0
15.64,0.002476,0.54757,8.2997e-05,0,0,0,0
16.14,0.002615,0.56658,1.7e-05,0,0,0,0
16.64,0.002393,0.58456,-5.3001e-05,0,0,0,0
17.14,0.002625,0.60229,6.9998e-05,0,0,0,0
17.64,0.002602,0.61914,6.9998e-05,0,0,0,0
18.14,0.002595,0.63815,2.6e-05,0,0,0,0
18.64,0.002771,0.65685,-1e-05,0,0,0,0
19.14,0.002499,0.67615,-8.9004e-05,0,0,0,0
19.64,0.002652,0.69485,0.00025797,0,0,0,0
20.14,0.002668,0.71443,0.00026796,0,0,0,0
20.64,0.00289,0.73242,0.00020898,0,0,0,0
21.14,0.002946,0.75172,0.00033095,0,0,0,0
21.64,0.002903,0.77171,0.00031495,0,0,0,0
22.14,0.002887,0.79315,0.00025797,0,0,0,0
22.64,0.003072,0.81142,0.00021198,0,0,0,0
23.14,0.003393,0.83072,0.00031495,0,0,0,0
23.64,0.003804,0.84928,0.00017498,0,0,0,0
24.14,0.003638,0.86886,0.00017199,0,0,0,0
24.64,0.004052,0.88757,0.00015899,0,0,0,0
25.14,0.004304,0.90929,0.00025197,0,0,0,0
25.64,0.00441,0.92928,0.00018498,0,0,0,0
26.14,0.004403,0.94886,-5.6002e-05,0,0,0,0
26.64,0.004476,0.96728,-0.00010601,0,0,0,0
27.14,0.00481,0.98772,5.2999e-05,0,0,0,0
27.64,0.004628,1.0073,5.9998e-05,0,0,0,0
28.14,0.004545,1.0274,0,0,0,0,0
28.64,0.004575,1.0469,3.2999e-05,0,0,0,0
