Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.56,0,-0.018277,0,0,1.5294,20,20.451
1.06,9.1e-05,-0.020081,-0.00017702,0,0,0,0
1.56,0.000584,-0.020992,5.3999e-05,0,0,0,0
2.06,0.000859,-0.0087012,-0.00012801,0,0,0,0
2.56,0.000727,0.020722,-0.00012001,0,0,0,0
3.06,0.000837,0.054842,0,0,0,0,0
3.56,0.000972,0.085149,3.1e-05,0,0,0,0
4.06,0.001352,0.11042,8.7996e-05,0,0,0,0
4.56,0.001458,0.13529,0.00011799,0,0,0,0
5.06,0.001565,0.15571,-0.00012201,0,0,0,0
5.56,0.00151,0.17386,6.5998e-05,0,0,0,0
6.06,0.00132,0.19014,0.00011599,0,0,0,0
6.56,0.001313,0.20772,6.2998e-05,0,0,0,0
7.06,0.001134,0.22471,2.4e-05,0,0,0,0
7.56,0.001239,0.24344,0.00016799,0,0,0,0
8.06,0.00127,0.26271,5e-06,0,0,0,0
8.56,0.001273,0.28286,9.5995e-05,0,0,0,0
9.06,0.001414,0.3,0.00014599,0,0,0,0
9.56,0.001504,0.31844,-4.2001e-05,0,0,0,0
10.06,0.001622,0.33628,-8.9004e-05,0,0,0,0
10.56,0.001561,0.35458,-6.7002e-05,0,0,0,0
11.06,0.001548,0.37157,6.7998e-05,0,0,0,0
11.56,0.001596,0.39158,-0.00021902,0,0,0,0
12.06,0.001812,0.41028,-0.00017902,0,0,0,0
12.56,0.001865,0.42858,1.1e-05,0,0,0,0
13.06,0.002147,0.44585,-9.4004e-05,0,0,0,0
13.56,0.002243,0.46486,5.5998e-05,0,0,0,0
14.06,0.002521,0.48285,-0.00011901,0,0,0,0
14.56,0.002615,0.50115,-0.00027104,0,0,0,0
15.06,0.002503,0.51914,-6.0002e-05,0,0,0,0
15.56,0.002483,0.53786,-9.9005e-05,0,0,0,0
16.06,0.002467,0.55471,-6.6002e-05,0,0,0,0
16.56,0.002566,0.57272,5.9998e-05,0,0,0,0
17.06,0.00256,0.59142,0,0,0,0,0
17.56,0.002619,0.61143,-1e-05,0,0,0,0
18.06,0.002804,0.62871,9.5995e-05,0,0,0,0
18.56,0.002645,0.64772,2e-05,0,0,0,0
19.06,0.002593,0.66656,0.00020498,0,0,0,0
19.56,0.002679,0.68629,2.7e-05,0,0,0,0
20.06,0.002601,0.70457,-6.3002e-05,0,0,0,0
20.56,0.002861,0.72586,0,0,0,0,0
21.06,0.002974,0.74599,-0.00010601,0,0,0,0
21.56,0.003183,0.76558,0.00013199,0,0,0,0
22.06,0.003027,0.78385,0.00014199,0,0,0,0
22.56,0.003524,0.80415,1.3e-05,0,0,0,0
23.06,0.003504,0.82385,9.8995e-05,0,0,0,0
23.56,0.003891,0.84443,-3e-05,0,0,0,0
24.06,0.00397,0.86457,4.2999e-05,0,0,0,0
24.56,0.004278,0.88543,0.00020498,0,0,0,0
25.06,0.004371,0.90442,-1.3e-05,0,0,0,0
25.56,0.004437,0.92472,-0.00013201,0,0,0,0
26.06,0.004566,0.94542,0,0,0,0,0
26.56,0.0045,0.96457,-3e-05,0,0,0,0
27.06,0.00453,0.98329,3.2999e-05,0,0,0,0
27.56,0.004437,1.0041,-3.3001e-05,0,0,0,0
28.06,0.004361,1.0264,0.00010599,0,0,0,0
28.56,0.004342,1.0469,0.00016199,0,0,0,0
29.06,0.004212,1.0679,0.00015599,0,0,0,0
29.56,0.004415,1.0867,2.3e-05,0,0,0,0
30.06,0.004338,1.1056,0.00020498,0,0,0,0
30.56,0.004338,1.1249,0.00013899,0,0,0,0
