Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.64000000,0.00000000,-0.01500000,0.00000000,-0.98135427,0.00000000,-0.98135427,0.00000000,0.00061316,339.78245735,0.00020784,-0.00082101,1.05731357,1.52850000,10.00000000,234630.35826721
1.14000000,0.00002200,-0.01900000,-0.00000100,-1.24304874,-0.00000100,-1.24304750,-0.00000200,0.00083802,343.47205125,0.00013916,-0.00097718,0.00000000,0.00000000,0.00000000,0.00000000
1.64000000,0.00076600,-0.02200000,0.00004800,-1.43931959,0.00004800,-1.43938868,0.00009800,0.00081912,350.56050798,0.00028915,-0.00110827,0.00000000,0.00000000,0.00000000,0.00000000
2.14000000,0.00153600,0.01000000,0.00004056,0.65423618,0.00004055,0.65426271,-0.00001489,0.00097568,353.96657775,0.00026028,-0.00123596,0.00000000,0.00000000,0.00000000,0.00000000
2.64000000,0.00202300,0.20500000,0.00005811,13.41184167,0.00005811,13.41262105,0.00003511,0.00126091,359.58898354,0.00015068,-0.00141160,0.00000000,0.00000000,0.00000000,0.00000000
3.14000000,0.00294300,0.31600000,0.00007989,20.67386326,0.00007989,20.67551488,0.00004355,0.00139110,363.90904082,0.00014369,-0.00153479,0.00000000,0.00000000,0.00000000,0.00000000
3.64000000,0.00326400,0.43500000,0.00009567,28.45927380,0.00009566,28.46199640,0.00003155,0.00146475,370.05054906,0.00015836,-0.00162311,0.00000000,0.00000000,0.00000000,0.00000000
4.14000000,0.00357200,0.52900000,0.00010667,34.60909388,0.00010666,34.61278552,0.00002200,0.00172538,373.10678619,0.00000806,-0.00173345,0.00000000,0.00000000,0.00000000,0.00000000
4.64000000,0.00437300,0.64600000,0.00014489,42.26365718,0.00014488,42.26978071,0.00007643,0.00191559,377.84855148,-0.00007855,-0.00183704,0.00000000,0.00000000,0.00000000,0.00000000
5.14000000,0.00611100,0.74600000,0.00018800,48.80601897,0.00018798,48.81519450,0.00008621,0.00215409,381.68957784,-0.00022341,-0.00193068,0.00000000,0.00000000,0.00000000,0.00000000
5.64000000,0.00570400,0.87300000,0.00019822,57.11481845,0.00019820,57.12613988,0.00002044,0.00236365,386.17957936,-0.00037678,-0.00198687,0.00000000,0.00000000,0.00000000,0.00000000
