Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.65000000,0.00000000,-0.01500000,0.00000000,-0.98515697,0.00000000,-0.98515697,0.00000000,0.00053646,320.24440177,0.00029177,-0.00082822,0.83955462,1.52260000,10.00000000,219753.47151367
1.15000000,0.00021000,-0.01900000,0.00001900,-1.24786549,0.00001900,-1.24788920,0.00003800,0.00053675,327.89070410,0.00029780,-0.00083454,0.00000000,0.00000000,0.00000000,0.00000000
1.65000000,0.00100900,-0.02200000,0.00002711,-1.44489689,0.00002711,-1.44493606,0.00001622,0.00051951,331.51053323,0.00032566,-0.00084517,0.00000000,0.00000000,0.00000000,0.00000000
2.15000000,0.00142300,0.07900000,0.00003800,5.18849337,0.00003800,5.18869053,0.00002178,0.00082613,338.80000126,0.00004923,-0.00087537,0.00000000,0.00000000,0.00000000,0.00000000
2.65000000,0.00186200,0.23500000,0.00003556,15.43412584,0.00003555,15.43467461,-0.00000489,0.00098762,343.40577488,-0.00009091,-0.00089672,0.00000000,0.00000000,0.00000000,0.00000000
3.15000000,0.00291800,0.37900000,0.00006567,24.89163273,0.00006566,24.89326728,0.00006022,0.00097631,348.87643548,-0.00001698,-0.00095933,0.00000000,0.00000000,0.00000000,0.00000000
3.65000000,0.00347300,0.44800000,0.00008678,29.42335479,0.00008677,29.42590808,0.00004222,0.00123185,352.19867327,-0.00019147,-0.00104038,0.00000000,0.00000000,0.00000000,0.00000000
4.15000000,0.00357500,0.56200000,0.00009900,36.91054775,0.00009900,36.91420189,0.00002444,0.00146737,357.42948648,-0.00030036,-0.00116702,0.00000000,0.00000000,0.00000000,0.00000000
4.65000000,0.00429700,0.65600000,0.00010444,43.08419808,0.00010444,43.08869799,0.00001089,0.00162423,361.44622586,-0.00037602,-0.00124820,0.00000000,0.00000000,0.00000000,0.00000000
5.15000000,0.00590600,0.78000000,0.00020456,51.22816235,0.00020453,51.23864136,0.00020019,0.00179562,366.26199409,-0.00040725,-0.00138837,0.00000000,0.00000000,0.00000000,0.00000000
5.65000000,0.00563800,0.88100000,0.00017989,57.86155261,0.00017987,57.87196126,-0.00004932,0.00199419,369.96702719,-0.00047139,-0.00152280,0.00000000,0.00000000,0.00000000,0.00000000
6.15000000,0.00559500,0.95700000,0.00017367,62.85301458,0.00017365,62.86393005,-0.00001244,0.00221444,375.26715804,-0.00056504,-0.00164940,0.00000000,0.00000000,0.00000000,0.00000000
6.65000000,0.00747200,1.11100000,0.00023722,72.96729279,0.00023719,72.98460225,0.00012709,0.00252790,377.89605936,-0.00075585,-0.00177204,0.00000000,0.00000000,0.00000000,0.00000000
7.15000000,0.00822300,1.18900000,0.00027478,78.09010902,0.00027474,78.11156645,0.00007509,0.00267722,381.91811599,-0.00074163,-0.00193559,0.00000000,0.00000000,0.00000000,0.00000000
7.65000000,0.00782900,1.34500000,0.00022622,88.33574149,0.00022620,88.35572500,-0.00009709,0.00285288,385.02620123,-0.00080120,-0.00205168,0.00000000,0.00000000,0.00000000,0.00000000
8.15000000,0.00902100,1.44900000,0.00028400,95.16616314,0.00028396,95.19319033,0.00011553,0.00324420,388.94681413,-0.00105830,-0.00218589,0.00000000,0.00000000,0.00000000,0.00000000
8.65000000,0.01124200,1.57800000,0.00037633,103.63851307,0.00037626,103.67751570,0.00018461,0.00352646,391.90147536,-0.00124930,-0.00227716,0.00000000,0.00000000,0.00000000,0.00000000
9.15000000,0.01057000,1.65500000,0.00031267,108.69565217,0.00031262,108.72963768,-0.00012729,0.00359009,395.43299680,-0.00117445,-0.00241564,0.00000000,0.00000000,0.00000000,0.00000000
9.65000000,0.01088800,1.78400000,0.00032478,117.16800210,0.00032473,117.20605567,0.00002421,0.00397864,397.57261728,-0.00145282,-0.00252582,0.00000000,0.00000000,0.00000000,0.00000000
10.15000000,0.01342100,1.88600000,0.00041056,123.86706949,0.00041047,123.91792380,0.00017149,0.00433221,401.62010235,-0.00169179,-0.00264042,0.00000000,0.00000000,0.00000000,0.00000000
10.65000000,0.01426500,2.01400000,0.00046233,132.27374228,0.00046223,132.33489684,0.00010351,0.00448364,403.60159165,-0.00173725,-0.00274639,0.00000000,0.00000000,0.00000000,0.00000000
11.15000000,0.01328500,2.11600000,0.00041311,138.97280967,0.00041303,139.03022088,-0.00009840,0.00473262,407.34571400,-0.00187898,-0.00285364,0.00000000,0.00000000,0.00000000,0.00000000
11.65000000,0.01535700,2.26700000,0.00044800,148.89005648,0.00044790,148.95675923,0.00006975,0.00510016,409.94776194,-0.00211555,-0.00298462,0.00000000,0.00000000,0.00000000,0.00000000
12.15000000,0.01736000,2.34400000,0.00058156,153.94719559,0.00058139,154.03672443,0.00026697,0.00534867,412.96655484,-0.00225607,-0.00309260,0.00000000,0.00000000,0.00000000,0.00000000
12.65000000,0.01641700,2.47100000,0.00052567,162.28819125,0.00052553,162.37350074,-0.00011172,0.00569401,414.83361589,-0.00246455,-0.00322945,0.00000000,0.00000000,0.00000000,0.00000000
13.15000000,0.01711900,2.57100000,0.00050833,168.85590437,0.00050820,168.94173946,-0.00003465,0.00591713,417.77853782,-0.00256338,-0.00335374,0.00000000,0.00000000,0.00000000,0.00000000
13.65000000,0.02017100,2.69700000,0.00063633,177.13122291,0.00063613,177.24393741,0.00025585,0.00619054,420.14888480,-0.00269248,-0.00349806,0.00000000,0.00000000,0.00000000,0.00000000
14.15000000,0.02055200,2.80000000,0.00066722,183.89596742,0.00066700,184.01866690,0.00006174,0.00658886,423.03808474,-0.00292868,-0.00366018,0.00000000,0.00000000,0.00000000,0.00000000
14.65000000,0.02003800,2.92700000,0.00060544,192.23696309,0.00060526,192.35335189,-0.00012348,0.00684082,425.26956714,-0.00303719,-0.00380363,0.00000000,0.00000000,0.00000000,0.00000000
15.15000000,0.02309400,3.00300000,0.00068522,197.22842506,0.00068499,197.36357036,0.00015945,0.00699305,428.52200685,-0.00302408,-0.00396897,0.00000000,0.00000000,0.00000000,0.00000000
15.65000000,0.02449800,3.15300000,0.00085189,207.07999475,0.00085153,207.25640389,0.00033308,0.00742196,430.30072508,-0.00329076,-0.00413120,0.00000000,0.00000000,0.00000000,0.00000000
16.15000000,0.02419300,3.25300000,0.00072100,213.64770787,0.00072074,213.80174787,-0.00026157,0.00778763,433.05050202,-0.00351846,-0.00426917,0.00000000,0.00000000,0.00000000,0.00000000
16.65000000,0.02589500,3.37800000,0.00077578,221.85734927,0.00077548,222.02946127,0.00010947,0.00795996,435.11958184,-0.00352580,-0.00443416,0.00000000,0.00000000,0.00000000,0.00000000
17.15000000,0.02815900,3.47700000,0.00096522,228.35938526,0.00096476,228.57980282,0.00037856,0.00826436,437.71276261,-0.00370157,-0.00456280,0.00000000,0.00000000,0.00000000,0.00000000
17.65000000,0.02883800,3.59900000,0.00094344,236.37199527,0.00094300,236.59499912,-0.00004351,0.00861474,439.79564105,-0.00389821,-0.00471653,0.00000000,0.00000000,0.00000000,0.00000000
18.15000000,0.02991000,3.67400000,0.00087322,241.29778011,0.00087284,241.50848670,-0.00014032,0.00889391,442.31423755,-0.00406557,-0.00482834,0.00000000,0.00000000,0.00000000,0.00000000
18.65000000,0.03200900,3.79500000,0.00103511,249.24471299,0.00103458,249.50270896,0.00032347,0.00922113,443.85719184,-0.00423702,-0.00498412,0.00000000,0.00000000,0.00000000,0.00000000
19.15000000,0.03342300,3.89100000,0.00117967,255.54971759,0.00117897,255.85118107,0.00028879,0.00946555,446.76243455,-0.00436501,-0.00510054,0.00000000,0.00000000,0.00000000,0.00000000
19.65000000,0.03541600,4.03400000,0.00104100,264.94154735,0.00104046,265.21735150,-0.00027703,0.00975781,448.75823798,-0.00451886,-0.00523895,0.00000000,0.00000000,0.00000000,0.00000000
20.15000000,0.03764100,4.10500000,0.00109978,269.60462367,0.00109917,269.90112884,0.00011743,0.01018947,451.21799383,-0.00485814,-0.00533133,0.00000000,0.00000000,0.00000000,0.00000000
20.65000000,0.03879900,4.24400000,0.00137567,278.73374491,0.00137472,279.11718963,0.00055110,0.01040168,453.18017791,-0.00490592,-0.00549576,0.00000000,0.00000000,0.00000000,0.00000000
