Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.65000000,0.00000000,-0.01500000,0.00000000,-0.98000784,0.00000000,-0.98000784,0.00000000,0.00062242,343.12273473,0.00029083,-0.00091325,0.80962664,1.53060000,10.00000000,236521.49224068
1.15000000,-0.00008200,-0.02000000,-0.00000211,-1.30667712,-0.00000211,-1.30667436,-0.00000422,0.00070087,346.69182132,0.00031956,-0.00102043,0.00000000,0.00000000,0.00000000,0.00000000
1.65000000,0.00065600,-0.02300000,0.00003233,-1.50267869,0.00003233,-1.50272727,0.00006889,0.00069057,353.51037805,0.00039312,-0.00108369,0.00000000,0.00000000,0.00000000,0.00000000
2.15000000,0.00137500,0.01900000,0.00005411,1.24134326,0.00005411,1.24141043,0.00004355,0.00101961,356.84239907,0.00009716,-0.00111677,0.00000000,0.00000000,0.00000000,0.00000000
2.65000000,0.00172000,0.22100000,0.00005822,14.43878218,0.00005822,14.43962283,0.00000822,0.00116553,363.19550430,0.00003243,-0.00119796,0.00000000,0.00000000,0.00000000,0.00000000
3.15000000,0.00291500,0.30700000,0.00012033,20.05749379,0.00012033,20.05990738,0.00012421,0.00123533,366.24045041,0.00002205,-0.00125738,0.00000000,0.00000000,0.00000000,0.00000000
3.65000000,0.00295000,0.45200000,0.00011000,29.53090291,0.00010999,29.53415131,-0.00002066,0.00148618,372.11071306,-0.00019521,-0.00129096,0.00000000,0.00000000,0.00000000,0.00000000
4.15000000,0.00322800,0.54500000,0.00010156,35.60695152,0.00010155,35.61056761,-0.00001689,0.00171459,374.95440251,-0.00036769,-0.00134690,0.00000000,0.00000000,0.00000000,0.00000000
4.65000000,0.00423100,0.66500000,0.00009522,43.44701424,0.00009522,43.45115136,-0.00001267,0.00186928,379.41386072,-0.00048344,-0.00138584,0.00000000,0.00000000,0.00000000,0.00000000
5.15000000,0.00533000,0.74100000,0.00018322,48.41238730,0.00018321,48.42125752,0.00017598,0.00214936,382.93739584,-0.00067749,-0.00147187,0.00000000,0.00000000,0.00000000,0.00000000
5.65000000,0.00528700,0.89400000,0.00019456,58.40846727,0.00019454,58.41983096,0.00002266,0.00231656,387.07655966,-0.00078391,-0.00153265,0.00000000,0.00000000,0.00000000,0.00000000
6.15000000,0.00581300,0.97200000,0.00017367,63.50450804,0.00017365,63.51553665,-0.00004177,0.00251359,390.30855966,-0.00086185,-0.00165174,0.00000000,0.00000000,0.00000000,0.00000000
6.65000000,0.00729600,1.10200000,0.00021478,71.99790932,0.00021475,72.01337287,0.00008221,0.00285371,394.25600771,-0.00110014,-0.00175357,0.00000000,0.00000000,0.00000000,0.00000000
7.15000000,0.00777000,1.20600000,0.00025533,78.79263034,0.00025530,78.81274873,0.00008109,0.00306654,397.23449555,-0.00122879,-0.00183775,0.00000000,0.00000000,0.00000000,0.00000000
7.65000000,0.00763400,1.33700000,0.00025567,87.35136548,0.00025563,87.37369831,0.00000067,0.00319586,400.83877155,-0.00121412,-0.00198174,0.00000000,0.00000000,0.00000000,0.00000000
