Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.65,0,-0.019292,0,0,1.5295,20,10.008
1.15,9e-06,-0.022205,-1e-05,0,0,0,0
1.65,-6.6e-05,-0.02471,-3.6001e-05,0,0,0,0
2.15,-5.8e-05,-0.011116,-4e-06,0,0,0,0
2.65,0.000224,0.016842,7.6997e-05,0,0,0,0
3.15,0.00035,0.050436,-3.3001e-05,0,0,0,0
3.65,0.000315,0.079423,-0.00010201,0,0,0,0
4.15,0.000403,0.10915,9.7995e-05,0,0,0,0
4.65,0.00067,0.13628,3.7999e-05,0,0,0,0
5.15,0.000686,0.16343,3.8999e-05,0,0,0,0
5.65,0.000735,0.18756,-4.7001e-05,0,0,0,0
6.15,0.000689,0.21144,3.4999e-05,0,0,0,0
6.65,0.000805,0.23299,-0.00012801,0,0,0,0
7.15,0.000844,0.25257,3.8999e-05,0,0,0,0
7.65,0.000902,0.26843,5e-06,0,0,0,0
8.15,0.001006,0.28515,-8.3003e-05,0,0,0,0
8.65,0.000846,0.301,-6.5002e-05,0,0,0,0
9.15,0.001026,0.31758,-3.1e-05,0,0,0,0
9.65,0.00094,0.33485,-5.9002e-05,0,0,0,0
10.15,0.001117,0.35529,-3.8001e-05,0,0,0,0
10.65,0.001215,0.37428,0.00011299,0,0,0,0
11.15,0.001229,0.39401,-2.1e-05,0,0,0,0
11.65,0.001358,0.41199,4e-06,0,0,0,0
12.15,0.001395,0.43086,-1.4e-05,0,0,0,0
12.65,0.00153,0.44857,0.00010499,0,0,0,0
13.15,0.001613,0.46786,0.00016999,0,0,0,0
13.65,0.001574,0.48614,1.6e-05,0,0,0,0
14.15,0.001601,0.50486,2.1e-05,0,0,0,0
14.65,0.001785,0.522,5.9998e-05,0,0,0,0
15.15,0.001841,0.54015,0.00010899,0,0,0,0
15.65,0.001779,0.559,2.3e-05,0,0,0,0
16.15,0.001811,0.57915,0.00011599,0,0,0,0
16.65,0.001836,0.59814,-4.3001e-05,0,0,0,0
17.15,0.001784,0.61786,1.3e-05,0,0,0,0
17.65,0.00193,0.63571,-0.00010601,0,0,0,0
18.15,0.001867,0.65358,-1e-05,0,0,0,0
18.65,0.001982,0.67185,-2.3e-05,0,0,0,0
19.15,0.002004,0.69358,0,0,0,0,0
19.65,0.002017,0.71399,-9.3004e-05,0,0,0,0
20.15,0.002141,0.73529,-7.9003e-05,0,0,0,0
20.65,0.002276,0.75471,-0.00015601,0,0,0,0
21.15,0.002448,0.77486,-0.00019202,0,0,0,0
21.65,0.0025,0.79357,0.00013599,0,0,0,0
22.15,0.002589,0.81443,-1.7e-05,0,0,0,0
22.65,0.002498,0.83457,-0.00012601,0,0,0,0
23.15,0.002679,0.85515,-3e-05,0,0,0,0
23.65,0.002949,0.87371,3.5999e-05,0,0,0,0
24.15,0.002937,0.89401,0.00016599,0,0,0,0
24.65,0.003454,0.91514,0.00024797,0,0,0,0
25.15,0.003347,0.93772,0,0,0,0,0
25.65,0.003524,0.95828,3e-06,0,0,0,0
26.15,0.003584,0.97943,9.5995e-05,0,0,0,0
26.65,0.003542,0.99842,0.00017898,0,0,0,0
