Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.59000000,0.00000000,-0.01500000,0.00000000,-0.98173964,0.00000000,-0.98173964,0.00000000,0.00071729,337.91460510,0.00022933,-0.00094662,1.04013887,1.52790000,10.00000000,232067.32924230
1.09000000,0.00038400,-0.01800000,0.00002733,-1.17808757,0.00002733,-1.17811977,0.00005467,0.00091696,341.46544541,0.00005708,-0.00097404,0.00000000,0.00000000,0.00000000,0.00000000
1.59000000,0.00153200,-0.02200000,0.00005478,-1.43988481,0.00005478,-1.43996368,0.00005489,0.00092120,348.30232043,0.00014634,-0.00106754,0.00000000,0.00000000,0.00000000,0.00000000
2.10000000,0.00189800,-0.00200000,0.00006567,-0.13089862,0.00006566,-0.13090721,0.00002135,0.00112749,352.77903768,0.00003192,-0.00115941,0.00000000,0.00000000,0.00000000,0.00000000
2.60000000,0.00241600,0.22600000,0.00006744,14.79154395,0.00006744,14.79254156,0.00000356,0.00136959,358.19127430,-0.00014245,-0.00122714,0.00000000,0.00000000,0.00000000,0.00000000
3.10000000,0.00327800,0.31500000,0.00010700,20.61653250,0.00010699,20.61873846,0.00007910,0.00147191,361.38498465,-0.00011364,-0.00135827,0.00000000,0.00000000,0.00000000,0.00000000
3.60000000,0.00374400,0.45900000,0.00013789,30.04123306,0.00013788,30.04537542,0.00006177,0.00160871,367.35495460,-0.00006470,-0.00154401,0.00000000,0.00000000,0.00000000,0.00000000
4.09000000,0.00411500,0.52700000,0.00015556,34.49178611,0.00015554,34.49715150,0.00003605,0.00186263,370.27790361,-0.00016257,-0.00170007,0.00000000,0.00000000,0.00000000,0.00000000
4.60000000,0.00495900,0.64100000,0.00017400,41.95300740,0.00017398,41.96030722,0.00003616,0.00203104,375.01328793,-0.00020521,-0.00182583,0.00000000,0.00000000,0.00000000,0.00000000
5.09000000,0.00639900,0.74000000,0.00022589,48.43248904,0.00022586,48.44342940,0.00010587,0.00228523,378.59805069,-0.00028575,-0.00199948,0.00000000,0.00000000,0.00000000,0.00000000
5.59000000,0.00645200,0.86500000,0.00021222,56.61365273,0.00021220,56.62566740,-0.00002733,0.00247664,383.87283926,-0.00033988,-0.00213677,0.00000000,0.00000000,0.00000000,0.00000000
6.09000000,0.00664800,0.96600000,0.00021667,63.22403299,0.00021664,63.23773153,0.00000889,0.00264063,386.37286439,-0.00039569,-0.00224495,0.00000000,0.00000000,0.00000000,0.00000000
6.59000000,0.00816400,1.09400000,0.00024678,71.60154460,0.00024675,71.61921427,0.00006021,0.00294344,390.50911911,-0.00058027,-0.00236317,0.00000000,0.00000000,0.00000000,0.00000000
7.09000000,0.00951100,1.24800000,0.00030711,81.68073827,0.00030706,81.70582333,0.00012063,0.00327600,393.73701617,-0.00074124,-0.00253475,0.00000000,0.00000000,0.00000000,0.00000000
7.59000000,0.00860400,1.32500000,0.00028622,86.72033510,0.00028618,86.74515639,-0.00004177,0.00332776,397.51461758,-0.00070455,-0.00262321,0.00000000,0.00000000,0.00000000,0.00000000
8.10000000,0.01008100,1.45400000,0.00031378,95.16329603,0.00031373,95.19315615,0.00005401,0.00364642,400.54285532,-0.00092276,-0.00272367,0.00000000,0.00000000,0.00000000,0.00000000
8.60000000,0.01211700,1.55700000,0.00040678,101.90457491,0.00040670,101.94602742,0.00018593,0.00404937,404.26683204,-0.00117617,-0.00287320,0.00000000,0.00000000,0.00000000,0.00000000
9.10000000,0.01186900,1.68600000,0.00040167,110.34753583,0.00040159,110.39185876,-0.00001022,0.00417904,407.02445291,-0.00116560,-0.00301343,0.00000000,0.00000000,0.00000000,0.00000000
9.60000000,0.01195800,1.78900000,0.00038922,117.08881471,0.00038915,117.13438828,-0.00002488,0.00440469,410.35023038,-0.00128627,-0.00311842,0.00000000,0.00000000,0.00000000,0.00000000
10.10000000,0.01417600,1.91700000,0.00045389,125.46632633,0.00045379,125.52327410,0.00012928,0.00479825,413.68116994,-0.00154183,-0.00325642,0.00000000,0.00000000,0.00000000,0.00000000
10.60000000,0.01507000,1.99500000,0.00052900,130.57137247,0.00052886,130.64044473,0.00015015,0.00501888,415.68776492,-0.00157658,-0.00344229,0.00000000,0.00000000,0.00000000,0.00000000
11.10000000,0.01464300,2.14900000,0.00048444,140.65056614,0.00048433,140.71870352,-0.00008907,0.00530138,419.30660296,-0.00171498,-0.00358640,0.00000000,0.00000000,0.00000000,0.00000000
11.60000000,0.01608000,2.25200000,0.00049144,147.39184502,0.00049132,147.46427992,0.00001399,0.00557470,421.73423123,-0.00183811,-0.00373659,0.00000000,0.00000000,0.00000000,0.00000000
12.10000000,0.01829500,2.38100000,0.00065922,155.83480594,0.00065901,155.93753571,0.00033536,0.00583057,424.75068993,-0.00186425,-0.00396632,0.00000000,0.00000000,0.00000000,0.00000000
12.60000000,0.01792100,2.48300000,0.00058156,162.51063551,0.00058139,162.60514448,-0.00015524,0.00620640,427.09279182,-0.00209865,-0.00410776,0.00000000,0.00000000,0.00000000,0.00000000
13.10000000,0.01817600,2.60900000,0.00056389,170.75724851,0.00056373,170.85353663,-0.00003531,0.00649185,429.99306656,-0.00221987,-0.00427198,0.00000000,0.00000000,0.00000000,0.00000000
13.60000000,0.02076200,2.68600000,0.00065444,175.79684534,0.00065423,175.91189461,0.00018100,0.00662613,431.70481709,-0.00216420,-0.00446193,0.00000000,0.00000000,0.00000000,0.00000000
14.10000000,0.02122800,2.81300000,0.00072978,184.10890765,0.00072951,184.24326624,0.00015056,0.00702832,434.52617848,-0.00241618,-0.00461214,0.00000000,0.00000000,0.00000000,0.00000000
14.60000000,0.02070200,2.91500000,0.00066211,190.78473722,0.00066189,190.91105792,-0.00013524,0.00741834,436.81479026,-0.00264225,-0.00477609,0.00000000,0.00000000,0.00000000,0.00000000
15.10000000,0.02282700,3.06600000,0.00070811,200.66758296,0.00070786,200.80967790,0.00009194,0.00756783,439.92646844,-0.00265218,-0.00491565,0.00000000,0.00000000,0.00000000,0.00000000
15.60000000,0.02445300,3.14100000,0.00086778,205.57628117,0.00086740,205.75467570,0.00031908,0.00786967,441.58316556,-0.00279246,-0.00507720,0.00000000,0.00000000,0.00000000,0.00000000
16.09000000,0.02473800,3.29100000,0.00079644,215.39367760,0.00079613,215.56522669,-0.00014546,0.00825349,444.33761219,-0.00302712,-0.00522637,0.00000000,0.00000000,0.00000000,0.00000000
16.59000000,0.02538000,3.36500000,0.00076333,220.23692650,0.00076304,220.40504069,-0.00006617,0.00850230,446.37079527,-0.00316259,-0.00533971,0.00000000,0.00000000,0.00000000,0.00000000
17.09000000,0.02752600,3.48800000,0.00092044,228.28719157,0.00092002,228.49731725,0.00031396,0.00881038,448.96212419,-0.00330635,-0.00550403,0.00000000,0.00000000,0.00000000,0.00000000
17.60000000,0.02838000,3.58600000,0.00098733,234.70122390,0.00098685,234.93295224,0.00013103,0.00910255,451.01721852,-0.00343968,-0.00566287,0.00000000,0.00000000,0.00000000,0.00000000
