PlasticStrain,PlasticStress,YoungModulus
0.08358341,243.21286871,0
0.08396813,243.50526789,0
0.0843473,243.69721897,0
0.08471827,243.98659204,0
0.08508554,244.27524606,0
0.08546956,244.5681898,0
0.08584343,244.85882947,0
0.08620834,245.04797997,0
0.08659201,245.34136541,0
0.08696544,245.63241696,0
0.08734882,245.92610799,0
0.08772668,246.11900182,0
0.08812196,246.51564718,0
0.08846899,246.70121072,0
0.08888561,247.00386142,0
0.0892798,247.20137001,0
0.08969939,247.50513369,0
0.09000069,247.77969551,0
0.09035591,248.06782395,0
0.09075291,248.26660816,0
0.09113137,248.56086083,0
0.09151792,248.75730953,0
0.09188935,249.05014878,0
0.09229105,249.3507485,0
0.09265355,249.54160279,0
0.09303468,249.83739787,0
0.09344403,250.04026064,0
0.09381141,250.3329564,0
0.09419349,250.52924525,0
0.09455388,250.82051447,0
0.09492225,251.0136143,0
0.09530579,251.31104569,0
0.09570608,251.6129009,0
0.09606731,251.80460961,0
0.09648549000000001,252.01082531,0
0.09685162,252.30455492,0
0.09724797,252.60612984,0
0.09762531,252.80244291,0
0.09799592,252.99715982,0
0.09837155,253.29397886,0
0.09877528000000001,253.49738231,0
0.09914874,253.69320289,0
0.09954744,253.99640197,0
0.09993405,254.19584439,0
0.100339,254.50100248,0
0.10068519,254.69039049,0
0.10109125,254.8951947,0
0.10147245,255.19479223,0
0.10189835,255.40497216,0
0.1022573,255.59810941,0
0.10262278,255.79302801,0
0.10303326,256.10081197,0
0.10343844,256.30620933,0
0.10382678,256.50739829,0
0.10422357,256.81219491,0
0.10456491,257.00153872,0
0.10498611,257.21159513,0
0.10533576,257.5047321,0
0.10570682,257.70211367,0
0.10611089,257.90815361,0
0.1065147,258.11425023,0
0.10694514,258.32737767,0
0.10736378,258.63921915,0
0.10773387,258.83698289,0
0.10811399000000001,259.03746726,0
0.10854027,259.25007813,0
0.10887024000000001,259.43774359,0
0.10926304,259.64187994,0
0.1096509,259.94672409,0
0.11004482,260.04951861,0
0.11044568,260.3580786,0
0.11079815,260.55219521,0
0.11116369,260.74983731,0
0.11161187,260.96923612,0
0.11197376,261.16615952,0
0.11235883,261.36927196,0
0.11278327,261.58283945,0
0.11316457,261.7852101,0
0.11353591,261.98507587,0
0.11392017,262.18845477,0
0.11431428,262.39454941,0
0.11471148,262.60157845,0
0.11515984,262.92467498,0
0.11549081,263.11451436,0
0.1158726,263.21536194,0
0.11629219,263.42880131,0
0.11666736,263.73322583,0
0.11709137,263.84549267,0
0.11747111,264.04876247,0
0.11788345,264.26080105,0
0.11830218,264.47466339,0
0.11867812,264.6772927,0
0.11903427,264.87477924,0
0.11945583,265.08977322,0
0.11985094,265.29786238,0
0.12025897,265.50951745,0
0.12064732,265.7160544,0
0.12104009,265.82083119,0
0.12145933,266.13892302,0
0.12187145,266.24903926,0
0.12224271,266.45146215,0
0.12266941,266.66883781,0
0.12306974,266.87929107,0
0.12348965999999999,267.09511999,0
0.12396945999999999,267.22378727,0
0.12433672,267.42572047,0
0.12471025000000001,267.62945202,0
0.12519131,267.86220884,0
0.12556461,268.06613277,0
0.12596522,268.17395163,0
0.12639029999999998,268.39202248,0
0.12677613,268.59965024,0
0.12719107,268.81525338,0
0.1276254,269.03622572,0
0.12798296999999997,269.13280791,0
0.1283974,269.34862287,0
0.12880188999999997,269.56188072,0
0.12921607,269.77789354,0
0.12963471999999998,269.89129174,0
0.13003879,270.10478895,0
0.13042965999999998,270.31483309,0
0.13083022,270.52763259,0
0.13122395999999997,270.73870636,0
0.13163529999999998,270.85052167,0
0.13198168,270.94471506,0
0.13241061999999998,271.16565632,0
0.13277789999999998,271.36994414,0
0.13319040999999998,271.58667413,0
0.13362027999999998,271.70389487,0
0.13403234,271.92072983,0
0.13443449999999998,272.13499753,0
0.13477029,272.22674403,0
0.13522068999999998,272.45440424,0
