s11,s22,s33,s12,s13,s23,Rval,Type
0.08481697541335212,0.2754831289399392,-0.10864707887549632,-0.37882630894757297,0.3654506936951436,0.140797663339487,0.0,v
0.5954377606398611,-0.3867199579351399,-0.2053698554765377,-0.19806561093215136,-0.014809977913411654,0.14453397978854282,0.0,v
0.009380156027564066,0.3051981424667317,0.026629236072596374,-0.0294696272473539,-0.08282097513433287,-0.5436979743246864,0.0,v
0.15141983351305383,-0.14048980081433646,0.20518071294268783,0.12389546358838507,-0.364318212170864,0.39652629515232996,0.0,v
0.009365454768192939,-0.8577785195876173,-0.18443264667369336,0.10583115862636441,0.32463939347399007,0.06028554292146057,0.0,v
-0.2725083946019313,-0.11254418743684477,0.1402477287958887,0.2742208595338855,0.3800322920957715,0.26342278812145037,0.0,v
0.1838350490510825,-0.10524470260311497,-0.3091919145529546,-0.42652454915025695,-0.07038838518184293,-0.28718978135818674,0.0,v
-0.4157902126850776,0.03240847167620447,-0.20895258670023886,0.37136347273761966,-0.056405281562499986,0.3738716317245227,0.0,v
0.49086556184116065,0.4206231627248119,-0.07387312643724558,0.08878603080771236,-0.3857688691867682,-0.2829475916365066,0.0,v
-0.04445809282246459,-0.15589763031140796,0.024786764410157966,-0.401386781520661,0.3711712322536052,-0.1638869893067318,0.0,v
