,Time,S11,S22,S33,S12,S13,S23,LE11,LE22,LE33,LE12,LE13,LE23,SDV_EPBAR,E11,E12,E13,E22,E23,E33
0,0.050002,-0.00100287,441.315,0.000619651,-3.5977e-13,5.72749e-17,-1.04129e-12,-0.0182178,0.0487924,-0.0282277,9.49685e-18,1.35986e-22,1.47377e-17,0.0836667,-0.018052859020930234,0.0,0.0,0.05000234762472089,0.0,-0.027833020823936128
1,0.1,-0.000228201,521.766,-7.46879e-05,1.03628e-12,1.08436e-16,1.4657e-12,-0.0359651,0.0953124,-0.0565725,4.10686e-18,-1.27274e-21,4.6182e-18,0.172256,-0.035326039983156865,0.0,0.0,0.10000244221795374,0.0,-0.05500203034128626
2,0.15,-0.00010115,577.959,-0.000128941,-1.73188e-13,2.0814e-16,1.49945e-12,-0.0529463,0.139763,-0.0837432,1.98416e-17,-4.07777e-21,3.57544e-18,0.25744,-0.05156905814359003,0.0,0.0,0.1500012162692106,0.0,-0.0803326036391977
3,0.2,-9.06783e-05,621.691,-9.34467e-05,2.38236e-12,3.75266e-17,3.22701e-12,-0.0692168,0.182324,-0.109801,2.21661e-16,-6.63326e-21,2.51915e-16,0.339263,-0.06687564321340167,2.220446049250313e-16,0.0,0.20000293185083606,2.220446049250313e-16,-0.10398757597140729
4,0.25,-7.63759e-05,657.653,-7.7071e-05,-2.32159e-12,-7.34005e-17,-2.58769e-12,-0.0848292,0.223145,-0.134819,1.68716e-17,-1.97935e-20,4.31015e-17,0.417898,-0.08133082030188998,0.0,0.0,0.25000181085854956,0.0,-0.12612593141918305
5,0.3,-6.54931e-05,688.248,-6.57693e-05,4.87965e-14,1.58485e-17,-5.41188e-13,-0.0998339,0.262366,-0.158872,2.10621e-16,-2.93815e-20,3.01634e-17,0.493552,-0.09501227598633877,2.220446049250313e-16,0.0,0.3000022561942195,0.0,-0.14689445050887617
6,0.35,-5.70001e-05,714.886,-5.73655e-05,-7.07381e-14,-5.8863e-17,3.28778e-12,-0.114276,0.300108,-0.18203,2.73641e-16,-2.94253e-20,2.98629e-16,0.566425,-0.1079882733322205,2.220446049250313e-16,0.0,0.35000460019988133,2.220446049250313e-16,-0.1664236672493603
7,0.4,-5.03313e-05,738.471,-5.07039e-05,2.13325e-13,-7.21241e-17,2.76809e-12,-0.128194,0.336473,-0.204352,3.70997e-16,-2.37432e-20,3.73533e-16,0.636696,-0.12031729585490003,4.440892098500626e-16,0.0,0.40000106873070984,4.440892098500626e-16,-0.1848246210537675
8,0.45,-4.49482e-05,759.629,-4.5283e-05,3.4239e-12,-1.88291e-17,2.79638e-12,-0.141626,0.371566,-0.2259,4.97213e-16,-1.3555e-20,2.42163e-16,0.704548,-0.1320541924768993,4.440892098500626e-16,0.0,0.4500035431772287,2.220446049250313e-16,-0.20220212253543568
9,0.5,-4.04978e-05,778.801,-4.07931e-05,1.91385e-12,-1.24348e-16,1.27363e-12,-0.154604,0.405466,-0.246721,4.90969e-16,-8.46172e-21,9.10583e-17,0.770127,-0.14324561494743704,4.440892098500626e-16,0.0,0.5000013378383501,0.0,-0.21864133780991435
10,0.55,-3.67518e-05,796.322,-3.70154e-05,-5.13708e-12,1.47532e-16,-4.46697e-12,-0.167158,0.438257,-0.266864,2.51223e-16,-1.18722e-20,-2.23786e-17,0.833587,-0.1539340776396957,2.220446049250313e-16,0.0,0.5500032070600271,0.0,-0.23422278991564116
11,0.6,-3.35605e-05,812.443,-3.37909e-05,-2.20863e-12,6.05679e-17,-6.17311e-12,-0.179314,0.470005,-0.286371,4.19576e-16,-5.46953e-20,-4.73789e-17,0.895051,-0.1641565966413404,4.440892098500626e-16,0.0,0.6000021932083264,0.0,-0.24901605078775468
