,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00336714,0.000127639,6.67299
2,0.0194251,0.000736349,38.4965
3,0.100719,0.00381795,199.601
4,0.512267,0.0194185,1015.15
5,2.59573,0.0983965,5142.63
6,13.1433,0.498223,26006.7
7,27.783,1.05317,51346.2
8,32.9069,1.24741,53332.6
9,40.5928,1.53875,54972.2
10,50.4746,1.91335,56620.8
11,61.5917,2.33476,58143.9
12,76.4144,2.89665,59845.2
13,91.2372,3.45853,61283.2
14,106.06,4.02042,62536.9
15,120.883,4.58231,63644.9
16,135.705,5.14419,64634.8
17,150.528,5.70608,65529.0
18,165.351,6.26797,66342.5
19,180.174,6.82986,67084.8
20,202.408,7.67269,68079.2
21,224.642,8.51552,68950.7
22,246.876,9.35835,69716.2
23,269.11,10.2012,70388.0
24,291.344,11.044,70974.4
25,313.578,11.8868,71481.7
26,334.423,12.677,71891.0
27,351.098,13.3091,72174.8
28,367.774,13.9412,72421.2
29,384.45,14.5734,72631.8
30,401.125,15.2055,72807.2
31,417.801,15.8376,72947.4
32,432.392,16.3907,73040.8
33,444.899,16.8648,73098.6
34,457.405,17.3389,73134.9
35,469.912,17.813,73148.6
36,479.292,18.1686,73143.3
37,488.672,18.5241,73123.6
38,498.052,18.8797,73088.6
39,505.673,19.1686,73047.9
