,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00340779,0.000129887,6.77453
2,0.0196596,0.00074932,39.0823
3,0.101935,0.0038852,202.639
4,0.518452,0.0197606,1030.59
5,2.62707,0.10013,5220.85
6,13.3019,0.506998,26401.7
7,32.193,1.22702,57096.7
8,36.6379,1.39644,58451.3
9,45.8056,1.74586,60509.9
10,60.8074,2.31765,62970.1
11,75.8091,2.88943,64899.8
12,90.8108,3.46122,66521.6
13,111.438,4.24742,68417.0
14,133.941,5.1051,70172.7
15,156.443,5.96277,71684.0
16,178.946,6.82045,73008.2
17,201.448,7.67812,74179.1
18,223.951,8.5358,75222.1
19,246.453,9.39348,76153.4
20,268.956,10.2512,76985.9
21,291.459,11.1088,77730.8
22,313.961,11.9665,78392.6
23,336.464,12.8242,78972.7
24,358.966,13.6819,79489.8
25,381.469,14.5395,79950.0
26,403.971,15.3972,80356.6
27,426.474,16.2549,80711.4
28,448.977,17.1126,81015.1
29,471.479,17.9702,81267.8
30,493.982,18.8279,81468.1
31,516.484,19.6856,81613.6
32,538.987,20.5433,81699.8
33,560.083,21.3473,81720.3
34,576.96,21.9906,81690.0
35,592.66,22.589,81621.0
