,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00025115,1.249066e-05,0.00047021199999999996
2,0.0005023,2.49814e-05,0.0009404229999999999
3,0.000879025,4.37174e-05,0.0016457400000000001
4,0.00144411,7.182139999999999e-05,0.0027037100000000002
5,0.00229174,0.0001139774,0.00429066
6,0.00356319,0.0001772114,0.006671069999999999
7,0.00547036,0.000272062,0.0102417
8,0.00833112,0.00041433800000000004,0.0155975
9,0.0126222,0.0006277539999999999,0.023631
10,0.019059,0.0009478760000000001,0.035681000000000004
11,0.028714,0.0014280599999999999,0.0537552
12,0.0431966,0.0021483400000000003,0.0808647
13,0.0649204,0.00322874,0.121525
14,0.0975062,0.00484936,0.182506
15,0.146385,0.0072803,0.27395800000000003
16,0.219703,0.01092668,0.41109
17,0.32968,0.01639628,0.616686
18,0.494646,0.0246006,0.92485
19,0.742094,0.0369072,1.38658
20,1.11327,0.055367,2.07801
21,1.67003,0.08305679999999999,3.01728
22,2.50516,0.1245916,3.05946
23,3.13152,0.1557426,3.09071
24,3.75787,0.1868936,3.1203499999999997
25,4.6974,0.23362,3.16279
26,5.63693,0.280346,3.20326
27,6.57646,0.327074,3.2417700000000003
28,7.51599,0.37379999999999997,3.27855
29,8.45552,0.420526,3.3137099999999995
30,9.39505,0.467252,3.3473599999999997
31,10.3346,0.51398,3.37919
32,11.2741,0.5607059999999999,3.41059
33,12.2136,0.607432,3.4399299999999995
34,13.1532,0.654158,3.46841
35,14.5625,0.724248,3.50913
36,15.9718,0.794338,3.5477499999999997
37,17.3811,0.864428,3.5843800000000003
38,18.7904,0.934518,3.6191000000000004
39,20.1997,1.004608,3.65206
40,21.6089,1.0746980000000002,3.68393
41,23.0182,1.1447880000000001,3.71361
42,24.4275,1.214876,3.74196
43,25.8368,1.2849659999999998,3.76842
44,27.2461,1.355056,3.79418
45,28.6554,1.4251459999999998,3.8188299999999997
46,30.0647,1.495236,3.84236
47,31.474,1.565326,3.8654
48,32.8833,1.6354160000000002,3.8867800000000003
49,34.2926,1.705506,3.9073300000000004
50,35.7019,1.7755940000000001,3.92696
51,37.1112,1.8456839999999999,3.9457500000000003
52,38.5205,1.915774,3.96319
53,39.9298,1.9858639999999999,3.98102
54,41.3391,2.05596,3.9970399999999997
55,42.7484,2.1260399999999997,4.01282
56,44.1577,2.19614,4.028029999999999
57,45.567,2.2662199999999997,4.0426
58,46.9763,2.33632,4.05656
59,48.3856,2.4064,4.06994
60,49.7949,2.4765,4.08277
61,51.2042,2.54658,4.09565
62,52.6135,2.61668,4.10734
63,54.0228,2.6867600000000005,4.118650000000001
64,55.432,2.7568599999999996,4.129440000000001
65,56.8413,2.82694,4.1398
66,58.2506,2.89704,4.149710000000001
67,59.6599,2.9671199999999995,4.15921
68,61.0692,3.03722,4.1683
69,62.4785,3.1073,4.17701
70,63.8878,3.1774000000000004,4.18534
71,65.2971,3.24748,4.1933
72,66.7064,3.31756,4.20092
73,68.1157,3.3876600000000003,4.20763
74,69.525,3.4577400000000003,4.2152
75,70.9343,3.52784,4.22131
76,72.3436,3.5979200000000002,4.22817
77,73.7529,3.6680200000000003,4.23371
78,75.1622,3.7380999999999998,4.23938
79,77.2761,3.8432399999999998,4.24745
80,79.3901,3.9483800000000002,4.25495
81,81.504,4.05352,4.26196
82,83.618,4.15864,4.26841
83,85.7319,4.26378,4.2743400000000005
84,87.8458,4.36892,4.2797600000000005
85,89.9598,4.474060000000001,4.28471
86,92.0737,4.57918,4.28979
87,94.1877,4.6843200000000005,4.29375
88,96.3016,4.78946,4.29677
89,98.4156,4.89458,4.30054
90,100.53,4.99972,4.30269
91,102.643,5.10486,4.3057099999999995
92,104.757,5.21,4.30722
93,106.871,5.31512,4.30889
94,108.985,5.42026,4.3103
95,111.099,5.5254,4.31136
96,113.213,5.630540000000001,4.3121
97,115.327,5.73566,4.312530000000001
98,117.441,5.840800000000001,4.3132399999999995
99,119.555,5.945939999999999,4.313000000000001
100,121.669,6.05108,4.31255
101,123.783,6.156199999999999,4.3118
102,125.897,6.26134,4.310779999999999
103,128.011,6.36648,4.30949
104,130.125,6.4716,4.30796
105,132.239,6.57674,4.30616
106,134.353,6.68188,4.30412
107,136.467,6.78702,4.30184
108,138.581,6.8921399999999995,4.298769999999999
109,140.694,6.99728,4.29657
110,142.808,7.10242,4.29307
111,144.922,7.207559999999999,4.2898000000000005
112,147.036,7.31268,4.28636
113,149.15,7.417820000000001,4.28267
114,151.264,7.522959999999999,4.27874
115,153.378,7.6281,4.27458
116,155.492,7.733219999999999,4.27018
117,157.606,7.83836,4.26553
118,159.72,7.9435,4.26064
119,161.834,8.04862,4.2555
120,163.948,8.15376,4.25011
121,166.062,8.2589,4.24446
122,168.176,8.364040000000001,4.2385399999999995
123,170.29,8.46916,4.23235
124,172.404,8.574300000000001,4.22589
125,174.518,8.67944,4.21913
126,176.631,8.78458,4.21208
127,178.745,8.889700000000001,4.20471
128,180.859,8.99484,4.19702
129,182.973,9.09998,4.189
130,185.087,9.20512,4.18063
131,187.201,9.31024,4.1719
132,189.315,9.415379999999999,4.162789999999999
133,191.429,9.52052,4.15372
134,193.543,9.62564,4.14376
135,195.657,9.73078,4.13339
136,197.771,9.83592,4.12256
137,199.885,9.94106,4.1112400000000004
138,201.999,10.04618,4.09942
139,204.113,10.151319999999998,4.08707
140,206.227,10.25646,4.07415
141,208.341,10.3616,4.06066
142,210.455,10.46672,4.04655
143,212.569,10.57186,4.0318
144,214.682,10.677000000000001,4.01638
145,216.796,10.782119999999999,4.000249999999999
146,218.91,10.887260000000001,3.98339
147,221.024,10.9924,3.9657600000000004
148,223.138,11.097539999999999,3.9473399999999996
149,225.252,11.20266,3.92809
150,227.366,11.307799999999999,3.9079900000000003
151,229.48,11.41294,3.88701
152,231.594,11.51808,3.86511
153,233.708,11.6232,3.84228
154,235.822,11.72834,3.8184899999999997
155,237.936,11.833480000000002,3.79373
156,240.05,11.93862,3.76798
157,242.164,12.04374,3.7412300000000003
158,244.278,12.14888,3.7134799999999997
159,246.392,12.25402,3.68472
160,248.506,12.35916,3.65496
161,250.62,12.46428,3.6242199999999998
162,251.15,12.49066,3.61667
