,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00412068,1.7844e-05,0.84001
2,0.0237723,0.000102942,4.84603
3,0.123259,0.000533752,25.1265
4,0.626908,0.00271473,127.795
5,3.17663,0.0137559,647.533
6,16.0846,0.420733,19777.3
7,35.7922,1.2819,55048.6
8,42.9586,1.59505,56800.2
9,52.8124,2.02563,58571.2
10,67.5931,2.67151,60628.9
11,89.7642,3.64032,63029.8
12,113.951,4.6972,65117.3
13,138.137,5.75409,66856.3
14,166.803,7.00669,68603.0
15,195.469,8.2593,70067.8
16,224.134,9.5119,71309.6
17,252.8,10.7645,72399.0
18,281.465,12.0171,73375.8
19,310.131,13.2697,74258.4
20,338.797,14.5223,75058.8
21,367.462,15.7749,75785.0
22,396.128,17.0275,76442.8
23,424.793,18.2801,77037.3
24,453.459,19.5327,77572.1
25,482.125,20.7853,78050.3
26,510.79,22.038,78473.7
27,539.456,23.2906,78843.5
28,568.121,24.5432,79160.4
29,596.787,25.7958,79423.6
30,625.453,27.0484,79631.3
31,654.118,28.301,79779.4
32,682.784,29.5536,79860.9
33,706.075,30.5713,79869.5
34,716.64,31.033,79853.9
