,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00404265,1.72563e-05,0.815697
2,0.0233222,9.95521e-05,4.70578
3,0.120925,0.000516175,24.3993
4,0.615037,0.00262533,124.097
5,3.11648,0.0133029,628.792
6,15.78,0.406878,19205.8
7,33.3568,1.16397,49700.6
8,39.2889,1.41949,50947.2
9,49.1759,1.84536,52502.9
10,61.0402,2.3564,53982.3
11,77.3536,3.05908,55638.2
12,95.1501,3.82564,57135.3
13,112.947,4.5922,58415.5
14,137.417,5.64622,59924.6
15,164.111,6.79606,61327.4
16,185.801,7.7303,62322.4
17,199.357,8.3142,62890.9
18,221.88,9.28438,63755.4
19,232.438,9.73915,64128.4
20,241.248,10.1186,64425.3
21,251.938,10.5791,64763.3
22,263.149,11.062,65091.4
23,272.345,11.4581,65347.5
24,295.89,12.4722,65964.6
25,321.574,13.5786,66569.2
26,347.259,14.6849,67109.3
27,372.944,15.7913,67590.0
28,398.629,16.8976,68014.2
29,424.314,18.0039,68387.3
30,449.998,19.1103,68712.7
31,475.683,20.2166,68990.4
32,501.368,21.323,69221.3
33,523.842,22.291,69381.6
34,543.106,23.1208,69487.2
35,562.37,23.9505,69567.3
36,581.633,24.7803,69617.3
37,596.081,25.4026,69630.3
38,610.529,26.0249,69624.0
39,624.976,26.6472,69596.9
40,635.812,27.1139,69560.3
41,646.648,27.5807,69509.6
42,657.484,28.0474,69444.6
43,666.288,28.4266,69379.6
44,674.414,28.7767,69307.8
45,682.541,29.1268,69224.3
46,688.636,29.3893,69152.6
47,694.732,29.6518,69071.0
48,699.684,29.8651,68996.8
49,703.07,30.011,68940.7
