,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00413506,1.04702e-05,0.363114
2,0.0238552,6.04027e-05,2.09481
3,0.123689,0.000313186,10.8615
4,0.629095,0.0015929,55.2428
5,3.18771,0.00807146,279.917
6,16.1407,0.246871,8554.65
7,34.1192,0.706234,24206.0
8,44.9063,0.981852,32550.0
9,53.6708,1.20579,35865.2
10,61.7612,1.41251,36673.7
11,69.8515,1.61922,37300.4
12,77.9418,1.82593,37831.4
13,86.0321,2.03265,38301.1
14,94.1225,2.23936,38729.5
15,105.247,2.52359,39267.8
16,117.382,2.83366,39805.2
17,129.518,3.14373,40301.4
18,141.653,3.4538,40765.1
19,153.789,3.76387,41200.4
20,165.924,4.07394,41610.9
21,178.06,4.38401,41999.7
22,190.195,4.69408,42369.2
23,202.331,5.00415,42721.3
24,214.466,5.31422,43057.4
25,226.602,5.62429,43379.3
26,238.737,5.93436,43687.8
27,253.906,6.32195,44056.6
28,272.11,6.78706,44476.0
29,290.313,7.25216,44872.9
30,308.516,7.71727,45249.0
31,326.719,8.18237,45606.1
32,344.923,8.64748,45945.9
33,363.126,9.11258,46269.0
34,381.329,9.57769,46576.8
35,399.532,10.0428,46870.1
36,417.735,10.5079,47149.5
37,435.939,10.973,47407.7
38,454.142,11.4381,47653.3
39,472.345,11.9032,47884.1
40,490.548,12.3683,48097.5
41,508.752,12.8334,48299.6
42,526.955,13.2985,48491.5
43,545.158,13.7636,48673.6
44,563.361,14.2287,48846.6
45,581.565,14.6938,49011.1
46,599.768,15.159,49167.2
47,617.971,15.6241,49315.0
48,636.174,16.0892,49455.2
49,654.378,16.5543,49587.6
50,672.581,17.0194,49712.1
51,690.784,17.4845,49828.3
52,708.987,17.9496,49935.9
53,719.14,18.209,49992.4
