0.052324,465.499
0.052921,460.576
0.053424,464.689
0.053702,465.341
0.054513,464.445
0.054975,466.287
0.055417,469.905
0.055952,468.865
0.057018,461.069
0.057178,472.4
0.057704,472.607
0.058457,474.719
0.058686,475.758
0.059206,473.219
0.060072,475.257
0.060747,477.408
0.061017,479.38
0.062269,477.129
0.062343,480.503
0.062786,480.668
0.06341,484.121
0.064344,482.365
0.064626,484.876
0.065256,485.918
0.065739,487.498
0.066492,484.946
0.067081,488.004
0.067809,488.407
0.068182,489.658
0.069262,492.759
0.06969,491.191
0.070178,494.551
0.070516,496.318
0.071301,493.026
0.071827,495.855
0.072633,495.881
0.073313,498.156
0.073853,499.2
0.074539,496.301
0.075035,500.815
0.075782,499.322
0.076244,499.668
0.077206,501.525
0.077831,501.902
0.078469,504.563
0.079217,507.645
0.079925,508.555
0.080521,507.518
0.081419,507.86
0.08172,508.449
0.082656,509.348
0.08324,511.412
0.083996,512.068
0.084589,511.625
0.085016,513.031
0.086057,514.355
0.086836,514.813
0.087698,516.249
0.088218,514.28
0.088939,518.296
0.089411,519.934
0.090736,518.951
0.091011,519.548
0.091694,518.996
0.092124,521.575
0.09295,525.427
0.093843,527.977
0.094659,527.048
0.095514,524.263
0.095817,523.915
0.096709,526.866
0.097366,530.279
0.098393,527.41
0.099268,532.157
0.10023,532.901
0.10092,531.678
0.10096,533.066
0.10194,531.908
0.10307,536.287
0.1037,537.497
0.10429,538.92
0.10525,540.506
0.10583,540.688
0.10677,541.161
0.10776,542.493
0.10847,544.23
0.10933,545.57
0.11027,546.176
0.11143,547.307
0.1124,545.949
0.11295,545.87
0.11404,546.443
0.11453,547.849
0.11583,548.336
0.11612,549.092
0.11719,549
0.11824,550.721
0.11897,552.068
0.11984,552.554
0.12053,552.583
0.12159,554.916
0.1226,557.357
0.12357,555.402
0.12438,557.394
0.1251,558.381
0.1261,559.348
0.12735,562.062
0.12812,562.002
0.12894,561.019
0.12983,564.115
0.13076,563.718
0.13172,562.881
0.13276,564.963
0.13359,566.372
0.13453,565.364
0.13557,563.852
0.13628,566.179
0.13732,566.352
0.13834,569.553
0.13904,568.449
0.14044,569.8
0.14106,570.955
0.14223,572.467
0.14323,571.207
0.144,572.311
0.14514,572.969
0.14624,576.454
0.14751,572.789
0.14869,574.381
0.14955,574.848
0.15062,576.002
0.15147,578.067
0.15259,580.72
0.15419,578.372
0.1551,579.933
0.15607,579.735
0.15717,580.296
0.15833,582.305
0.15946,583.729
0.16074,585.02
0.1618,584.781
0.16283,586.386
0.16402,587.915
0.16561,589.673
0.1664,589.632
0.16754,589.832
0.16865,589.334
0.16951,589.232
0.17102,592.06
0.17206,592.192
0.17336,592.451
0.17452,593.103
0.17594,594.736
0.17698,595.264
0.1781,595.457
0.17954,593.975
0.18081,595.603
0.18217,596.307
0.18368,598.161
0.18441,598.882
0.18589,598.714
0.18744,598.019
0.18863,600.07
0.19005,601.283
0.19136,602.025
0.19254,602.196
0.19414,602.037
0.19557,604.198
0.19697,605.42
0.19817,605.812
0.19976,606.085
0.20128,606.528
0.20283,607.829
0.20393,608.919
0.20544,609.416
0.20703,609.353
0.2084,610.017
0.2099,610.652
0.21152,612.444
0.21297,614.53
0.21467,614.462
0.21621,613.314
0.21745,615.996
0.21887,615.516
0.2206,618.442
0.2222,617.009
0.22366,615.795
0.22533,616.741
0.22693,617.97
0.22832,618.671
0.22976,617.618
0.23147,617.992
0.23318,620.21
0.23513,620.614
0.23658,620.958
0.23789,619.597
0.23985,619.735
0.2414,622.858
0.24334,623.725
0.24502,623.53
0.24651,624.233
0.24833,625.418
0.25006,626.864
0.25184,627.578
0.25343,626.151
0.25502,628.056
0.25714,629.021
0.25914,628.382
0.26113,628.424
0.26266,629.825
0.26454,630.132
0.26641,631.862
0.2683,633.464
0.27049,634.474
0.27252,632.823
0.27459,632.932
0.27662,633.583
0.27855,635.595
0.28069,637.735
0.28226,636.031
0.28467,635.002
0.28677,637.78
0.28911,638.245
0.29128,638.845
0.29321,638.734
0.29556,639.648
0.29742,641.824
0.29971,641.568
0.30179,642.142
0.30439,642.498
0.30679,644.986
0.30881,644.179
0.31102,644.802
0.3135,643.89
0.31584,643.899
0.31791,646.683
0.32051,646.68
0.32299,646.847
0.32541,647.15
0.32811,646.902
0.33038,650.033
0.33289,648.724
0.33551,648.648
0.33822,648.584
0.34089,650.018
0.3436,649.677
0.34663,648.941
0.34899,652.061
0.35176,651.572
0.35456,652.572
0.3572,654.522
0.35995,653.72
0.36297,654.288
0.36608,652.584
0.369,653.474
0.37177,654.114
0.37496,653.718
0.37851,654.079
0.38162,652.936
0.38473,654.308
0.38803,656.462
0.39105,655.648
0.39424,657.299
0.39806,659.077
0.40136,657.528
0.40448,657.501
0.40834,659.201
0.41185,659.876
0.41527,659.667
0.41912,659.818
0.42292,660.463
0.4261,660.079
0.43021,661.059
0.43424,662.093
0.43846,661.644
0.44136,662.043
0.44661,662.764
0.45018,662.886
0.45362,661.577
0.45819,661.704
0.46262,661.426
0.46731,662.926
0.47145,664.451
0.47642,662.657
0.48112,663.176
0.48582,663.596
0.49026,663.787
0.49574,665.568
0.50034,666.094
0.5057,664.862
0.51165,665.606
