s11,s22,s33,s12,s13,s23,Rval,Type
0.8144724118626288,0.3842501850432116,0.0,-0.41475346883083963,0.0,0.0,0.0,v
0.056401288115063786,0.31990870122968035,0.0,0.5718467561024904,0.0,0.0,0.0,v
-1.007491482388637,-0.6225491892297895,0.0,-0.2691180662450989,0.0,0.0,0.0,v
-0.858590598246615,-0.9422508408152965,0.0,-0.2619315352220173,0.0,0.0,0.0,v
0.9360582949025332,0.8051252088141325,0.0,0.2841219362855871,0.0,0.0,0.0,v
-1.093637136796711,-0.9109933739331355,0.0,0.021041928174088478,0.0,0.0,0.0,v
-0.09603553579430577,0.39061877817254864,0.0,0.5357473037894162,0.0,0.0,0.0,v
-0.5443035749229281,0.6171538717206618,0.0,0.026234259804207873,0.0,0.0,0.0,v
1.0630457609243453,0.8464811770719723,0.0,-0.1513966366755117,0.0,0.0,0.0,v
0.9818294783716868,0.9165322741577229,0.0,0.20442691766545673,0.0,0.0,0.0,v
1.046553751849995,0.3622010093523432,0.0,0.21871498004006895,0.0,0.0,0.0,v
-0.008848318643618817,-0.5367101228248216,0.0,0.5088666002264318,0.0,0.0,0.0,v
0.9917033227051385,0.9776712148046637,0.0,-0.15533202247546246,0.0,0.0,0.0,v
1.044325766978671,0.916525795052777,0.0,-0.1406922499577884,0.0,0.0,0.0,v
0.4577383950616342,-0.5559232895451216,0.0,-0.2926189232374599,0.0,0.0,0.0,v
-1.0020087942918994,-1.040903747342886,0.0,-0.042818620178719374,0.0,0.0,0.0,v
-1.0537994438124954,-0.9894836407938636,0.0,-0.018566373092976967,0.0,0.0,0.0,v
0.9847280645605799,0.9847280645605799,0.0,0.1556342791240694,0.0,0.0,0.0,v
-1.059767647498526,-0.982141574886431,0.0,4.753226067739119e-18,0.0,0.0,0.0,v
-0.5687241049286083,0.4163614037440456,0.0,0.3148298986395135,0.0,0.0,0.0,v
-0.6615201903286568,-0.1179985973056974,0.0,0.47070350706327013,0.0,0.0,0.0,v
0.8772542971889816,-0.1920750729612406,0.0,-0.12319474505105882,0.0,0.0,0.0,v
0.1779347823775983,-0.9096825302270765,0.0,0.053064810796730005,0.0,0.0,0.0,v
-0.6173573141741465,0.3911187062346053,0.0,-0.29112195092713766,0.0,0.0,0.0,v
0.0074680484640433364,-0.33710860475709864,0.0,0.5626307791923222,0.0,0.0,0.0,v
0.28747389571937765,-0.6539597009920742,0.0,0.33666167646882317,0.0,0.0,0.0,v
0.2263630450679259,0.7090711723961524,0.0,-0.4653377867265836,0.0,0.0,0.0,v
-0.5205711757674095,-0.9282507902252686,0.0,0.35306090272555174,0.0,0.0,0.0,v
-0.14187680821085497,0.7706065965486846,0.0,0.3263114217911121,0.0,0.0,0.0,v
-0.45422635780031057,-0.34828468726364115,0.0,0.5429166480427638,0.0,0.0,0.0,v
-0.9909475234751229,-0.25454326521608295,0.0,0.26334409948952503,0.0,0.0,0.0,v
-1.0655617440983423,-0.3896769076376156,0.0,-0.1951111461358933,0.0,0.0,0.0,v
0.1769676155540328,0.29001450067969425,0.0,0.5793285647960011,0.0,0.0,0.0,v
-1.0255678298706437,-0.3446533839270831,0.0,0.24350049525832515,0.0,0.0,0.0,v
-0.5411050861229028,-0.8458639610590749,0.0,0.39847945562864895,0.0,0.0,0.0,v
