PlasticStrain,PlasticStress,YoungModulus
0.0,368.27699007,208407.55729054668
0.00019256999999999998,370.92660853,0
0.0004908299999999998,375.99790322,0
0.0007536599999999997,378.47864385,0
0.0008633600000000001,382.35800208,0
0.0011744299999999997,385.45578068,0
0.0016105999999999998,389.13402366,0
0.00168141,391.94324472,0
0.0018887199999999995,395.27064129,0
0.00236854,397.38276885,0
0.0026059799999999995,401.25616927,0
0.00276584,403.77384681,0
0.0030836699999999997,406.82101872,0
0.0033642699999999995,409.25771161,0
0.00368957,412.24524093,0
0.00397312,414.0222595,0
0.004145639999999999,416.88297275,0
0.0045614,419.18267176,0
0.00495689,422.67209071,0
0.00505831,424.31041671,0
0.005367510000000001,427.50071264,0
0.0058107,429.28724984,0
0.0060347000000000005,431.97880738,0
0.006258080000000001,434.0057397,0
0.00661282,436.69026485,0
0.0068905400000000006,438.74335219,0
0.007253000000000001,441.30143367,0
0.007518170000000001,442.88499934,0
0.007729390000000001,445.84534056,0
0.00816684,447.84161938,0
0.00849977,450.39295493,0
0.0086253,452.25130034,0
0.00903483,454.70671341,0
0.00943768,456.22604619,0
0.009644060000000001,458.59164428,0
0.00994013,460.39828977,0
0.01029317,463.16825382,0
0.01061288,464.52033993,0
0.01098759,467.23687343,0
0.01121319,468.54695396,0
0.01150684,470.7598019,0
0.01193983,472.57126665,0
0.01219016,474.69929465,0
0.01242466,476.35184176,0
0.01284452,478.56317731,0
0.01318533,479.86655932,0
0.0134593,482.27877314,0
0.013761940000000002,483.96822739,0
0.01409172,486.00748432,0
0.014473660000000001,487.67072606,0
0.014814579999999999,489.58374874,0
0.0150252,490.82921357,0
0.015416339999999999,492.7691369,0
0.01583759,494.3892697,0
0.01603274,496.57084555,0
0.01638408,497.68764912,0
0.01678747,499.97543088,0
0.01709146,501.13772031,0
0.01741057,502.91445869,0
0.01772012,504.41798016,0
0.01807478,506.21487229,0
0.018466859999999998,507.6949402,0
0.018742719999999997,509.38657012,0
0.0190322,510.47891504,0
0.01944242,512.57869663,0
0.01981997,513.98809309,0
0.02007421,515.60495186,0
0.020422859999999998,517.00131975,0
0.020787919999999998,518.67750365,0
0.021134229999999997,519.73656944,0
0.021492209999999998,521.34351235,0
0.021801349999999997,522.65532385,0
0.02214343,524.52668742,0
0.02253962,525.54759735,0
0.022849289999999998,527.40411718,0
0.023152049999999997,528.44503371,0
0.02355989,529.94902693,0
0.02391531,531.15501692,0
0.024236789999999998,532.6828547,0
0.024555999999999998,533.9390115,0
0.02493105,535.42953667,0
0.025301439999999998,536.37536201,0
0.025646529999999997,538.12335792,0
0.02596558,539.31480975,0
0.026343619999999998,540.81086334,0
0.02671968,541.96688731,0
0.02703761,543.29615217,0
0.02737885,544.23062932,0
0.02777091,545.67003101,0
0.028139539999999998,546.75711762,0
0.02846963,548.43693816,0
0.02880735,549.23604812,0
0.029169889999999997,550.79929008,0
0.029542159999999998,551.75516322,0
0.029912339999999996,553.11990721,0
0.03023766,554.18764785,0
0.030604359999999997,555.48391339,0
0.030986109999999997,556.58455429,0
0.03132089,557.79635878,0
0.03167159,558.67608058,0
0.03207244,560.13155478,0
0.03243621,561.15679298,0
0.03279854,562.45563829,0
0.033144639999999996,563.40390324,0
0.03345731,564.67625364,0
0.03387451,565.52910658,0
0.03425101,566.70214568,0
0.034571649999999995,567.70708077,0
0.034957209999999996,569.16115253,0
0.03530702,569.90971259,0
0.03568175,571.35936508,0
0.03605564,572.19158997,0
0.03642107,573.2942567,0
0.03680115,574.26866876,0
0.037180319999999996,575.38070909,0
0.037553079999999996,576.35228248,0
