,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00167394,6.6815e-07,0.00924989
2,0.009657,3.85457e-06,0.0533628
3,0.0500712,1.99858e-05,0.276685
4,0.254668,0.00010165,1.40725
5,1.29044,0.000515077,7.1308
6,6.53404,0.0283211,389.83
7,10.8903,0.060978,748.073
8,15.2465,0.0936349,922.608
9,19.6027,0.126292,1024.18
10,26.137,0.175277,1125.86
11,32.6714,0.224263,1197.93
12,39.2057,0.273248,1252.1
13,45.74,0.322233,1297.26
14,52.2743,0.371219,1335.78
15,58.8087,0.420204,1369.3
16,66.9766,0.481436,1406.07
17,76.7781,0.554914,1444.55
18,86.5796,0.628392,1478.01
19,96.3811,0.70187,1507.79
20,106.183,0.775349,1534.67
21,115.984,0.848827,1559.55
22,125.786,0.922305,1582.75
23,135.587,0.995783,1604.49
24,145.389,1.06926,1624.93
25,155.19,1.14274,1644.25
26,164.992,1.21622,1662.62
27,174.793,1.2897,1680.15
28,184.594,1.36317,1696.91
29,194.396,1.43665,1713.03
30,204.197,1.51013,1728.57
31,212.774,1.57442,1741.71
32,220.125,1.62953,1752.62
33,227.476,1.68464,1763.27
34,234.827,1.73975,1773.66
35,242.178,1.79486,1783.79
36,249.529,1.84997,1793.66
37,256.881,1.90507,1803.33
38,264.232,1.96018,1812.87
39,271.583,2.01529,1822.38
40,278.934,2.0704,1831.78
41,284.447,2.11173,1838.76
42,289.961,2.15306,1845.66
43,291.12,2.16176,1847.11
