,Time,U2,RF2,Time,U2_ext,Strain_eng,Strain_ext
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001453,4.141e-07,5.2740799999999995e-05,0.001453,7.53333e-09,1.506666e-08,1.506665980618036e-08
2,0.00417738,1.190538e-06,0.0001516304,0.00417738,2.16583e-08,4.33166e-08,4.331659914644469e-08
3,0.0103072,2.93752e-06,0.0003741312,0.0103072,5.34395e-08,1.06879e-07,1.0687899438309076e-07
4,0.0240994,6.86824e-06,0.000874756,0.0240994,1.24947e-07,2.49894e-07,2.498939687138558e-07
5,0.0551317,1.571234e-05,0.002001168,0.0551317,2.8584e-07,5.7168e-07,5.716798365965655e-07
6,0.124954,3.56116e-05,0.0045356,0.124954,6.47848e-07,1.295696e-06,1.2956951606343042e-06
7,0.282056,8.03848e-05,0.010237999999999999,0.282056,1.46237e-06,2.92474e-06,2.924735722921759e-06
8,0.635533,0.0001811248,0.02306844,0.635533,3.29504e-06,6.59008e-06,6.590058285442312e-06
9,1.43086,0.00040779,0.0519364,1.43086,7.41857e-06,1.483714e-05,1.4837029930672899e-05
10,3.22034,0.000917786,0.116888,3.22034,1.66966e-05,3.33932e-05,3.339264245957362e-05
11,7.24667,0.00206528,0.2630204,7.24667,3.75727e-05,7.51454e-05,7.51425767259532e-05
12,16.3059,0.028071,3.571732,16.3059,0.000510875,0.00102175,0.0010212283687563715
13,30.8359,0.0698574,7.874359999999999,30.8359,0.00186562,0.00373124,0.0037242961913489052
14,45.3659,0.111644,8.768360000000001,45.3659,0.00402938,0.00805876,0.008026461600961633
15,59.8959,0.1534304,9.2914,59.8959,0.00593569,0.01187138,0.011801467926377499
16,74.4259,0.1952168,9.66996,74.4259,0.00778249,0.01556498,0.015445088174306815
17,88.9559,0.237004,9.969,88.9559,0.00960689,0.01921378,0.019031526152525288
18,103.486,0.27879,10.21716,103.486,0.011431,0.022862,0.022604580509318257
19,118.016,0.320576,10.43012,118.016,0.0132744,0.0265488,0.026202496531947443
20,132.546,0.362362,10.616520000000001,132.546,0.0151448,0.0302896,0.029839927770603243
21,147.076,0.40415,10.78204,147.076,0.0170472,0.0340944,0.03352606785712139
22,161.606,0.445936,10.93056,161.606,0.0189863,0.0379726,0.03726938747814381
23,176.136,0.487722,11.06492,176.136,0.0209649,0.0419298,0.04107457062022623
24,190.666,0.529508,11.18716,190.666,0.0229857,0.0459714,0.0449460230127107
25,205.196,0.571294,11.298879999999999,205.196,0.0250516,0.0501032,0.04888844505399327
26,219.726,0.613082,11.401399999999999,219.726,0.027164,0.054328,0.052903597153831354
27,234.256,0.654868,11.4958,234.256,0.0293261,0.0586522,0.05699658963600731
28,248.786,0.696654,11.58288,248.786,0.0315407,0.0630814,0.06117167215710803
29,263.316,0.73844,11.66336,263.316,0.0338106,0.0676212,0.06543299597565054
30,277.846,0.780228,11.73784,277.846,0.0361393,0.0722786,0.06978591694325989
31,292.376,0.822014,11.80684,292.376,0.0385304,0.0770608,0.07423584969132668
32,306.906,0.8638,11.8708,306.906,0.0409876,0.0819752,0.07878825964405065
33,321.436,0.905586,11.930040000000002,321.436,0.0435154,0.0870308,0.08344994260425294
34,335.966,0.947374,11.98496,335.966,0.0461185,0.092237,0.0882278867414989
35,350.496,0.98916,12.0358,350.496,0.0488019,0.0976038,0.09312944008261595
36,365.026,1.030946,12.08276,365.026,0.0515717,0.1031434,0.09816374088710232
37,379.556,1.072732,12.12612,379.556,0.0544342,0.1088684,0.10334003586254437
38,394.086,1.114518,12.16604,394.086,0.0573966,0.1147932,0.10866891685821871
39,408.616,1.156306,12.202639999999999,408.616,0.060467,0.120934,0.11416226635319478
40,423.146,1.198092,12.23608,423.146,0.0636545,0.127309,0.11983337671429332
41,437.676,1.239878,12.266440000000001,437.676,0.0669696,0.1339392,0.1256975883479147
42,452.206,1.281664,12.29388,452.206,0.0704242,0.1408484,0.13177219614538307
43,466.736,1.323452,12.31848,466.736,0.0740319,0.1480638,0.13807687126603846
44,481.266,1.365238,12.340200000000001,481.266,0.0778084,0.1556168,0.1446342274066572
45,495.796,1.407024,12.359200000000001,495.796,0.0817722,0.1635444,0.15147086375406707
46,510.326,1.44881,12.375399999999999,510.326,0.0859449,0.1718898,0.15861765943022255
47,524.856,1.490598,12.38884,524.856,0.0903522,0.1807044,0.16611120952684594
48,539.386,1.532384,12.39956,539.386,0.0950247,0.1900494,0.17399481886685564
49,553.916,1.57417,12.407399999999999,553.916,0.0999999,0.1999998,0.1823213901272741
50,568.446,1.615956,12.412360000000001,568.446,0.105324,0.210648,0.19115575344986815
51,582.976,1.657742,12.41444,582.976,0.111022,0.222044,0.2005248666478282
52,597.506,1.69953,12.41328,597.506,0.117156,0.234312,0.2105137298301844
53,612.036,1.741316,12.40884,612.036,0.123738,0.247476,0.2211223099815209
54,626.566,1.783102,12.401,626.566,0.130813,0.261626,0.23240136520512694
55,641.096,1.824888,12.38968,641.096,0.138429,0.276858,0.24440237274683776
56,655.626,1.866676,12.374600000000001,655.626,0.146633,0.293266,0.2571708017561369
57,670.156,1.908462,12.355559999999999,670.156,0.155473,0.310946,0.2707490140018841
58,684.686,1.950248,12.33232,684.686,0.164993,0.329986,0.28516841586247077
59,699.216,1.992034,12.30452,699.216,0.175236,0.350472,0.3004541609737713
60,713.746,2.03382,12.271799999999999,713.746,0.186242,0.372484,0.31662223677440027
61,726.5,2.0705,12.238719999999999,726.5,0.196548,0.393096,0.331528608431684
