,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00340463,5.405e-07,0.0407244
2,0.0196414,3.11816e-06,0.23494
3,0.10184,1.61675e-05,1.21816
4,0.517971,8.223e-05,6.19566
5,2.62463,0.000416672,31.3936
6,11.0746,0.0138571,1042.75
7,14.3971,0.022185,1648.82
8,17.7197,0.0305129,2167.63
9,21.4575,0.0398819,2372.87
10,26.4414,0.0523737,2515.7
11,31.4252,0.0648656,2620.36
12,36.409,0.0773575,2704.81
13,41.3928,0.0898494,2776.09
14,46.3767,0.102341,2837.93
15,52.6064,0.117956,2905.35
16,60.0822,0.136694,2975.35
17,67.5579,0.155432,3036.23
18,75.0336,0.17417,3089.13
19,82.5094,0.192907,3135.98
20,89.9851,0.211645,3178.3
21,97.4608,0.230383,3216.9
22,104.937,0.249121,3252.34
23,112.412,0.267859,3285.05
24,119.888,0.286596,3315.36
25,127.364,0.305334,3343.54
26,134.84,0.324072,3369.81
27,142.315,0.34281,3394.33
28,149.791,0.361548,3417.25
29,157.267,0.380286,3438.71
30,164.742,0.399023,3458.82
31,172.218,0.417761,3477.66
32,179.694,0.436499,3495.3
33,187.17,0.455237,3511.83
34,194.645,0.473975,3527.28
35,202.121,0.492713,3541.71
36,209.597,0.51145,3555.15
37,217.073,0.530188,3567.63
38,224.081,0.547755,3578.49
39,229.688,0.561808,3586.59
40,235.295,0.575862,3594.17
41,240.901,0.589915,3601.24
42,246.508,0.603968,3607.79
43,252.115,0.618022,3613.81
44,257.722,0.632075,3619.3
45,263.329,0.646128,3624.24
46,268.935,0.660182,3628.61
47,273.491,0.6716,3631.72
48,277.696,0.68214,3634.23
49,281.901,0.69268,3636.39
50,286.106,0.70322,3638.16
51,290.311,0.71376,3639.54
52,294.517,0.7243,3640.51
53,298.722,0.73484,3641.04
54,301.875,0.742745,3641.14
55,305.029,0.75065,3640.98
56,308.183,0.758555,3640.53
57,311.337,0.76646,3639.81
58,314.491,0.774365,3638.79
59,317.645,0.78227,3637.47
60,320.798,0.790175,3635.86
61,323.952,0.79808,3633.93
62,327.106,0.805985,3631.7
63,330.26,0.81389,3629.16
64,333.414,0.821796,3626.31
65,336.37,0.829206,3623.35
66,338.736,0.835135,3620.78
67,341.101,0.841064,3618.03
68,343.467,0.846993,3615.1
69,345.832,0.852921,3611.99
70,348.197,0.85885,3608.68
71,350.563,0.864779,3605.2
72,352.928,0.870708,3601.52
73,355.293,0.876637,3597.66
74,357.659,0.882565,3593.6
75,360.024,0.888494,3589.35
76,362.389,0.894423,3584.9
77,364.755,0.900352,3580.25
78,367.12,0.90628,3575.41
79,369.486,0.912209,3570.36
80,371.851,0.918138,3565.11
81,374.216,0.924067,3559.66
82,376.582,0.929995,3553.99
83,378.947,0.935924,3548.12
84,381.165,0.941482,3542.42
85,382.939,0.945929,3537.74
86,384.713,0.950376,3532.93
87,386.487,0.954822,3528.01
88,388.261,0.959269,3522.96
89,390.035,0.963715,3517.8
90,391.809,0.968162,3512.53
91,393.583,0.972608,3507.14
92,395.357,0.977055,3501.63
93,397.131,0.981502,3496.0
94,398.905,0.985948,3490.27
95,400.679,0.990395,3484.41
96,402.453,0.994841,3478.44
97,404.227,0.999288,3472.35
98,406.001,1.00373,3466.15
99,407.775,1.00818,3459.83
100,409.549,1.01263,3453.4
101,411.323,1.01707,3446.86
102,413.097,1.02152,3440.22
103,414.871,1.02597,3433.48
104,416.645,1.03041,3426.64
105,418.419,1.03486,3419.7
106,420.193,1.03931,3412.67
107,421.967,1.04375,3405.54
108,423.741,1.0482,3398.32
109,425.515,1.05265,3391.0
110,427.289,1.05709,3383.59
111,429.063,1.06154,3376.08
112,430.837,1.06599,3368.49
113,432.611,1.07043,3360.81
114,434.385,1.07488,3353.04
115,436.159,1.07933,3345.18
116,437.933,1.08377,3337.24
117,439.707,1.08822,3329.21
118,441.482,1.09267,3321.1
119,443.256,1.09711,3312.91
