,Time,U2,RF2,Time,U2_ext,Strain_eng,Strain_ext
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0016,1.81576e-07,3.402916e-05,0.0016,5.66617e-09,2.266468e-08,1.1332339826894756e-08
2,0.0046,5.2203e-07,9.7834e-05,0.0046,1.62902e-08,6.51608e-08,3.258039898301938e-08
3,0.01135,1.288054e-06,0.0002413944,0.01135,4.01944e-08,1.607776e-07,8.03887934877345e-08
4,0.0265375,3.0116e-06,0.000564404,0.0265375,9.39787e-08,3.759148e-07,1.8795736464948106e-07
5,0.0607094,6.8896e-06,0.00129118,0.0607094,2.14994e-07,8.59976e-07,4.299878150940423e-07
6,0.137596,1.56151e-05,0.002926424,0.137596,4.87277e-07,1.949108e-06,9.745530503007074e-07
7,0.310591,3.52474e-05,0.00660572,0.310591,1.09991e-06,4.39964e-06,2.1998151608545305e-06
8,0.69983,7.94202e-05,0.014884119999999999,0.69983,2.47835e-06,9.9134e-06,4.956675431290294e-06
9,1.57562,0.000178809,0.033510399999999996,1.57562,5.57985e-06,2.23194e-05,1.1159575462934198e-05
10,3.54614,0.000402434,0.0754192,3.54614,1.25583e-05,5.02332e-05,2.511596917757118e-05
11,7.97982,0.00090559,0.16971119999999998,7.97982,2.826e-05,0.00011304,5.651680573032224e-05
12,17.9556,0.01230868,2.305828,17.9556,0.000384224,0.001536896,0.0007678580920120773
13,33.9556,0.0306314,5.730479999999999,33.9556,0.000964835,0.00385934,0.0019259559265389582
14,49.9556,0.048954,9.023520000000001,49.9556,0.00201049,0.00804196,0.004004897883462451
15,65.9556,0.0672766,11.664200000000001,65.9556,0.00375394,0.01501576,0.007452069733401344
16,81.9556,0.0855994,12.5344,81.9556,0.00592988,0.02371952,0.011721291424073915
17,97.9556,0.103922,13.09632,97.9556,0.00803218,0.03212872,0.015811693981783104
18,113.956,0.1222448,13.53864,113.956,0.0100923,0.0403692,0.01978782507784514
19,129.956,0.1405674,13.90832,129.956,0.0121343,0.0485372,0.023698024993271866
20,145.956,0.15889,14.22764,145.956,0.0141759,0.0567036,0.027577125645818452
21,161.956,0.1772128,14.50964,161.956,0.0162271,0.0649084,0.031444393036348696
22,177.956,0.1955354,14.7624,177.956,0.0182925,0.07317,0.03530844269776953
23,193.956,0.213858,14.99168,193.956,0.0203748,0.0814992,0.03917411334867092
24,209.956,0.23218,15.20152,209.956,0.0224762,0.0899048,0.04304517648859962
25,225.956,0.250504,15.39492,225.956,0.0245972,0.0983888,0.046922189384982875
26,241.956,0.268826,15.57424,241.956,0.0267383,0.1069532,0.05080568820503121
27,257.956,0.287148,15.741280000000001,257.956,0.0288983,0.1155932,0.05469314068896683
28,273.956,0.305472,15.897120000000001,273.956,0.031071,0.124284,0.058573194297599766
29,289.956,0.323794,16.04096,289.956,0.0332218,0.1328872,0.062384709197920094
30,305.956,0.342116,16.17588,305.956,0.0353776,0.1415104,0.0661761488826538
31,321.956,0.36044,16.30332,321.956,0.0375484,0.1501936,0.06996513801617024
32,337.956,0.378762,16.42404,337.956,0.0397351,0.1589404,0.07375306969715205
33,353.956,0.397084,16.538919999999997,353.956,0.0419435,0.167774,0.07754968626656783
34,369.956,0.415408,16.64832,369.956,0.0441714,0.1766856,0.08135083639960027
35,385.956,0.43373,16.75284,385.956,0.0464229,0.1856916,0.08516311651704461
36,401.956,0.452052,16.852880000000003,401.956,0.0486995,0.194798,0.08898856671904765
37,417.956,0.470376,16.94868,417.956,0.051,0.204,0.09282467344331463
38,433.956,0.488698,17.04052,433.956,0.0533248,0.2132992,0.09667163035834966
39,449.956,0.50702,17.1288,449.956,0.0556779,0.2227116,0.10053550766173107
40,465.956,0.525344,17.21368,465.956,0.0580587,0.2322348,0.10441471568400497
41,481.956,0.543666,17.2954,481.956,0.0604669,0.2418676,0.10830818778721724
42,497.956,0.561988,17.374080000000003,497.956,0.0629035,0.251614,0.11221695921617868
43,513.956,0.580312,17.44992,513.956,0.0653694,0.2614776,0.11614186615120128
44,529.956,0.598634,17.52308,529.956,0.0678668,0.2714672,0.12008575462186424
45,545.956,0.616956,17.59376,545.956,0.0703963,0.2815852,0.12404887460017967
46,561.956,0.63528,17.662,561.956,0.0729584,0.2918336,0.12803130224813772
47,577.956,0.653602,17.72796,577.956,0.075554,0.302216,0.1320337143221176
48,593.956,0.671924,17.79176,593.956,0.0781834,0.3127336,0.13605584029964607
49,609.956,0.690248,17.85344,609.956,0.0808471,0.3233884,0.14009770862795523
50,625.956,0.70857,17.91312,625.956,0.083546,0.334184,0.14415993450815212
51,641.956,0.726892,17.97092,641.956,0.0862818,0.3451272,0.14824429053640636
52,657.956,0.745216,18.026880000000002,657.956,0.0890557,0.3562228,0.15235174140299165
53,673.956,0.763538,18.08108,673.956,0.0918688,0.3674752,0.15648305993309455
54,689.956,0.78186,18.133560000000003,689.956,0.0947222,0.3788888,0.16063897870807625
55,705.956,0.800184,18.18444,705.956,0.0976167,0.3904668,0.16481975905167554
56,721.956,0.818506,18.233759999999997,721.956,0.100553,0.402212,0.1690254948672138
57,737.956,0.836828,18.28152,737.956,0.103534,0.414136,0.1732593719479784
58,753.956,0.855152,18.327840000000002,753.956,0.106558,0.426232,0.1775180008030915
59,769.956,0.873474,18.37272,769.956,0.109629,0.438516,0.1818060133224314
60,785.956,0.891796,18.416240000000002,785.956,0.112747,0.450988,0.18612235185467071
61,800.0,0.90788,18.453319999999998,800.0,0.115523,0.462092,0.18993414342215745
