,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00375762,4.4597e-06,0.0006295270000000001
2,0.0216778,2.57281e-05,0.0036317500000000004
3,0.112399,0.000133399,0.0188304
4,0.571674,0.000678485,0.09577229999999999
5,2.89675,0.00343798,0.48525
6,14.6675,0.0174079,2.45595
7,40.8075,0.0484319,6.42235
8,66.9475,0.0794559,7.350389999999999
9,93.0875,0.11048,7.842560000000001
10,119.227,0.14150400000000002,8.19829
11,145.367,0.172528,8.4772
12,171.507,0.203552,8.70735
13,197.647,0.23457599999999998,8.90146
14,223.787,0.2656,9.06777
15,249.927,0.296624,9.21146
16,276.067,0.327648,9.33601
17,302.207,0.358672,9.44367
18,328.347,0.389696,9.53909
19,354.487,0.42072000000000004,9.624830000000001
20,380.627,0.451744,9.70242
21,406.767,0.482768,9.7728
22,432.907,0.513792,9.83672
23,459.047,0.544816,9.89483
24,485.187,0.57584,9.947569999999999
25,511.327,0.6068640000000001,9.99535
26,537.467,0.637888,10.0385
27,563.607,0.668912,10.0773
28,589.747,0.699936,10.1119
29,615.887,0.7309599999999999,10.1426
30,642.027,0.761984,10.1694
31,653.5,0.7756000000000001,10.18
