,Time,S11,S22,S33,S12,S13,S23,LE11,LE22,LE33,LE12,LE13,LE23,SDV_EPBAR,E11,E12,E13,E22,E23,E33
0,0.050003,-0.000383658,909.568,-0.00038686,5.87419e-07,2.68116e-13,1.40696e-05,-0.0222364,0.0487926,-0.0244894,-6.147e-10,-3.90866e-15,-2.07185e-08,0.0980315,-0.02199099360805168,-6.14699957601772e-10,-3.885780586188048e-15,0.05000255762521144,-2.0718499804672774e-08,-0.024191967571269624
1,0.1,-0.00020296,1024.7,-0.000203624,4.32291e-07,2.53095e-13,1.02567e-05,-0.044064,0.0953124,-0.0489599,-2.54075e-10,-3.7962e-15,-1.12877e-08,0.205496,-0.043107285620431646,-2.540749832746769e-10,-3.774758283725532e-15,0.10000244221795374,-1.1287699996920253e-08,-0.047780687072625616
2,0.15,-0.000139262,1094.65,-0.000139836,3.07351e-07,2.41693e-13,7.1897e-06,-0.0649539,0.139763,-0.0723857,-2.68316e-11,-3.63795e-15,-5.42539e-09,0.308631,-0.06288933681678699,-2.6831648014535858e-11,-3.6637359812630166e-15,0.1500012162692106,-5.425390026125854e-09,-0.06982794074922949
3,0.2,-0.00010595,1145.36,-0.000106443,2.14688e-07,2.32046e-13,4.95569e-06,-0.0849695,0.182324,-0.0948336,1.17886e-10,-3.48898e-15,-1.75087e-09,0.407566,-0.08145970054664098,1.178859232453533e-10,-3.4416913763379853e-15,0.20000293185083606,-1.750870004535443e-09,-0.09047573328497938
4,0.25,-8.52104e-05,1185.18,-8.56329e-05,1.47551e-07,2.23582e-13,3.3746e-06,-0.104174,0.223144,-0.116373,2.10191e-10,-3.35412e-15,5.59068e-10,0.502554,-0.09893150213858926,2.1019097573571344e-10,-3.3306690738754696e-15,0.25000056085736366,5.590679030831325e-10,-0.10985686202305489
5,0.3,-7.09563e-05,1217.94,-7.13198e-05,9.9317e-08,2.15926e-13,2.26788e-06,-0.122632,0.262368,-0.137076,2.688e-10,-3.23228e-15,2.01026e-09,0.593887,-0.11541086852875027,2.688000932948853e-10,-3.219646771412954e-15,0.30000485620133177,2.010259958495908e-09,-0.12809604108689043
6,0.35,-6.05209e-05,1245.72,-6.08348e-05,6.47489e-08,2.08708e-13,1.4967e-06,-0.140393,0.300105,-0.156998,3.05545e-10,-3.12172e-15,2.91686e-09,0.681802,-0.13098335526074478,3.055449226962992e-10,-3.1086244689504383e-15,0.3500005501921557,2.9168600867990335e-09,-0.1452942317724879
7,0.4,-5.25353e-05,1269.81,-5.28073e-05,3.99433e-08,2.02213e-13,9.59561e-07,-0.157512,0.336472,-0.1762,3.28031e-10,-3.02077e-15,3.47659e-09,0.766556,-0.14573343765177615,3.2803093574784725e-10,-2.9976021664879227e-15,0.3999996687303411,3.4765899048494475e-09,-0.16154972348835184
8,0.45,-4.62232e-05,1291.04,-4.64597e-05,2.20899e-08,1.96148e-13,5.84784e-07,-0.174034,0.371566,-0.194731,3.41172e-10,-2.92808e-15,3.81426e-09,0.848364,-0.15973167195040283,3.4117197955652045e-10,-2.886579864025407e-15,0.4500035431772287,3.814260018941695e-09,-0.17694396964772563
9,0.5,-4.11098e-05,1309.99,-4.13162e-05,9.16795e-09,1.90523e-13,3.22314e-07,-0.189995,0.405468,-0.212635,3.48164e-10,-2.84256e-15,4.00926e-09,0.92741,-0.1730367312506309,3.4816394212100477e-10,-2.886579864025407e-15,0.5000043378440258,4.009260035076068e-09,-0.19154883195357664
