,Time,U2,RF2
0,0.0,0.0,0.0
1,0.002438,1.18743e-05,0.221629
2,0.0140649,6.85032e-05,1.27859
3,0.0729259,0.000355187,6.62943
4,0.37091,0.00180652,33.7181
5,1.87945,0.00915392,170.855
6,9.51646,0.279978,5226.84
7,20.1165,0.800947,14435.7
8,28.5965,1.21772,20076.0
9,33.8965,1.47821,22352.7
10,39.4615,1.75171,24099.8
11,46.6165,2.10337,25825.2
12,54.6658,2.49898,27351.0
13,65.3983,3.02646,28966.3
14,76.1308,3.55394,30265.5
15,86.8633,4.08142,31361.5
16,97.5958,4.6089,32295.1
17,108.328,5.13638,33089.7
18,119.061,5.66386,33803.8
19,129.793,6.19134,34456.1
20,140.526,6.71882,35054.3
21,151.258,7.2463,35607.6
22,161.991,7.77378,36116.1
23,172.723,8.30126,36590.6
24,183.456,8.82874,37037.4
25,194.188,9.35623,37458.8
26,204.921,9.88371,37856.9
27,215.653,10.4112,38233.2
28,226.386,10.9387,38592.8
29,237.118,11.4661,38935.2
30,247.851,11.9936,39257.8
31,258.583,12.5211,39567.6
32,269.316,13.0486,39866.6
33,280.048,13.5761,40153.5
34,290.781,14.1035,40428.3
35,301.513,14.631,40693.8
36,312.246,15.1585,40949.5
37,322.978,15.686,41197.1
38,333.711,16.2135,41437.1
39,344.443,16.741,41671.0
40,355.176,17.2684,41899.1
41,365.908,17.7959,42122.0
42,376.641,18.3234,42339.7
43,384.103,18.6902,42487.9
44,397.687,19.3577,42751.6
45,411.27,20.0253,43007.9
46,424.0,20.651,43242.1
