,Time,U2,RF2,Time,U2_ext,Strain_eng,Strain_ext
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001314,3.0318e-07,4.2867599999999996e-05,0.001314,5.19474e-09,1.038948e-08,1.0389479889058654e-08
2,0.00377775,8.71642e-07,0.000123244,0.00377775,1.49349e-08,2.98698e-08,2.986979952067272e-08
3,0.00932119,2.15068e-06,0.00030409079999999997,0.00932119,3.68502e-08,7.37004e-08,7.370039728922013e-08
4,0.0217939,5.02852e-06,0.000710996,0.0217939,8.61597e-08,1.723194e-07,1.723193852354574e-07
5,0.0498576,1.150366e-05,0.001626536,0.0498576,1.97106e-07,3.94212e-07,3.942119222307513e-07
6,0.113001,2.60728e-05,0.003686492,0.113001,4.46735e-07,8.9347e-07,8.934696008411031e-07
7,0.255073,5.88532e-05,0.008321400000000001,0.255073,1.0084e-06,2.0168e-06,2.016797966154852e-06
8,0.574736,0.000132609,0.01874988,0.574736,2.27216e-06,4.54432e-06,4.544309674686356e-06
9,1.29398,0.00029856,0.042214,1.29398,5.11562e-06,1.023124e-05,1.0231187661323583e-05
10,2.91227,0.00067195,0.0950068,2.91227,1.15135e-05,2.3027e-05,2.3026734882603168e-05
11,6.55342,0.001512076,0.2137864,6.55342,2.59091e-05,5.18182e-05,5.181685748344986e-05
12,14.746,0.020552,2.904032,14.746,0.000352325,0.00070465,0.0007044018507542356
13,27.886,0.0511456,7.08716,27.886,0.000883355,0.00176671,0.0017651512035787805
14,41.026,0.0817392,9.00696,41.026,0.0024538,0.0049076,0.004895596985763192
15,54.166,0.1123328,9.695559999999999,54.166,0.00395387,0.00790774,0.00787663768247649
16,67.306,0.1429264,10.17232,67.306,0.00541263,0.01082526,0.01076708632650071
17,80.446,0.17352,10.5442,80.446,0.0068867,0.0137734,0.013679408795142954
18,93.586,0.204114,10.849680000000001,93.586,0.00838742,0.01677484,0.016635696291132117
19,106.726,0.234708,11.10564,106.726,0.00990338,0.01980676,0.019613158367683712
20,119.866,0.2653,11.325040000000001,119.866,0.0114353,0.0228706,0.022612988255277026
21,133.006,0.295894,11.51736,133.006,0.0129921,0.0259842,0.02565234701986603
22,146.146,0.326488,11.6884,146.146,0.0145786,0.0291572,0.028740214863113723
23,159.286,0.357082,11.84204,159.286,0.0161984,0.0323968,0.03188308928370935
24,172.426,0.387676,11.981200000000001,172.426,0.0178544,0.0357088,0.03508602324551928
25,185.566,0.41827,12.108,185.566,0.0195498,0.0390996,0.03835456892787666
26,198.706,0.448862,12.224120000000001,198.706,0.0212877,0.0425754,0.041693998214499144
27,211.846,0.479456,12.33084,211.846,0.0230715,0.046143,0.04511006757966638
28,224.986,0.51005,12.42916,224.986,0.0249054,0.0498108,0.048609957456987166
29,238.126,0.540644,12.52,238.126,0.0267914,0.0535828,0.05219654633266285
30,251.266,0.571238,12.60408,251.266,0.0287338,0.0574676,0.05587699317106147
31,264.406,0.60183,12.681959999999998,264.406,0.0307355,0.061471,0.05965568195755178
32,277.546,0.632424,12.75396,277.546,0.0328049,0.0656098,0.06354721745839502
33,290.686,0.663018,12.82072,290.686,0.0349429,0.0698858,0.06755191380591018
34,303.826,0.693612,12.88248,303.826,0.0371567,0.0743134,0.07168175985095733
35,316.966,0.724206,12.93956,316.966,0.0394527,0.0789054,0.07594700866041669
36,330.106,0.754798,12.9922,330.106,0.0418379,0.0836758,0.08035878079408755
37,343.246,0.785392,13.04064,343.246,0.0443211,0.0886422,0.08493123165333967
38,356.386,0.815986,13.085,356.386,0.0469118,0.0938236,0.08967944785429185
39,369.526,0.84658,13.125399999999999,369.526,0.0496212,0.0992424,0.09462121525001509
40,382.666,0.877174,13.162040000000001,382.666,0.0524629,0.1049258,0.09977818339383253
41,395.806,0.907766,13.19488,395.806,0.0554531,0.1109062,0.10517607865036711
42,408.946,0.93836,13.22404,408.946,0.0586107,0.1172214,0.11084470993586264
43,422.086,0.968954,13.24944,422.086,0.0619594,0.1239188,0.11682150686903832
44,435.226,0.999548,13.271040000000001,435.226,0.0655285,0.131057,0.12315259374203709
45,448.366,1.030142,13.288799999999998,448.366,0.0693545,0.138709,0.12989516455307798
46,461.506,1.060734,13.30244,461.506,0.073487,0.146974,0.13712717006119504
47,474.646,1.091328,13.31172,474.646,0.0779897,0.1559794,0.14494795002220234
48,487.786,1.121922,13.316120000000002,487.786,0.0829489,0.1658978,0.1534914340010441
49,500.926,1.152516,13.3154,500.926,0.0883929,0.1767858,0.16278682361094243
50,514.066,1.18311,13.30832,514.066,0.0943451,0.1886902,0.17285202866996077
51,527.206,1.213704,13.29464,527.206,0.100796,0.201592,0.18364734421595622
52,540.346,1.244296,13.2738,540.346,0.107737,0.215474,0.19513412417093207
53,553.486,1.27489,13.24516,553.486,0.115151,0.230302,0.20725966770243243
54,566.626,1.305484,13.208120000000001,566.626,0.123019,0.246038,0.2199689174925146
55,579.766,1.336078,13.1622,579.766,0.131328,0.262656,0.23321743889036722
56,592.906,1.366672,13.1068,592.906,0.140071,0.280142,0.24697100927841648
57,606.046,1.397264,13.041360000000001,606.046,0.149253,0.298506,0.2612143728262016
58,619.186,1.427858,12.965399999999999,619.186,0.158884,0.317768,0.2759393963070129
59,632.326,1.458452,12.87824,632.326,0.168986,0.337972,0.29115503473071624
60,645.466,1.489046,12.77936,645.466,0.179585,0.35917,0.30687421932505404
61,657.0,1.5159,12.6824,657.0,0.189319,0.378638,0.32109605528508967
