,Time,U2,RF2,Time,U2_ext,Strain_eng,Strain_ext
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001453,4.141e-07,5.2740799999999995e-05,0.001453,7.53333e-09,1.506666e-08,1.506665980618036e-08
2,0.00417738,1.190538e-06,0.0001516304,0.00417738,2.16583e-08,4.33166e-08,4.331659914644469e-08
3,0.0103072,2.93752e-06,0.0003741312,0.0103072,5.34395e-08,1.06879e-07,1.0687899438309076e-07
4,0.0240994,6.86824e-06,0.000874756,0.0240994,1.24947e-07,2.49894e-07,2.498939687138558e-07
5,0.0551317,1.571234e-05,0.002001168,0.0551317,2.8584e-07,5.7168e-07,5.716798365965655e-07
6,0.124954,3.56116e-05,0.0045356,0.124954,6.47848e-07,1.295696e-06,1.2956951606343042e-06
7,0.282056,8.03848e-05,0.010237999999999999,0.282056,1.46237e-06,2.92474e-06,2.924735722921759e-06
8,0.635533,0.0001811248,0.02306844,0.635533,3.29504e-06,6.59008e-06,6.590058285442312e-06
9,1.43086,0.00040779,0.0519364,1.43086,7.41857e-06,1.483714e-05,1.4837029930672899e-05
10,3.22034,0.000917786,0.116888,3.22034,1.66966e-05,3.33932e-05,3.339264245957362e-05
11,7.24667,0.00206528,0.2630204,7.24667,3.75727e-05,7.51454e-05,7.51425767259532e-05
12,16.3059,0.028071,3.571732,16.3059,0.000510875,0.00102175,0.0010212283687563715
13,30.8359,0.0698574,7.862760000000001,30.8359,0.0018662,0.0037324,0.0037254518785324155
14,45.3659,0.111644,8.75548,45.3659,0.00400112,0.00800224,0.007970391868929902
15,59.8959,0.1534304,9.27596,59.8959,0.00588972,0.01177944,0.01171060244785252
16,74.4259,0.1952168,9.65172,74.4259,0.00771435,0.0154287,0.01531088785497887
17,88.9559,0.237004,9.948559999999999,88.9559,0.00951568,0.01903136,0.018852529036911335
18,103.486,0.27879,10.19548,103.486,0.0113209,0.0226418,0.02238927902627959
19,118.016,0.320576,10.40752,118.016,0.0131458,0.0262916,0.025951916894732713
20,132.546,0.362362,10.593399999999999,132.546,0.015,0.03,0.02955880224154443
21,147.076,0.40415,10.75864,147.076,0.0168879,0.0337758,0.033217924722681764
22,161.606,0.445936,10.90696,161.606,0.018813,0.037626,0.03693541153190668
23,176.136,0.487722,11.041120000000001,176.136,0.0207784,0.0415568,0.04071651695769256
24,190.666,0.529508,11.16324,190.666,0.0227877,0.0455754,0.04456735588966866
25,205.196,0.571294,11.274959999999998,205.196,0.0248424,0.0496848,0.048489928627061425
26,219.726,0.613082,11.37748,219.726,0.0269456,0.0538912,0.052489218984568764
27,234.256,0.654868,11.47192,234.256,0.0291003,0.0582006,0.056569918488300494
28,248.786,0.696654,11.559040000000001,248.786,0.0313098,0.0626196,0.060737180187386185
29,263.316,0.73844,11.63956,263.316,0.033577,0.067154,0.06499529180196598
30,277.846,0.780228,11.71408,277.846,0.0359062,0.0718124,0.06935104733432355
31,292.376,0.822014,11.78316,292.376,0.0383014,0.0766028,0.07381052792157197
32,306.906,0.8638,11.84712,306.906,0.0407667,0.0815334,0.07837984896693023
33,321.436,0.905586,11.90644,321.436,0.0433078,0.0866156,0.08306791174122966
34,335.966,0.947374,11.961319999999999,335.966,0.0459299,0.0918598,0.08788248080184445
35,350.496,0.98916,12.01216,350.496,0.0486393,0.0972786,0.09283311440942324
36,365.026,1.030946,12.05908,365.026,0.0514436,0.1028872,0.09793146849600153
37,379.556,1.072732,12.102319999999999,379.556,0.0543508,0.1087016,0.1031896009267232
38,394.086,1.114518,12.14208,394.086,0.0573699,0.1147398,0.10862101444994729
39,408.616,1.156306,12.17848,408.616,0.0605118,0.1210236,0.11424219649999827
40,423.146,1.198092,12.21168,423.146,0.0637884,0.1275768,0.12007090537428945
41,437.676,1.239878,12.241719999999999,437.676,0.0672143,0.1344286,0.12612908804350528
42,452.206,1.281664,12.26872,452.206,0.0708063,0.1416126,0.13244182426043574
43,466.736,1.323452,12.29268,466.736,0.0745844,0.1491688,0.13903889843318096
44,481.266,1.365238,12.31372,481.266,0.0785723,0.1571446,0.14595541879478507
45,495.796,1.407024,12.331760000000001,495.796,0.0827992,0.1655984,0.15323460321431942
46,510.326,1.44881,12.3468,510.326,0.0873006,0.1746012,0.16092868573014307
47,524.856,1.490598,12.35876,524.856,0.0921214,0.1842428,0.169103583005902
48,539.386,1.532384,12.3676,539.386,0.0973185,0.194637,0.17784237354695473
49,553.916,1.57417,12.373040000000001,553.916,0.102966,0.205932,0.18725271197236243
50,568.446,1.615956,12.37512,568.446,0.109124,0.218248,0.1974137610409723
51,582.976,1.657742,12.37312,582.976,0.115882,0.231764,0.208447288320108
52,597.506,1.69953,12.366879999999998,597.506,0.123274,0.246548,0.22037813106196968
53,612.036,1.741316,12.35608,612.036,0.131369,0.262738,0.23328237925217132
54,626.566,1.783102,12.34024,626.566,0.140239,0.280478,0.24723344572109704
55,641.096,1.824888,12.318760000000001,641.096,0.149944,0.299888,0.26227810690988135
56,655.626,1.866676,12.290959999999998,655.626,0.160536,0.321072,0.2784435282184028
57,670.156,1.908462,12.25596,670.156,0.17205,0.3441,0.2957246440949656
58,684.686,1.950248,12.21272,684.686,0.184502,0.369004,0.31408346814280286
59,699.216,1.992034,12.160200000000001,699.216,0.197888,0.395776,0.333450533012624
60,713.746,2.03382,12.097040000000002,713.746,0.212187,0.424374,0.3537324189552572
61,726.5,2.0705,12.03184,726.5,0.225461,0.450922,0.3721992164268197
