,Time,U2,RF2,Time,U2_ext,Strain_eng,Strain_ext
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001307,3.1024e-07,4.37952e-05,0.001307,5.31572e-09,1.063144e-08,1.0631439894100906e-08
2,0.00375762,8.9194e-07,0.00012591160000000002,0.00375762,1.52827e-08,3.05654e-08,3.0565399521680426e-08
3,0.00927153,2.20076e-06,0.0003106728,0.00927153,3.77084e-08,7.54168e-08,7.541679707233696e-08
4,0.0216778,5.14562e-06,0.000726388,0.0216778,8.81662e-08,1.763324e-07,1.763323844682445e-07
5,0.049592,1.177154e-05,0.00166174,0.049592,2.01696e-07,4.03392e-07,4.033919186631731e-07
6,0.112399,2.66798e-05,0.003766288,0.112399,4.57139e-07,9.14278e-07,9.142775820230237e-07
7,0.253714,6.02236e-05,0.008501519999999999,0.253714,1.03189e-06,2.06378e-06,2.0637778704146074e-06
8,0.571674,0.000135697,0.019155719999999998,0.571674,2.32507e-06,4.65014e-06,4.650129188083517e-06
9,1.28708,0.000305512,0.0431276,1.28708,5.23475e-06,1.04695e-05,1.0469445195221704e-05
10,2.89675,0.000687596,0.09706319999999999,2.89675,1.17816e-05,2.35632e-05,2.3562922392240034e-05
11,6.51851,0.001547286,0.2184136,6.51851,2.65125e-05,5.3025e-05,5.302359422431028e-05
12,14.6675,0.0210306,2.966844,14.6675,0.000360535,0.00072107,0.0007208101539315071
13,27.7375,0.0523366,7.16784,27.7375,0.000909372,0.001818744,0.0018170920877648622
14,40.8075,0.0836426,8.754520000000001,40.8075,0.00270939,0.00541878,0.005404151234568566
15,53.8775,0.1149486,9.38684,53.8775,0.00435622,0.00871244,0.008674705708067991
16,66.9475,0.1462548,9.83412,66.9475,0.00598828,0.01197656,0.011905408541693202
17,80.0175,0.1775608,10.18544,80.0175,0.00765216,0.01530432,0.01518839021601749
18,93.0875,0.208866,10.474920000000001,93.0875,0.00935466,0.01870932,0.018536453487316657
19,106.157,0.240172,10.72028,106.157,0.0110969,0.0221938,0.021951101984401044
20,119.227,0.271478,10.932120000000001,119.227,0.0128804,0.0257608,0.025434581166036523
21,132.297,0.302784,11.11608,132.297,0.0146933,0.0293866,0.028963090860165273
22,145.367,0.33409,11.27864,145.367,0.0165424,0.0330848,0.03254927776531574
23,158.437,0.365396,11.423879999999999,158.437,0.0184322,0.0368644,0.03620115888439719
24,171.507,0.396704,11.55476,171.507,0.0203677,0.0407354,0.03992757864960605
25,184.577,0.42801,11.67348,184.577,0.0223545,0.044709,0.04373837773758944
26,197.647,0.459316,11.78168,197.647,0.0243968,0.0487936,0.047640551236682586
27,210.717,0.490622,11.880600000000001,210.717,0.0264989,0.0529978,0.05164114388089997
28,223.787,0.521928,11.97124,223.787,0.0286646,0.0573292,0.05574610589130242
29,236.857,0.553234,12.054440000000001,236.857,0.0308982,0.0617964,0.0599621906926715
30,249.927,0.58454,12.130840000000001,249.927,0.0332034,0.0664068,0.06429486645618
31,262.997,0.615846,12.20084,262.997,0.0355783,0.0711566,0.06873899926412548
32,276.067,0.647152,12.26508,276.067,0.0380356,0.0760712,0.07331663055410576
33,289.137,0.678458,12.32412,289.137,0.0405868,0.0811736,0.07804711780795263
34,302.207,0.709764,12.378200000000001,302.207,0.0432425,0.086485,0.08294771482061096
35,315.277,0.74107,12.427719999999999,315.277,0.0460084,0.0920168,0.08802626181975584
36,328.347,0.772376,12.47284,328.347,0.0488986,0.0977972,0.09330562657474237
37,341.417,0.803682,12.51376,341.417,0.0519263,0.1038526,0.0988064244482966
38,354.487,0.834988,12.550559999999999,354.487,0.0551069,0.1102138,0.10455260938942763
39,367.557,0.866294,12.5834,367.557,0.0584582,0.1169164,0.11057167395581273
40,380.627,0.8976,12.61224,380.627,0.0620021,0.1240042,0.11689748811932224
41,393.697,0.928906,12.6372,393.697,0.0657649,0.1315298,0.12357052246581629
42,406.767,0.960212,12.65816,406.767,0.0697789,0.1395578,0.13064029241893832
43,419.837,0.991518,12.675040000000001,419.837,0.0740845,0.148169,0.13816849960622551
44,432.907,1.022824,12.687719999999999,432.907,0.0787333,0.1574666,0.14623365127035348
45,445.977,1.05413,12.69592,445.977,0.0837916,0.1675832,0.15493597140509863
46,459.047,1.085436,12.69948,459.047,0.0893184,0.1786368,0.16435851641972435
47,472.117,1.116742,12.697479999999999,472.117,0.0953682,0.1907364,0.17457193926052417
48,485.187,1.148048,12.689680000000001,485.187,0.101919,0.203838,0.18551478633874818
49,498.257,1.179354,12.67568,498.257,0.108984,0.217968,0.1971838963645783
50,511.327,1.21066,12.655040000000001,511.327,0.116562,0.233124,0.20955078684661876
51,524.397,1.241966,12.62724,524.397,0.124644,0.249288,0.22257378903050226
52,537.467,1.273272,12.5918,537.467,0.133214,0.266428,0.23620033925812206
53,550.537,1.304578,12.54808,550.537,0.142251,0.284502,0.25037109459266926
54,563.607,1.335884,12.49556,563.607,0.151741,0.303482,0.2650391453202403
55,576.677,1.36719,12.43376,576.677,0.161678,0.323356,0.28017093434777496
56,589.747,1.398496,12.36204,589.747,0.172075,0.34415,0.2957618430162011
57,602.817,1.429802,12.279879999999999,602.817,0.182955,0.36591,0.3118208731800835
58,615.887,1.461108,12.18676,615.887,0.194349,0.388698,0.32836661752629376
59,628.957,1.492414,12.082040000000001,628.957,0.206291,0.412582,0.34541923545078823
60,642.027,1.52372,11.96508,642.027,0.21881,0.43762,0.36298896846612183
61,653.5,1.5512,11.85176,653.5,0.230281,0.460562,0.37882129315996843
