,Time,U2,RF2,Time,U2_ext,Strain_eng,Strain_ext
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001543,2.3462e-07,4.4019999999999995e-05,0.001543,7.32057e-09,2.928228e-08,1.4641139752712414e-08
2,0.00443613,6.74532e-07,0.0001265576,0.00443613,2.10466e-08,8.41864e-08,4.209319826483733e-08
3,0.0109457,1.664336e-06,0.00031226759999999996,0.0109457,5.19303e-08,2.077212e-07,1.0386058922219741e-07
4,0.0255921,3.8914e-06,0.000730116,0.0255921,1.21419e-07,4.85676e-07,2.428379410716032e-07
5,0.0585466,8.90228e-06,0.001670272,0.0585466,2.77767e-07,1.111068e-06,5.555336914062639e-07
6,0.132694,2.01768e-05,0.0037856200000000004,0.132694,6.29552e-07,2.518208e-06,1.2591024146107732e-06
7,0.299526,4.55444e-05,0.00854516,0.299526,1.42107e-06,5.68428e-06,2.8421319222853123e-06
8,0.674899,0.0001026214,0.01925404,0.674899,3.20198e-06,1.280792e-05,6.403918989603067e-06
9,1.51949,0.000231044,0.0433488,1.51949,7.20906e-06,2.883624e-05,1.4417912121837898e-05
10,3.41981,0.000519998,0.0975616,3.41981,1.62251e-05,6.49004e-05,3.2449147030056716e-05
11,7.69554,0.00117014,0.2195368,7.69554,3.65117e-05,0.0001460468,7.301806810222235e-05
12,17.3159,0.01590444,2.98246,17.3159,0.000496457,0.001985828,0.0009919294250374912
13,32.7459,0.0395798,7.36396,32.7459,0.00142303,0.00569212,0.002837990549515531
14,48.1759,0.063255,11.038120000000001,48.1759,0.00355505,0.0142202,0.007060020678268361
15,63.6059,0.0869304,12.0794,63.6059,0.00643512,0.02574048,0.012707385641598665
16,79.0359,0.1106056,12.70508,79.0359,0.00920904,0.03683616,0.018086961275455293
17,94.4659,0.1342808,13.18572,94.4659,0.0119387,0.0477548,0.023324794529038094
18,109.896,0.1579562,13.58056,109.896,0.0146634,0.0586536,0.02849895603566996
19,125.326,0.1816314,13.91704,125.326,0.0174039,0.0696156,0.03364966579539311
20,140.756,0.205306,14.210719999999998,140.756,0.0201696,0.0806784,0.038794496040902876
21,156.186,0.228982,14.47148,156.186,0.0229658,0.0918632,0.04394279737495235
22,171.616,0.252658,14.70576,171.616,0.0257934,0.1031736,0.0490955584131412
23,187.046,0.276332,14.91816,187.046,0.0286497,0.1145988,0.05424725976665217
24,202.476,0.300008,15.10904,202.476,0.0314818,0.1259272,0.059303436993077045
25,217.906,0.323684,15.2826,217.906,0.0343015,0.137206,0.0642871884487835
26,233.336,0.347358,15.443200000000001,233.336,0.0371427,0.1485708,0.06925919343586513
27,248.766,0.371034,15.59284,248.766,0.0400146,0.1600584,0.07423517433930062
28,264.196,0.39471,15.73292,264.196,0.0429192,0.1716768,0.07921794260288391
29,279.626,0.418384,15.86464,279.626,0.0458631,0.1834524,0.08421796473785012
30,295.056,0.44206,15.98888,295.056,0.0488489,0.1953956,0.0892385883124667
31,310.486,0.465734,16.10628,310.486,0.0518751,0.2075004,0.09427621890373791
32,325.916,0.48941,16.21756,325.916,0.0549475,0.21979,0.09933935639067897
33,341.346,0.513086,16.32324,341.346,0.0580682,0.2322728,0.10443013458553443
34,356.776,0.53676,16.42372,356.776,0.0612363,0.2449452,0.1095457564418393
35,372.206,0.560436,16.51936,372.206,0.0644544,0.2578176,0.11468907785750544
36,387.636,0.584112,16.61068,387.636,0.0677251,0.2709004,0.11986281282171282
37,403.066,0.607786,16.6978,403.066,0.0710533,0.2842132,0.12507311754888076
38,418.496,0.631462,16.781119999999998,418.496,0.074438,0.297752,0.13031676842644538
39,433.926,0.655138,16.86084,433.926,0.0778795,0.311518,0.13559262248663448
40,449.356,0.678812,16.93708,449.356,0.0813831,0.3255324,0.1409070950271947
41,464.786,0.702488,17.01016,464.786,0.0849481,0.3397924,0.14625733829375517
42,480.216,0.726164,17.08016,480.216,0.0885791,0.3543164,0.15164841259138576
43,495.646,0.749838,17.14732,495.646,0.0922786,0.3691144,0.15708205373035405
44,511.076,0.773514,17.211759999999998,511.076,0.0960486,0.3841944,0.16255915487965014
45,526.506,0.79719,17.27356,526.506,0.0998918,0.3995672,0.16808152298478324
46,541.936,0.820864,17.33288,541.936,0.103811,0.415244,0.17365097719599704
47,557.366,0.84454,17.3898,557.366,0.107808,0.431232,0.17926780591105748
48,572.796,0.868214,17.4444,572.796,0.111886,0.447544,0.1849341636198207
49,588.226,0.89189,17.49684,588.226,0.116049,0.464196,0.19065314317972124
50,603.656,0.915566,17.54712,603.656,0.1203,0.4812,0.1964262850286603
51,619.086,0.93924,17.59536,619.086,0.124641,0.498564,0.20225365811930207
52,634.516,0.962916,17.641599999999997,634.516,0.129078,0.516312,0.20814053539731406
53,649.946,0.986592,17.68592,649.946,0.133613,0.534452,0.21408665702049884
54,665.376,1.010266,17.728360000000002,665.376,0.138251,0.553004,0.22009555991162297
55,680.806,1.033942,17.76896,680.806,0.142997,0.571988,0.22617053019504632
56,696.236,1.057618,17.80776,696.236,0.147856,0.591424,0.2323146064541403
57,711.666,1.081292,17.84484,711.666,0.152833,0.611332,0.2385305830703832
58,727.096,1.104968,17.880200000000002,727.096,0.157934,0.631736,0.24482223937535588
59,742.526,1.128644,17.91384,742.526,0.163164,0.652656,0.25119184535432554
60,757.956,1.152318,17.945880000000002,757.956,0.168531,0.674124,0.25764502169900444
61,771.5,1.1731,17.97264,771.5,0.173356,0.693424,0.26337625739798787
