,Time,U2,RF2,Time,U2_ext,Strain_eng,Strain_ext
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001497,4.1516e-07,5.27664e-05,0.001497,7.55261e-09,3.021044e-08,1.5105219735561488e-08
2,0.00430387,1.193586e-06,0.0001517032,0.00430387,2.17138e-08,8.68552e-08,4.342759807460967e-08
3,0.0106193,2.94504e-06,0.0003743112,0.0106193,5.35763e-08,2.143052e-07,1.0715258853346988e-07
4,0.0248291,6.88582e-06,0.0008751799999999999,0.0248291,1.25267e-07,5.01068e-07,2.5053393722304585e-07
5,0.0568012,1.575256e-05,0.0020021320000000002,0.0568012,2.86571e-07,1.146284e-06,5.731416714795486e-07
6,0.128738,3.57028e-05,0.004537759999999999,0.128738,6.49506e-07,2.598024e-06,1.2990103125374838e-06
7,0.290597,8.05906e-05,0.01024296,0.290597,1.46611e-06,5.86444e-06,2.9322114021487256e-06
8,0.654779,0.0001815884,0.02307952,0.654779,3.30347e-06,1.321388e-05,6.60689634871522e-06
9,1.47419,0.000408834,0.0519616,1.47419,7.43756e-06,2.975024e-05,1.4874898735173133e-05
10,3.31786,0.000920134,0.1169444,3.31786,1.67393e-05,6.69572e-05,3.347747923339603e-05
11,7.46612,0.00207056,0.2631472,7.46612,3.76689e-05,0.0001506756,7.533212478598085e-05
12,16.7997,0.0281428,3.573436,16.7997,0.000512184,0.002048736,0.0010233201012018703
13,31.7697,0.0700364,8.16216,31.7697,0.00170096,0.00680384,0.0033903991680562288
14,46.7397,0.1119298,9.165479999999999,46.7397,0.00388306,0.01553224,0.007706424720891457
15,61.7097,0.1538232,9.73644,61.7097,0.00574288,0.02297152,0.01135582344738182
16,76.6797,0.1957166,10.15,76.6797,0.00755492,0.03021968,0.01488603052683275
17,91.6497,0.23761,10.47644,91.6497,0.00934903,0.03739612,0.018356921404319416
18,106.62,0.279504,10.74692,106.62,0.0111445,0.044578,0.02180648805259677
19,121.59,0.321396,10.978,121.59,0.0129525,0.05181,0.02525624481942211
20,136.56,0.36329,11.17976,136.56,0.0147828,0.0591312,0.028724474704090217
21,151.53,0.405184,11.35848,151.53,0.0166416,0.0665664,0.03222225835964711
22,166.5,0.447078,11.518559999999999,166.5,0.0185315,0.074126,0.03575365382057878
23,181.47,0.48897,11.663,181.47,0.0204545,0.081818,0.039321479625936046
24,196.44,0.530864,11.79424,196.44,0.0224131,0.0896524,0.04292937314967913
25,211.41,0.572758,11.914040000000002,211.41,0.0244103,0.0976412,0.04658175686407887
26,226.38,0.61465,12.023959999999999,226.38,0.026447,0.105788,0.05027910149543282
27,241.35,0.656544,12.12504,241.35,0.0285255,0.114102,0.05402434962625622
28,256.32,0.698438,12.21828,256.32,0.0306478,0.1225912,0.05781979227496583
29,271.29,0.74033,12.30448,271.29,0.0328159,0.1312636,0.06166761902959075
30,286.26,0.782224,12.38424,286.26,0.0350319,0.1401276,0.06557009298364505
31,301.23,0.824118,12.458200000000001,301.23,0.0372981,0.1491924,0.06952971740246172
32,316.2,0.866012,12.52676,316.2,0.0396171,0.1584684,0.07354939393371884
33,331.17,0.907904,12.59036,331.17,0.0419913,0.1679652,0.07763154472081092
34,346.14,0.949798,12.6494,346.14,0.0444235,0.177694,0.08177914458816217
35,361.11,0.991692,12.70416,361.11,0.0469169,0.1876676,0.08599569190494868
36,376.08,1.033584,12.75488,376.08,0.0494746,0.1978984,0.09028434404174952
37,391.05,1.075478,12.80184,391.05,0.0521002,0.2084008,0.09464891628130014
38,406.02,1.117372,12.84524,406.02,0.0547976,0.2191904,0.09909351595174826
39,420.99,1.159266,12.88528,420.99,0.0575709,0.2302836,0.103622355956523
40,435.96,1.201158,12.922120000000001,435.96,0.0604245,0.241698,0.10823989887217363
41,450.93,1.243052,12.955879999999999,450.93,0.0633636,0.2534544,0.11295162990665292
42,465.9,1.284946,12.98672,465.9,0.0663933,0.2655732,0.11776257104005776
43,480.87,1.326838,13.014719999999999,480.87,0.0695198,0.2780792,0.12267916293307722
44,495.84,1.368732,13.040040000000001,495.84,0.0727494,0.2909976,0.12770762641938257
45,510.81,1.410626,13.06268,510.81,0.0760894,0.3043576,0.13285532951913204
46,525.78,1.45252,13.08276,525.78,0.0795479,0.3181916,0.1381303986451401
47,540.75,1.494412,13.10036,540.75,0.0831336,0.3325344,0.1435413464298582
48,555.72,1.536306,13.11548,555.72,0.0868566,0.3474264,0.14909820132162935
49,570.69,1.5782,13.128200000000001,570.69,0.0907281,0.3629124,0.1548119403281639
50,585.66,1.620092,13.13856,585.66,0.0947605,0.379042,0.1606945276000781
51,600.63,1.661986,13.14652,600.63,0.0989683,0.3958732,0.16676008463462094
52,615.6,1.70388,13.15216,615.6,0.103368,0.413472,0.17302454448525897
53,630.57,1.745774,13.1556,630.57,0.107963,0.431852,0.17948435562098267
54,645.54,1.787666,13.1564,645.54,0.112788,0.451152,0.18617886187836863
55,660.51,1.82956,13.15512,660.51,0.117836,0.471344,0.19308813440016423
56,675.48,1.871454,13.15136,675.48,0.123123,0.492492,0.20022360306812556
57,690.45,1.913346,13.145280000000001,690.45,0.128667,0.514668,0.20759813651602158
58,705.42,1.95524,13.13684,705.42,0.134488,0.537952,0.21522583061681055
59,720.39,1.997134,13.126040000000001,720.39,0.140611,0.562444,0.22312563099307572
60,735.36,2.03902,13.112879999999999,735.36,0.147059,0.588236,0.23131198319622934
61,748.5,2.0758,13.099200000000002,748.5,0.153021,0.612084,0.23876387595397083
