,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00336714,0.000127639,18.4897
2,0.0194251,0.000736349,106.667
3,0.100719,0.00381795,553.061
4,0.512267,0.0194185,2812.8
5,2.59573,0.0983965,14249.3
6,10.2224,0.387502,55116.7
7,14.6037,0.553583,68248.2
8,17.8897,0.678144,71508.0
9,21.227,0.804652,73990.4
10,29.5446,1.11995,78626.3
11,32.5337,1.23326,79974.4
12,42.1834,1.59905,83648.1
13,49.7496,1.88586,86012.9
14,56.2262,2.13137,87786.0
15,62.9919,2.38784,89443.3
16,68.2613,2.58758,90617.6
17,72.658,2.75425,91529.3
18,81.4112,3.08606,93163.3
19,87.5071,3.31714,94187.0
20,97.6359,3.70109,95734.0
21,101.276,3.83907,96249.8
22,108.22,4.10229,97181.8
23,112.125,4.25035,97604.5
24,112.949,4.28158,97603.4
25,113.33,4.29599,97631.5
26,113.71,0.0,0.0
27,114.256,0.0,0.0
28,116.863,0.0,0.0
29,130.06,0.0,0.0
