,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00277196,1.58177e-05,0.296229
2,0.0159915,9.12525e-05,1.70895
3,0.0829154,0.000473141,8.86086
4,0.421718,0.00240645,45.0675
5,2.1369,0.0121938,228.365
6,10.82,0.372956,6974.06
7,16.6812,0.710451,12558.0
8,22.0914,1.02198,16397.0
9,24.0357,1.13394,17338.5
10,28.6006,1.3968,18952.8
11,33.1655,1.65965,20153.4
12,37.7304,1.92251,21132.5
13,42.866,2.21822,22064.4
14,49.7133,2.61251,23102.9
15,56.5607,3.00679,23989.4
16,63.408,3.40107,24740.2
17,68.9715,3.72143,25260.9
18,72.4487,3.92165,25564.5
19,76.8495,4.17506,25926.1
20,84.1616,4.5961,26482.2
21,91.4737,5.01715,26988.7
22,98.7858,5.43819,27447.1
23,106.555,5.88555,27896.9
24,114.095,6.31975,28300.8
25,122.322,6.79343,28711.6
26,130.548,7.2671,29097.2
27,138.774,7.74078,29451.0
28,147.0,8.21445,29781.1
29,155.226,8.68813,30093.6
30,167.565,9.39864,30525.5
31,179.904,10.1092,30926.1
32,192.244,10.8197,31305.3
33,204.583,11.5302,31663.8
34,216.922,12.2407,32005.8
35,229.261,12.9512,32332.6
36,241.6,13.6617,32644.8
37,253.939,14.3722,32942.4
38,266.279,15.0827,33228.4
39,278.618,15.7933,33502.6
40,290.957,16.5038,33767.0
41,303.296,17.2143,34021.1
42,315.635,17.9248,34266.6
43,327.974,18.6353,34504.5
44,340.313,19.3458,34734.6
45,352.653,20.0563,34958.0
46,364.992,20.7668,35174.9
47,377.331,21.4774,35385.2
48,389.67,22.1879,35589.3
49,402.009,22.8984,35787.5
50,414.348,23.6089,35980.5
51,426.688,24.3194,36168.7
52,439.027,25.0299,36352.6
53,451.366,25.7404,36532.7
54,463.705,26.4509,36709.0
55,476.044,27.1615,36881.6
56,482.08,27.509,36964.8
