,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00096416,5.5018e-07,1.044464e-05
2,0.00277196,1.58177e-06,3.00284e-05
3,0.00683951,3.90284e-06,7.40916e-05
4,0.0159915,9.12525e-06,0.00017323420000000002
5,0.0365835,2.08757e-05,0.000396304
6,0.0829154,4.73141e-05,0.0008982139999999999
7,0.187162,0.000106801,0.0020275
8,0.421718,0.000240645,0.00456842
9,0.949467,0.000541796,0.010285500000000001
10,2.1369,0.00121938,0.023149
11,4.80864,0.00274396,0.0520918
12,10.82,0.0372956,0.6919460000000001
13,20.4616,0.0928138,1.198002
14,30.1032,0.148332,1.362352
15,39.7448,0.20385,1.470242
16,49.3864,0.259368,1.552406
17,59.028,0.314886,1.6184100000000001
18,68.6696,0.370405,1.673312
19,78.3112,0.425923,1.7201959999999998
20,87.9528,0.481441,1.761604
21,97.5944,0.536959,1.798924
22,107.236,0.592477,1.833
23,116.878,0.647995,1.864396
24,126.519,0.703514,1.893604
25,136.161,0.759032,1.920912
26,145.802,0.81455,1.946608
27,155.444,0.870068,1.9709100000000002
28,165.086,0.925586,1.99397
29,174.727,0.981104,2.01594
30,184.369,1.03662,2.03694
31,194.01,1.09214,2.05708
32,203.652,1.14766,2.07646
33,213.294,1.20318,2.0951
34,222.935,1.2587,2.11308
35,232.577,1.31421,2.13048
36,242.218,1.36973,2.14732
37,251.86,1.42525,2.1637
38,261.502,1.48077,2.1795999999999998
39,271.143,1.53629,2.19516
40,280.785,1.5918,2.2103800000000002
41,290.426,1.64732,2.22512
42,300.068,1.70284,2.2394600000000002
43,309.71,1.75836,2.25342
44,319.351,1.81388,2.26708
45,328.993,1.8694,2.28038
46,338.634,1.92491,2.2933600000000003
47,348.276,1.98043,2.30608
48,357.918,2.03595,2.31864
49,367.559,2.09147,2.33108
50,377.201,2.14699,2.34344
51,386.842,2.2025,2.35572
52,396.484,2.25802,2.3679200000000002
53,406.126,2.31354,2.38002
54,415.767,2.36906,2.39202
55,425.409,2.42458,2.4039
56,435.05,2.48009,2.41568
57,444.692,2.53561,2.42736
58,454.334,2.59113,2.4389600000000002
59,463.975,2.64665,2.45048
60,473.617,2.70217,2.462
61,482.08,2.7509,2.4720999999999997
