,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00412068,1.7844e-05,2.32752
2,0.0237723,0.000102942,13.4275
3,0.123259,0.000533752,69.6212
4,0.626908,0.00271473,354.099
5,3.17663,0.0137559,1794.2
6,16.0846,0.420733,54497.3
7,22.3552,0.694741,64743.3
8,30.0815,1.03236,69298.6
9,39.9073,1.46172,73257.9
10,46.0484,1.73007,75199.9
11,61.354,2.39888,78974.4
12,72.594,2.89003,81149.6
13,90.3509,3.66596,83997.5
14,109.722,4.51242,86557.6
15,129.093,5.35888,88713.2
16,148.464,6.20535,90563.0
17,167.835,7.05181,92169.0
18,187.207,7.89827,93576.5
19,202.946,8.58602,94595.3
20,212.783,9.01587,95182.1
21,237.299,10.0872,96495.7
22,261.816,11.1585,97621.8
23,286.332,12.2298,98584.9
24,310.849,13.3011,99403.2
25,329.236,14.1046,99930.2
26,347.624,14.908,100388.0
27,366.011,15.7115,100779.0
28,384.399,16.515,101107.0
29,401.637,17.2683,101357.0
30,415.427,17.8709,101517.0
31,429.218,18.4735,101643.0
32,443.009,19.0761,101733.0
33,455.937,19.641,101783.0
34,462.402,19.9235,101795.0
35,470.159,20.2625,101798.0
36,477.916,20.6014,101787.0
37,485.673,20.9404,101763.0
38,493.43,21.2794,101725.0
39,501.188,21.6183,101672.0
40,508.945,21.9573,101602.0
41,514.763,22.2115,101539.0
42,520.581,22.4658,101464.0
43,525.308,22.6723,101394.0
44,529.671,22.863,101321.0
45,532.944,23.006,101259.0
46,536.012,23.1401,101194.0
47,538.466,23.2473,101137.0
48,540.46,23.3344,101085.0
49,542.301,23.4149,101031.0
50,543.682,23.4752,100987.0
51,545.062,23.5355,100938.0
52,546.443,23.5959,100885.0
53,547.565,23.6449,100838.0
54,548.6,23.6901,100791.0
55,549.636,23.7354,100741.0
56,550.671,23.7806,100687.0
57,551.707,23.8259,100629.0
58,552.742,23.8711,100568.0
59,553.777,23.9164,100504.0
60,554.748,23.9588,100440.0
61,555.525,23.9927,100386.0
62,556.301,24.0267,100330.0
63,557.078,24.0606,100272.0
64,557.855,24.0945,100213.0
65,558.631,24.1285,100150.0
66,559.408,24.1624,100086.0
67,560.184,24.1963,100020.0
68,560.961,24.2303,99951.8
69,561.738,24.2642,99881.3
70,562.514,24.2981,99808.9
71,563.291,24.3321,99734.4
72,564.067,24.366,99657.9
73,564.844,24.3999,99579.3
74,565.621,24.4339,99498.8
75,566.397,24.4678,99416.4
76,567.174,24.5018,99332.0
77,567.95,24.5357,99245.9
78,568.727,24.5696,99157.8
79,569.504,24.6036,99068.0
80,570.28,24.6375,98976.3
81,571.057,24.6714,98883.0
82,571.833,24.7054,98787.9
83,572.61,24.7393,98691.2
84,573.386,24.7732,98593.0
85,574.163,24.8072,98493.2
86,574.94,24.8411,98392.0
87,575.716,24.875,98289.2
88,576.493,24.909,98185.1
89,577.269,24.9429,98079.7
90,578.046,24.9768,97972.9
91,578.823,25.0108,97864.8
92,579.599,25.0447,97755.6
93,580.376,25.0786,97645.1
94,581.152,25.1126,97533.5
95,581.929,25.1465,97420.8
96,582.706,25.1805,97307.1
97,583.482,25.2144,97192.4
98,584.259,25.2483,97076.7
99,585.035,25.2823,96960.1
100,585.812,25.3162,96842.6
101,586.589,25.3501,96724.3
102,587.365,25.3841,96605.1
103,588.142,25.418,96485.1
104,588.918,25.4519,96364.3
105,589.695,25.4859,96242.8
106,590.472,25.5198,96120.5
107,591.248,25.5537,95997.5
108,591.527,25.5659,95953.6
109,592.428,25.6053,95808.9
110,593.411,25.6483,95650.8
111,594.394,25.6912,95491.7
112,595.377,25.7341,95331.5
113,596.36,25.7771,95170.4
114,597.343,25.82,95008.2
115,598.326,25.863,94845.1
116,599.308,25.9059,94681.1
117,600.291,25.9489,94516.1
118,601.274,25.9918,94350.3
119,602.257,26.0348,94183.6
120,603.24,26.0777,94016.1
121,604.223,26.1207,93847.8
122,605.206,26.1636,93678.8
123,606.189,26.2066,93509.0
124,607.171,26.2495,93338.5
125,608.154,26.2925,93167.3
126,609.137,26.3354,92995.4
127,610.12,26.3784,92822.9
128,611.103,26.4213,92649.6
129,612.086,26.4643,92475.7
