,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00404265,1.72563e-05,2.26016
2,0.0233222,9.95521e-05,13.0389
3,0.120925,0.000516175,67.6062
4,0.615037,0.00262533,343.85
5,3.11648,0.0133029,1742.28
6,15.78,0.406878,53191.3
7,20.1742,0.596151,65511.1
8,24.129,0.766498,68852.4
9,30.0612,1.02202,72410.8
10,32.9036,1.14445,73785.9
11,37.5439,1.34433,75741.7
12,40.4969,1.47152,76843.1
13,44.2342,1.6325,78111.2
14,47.5372,1.77478,79133.2
15,51.7177,1.95485,80311.3
16,55.4848,2.11711,81285.9
17,62.1811,2.40554,82851.7
18,68.2154,2.66546,84121.5
19,83.3178,3.31598,86885.2
20,91.0407,3.64863,88122.2
21,107.259,4.3472,90430.7
22,128.11,5.24536,92951.5
23,145.052,5.97512,94714.8
24,154.175,6.36806,95577.1
25,157.039,6.4914,95835.1
26,164.577,0.0,0.0
27,190.366,0.0,0.0
28,218.489,0.0,0.0
29,246.611,0.0,0.0
