,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00413506,1.04702e-05,1.00613
2,0.0238552,6.04027e-05,5.80436
3,0.123689,0.000313186,30.0954
4,0.629095,0.0015929,153.068
5,3.18771,0.00807146,775.602
6,16.1407,0.246871,23674.3
7,21.5212,0.384346,36220.4
8,26.9017,0.521821,45787.6
9,30.937,0.624927,47907.0
10,34.9724,0.728033,49378.4
11,39.0078,0.83114,50582.9
12,45.0608,0.985799,52106.7
13,51.1139,1.14046,53409.6
14,57.1669,1.29512,54559.5
15,63.2199,1.44978,55591.6
16,67.0031,1.54644,56187.9
17,71.6138,1.66425,56871.5
18,79.2747,1.85999,57918.8
19,86.9356,2.05573,58873.6
20,94.5965,2.25147,59752.9
21,102.257,2.44721,60567.8
22,109.918,2.64295,61327.5
23,117.579,2.83869,62037.8
24,125.24,3.03443,62692.5
25,128.831,3.12619,62981.2
26,136.372,3.31887,63560.3
27,146.068,3.5666,64260.7
28,155.764,3.81434,64918.5
29,163.642,4.01562,65425.3
30,168.565,4.14143,65731.1
31,172.4,4.23941,65963.6
32,178.727,4.40108,66336.6
33,185.63,4.57744,66729.9
34,192.533,4.75381,67110.0
35,199.435,4.93017,67477.2
36,206.338,5.10654,67828.0
37,213.24,5.2829,68156.4
38,217.554,5.39313,68358.1
39,222.812,5.52747,68601.8
40,228.272,5.66698,68852.9
41,232.623,5.77815,69048.3
42,236.366,5.87379,69213.2
43,245.695,6.11215,69613.5
44,251.526,6.26113,69854.1
45,258.523,6.4399,70133.0
46,261.802,6.5237,70260.6
47,268.69,6.69968,70523.2
48,275.331,6.86937,70770.9
49,279.482,6.97543,70921.7
50,284.541,7.10469,71101.7
51,290.583,7.25906,71312.5
52,300.039,7.50067,71632.7
53,309.495,7.74229,71937.6
54,318.952,7.9839,72227.6
55,328.408,8.22552,72501.8
56,337.864,8.46713,72759.7
57,346.138,8.67854,72970.9
58,353.231,8.85975,73141.0
59,357.22,8.96169,73233.7
60,359.713,9.02539,73290.8
61,364.949,9.15918,73407.2
62,369.157,9.26668,73499.8
63,373.785,9.38494,73599.7
64,378.834,9.51395,73706.5
65,383.883,9.64295,73810.4
66,388.932,9.77196,73910.2
67,393.981,9.90097,74003.3
68,398.084,10.0058,74070.5
69,400.648,10.0713,74102.7
70,407.038,10.2346,74142.6
71,412.629,10.3774,74160.1
72,417.422,10.4999,74196.8
73,422.215,10.6223,74252.9
74,427.007,10.7448,74315.6
75,431.8,10.8673,74379.1
76,435.394,10.9591,74422.5
77,438.989,11.0509,74464.9
78,442.583,11.1428,74506.9
79,446.178,11.2346,74547.9
80,449.772,11.3265,74588.1
81,452.693,11.4011,74618.6
82,455.389,11.47,74644.7
83,458.085,11.5388,74669.6
84,460.78,11.6077,74692.4
85,463.308,11.6723,74711.5
86,465.33,11.724,74723.7
87,466.972,11.7659,74732.4
88,467.999,11.7922,74736.3
89,469.705,11.8358,74742.9
90,471.411,11.8794,74748.0
91,472.024,11.895,74749.5
92,473.464,11.9318,74752.1
93,474.903,11.9686,74753.4
94,476.342,12.0054,74753.2
95,477.782,12.0421,74752.7
96,479.221,12.0789,74750.9
97,480.661,12.1157,74747.8
98,482.1,12.1525,74743.0
99,483.54,12.1892,74735.9
100,484.979,12.226,74727.3
101,485.654,12.2433,74723.2
102,486.767,12.2717,74714.4
103,487.982,12.3027,74704.0
104,489.196,12.3338,74692.8
105,490.411,12.3648,74679.7
106,491.625,12.3958,74664.5
107,492.84,12.4269,74647.5
108,494.054,12.4579,74628.9
109,495.269,12.4889,74608.7
110,496.483,12.52,74586.6
111,497.698,12.551,74562.9
112,498.912,12.582,74537.6
113,500.127,12.6131,74510.9
114,501.341,12.6441,74483.1
115,502.556,12.6751,74453.4
116,503.77,12.7061,74422.3
117,504.985,12.7372,74389.9
118,506.199,12.7682,74356.0
119,507.414,12.7992,74320.8
120,508.628,12.8303,74284.3
121,509.843,12.8613,74247.0
122,511.057,12.8923,74208.6
123,512.272,12.9234,74169.6
124,513.486,12.9544,74129.6
125,514.701,12.9854,74088.6
126,515.915,13.0165,74046.7
127,517.13,13.0475,74003.8
128,518.344,13.0785,73960.1
129,519.559,13.1096,73915.4
130,520.773,13.1406,73869.8
131,521.988,13.1716,73823.4
132,523.202,13.2027,73776.1
133,524.417,13.2337,73728.0
134,525.631,13.2647,73679.0
135,526.846,13.2957,73629.3
136,528.06,13.3268,73579.0
137,529.275,13.3578,73527.8
138,530.489,13.3888,73475.9
139,531.704,13.4199,73423.5
140,532.918,13.4509,73370.4
141,534.133,13.4819,73316.5
142,535.347,13.513,73261.9
143,536.562,13.544,73206.6
144,537.776,13.575,73150.6
145,538.991,13.6061,73094.0
146,540.205,13.6371,73036.7
147,541.42,13.6681,72978.9
148,542.634,13.6992,72920.5
149,543.849,13.7302,72861.4
