Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],Diameter[mm]
30,0.004491,1.2286,0.00029696,0.00029696,0,0,0
30.5,0.004337,1.2481,1.90E-05,1.90E-05,0,0,0
31,0.004318,1.2662,1.50E-05,1.50E-05,0,0,0
31.5,0.004593,1.2834,0.00010899,0.00010899,0,0,0
32,0.004112,1.3002,0.00010199,0.00010199,0,0,0
32.5,0.00418,1.3165,0.00017698,0.00017698,0,0,0
33,0.004184,1.3323,0.00016199,0.00016199,0,0,0
33.5,0.00412,1.3495,0.00012099,0.00012099,0,0,0
34,0.004218,1.369,4.50E-05,4.50E-05,0,0,0
34.5,0.004485,1.3871,0.00024097,0.00024097,0,0,0
35,0.004549,1.404,0.00038393,0.00038393,0,0,0
35.5,0.004482,1.42,0.00022997,0.00022997,0,0,0
36,0.004358,1.4368,0.00015099,0.00015099,0,0,0
36.5,0.004523,1.4545,0.00035394,0.00035394,0,0,0
37,0.004712,1.4715,0.00053086,0.00053086,0,0,0
37.5,0.00496,1.4875,0.00028196,0.00028196,0,0,0
38,0.005792,1.5031,0.00037993,0.00037993,0,0,0
38.5,0.006206,1.5204,0.00035794,0.00035794,0,0,0
39,0.006229,1.5384,0.00024897,0.00024897,0,0,0
39.5,0.006135,1.5561,0.00041391,0.00041391,0,0,0
40,0.00641,1.5717,0.00034594,0.00034594,0,0,0
40.5,0.006218,1.5868,0.0004369,0.0004369,0,0,0
41,0.006147,1.6023,0.00018798,0.00018798,0,0,0
41.5,0.005692,1.618,0.00023297,0.00023297,0,0,0
42,0.00585,1.6343,0.00022997,0.00022997,0,0,0
42.5,0.005775,1.651,0.00037293,0.00037293,0,0,0
43,0.005677,1.6672,8.70E-05,8.70E-05,0,0,0
43.5,0.005531,1.6829,0.00025197,0.00025197,0,0,0
44,0.005519,1.6991,0.00021798,0.00021798,0,0,0
44.5,0.005629,1.7153,0.00033894,0.00033894,0,0,0
45,0.005678,1.7311,0.00023697,0.00023697,0,0,0
45.5,0.005844,1.7472,0.00047789,0.00047789,0,0,0
46,0.005799,1.7616,0.00039892,0.00039892,0,0,0
46.5,0.006213,1.7755,0.00040592,0.00040592,0,0,0
47,0.006348,1.7904,0.00051587,0.00051587,0,0,0
47.5,0.006928,1.8078,0.00053086,0.00053086,0,0,0
48,0.007064,1.8241,0.00060981,0.00060981,0,0,0
48.5,0.007278,1.84,0.00056484,0.00056484,0,0,0
49,0.007674,1.8546,0.00067377,0.00067377,0,0,0
49.5,0.007851,1.8705,0.00068876,0.00068876,0,0,0
50,0.007776,1.8858,0.00038393,0.00038393,0,0,0
50.5,0.007795,1.9009,0.00057184,0.00057184,0,0,0
51,0.00766,1.9164,0.00065079,0.00065079,0,0,0
51.5,0.007423,1.9317,0.00051587,0.00051587,0,0,0
52,0.007281,1.9476,0.00039892,0.00039892,0,0,0
52.5,0.00739,1.9627,0.00047789,0.00047789,0,0,0
53,0.007003,1.9784,0.00028596,0.00028596,0,0,0
53.5,0.006925,1.993,0.00030495,0.00030495,0,0,0
54,0.006929,2.0096,0.00037293,0.00037293,0,0,0
54.5,0.006885,2.0255,0.00037693,0.00037693,0,0,0
55,0.006983,2.0408,0.00036493,0.00036493,0,0,0
55.5,0.007213,2.0553,0.0004439,0.0004439,0,0,0
56,0.007056,2.0693,0.0004369,0.0004369,0,0,0
56.5,0.007342,2.0829,0.00059083,0.00059083,0,0,0
57,0.007534,2.0975,0.00040292,0.00040292,0,0,0
57.5,0.007573,2.1142,0.00056484,0.00056484,0,0,0
58,0.008217,2.1307,0.0006398,0.0006398,0,0,0
58.5,0.008263,2.1469,0.00074172,0.00074172,0,0,0
59,0.008771,2.1606,0.00057983,0.00057983,0,0,0
59.5,0.008933,2.1737,0.00071175,0.00071175,0,0,0
60,0.009348,2.1881,0.00065479,0.00065479,0,0,0
60.5,0.00948,2.2043,0.00060282,0.00060282,0,0,0
61,0.009594,2.2191,0.00067377,0.00067377,0,0,0
61.5,0.009342,2.2323,0.00038792,0.00038792,0,0,0
62,0.009444,2.2469,0.00052386,0.00052386,0,0,0
62.5,0.009151,2.2624,0.00056884,0.00056884,0,0,0
63,0.008749,2.2793,0.00032095,0.00032095,0,0,0
63.5,0.008675,2.2952,0.00029496,0.00029496,0,0,0
64,0.00845,2.3101,0.00030195,0.00030195,0,0,0
64.5,0.008289,2.323,0.00028296,0.00028296,0,0,0
65,0.008206,2.3373,0.00039992,0.00039992,0,0,0
65.5,0.008305,2.3531,0.00020098,0.00020098,0,0,0
66,0.008339,2.3699,0.00020498,0.00020498,0,0,0
66.5,0.008437,2.3868,0.00041891,0.00041891,0,0,0
67,0.008442,2.4017,0.00031795,0.00031795,0,0,0
67.5,0.008431,2.4158,0.00032895,0.00032895,0,0,0
68,0.008811,2.4298,0.00029096,0.00029096,0,0,0
68.5,0.009305,2.4443,0.00048688,0.00048688,0,0,0
69,0.009558,2.4596,0.00052086,0.00052086,0,0,0
69.5,0.009457,2.4752,0.0004529,0.0004529,0,0,0
70,0.010086,2.4903,0.00033294,0.00033294,0,0,0
70.5,0.010339,2.504,0.00036293,0.00036293,0,0,0
71,0.010321,2.5177,0.00035894,0.00035894,0,0,0
71.5,0.010848,2.5319,0.00045989,0.00045989,0,0,0
72,0.011052,2.5482,0.00043391,0.00043391,0,0,0
72.5,0.010812,2.5642,0.00061881,0.00061881,0,0,0
73,0.010911,2.5777,0.00056184,0.00056184,0,0,0
73.5,0.010649,2.5909,0.0004379,0.0004379,0,0,0
74,0.010529,2.6046,0.00074272,0.00074272,0,0,0
74.5,0.010158,2.6187,0.00030995,0.00030995,0,0,0
75,0.009915,2.6322,0.00023797,0.00023797,0,0,0
75.5,0.009837,2.6467,0.00041891,0.00041891,0,0,0
76,0.009797,2.665,0.00032495,0.00032495,0,0,0
76.5,0.009779,2.6813,0.00023797,0.00023797,0,0,0
77,0.009633,2.694,0.00032795,0.00032795,0,0,0
77.5,0.009728,2.7044,0.00038892,0.00038892,0,0,0
78,0.009941,2.718,0.00033194,0.00033194,0,0,0
78.5,0.009988,2.7323,0.00035794,0.00035794,0,0,0
79,0.009947,2.7476,0.0004369,0.0004369,0,0,0
79.5,0.010302,2.7621,0.00050487,0.00050487,0,0,0
80,0.010653,2.7762,0.00050887,0.00050887,0,0,0
80.5,0.010955,2.7903,0.00060682,0.00060682,0,0,0
81,0.011046,2.805,0.00057284,0.00057284,0,0,0
81.5,0.011529,2.8188,0.00052386,0.00052386,0,0,0
82,0.011895,2.832,0.00068576,0.00068576,0,0,0
82.5,0.012175,2.8453,0.00061781,0.00061781,0,0,0
83,0.012296,2.8618,0.00069676,0.00069676,0,0,0
83.5,0.012515,2.8775,0.00065978,0.00065978,0,0,0
84,0.012637,2.8918,0.00090459,0.00090459,0,0,0
84.5,0.012875,2.9049,0.0007767,0.0007767,0,0,0
85,0.012289,2.918,0.00074272,0.00074272,0,0,0
85.5,0.012102,2.9311,0.00061081,0.00061081,0,0,0
86,0.011858,2.9451,0.00082966,0.00082966,0,0,0
86.5,0.011505,2.9594,0.00060782,0.00060782,0,0,0
87,0.011574,2.9726,0.00056284,0.00056284,0,0,0
87.5,0.011372,2.9848,0.00061881,0.00061881,0,0,0
88,0.011233,2.9968,0.00060382,0.00060382,0,0,0
88.5,0.011144,3.0112,0.00050987,0.00050987,0,0,0
89,0.010949,3.0271,0.0004389,0.0004389,0,0,0
89.5,0.011067,3.0415,0.00042791,0.00042791,0,0,0
90,0.011407,3.055,0.00025097,0.00025097,0,0,0
90.5,0.011178,3.0684,0.00039392,0.00039392,0,0,0
91,0.011443,3.0807,0.00028196,0.00028196,0,0,0
91.5,0.011726,3.0938,0.00048888,0.00048888,0,0,0
92,0.012002,3.109,0.00050387,0.00050387,0,0,0
92.5,0.012308,3.1243,0.00071774,0.00071774,0,0,0
93,0.01288,3.1381,0.0006248,0.0006248,0,0,0
93.5,0.013491,3.1503,0.00068077,0.00068077,0,0,0
94,0.013447,3.1624,0.00042091,0.00042091,0,0,0
94.5,0.013772,3.1768,0.00078669,0.00078669,0,0,0
95,0.014136,3.1917,0.00081667,0.00081667,0,0,0
95.5,0.014156,3.2042,0.0007787,0.0007787,0,0,0
96,0.013981,3.2159,0.00074172,0.00074172,0,0,0
96.5,0.014114,3.2312,0.00059482,0.00059482,0,0,0
97,0.013653,3.2463,0.00055684,0.00055684,0,0,0
97.5,0.013456,3.2596,0.00070775,0.00070775,0,0,0
98,0.013063,3.272,0.00060382,0.00060382,0,0,0
98.5,0.012297,3.2861,0.00048688,0.00048688,0,0,0
99,0.01222,3.3007,0.00049688,0.00049688,0,0,0
99.5,0.012247,3.315,0.00021098,0.00021098,0,0,0
100,0.012343,3.328,0.00053086,0.00053086,0,0,0
100.5,0.012424,3.3397,0.00026397,0.00026397,0,0,0
101,0.012297,3.3531,0.00031995,0.00031995,0,0,0
101.5,0.012505,3.3689,0.00043291,0.00043291,0,0,0
102,0.012225,3.3839,0.00030095,0.00030095,0,0,0
102.5,0.012357,3.3972,0.00046689,0.00046689,0,0,0
103,0.013317,3.4088,0.00027096,0.00027096,0,0,0
103.5,0.013657,3.4227,0.00051087,0.00051087,0,0,0
104,0.013861,3.4374,0.00066978,0.00066978,0,0,0
104.5,0.014221,3.4514,0.00049288,0.00049288,0,0,0
105,0.014756,3.4642,0.00067977,0.00067977,0,0,0
105.5,0.014972,3.4772,0.00068377,0.00068377,0,0,0
106,0.015267,3.4912,0.00061281,0.00061281,0,0,0
106.5,0.015784,3.5044,0.0007747,0.0007747,0,0,0
107,0.015627,3.5183,0.00083065,0.00083065,0,0,0
107.5,0.015632,3.5312,0.00065379,0.00065379,0,0,0
108,0.015645,3.545,0.00094355,0.00094355,0,0,0
108.5,0.01547,3.5577,0.00082666,0.00082666,0,0,0
109,0.015351,3.5708,0.0008906,0.0008906,0,0,0
109.5,0.01519,3.5852,0.0010445,0.0010445,0,0,0
110,0.014861,3.6005,0.00062381,0.00062381,0,0,0
110.5,0.014637,3.6157,0.00084964,0.00084964,0,0,0
111,0.014311,3.6295,0.00080867,0.00080867,0,0,0
111.5,0.014084,3.6425,0.00082366,0.00082366,0,0,0
112,0.014278,3.6544,0.00069576,0.00069576,0,0,0
112.5,0.014196,3.6674,0.00069176,0.00069176,0,0,0
113,0.014206,3.6806,0.00051487,0.00051487,0,0,0
113.5,0.014445,3.6937,0.00054985,0.00054985,0,0,0
114,0.014361,3.7071,0.00057983,0.00057983,0,0,0
114.5,0.014469,3.7207,0.00048988,0.00048988,0,0,0
115,0.014719,3.7339,0.00047489,0.00047489,0,0,0
115.5,0.015332,3.7462,0.0006258,0.0006258,0,0,0
116,0.015646,3.759,0.00053885,0.00053885,0,0,0
116.5,0.015754,3.773,0.00067877,0.00067877,0,0,0
117,0.016546,3.7873,0.00073473,0.00073473,0,0,0
117.5,0.017116,3.8029,0.0007767,0.0007767,0,0,0
118,0.017404,3.8171,0.00093856,0.00093856,0,0,0
118.5,0.017557,3.83,0.0007797,0.0007797,0,0,0
119,0.017489,3.8417,0.0008936,0.0008936,0,0,0
119.5,0.017585,3.8552,0.00097652,0.00097652,0,0,0
120,0.017389,3.8682,0.00093656,0.00093656,0,0,0
120.5,0.017007,3.8812,0.0010624,0.0010624,0,0,0
121,0.017213,3.8945,0.00073673,0.00073673,0,0,0
121.5,0.016248,3.9076,0.00091858,0.00091858,0,0,0
122,0.016212,3.921,0.00093756,0.00093756,0,0,0
122.5,0.016026,3.9342,0.00088861,0.00088861,0,0,0
123,0.015764,3.9473,0.00087362,0.00087362,0,0,0
123.5,0.015842,3.9607,0.00087362,0.00087362,0,0,0
124,0.015806,3.9748,0.00061081,0.00061081,0,0,0
124.5,0.015582,3.9887,0.00076071,0.00076071,0,0,0
125,0.015546,4.0017,0.00061181,0.00061181,0,0,0
125.5,0.015585,4.015,0.00053686,0.00053686,0,0,0
126,0.015738,4.0287,0.00038593,0.00038593,0,0,0
126.5,0.015927,4.0418,0.00057384,0.00057384,0,0,0
127,0.016118,4.0542,0.00061181,0.00061181,0,0,0
127.5,0.016609,4.0671,0.00045989,0.00045989,0,0,0
128,0.016987,4.0796,0.00057284,0.00057284,0,0,0
128.5,0.017252,4.0931,0.00049788,0.00049788,0,0,0
129,0.017743,4.1063,0.00061181,0.00061181,0,0,0
129.5,0.01831,4.1196,0.00049888,0.00049888,0,0,0
130,0.018726,4.1323,0.00034594,0.00034594,0,0,0
130.5,0.01869,4.1457,0.00068477,0.00068477,0,0,0
131,0.018466,4.1595,0.00079768,0.00079768,0,0,0
131.5,0.018543,4.1739,0.00064679,0.00064679,0,0,0
132,0.018433,4.186,0.00083465,0.00083465,0,0,0
132.5,0.018398,4.1972,0.00098452,0.00098452,0,0,0
133,0.01825,4.2099,0.00075871,0.00075871,0,0,0
133.5,0.017877,4.2236,0.00090959,0.00090959,0,0,0
134,0.017579,4.2364,0.00090959,0.00090959,0,0,0
134.5,0.017469,4.2491,0.00094755,0.00094755,0,0,0
135,0.017509,4.2628,0.00087162,0.00087162,0,0,0
135.5,0.017212,4.2762,0.00083365,0.00083365,0,0,0
136,0.017102,4.2884,0.00087162,0.00087162,0,0,0
136.5,0.016991,4.301,0.00060782,0.00060782,0,0,0
137,0.017107,4.3143,0.00060782,0.00060782,0,0,0
137.5,0.017298,4.3278,0.00075871,0.00075871,0,0,0
138,0.0173,4.3405,0.00057084,0.00057084,0,0,0
138.5,0.017453,4.3548,0.00068377,0.00068377,0,0,0
139,0.018133,4.3691,0.00060881,0.00060881,0,0,0
139.5,0.018249,4.3823,0.00057084,0.00057084,0,0,0
140,0.018515,4.3942,0.00053286,0.00053286,0,0,0
140.5,0.019081,4.4068,0.00072174,0.00072174,0,0,0
141,0.019497,4.4184,0.00068377,0.00068377,0,0,0
141.5,0.019838,4.4301,0.00072174,0.00072174,0,0,0
142,0.019916,4.4439,0.00083465,0.00083465,0,0,0
142.5,0.020255,4.4588,0.00091059,0.00091059,0,0,0
143,0.020146,4.4716,0.0010604,0.0010604,0,0,0
143.5,0.02026,4.4835,0.00094755,0.00094755,0,0,0
144,0.020337,4.4968,0.0010604,0.0010604,0,0,0
144.5,0.020151,4.5104,0.0010614,0.0010614,0,0,0
145,0.019664,4.5236,0.0010994,0.0010994,0,0,0
145.5,0.019817,4.5363,0.0010994,0.0010994,0,0,0
146,0.019478,4.5492,0.0011004,0.0011004,0,0,0
146.5,0.019255,4.562,0.0010624,0.0010624,0,0,0
147,0.019106,4.5746,0.0010624,0.0010624,0,0,0
147.5,0.018809,4.5869,0.00087562,0.00087562,0,0,0
148,0.018771,4.599,0.00091358,0.00091358,0,0,0
148.5,0.018661,4.6125,0.00091358,0.00091358,0,0,0
149,0.018663,4.6256,0.00080068,0.00080068,0,0,0
149.5,0.018665,4.639,0.00087662,0.00087662,0,0,0
150,0.018931,4.6516,0.00068976,0.00068976,0,0,0
150.5,0.01901,4.6647,0.00087761,0.00087761,0,0,0
151,0.0195,4.6776,0.00057783,0.00057783,0,0,0
151.5,0.019503,4.6908,0.00069076,0.00069076,0,0,0
152,0.020144,4.704,0.00061581,0.00061581,0,0,0
152.5,0.02026,4.7171,0.00057883,0.00057883,0,0,0
153,0.020602,4.7307,0.00050487,0.00050487,0,0,0
153.5,0.021168,4.7439,0.00061781,0.00061781,0,0,0
154,0.021398,4.7557,0.00050587,0.00050587,0,0,0
154.5,0.021551,4.7669,0.00054185,0.00054185,0,0,0
155,0.02163,4.7792,0.00054285,0.00054285,0,0,0
155.5,0.02152,4.7925,0.00061781,0.00061781,0,0,0
156,0.021749,4.8052,0.00061881,0.00061881,0,0,0
156.5,0.021604,4.8173,0.00088061,0.00088061,0,0,0
157,0.021682,4.8307,0.00073173,0.00073173,0,0,0
157.5,0.021536,4.8453,0.00057983,0.00057983,0,0,0
158,0.020973,4.8597,0.00069376,0.00069376,0,0,0
158.5,0.020789,4.8716,0.00084264,0.00084264,0,0,0
159,0.02083,4.8829,0.00091758,0.00091758,0,0,0
159.5,0.020381,4.8942,0.0010684,0.0010684,0,0,0
160,0.020234,4.9068,0.00076771,0.00076771,0,0,0
160.5,0.019973,4.9203,0.0010295,0.0010295,0,0,0
161,0.020127,4.9347,0.00091758,0.00091758,0,0,0
161.5,0.020243,4.9474,0.00061581,0.00061581,0,0,0
162,0.020434,4.9594,0.00069076,0.00069076,0,0,0
162.5,0.020661,4.9722,0.00061481,0.00061481,0,0,0
163,0.021003,4.9857,0.00065379,0.00065379,0,0,0
163.5,0.021119,4.998,0.00050287,0.00050287,0,0,0
164,0.021572,5.0093,0.00046389,0.00046389,0,0,0
164.5,0.022026,5.0216,0.00068876,0.00068876,0,0,0
165,0.022595,5.0342,0.00061281,0.00061281,0,0,0
165.5,0.022823,5.0466,0.00072674,0.00072674,0,0,0
166,0.02305,5.0589,0.00083965,0.00083965,0,0,0
166.5,0.022979,5.0726,0.00068876,0.00068876,0,0,0
167,0.023244,5.0851,0.00095155,0.00095155,0,0,0
167.5,0.023096,5.096,0.00091358,0.00091358,0,0,0
168,0.022911,5.1067,0.0011394,0.0011394,0,0,0
168.5,0.023063,5.1196,0.0010265,0.0010265,0,0,0
169,0.022879,5.1334,0.0010255,0.0010255,0,0,0
169.5,0.022506,5.1447,0.0010265,0.0010265,0,0,0
170,0.022471,5.1563,0.0011394,0.0011394,0,0,0
170.5,0.02221,5.1695,0.0012522,0.0012522,0,0,0
171,0.021686,5.1834,0.0010644,0.0010644,0,0,0
171.5,0.021915,5.1953,0.0012522,0.0012522,0,0,0
172,0.021618,5.2078,0.0010644,0.0010644,0,0,0
172.5,0.02147,5.2212,0.0012153,0.0012153,0,0,0
173,0.021774,5.2342,0.0012902,0.0012902,0,0,0
173.5,0.021777,5.2463,0.0011783,0.0011783,0,0,0
174,0.021895,5.2587,0.00099051,0.00099051,0,0,0
174.5,0.021933,5.2714,0.0010644,0.0010644,0,0,0
175,0.022276,5.2847,0.00095255,0.00095255,0,0,0
175.5,0.022996,5.2988,0.00072674,0.00072674,0,0,0
176,0.023488,5.3127,0.00095355,0.00095355,0,0,0
176.5,0.023192,5.3258,0.00087861,0.00087861,0,0,0
177,0.02376,5.3376,0.00072873,0.00072873,0,0,0
177.5,0.024253,5.3487,0.00076571,0.00076571,0,0,0
178,0.024669,5.3612,0.00087961,0.00087961,0,0,0
178.5,0.02479,5.3749,0.00095454,0.00095454,0,0,0
179,0.024755,5.3881,0.00091758,0.00091758,0,0,0
179.5,0.024609,5.4007,0.00099351,0.00099351,0,0,0
180,0.024951,5.4142,0.00095654,0.00095654,0,0,0
180.5,0.024656,5.4268,0.0010694,0.0010694,0,0,0
181,0.024208,5.4389,0.00091958,0.00091958,0,0,0
181.5,0.023835,5.4504,0.0011463,0.0011463,0,0,0
182,0.023687,5.4622,0.0012582,0.0012582,0,0,0
182.5,0.02358,5.4751,0.0013331,0.0013331,0,0,0
183,0.023359,5.4877,0.0013351,0.0013351,0,0,0
183.5,0.023399,5.5006,0.0010335,0.0010335,0,0,0
184,0.023137,5.5123,0.0011104,0.0011104,0,0,0
184.5,0.02329,5.5255,0.0011104,0.0011104,0,0,0
185,0.023445,5.5389,0.0012612,0.0012612,0,0,0
185.5,0.023223,5.5522,0.0009985,0.0009985,0,0,0
186,0.023751,5.5644,0.0010754,0.0010754,0,0,0
186.5,0.023869,5.576,0.00096254,0.00096254,0,0,0
187,0.023761,5.5881,0.0010385,0.0010385,0,0,0
187.5,0.024214,5.5996,0.00085064,0.00085064,0,0,0
188,0.025007,5.6126,0.0008896,0.0008896,0,0,0
188.5,0.025386,5.6273,0.0008896,0.0008896,0,0,0
189,0.025728,5.6421,0.0008896,0.0008896,0,0,0
189.5,0.025919,5.6532,0.00081567,0.00081567,0,0,0
190,0.025884,5.6631,0.00070175,0.00070175,0,0,0
190.5,0.026263,5.6756,0.0006268,0.0006268,0,0,0
191,0.026192,5.6882,0.00081467,0.00081467,0,0,0
191.5,0.026345,5.7002,0.0007777,0.0007777,0,0,0
192,0.026235,5.7127,0.0008906,0.0008906,0,0,0
192.5,0.026127,5.7267,0.00073973,0.00073973,0,0,0
193,0.025978,5.7396,0.00081467,0.00081467,0,0,0
193.5,0.025793,5.7529,0.00092657,0.00092657,0,0,0
194,0.025609,5.7651,0.0010025,0.0010025,0,0,0
194.5,0.025576,5.7768,0.0011134,0.0011134,0,0,0
195,0.025127,5.7891,0.0011144,0.0011144,0,0,0
195.5,0.025207,5.8016,0.0012642,0.0012642,0,0,0
196,0.024983,5.8135,0.0012642,0.0012642,0,0,0
196.5,0.024875,5.8258,0.0012642,0.0012642,0,0,0
197,0.024993,5.8393,0.0013741,0.0013741,0,0,0
197.5,0.025108,5.8512,0.0012612,0.0012612,0,0,0
198,0.025151,5.8638,0.0010365,0.0010365,0,0,0
198.5,0.02557,5.8749,0.0011104,0.0011104,0,0,0
199,0.02595,5.887,0.0010345,0.0010345,0,0,0
199.5,0.026142,5.8993,0.0010714,0.0010714,0,0,0
200,0.02656,5.911,0.00095854,0.00095854,0,0,0
200.5,0.027018,5.923,0.00095854,0.00095854,0,0,0
201,0.027134,5.9355,0.00084664,0.00084664,0,0,0
201.5,0.027552,5.9493,0.0010335,0.0010335,0,0,0
202,0.027595,5.9624,0.00088261,0.00088261,0,0,0
202.5,0.027825,5.9757,0.0011453,0.0011453,0,0,0
203,0.027793,5.9873,0.0010704,0.0010704,0,0,0
203.5,0.027871,5.9982,0.0009955,0.0009955,0,0,0
204,0.028139,6.0096,0.0012592,0.0012592,0,0,0
204.5,0.028032,6.0206,0.0012592,0.0012592,0,0,0
205,0.027996,6.0332,0.0011833,0.0011833,0,0,0
205.5,0.027512,6.0458,0.001447,0.001447,0,0,0
206,0.02793,6.0581,0.0012582,0.0012582,0,0,0
206.5,0.027557,6.0698,0.0013341,0.0013341,0,0,0
207,0.027488,6.0838,0.001409,0.001409,0,0,0
207.5,0.027039,6.0976,0.0016347,0.0016347,0,0,0
208,0.027006,6.1087,0.0015598,0.0015598,0,0,0
208.5,0.026745,6.1184,0.0015218,0.0015218,0,0,0
209,0.026821,6.1292,0.0018233,0.0018233,0,0,0
209.5,0.026827,6.1419,0.0017485,0.0017485,0,0,0
210,0.027094,6.1551,0.0016736,0.0016736,0,0,0
210.5,0.027249,6.1677,0.0015977,0.0015977,0,0,0
211,0.027665,6.18,0.0015618,0.0015618,0,0,0
211.5,0.027931,6.1927,0.0013731,0.0013731,0,0,0
212,0.028236,6.2043,0.0012992,0.0012992,0,0,0
212.5,0.028652,6.2165,0.0011873,0.0011873,0,0,0
213,0.028656,6.2295,0.0011873,0.0011873,0,0,0
213.5,0.029,6.2425,0.0014499,0.0014499,0,0,0
214,0.029227,6.2543,0.0011873,0.0011873,0,0,0
214.5,0.029307,6.2657,0.0012252,0.0012252,0,0,0
215,0.029158,6.277,0.0010754,0.0010754,0,0,0
215.5,0.029238,6.2884,0.0011893,0.0011893,0,0,0
216,0.029241,6.3008,0.0011913,0.0011913,0,0,0
216.5,0.029321,6.3127,0.0013041,0.0013041,0,0,0
217,0.029173,6.3247,0.0013421,0.0013421,0,0,0
217.5,0.029215,6.3358,0.0011533,0.0011533,0,0,0
218,0.029181,6.3472,0.0013041,0.0013041,0,0,0
218.5,0.029148,6.3591,0.0015698,0.0015698,0,0,0
219,0.028888,6.3703,0.0015328,0.0015328,0,0,0
219.5,0.029082,6.3811,0.0014569,0.0014569,0,0,0
220,0.028973,6.3928,0.0015328,0.0015328,0,0,0
220.5,0.028751,6.4067,0.0015708,0.0015708,0,0,0
221,0.02857,6.4206,0.0014599,0.0014599,0,0,0
221.5,0.029025,6.4325,0.0014989,0.0014989,0,0,0
222,0.028729,6.4442,0.0016496,0.0016496,0,0,0
222.5,0.029036,6.4564,0.0015758,0.0015758,0,0,0
