Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],Diameter[mm]
39.5,0.003486,1.5581,0.00021598,0.00021598,0,0,0
40,0.003557,1.5746,0.00024697,0.00024697,0,0,0
40.5,0.003733,1.5912,0.00034494,0.00034494,0,0,0
41,0.003902,1.6066,0.00019298,0.00019298,0,0,0
41.5,0.004007,1.6229,0.00038193,0.00038193,0,0,0
42,0.004207,1.6392,0.00030395,0.00030395,0,0,0
42.5,0.003987,1.6556,0.00047988,0.00047988,0,0,0
43,0.004653,1.6725,0.00052686,0.00052686,0,0,0
43.5,0.004674,1.69,0.00036193,0.00036193,0,0,0
44,0.004289,1.7045,0.00038193,0.00038193,0,0,0
44.5,0.004576,1.7184,0.00039892,0.00039892,0,0,0
45,0.004455,1.7354,0.00020598,0.00020598,0,0,0
45.5,0.0043,1.7525,0.00024997,0.00024997,0,0,0
46,0.004469,1.7681,-0.00010801,-0.00010801,0,0,0
46.5,0.004104,1.7828,-5.10E-05,-5.10E-05,0,0,0
47,0.004169,1.7995,0.00025697,0.00025697,0,0,0
47.5,0.004247,1.8158,0.00023697,0.00023697,0,0,0
48,0.00422,1.8307,-3.00E-06,-3.00E-06,0,0,0
48.5,0.004281,1.8454,-0.00010501,-0.00010501,0,0,0
49,0.004342,1.8608,0.00013899,0.00013899,0,0,0
49.5,0.004644,1.8773,0.00013499,0.00013499,0,0,0
50,0.004786,1.892,0.00012499,0.00012499,0,0,0
50.5,0.004681,1.907,0.00032095,0.00032095,0,0,0
51,0.004922,1.9217,0.00053786,0.00053786,0,0,0
51.5,0.005074,1.9384,0.00027696,0.00027696,0,0,0
52,0.005348,1.9549,0.00042891,0.00042891,0,0,0
52.5,0.005379,1.972,0.00051087,0.00051087,0,0,0
53,0.005545,1.9886,0.00059182,0.00059182,0,0,0
53.5,0.006012,2.0027,0.00037493,0.00037493,0,0,0
54,0.00584,2.0171,0.00076071,0.00076071,0,0,0
54.5,0.006043,2.0317,0.00075072,0.00075072,0,0,0
55,0.006017,2.0483,0.00032795,0.00032795,0,0,0
55.5,0.005426,2.0635,0.00056484,0.00056484,0,0,0
56,0.005375,2.0794,0.00022298,0.00022298,0,0,0
56.5,0.005582,2.094,0.00022997,0.00022997,0,0,0
57,0.005001,2.1096,0.00032795,0.00032795,0,0,0
57.5,0.005495,2.1247,0.00026696,0.00026696,0,0,0
58,0.00536,2.1387,0.00038892,0.00038892,0,0,0
58.5,0.005422,2.1525,0.00022298,0.00022298,0,0,0
59,0.005838,2.1678,0.00038193,0.00038193,0,0,0
59.5,0.005247,2.1847,0.00034894,0.00034894,0,0,0
60,0.005457,2.2003,0.00050387,0.00050387,0,0,0
60.5,0.005643,2.2157,0.00031795,0.00031795,0,0,0
61,0.005664,2.2299,0.00041291,0.00041291,0,0,0
61.5,0.005874,2.2447,0.00056784,0.00056784,0,0,0
62,0.005989,2.2594,0.00054085,0.00054085,0,0,0
62.5,0.006331,2.2751,0.00053086,0.00053086,0,0,0
63,0.006538,2.2911,0.00049088,0.00049088,0,0,0
63.5,0.006502,2.3067,0.00083865,0.00083865,0,0,0
64,0.006809,2.3214,0.0004399,0.0004399,0,0,0
64.5,0.007168,2.3365,0.00079768,0.00079768,0,0,0
65,0.007348,2.353,0.00033194,0.00033194,0,0,0
65.5,0.007284,2.369,0.00097053,0.00097053,0,0,0
66,0.006635,2.3837,0.00025097,0.00025097,0,0,0
66.5,0.007018,2.3966,0.00037593,0.00037593,0,0,0
67,0.006552,2.4094,0.00036193,0.00036193,0,0,0
67.5,0.00634,2.4244,0.00046989,0.00046989,0,0,0
68,0.006587,2.4399,3.80E-05,3.80E-05,0,0,0
68.5,0.006571,2.4558,0.00025097,0.00025097,0,0,0
69,0.006625,2.4706,0.00035194,0.00035194,0,0,0
69.5,0.006555,2.4858,0.00030495,0.00030495,0,0,0
70,0.006833,2.4998,0.00035594,0.00035594,0,0,0
70.5,0.006766,2.5141,0.00035894,0.00035894,0,0,0
71,0.006476,2.5295,0.00047389,0.00047389,0,0,0
71.5,0.006875,2.5454,0.00024097,0.00024097,0,0,0
72,0.007044,2.5603,0.00047389,0.00047389,0,0,0
72.5,0.007302,2.5736,0.00066378,0.00066378,0,0,0
73,0.007718,2.5875,0.00058183,0.00058183,0,0,0
73.5,0.007939,2.6018,0.00072074,0.00072074,0,0,0
74,0.008186,2.6179,0.00079169,0.00079169,0,0,0
74.5,0.008792,2.6323,0.00084864,0.00084864,0,0,0
75,0.00886,2.6453,0.0011124,0.0011124,0,0,0
75.5,0.008512,2.6597,0.0007747,0.0007747,0,0,0
76,0.008874,2.6748,0.00065678,0.00065678,0,0,0
76.5,0.008402,2.6894,0.00079868,0.00079868,0,0,0
77,0.008156,2.7034,0.00050187,0.00050187,0,0,0
77.5,0.008265,2.7201,0.00033894,0.00033894,0,0,0
78,0.008262,2.7349,0.00051187,0.00051187,0,0,0
78.5,0.007901,2.7493,0.00060282,0.00060282,0,0,0
79,0.007969,2.7633,0.00059682,0.00059682,0,0,0
79.5,0.007905,2.7787,0.00040692,0.00040692,0,0,0
80,0.007967,2.793,0.00059582,0.00059582,0,0,0
80.5,0.008178,2.8062,0.00051187,0.00051187,0,0,0
81,0.008233,2.8204,0.00023197,0.00023197,0,0,0
81.5,0.00806,2.8343,0.00036293,0.00036293,0,0,0
82,0.008139,2.8483,0.00059282,0.00059282,0,0,0
82.5,0.008722,2.8613,0.00053586,0.00053586,0,0,0
83,0.008999,2.8771,0.00073473,0.00073473,0,0,0
83.5,0.009003,2.8926,0.00085963,0.00085963,0,0,0
84,0.009646,2.9074,0.00094755,0.00094755,0,0,0
84.5,0.009701,2.9212,0.0010355,0.0010355,0,0,0
85,0.010236,2.9343,0.0008976,0.0008976,0,0,0
85.5,0.009733,2.9488,0.00090059,0.00090059,0,0,0
86,0.009846,2.9642,0.0011403,0.0011403,0,0,0
86.5,0.010147,2.9793,0.00069176,0.00069176,0,0,0
87,0.009682,2.9914,0.00093756,0.00093756,0,0,0
87.5,0.009666,3.0064,0.00068776,0.00068776,0,0,0
88,0.009602,3.0214,0.00075871,0.00075871,0,0,0
88.5,0.009843,3.0347,0.00083365,0.00083365,0,0,0
89,0.009073,3.0469,0.00059382,0.00059382,0,0,0
89.5,0.009396,3.061,0.00081667,0.00081667,0,0,0
90,0.009214,3.0755,0.00065079,0.00065079,0,0,0
90.5,0.009195,3.09,0.00042091,0.00042091,0,0,0
91,0.009237,3.1039,0.00029996,0.00029996,0,0,0
91.5,0.009275,3.1177,0.00074872,0.00074872,0,0,0
92,0.009459,3.1322,0.00069476,0.00069476,0,0,0
92.5,0.009645,3.1469,0.00052886,0.00052886,0,0,0
93,0.00972,3.1605,0.00059382,0.00059382,0,0,0
93.5,0.01005,3.1753,0.00096553,0.00096553,0,0,0
94,0.01047,3.1895,0.00075871,0.00075871,0,0,0
94.5,0.010481,3.2027,0.00084065,0.00084065,0,0,0
95,0.01081,3.2148,0.00095854,0.00095854,0,0,0
95.5,0.011351,3.2291,0.0010095,0.0010095,0,0,0
96,0.011471,3.2422,0.0011114,0.0011114,0,0,0
96.5,0.011195,3.257,0.00087761,0.00087761,0,0,0
97,0.011375,3.2728,0.00094555,0.00094555,0,0,0
97.5,0.01144,3.2886,0.0010804,0.0010804,0,0,0
98,0.01131,3.3007,0.00088061,0.00088061,0,0,0
98.5,0.011027,3.3138,0.00096154,0.00096154,0,0,0
99,0.011119,3.3291,0.00096453,0.00096453,0,0,0
99.5,0.010626,3.3434,0.00084364,0.00084364,0,0,0
100,0.01081,3.3567,0.00079568,0.00079568,0,0,0
100.5,0.010659,3.3708,0.00076271,0.00076271,0,0,0
101,0.010579,3.3855,0.00046789,0.00046789,0,0,0
101.5,0.010783,3.4006,0.00087362,0.00087362,0,0,0
102,0.010906,3.4145,0.00048588,0.00048588,0,0,0
102.5,0.010863,3.4279,0.00074272,0.00074272,0,0,0
103,0.010766,3.4415,0.00040092,0.00040092,0,0,0
103.5,0.011156,3.4569,0.0006368,0.0006368,0,0,0
104,0.011515,3.4704,0.0006308,0.0006308,0,0,0
104.5,0.01158,3.4852,0.00056284,0.00056284,0,0,0
105,0.01197,3.5002,0.00059382,0.00059382,0,0,0
105.5,0.012424,3.515,0.00087462,0.00087462,0,0,0
106,0.012506,3.5276,0.00090459,0.00090459,0,0,0
106.5,0.012761,3.5398,0.0010874,0.0010874,0,0,0
107,0.013043,3.5525,0.00093157,0.00093157,0,0,0
107.5,0.013169,3.5673,0.0011783,0.0011783,0,0,0
108,0.01301,3.5825,0.0011543,0.0011543,0,0,0
108.5,0.012832,3.595,0.0011034,0.0011034,0,0,0
109,0.012796,3.6079,0.0012492,0.0012492,0,0,0
109.5,0.012615,3.6218,0.0011473,0.0011473,0,0,0
110,0.01264,3.6371,0.0011513,0.0011513,0,0,0
110.5,0.012336,3.6515,0.0010494,0.0010494,0,0,0
111,0.012337,3.6659,0.00098152,0.00098152,0,0,0
111.5,0.012136,3.6776,0.00084664,0.00084664,0,0,0
112,0.012137,3.6887,0.00091458,0.00091458,0,0,0
112.5,0.012003,3.7024,0.00091458,0.00091458,0,0,0
113,0.012139,3.7178,0.00064379,0.00064379,0,0,0
113.5,0.012377,3.7329,0.0007797,0.0007797,0,0,0
114,0.012344,3.7463,0.00067777,0.00067777,0,0,0
114.5,0.012616,3.7592,0.0007797,0.0007797,0,0,0
115,0.012955,3.7713,0.00061081,0.00061081,0,0,0
115.5,0.013092,3.7857,0.00047589,0.00047589,0,0,0
116,0.013396,3.8005,0.00071175,0.00071175,0,0,0
116.5,0.013601,3.8145,0.0010165,0.0010165,0,0,0
117,0.01394,3.8272,0.0010504,0.0010504,0,0,0
117.5,0.013974,3.8429,0.0010494,0.0010494,0,0,0
118,0.014246,3.8575,0.0010834,0.0010834,0,0,0
118.5,0.014383,3.8698,0.0012522,0.0012522,0,0,0
119,0.014214,3.8815,0.0010834,0.0010834,0,0,0
119.5,0.014419,3.8947,0.0011513,0.0011513,0,0,0
120,0.01442,3.9087,0.0012522,0.0012522,0,0,0
120.5,0.014083,3.9237,0.0013541,0.0013541,0,0,0
121,0.013916,3.9373,0.0013201,0.0013201,0,0,0
121.5,0.013646,3.9489,0.0011174,0.0011174,0,0,0
122,0.013614,3.9611,0.001388,0.001388,0,0,0
122.5,0.013548,3.9756,0.0012522,0.0012522,0,0,0
123,0.013583,3.9895,0.0011174,0.0011174,0,0,0
123.5,0.013517,4.003,0.00084764,0.00084764,0,0,0
124,0.013586,4.0163,0.0011174,0.0011174,0,0,0
124.5,0.013148,4.0304,0.0011863,0.0011863,0,0,0
125,0.013387,4.0442,0.00084764,0.00084764,0,0,0
125.5,0.01376,4.0591,0.00091558,0.00091558,0,0,0
126,0.013931,4.0726,0.00088161,0.00088161,0,0,0
126.5,0.014337,4.084,0.00088261,0.00088261,0,0,0
127,0.014711,4.0951,0.0011513,0.0011513,0,0,0
127.5,0.014948,4.109,0.00088161,0.00088161,0,0,0
128,0.015153,4.1239,0.0010844,0.0010844,0,0,0
128.5,0.015493,4.1375,0.00094955,0.00094955,0,0,0
129,0.015528,4.1495,0.0011184,0.0011184,0,0,0
129.5,0.015902,4.1621,0.0011184,0.0011184,0,0,0
130,0.015766,4.1754,0.0013551,0.0013551,0,0,0
130.5,0.015837,4.1895,0.0013551,0.0013551,0,0,0
131,0.015839,4.2028,0.0014569,0.0014569,0,0,0
131.5,0.015468,4.2159,0.0015907,0.0015907,0,0,0
132,0.015436,4.2285,0.0015588,0.0015588,0,0,0
132.5,0.015268,4.2424,0.0012872,0.0012872,0,0,0
133,0.015236,4.2563,0.0015917,0.0015917,0,0,0
133.5,0.015068,4.2706,0.001423,0.001423,0,0,0
134,0.014867,4.2839,0.0012203,0.0012203,0,0,0
134.5,0.014734,4.2965,0.0010524,0.0010524,0,0,0
135,0.01487,4.3086,0.00091658,0.00091658,0,0,0
135.5,0.014669,4.3203,0.00091758,0.00091758,0,0,0
136,0.01511,4.3326,0.00098452,0.00098452,0,0,0
136.5,0.015347,4.347,0.0010175,0.0010175,0,0,0
137,0.015586,4.3619,0.00095055,0.00095055,0,0,0
137.5,0.015553,4.3757,0.00088361,0.00088361,0,0,0
138,0.015927,4.3887,0.0010185,0.0010185,0,0,0
138.5,0.01657,4.4028,0.0011873,0.0011873,0,0,0
139,0.016233,4.416,0.0010864,0.0010864,0,0,0
139.5,0.016877,4.4275,0.0011543,0.0011543,0,0,0
140,0.017013,4.4384,0.0011883,0.0011883,0,0,0
140.5,0.017083,4.4522,0.0011204,0.0011204,0,0,0
141,0.017016,4.4666,0.0012213,0.0012213,0,0,0
141.5,0.017186,4.4816,0.001391,0.001391,0,0,0
142,0.017357,4.4954,0.0014579,0.0014579,0,0,0
142.5,0.017392,4.51,0.0015258,0.0015258,0,0,0
143,0.017123,4.5233,0.0017964,0.0017964,0,0,0
143.5,0.016685,4.5352,0.0015937,0.0015937,0,0,0
144,0.016755,4.5465,0.001425,0.001425,0,0,0
144.5,0.016823,4.5596,0.0017634,0.0017634,0,0,0
145,0.016554,4.5742,0.0015258,0.0015258,0,0,0
145.5,0.016354,4.5873,0.0013241,0.0013241,0,0,0
146,0.016253,4.5995,0.0011553,0.0011553,0,0,0
146.5,0.016492,4.6116,0.0011543,0.0011543,0,0,0
147,0.01663,4.6253,0.0010205,0.0010205,0,0,0
147.5,0.016698,4.6391,0.0011553,0.0011553,0,0,0
148,0.0168,4.6519,0.0010544,0.0010544,0,0,0
148.5,0.017173,4.6656,0.0012223,0.0012223,0,0,0
149,0.017343,4.6795,0.0011214,0.0011214,0,0,0
149.5,0.017684,4.693,0.0012233,0.0012233,0,0,0
150,0.017954,4.7064,0.0011893,0.0011893,0,0,0
150.5,0.018295,4.7209,0.0012233,0.0012233,0,0,0
151,0.018499,4.7355,0.0012902,0.0012902,0,0,0
151.5,0.018873,4.7483,0.0015608,0.0015608,0,0,0
152,0.018976,4.76,0.001392,0.001392,0,0,0
152.5,0.018909,4.7714,0.0016626,0.0016626,0,0,0
153,0.019114,4.7838,0.0016966,0.0016966,0,0,0
153.5,0.01881,4.7969,0.0016626,0.0016626,0,0,0
154,0.018643,4.8108,0.0016626,0.0016626,0,0,0
154.5,0.018814,4.8239,0.0016966,0.0016966,0,0,0
155,0.018748,4.8368,0.0016966,0.0016966,0,0,0
155.5,0.018445,4.8515,0.0016966,0.0016966,0,0,0
156,0.018209,4.8667,0.0017644,0.0017644,0,0,0
156.5,0.018347,4.8791,0.0015278,0.0015278,0,0,0
157,0.01818,4.8906,0.001426,0.001426,0,0,0
157.5,0.018316,4.9029,0.0015618,0.0015618,0,0,0
158,0.018419,4.9159,0.0016636,0.0016636,0,0,0
158.5,0.018286,4.9287,0.0014599,0.0014599,0,0,0
159,0.018591,4.942,0.001427,0.001427,0,0,0
159.5,0.018829,4.9561,0.0013261,0.0013261,0,0,0
160,0.018831,4.9693,0.0015278,0.0015278,0,0,0
160.5,0.019002,4.9823,0.0015278,0.0015278,0,0,0
161,0.019476,4.9944,0.0012922,0.0012922,0,0,0
161.5,0.019714,5.0067,0.001427,0.001427,0,0,0
162,0.020088,5.0194,0.0016976,0.0016976,0,0,0
162.5,0.01965,5.0333,0.0014949,0.0014949,0,0,0
163,0.020396,5.0467,0.0015957,0.0015957,0,0,0
163.5,0.020498,5.0599,0.0014619,0.0014619,0,0,0
164,0.020602,5.0732,0.0016636,0.0016636,0,0,0
164.5,0.020673,5.0864,0.0015618,0.0015618,0,0,0
165,0.020673,5.1003,0.0018663,0.0018663,0,0,0
165.5,0.020642,5.1143,0.0016626,0.0016626,0,0,0
166,0.020508,5.1264,0.0018323,0.0018323,0,0,0
166.5,0.020105,5.1383,0.0019341,0.0019341,0,0,0
167,0.02014,5.1512,0.0018323,0.0018323,0,0,0
167.5,0.019938,5.1651,0.0018663,0.0018663,0,0,0
168,0.019976,5.1781,0.0018992,0.0018992,0,0,0
168.5,0.019976,5.191,0.0018313,0.0018313,0,0,0
169,0.019472,5.2045,0.0018653,0.0018653,0,0,0
169.5,0.019678,5.2197,0.0018653,0.0018653,0,0,0
170,0.019915,5.233,0.0014599,0.0014599,0,0,0
170.5,0.019919,5.2447,0.0017305,0.0017305,0,0,0
171,0.020054,5.2569,0.001394,0.001394,0,0,0
171.5,0.020461,5.2719,0.0014609,0.0014609,0,0,0
172,0.0207,5.2867,0.0014939,0.0014939,0,0,0
172.5,0.020904,5.2999,0.0014609,0.0014609,0,0,0
173,0.021246,5.3119,0.001427,0.001427,0,0,0
173.5,0.02128,5.3256,0.0017654,0.0017654,0,0,0
174,0.021418,5.3398,0.0013251,0.0013251,0,0,0
174.5,0.021859,5.3525,0.0015618,0.0015618,0,0,0
175,0.022131,5.3647,0.0016976,0.0016976,0,0,0
175.5,0.0221,5.3779,0.0016966,0.0016966,0,0,0
176,0.021965,5.3904,0.0016976,0.0016976,0,0,0
176.5,0.022001,5.4038,0.0019002,0.0019002,0,0,0
177,0.021969,5.4178,0.0019671,0.0019671,0,0,0
177.5,0.022141,5.4321,0.0020679,0.0020679,0,0,0
178,0.021905,5.445,0.0018653,0.0018653,0,0,0
178.5,0.021333,5.4584,0.0020679,0.0020679,0,0,0
179,0.021909,5.4717,0.0021357,0.0021357,0,0,0
179.5,0.02137,5.4854,0.0018653,0.0018653,0,0,0
180,0.021236,5.4992,0.0017315,0.0017315,0,0,0
180.5,0.021475,5.5142,0.0020339,0.0020339,0,0,0
181,0.021274,5.5276,0.0019331,0.0019331,0,0,0
181.5,0.021344,5.541,0.0017974,0.0017974,0,0,0
182,0.021582,5.5558,0.0018323,0.0018323,0,0,0
182.5,0.021752,5.5701,0.0016966,0.0016966,0,0,0
183,0.021686,5.5824,0.0016287,0.0016287,0,0,0
183.5,0.02216,5.5945,0.0016966,0.0016966,0,0,0
184,0.022535,5.6083,0.0016626,0.0016626,0,0,0
184.5,0.022773,5.6211,0.0015278,0.0015278,0,0,0
185,0.02291,5.6343,0.0015608,0.0015608,0,0,0
185.5,0.023352,5.6479,0.0016976,0.0016976,0,0,0
186,0.023454,5.661,0.0017305,0.0017305,0,0,0
186.5,0.023456,5.6742,0.0020349,0.0020349,0,0,0
187,0.023491,5.6879,0.0017315,0.0017315,0,0,0
187.5,0.023594,5.702,0.0019331,0.0019331,0,0,0
188,0.02363,5.7142,0.0019331,0.0019331,0,0,0
188.5,0.023699,5.7269,0.0020679,0.0020679,0,0,0
189,0.023667,5.7397,0.0020689,0.0020689,0,0,0
189.5,0.023331,5.7533,0.0022714,0.0022714,0,0,0
190,0.023265,5.7698,0.0022704,0.0022704,0,0,0
190.5,0.023673,5.7858,0.0023722,0.0023722,0,0,0
191,0.023234,5.7993,0.0027093,0.0027093,0,0,0
191.5,0.023271,5.8118,0.0026754,0.0026754,0,0,0
192,0.023373,5.8266,0.0025398,0.0025398,0,0,0
192.5,0.023138,5.8391,0.0021686,0.0021686,0,0,0
193,0.023343,5.8494,0.0022036,0.0022036,0,0,0
193.5,0.02348,5.8612,0.0022365,0.0022365,0,0,0
194,0.023651,5.876,0.0022714,0.0022714,0,0,0
194.5,0.023753,5.8903,0.0022036,0.0022036,0,0,0
195,0.023991,5.9023,0.0019002,0.0019002,0,0,0
195.5,0.02423,5.9145,0.0020679,0.0020679,0,0,0
196,0.024603,5.9285,0.0019002,0.0019002,0,0,0
196.5,0.024944,5.9437,0.0019671,0.0019671,0,0,0
197,0.025181,5.9576,0.0018663,0.0018663,0,0,0
197.5,0.025184,5.971,0.002002,0.002002,0,0,0
198,0.025423,5.986,0.0019002,0.0019002,0,0,0
198.5,0.025491,6.0002,0.002001,0.002001,0,0,0
199,0.025561,6.0124,0.0020359,0.0020359,0,0,0
199.5,0.025698,6.0236,0.0022375,0.0022375,0,0,0
200,0.025497,6.0386,0.0024061,0.0024061,0,0,0
200.5,0.025601,6.0526,0.0022724,0.0022724,0,0,0
201,0.025501,6.0652,0.0022714,0.0022714,0,0,0
201.5,0.025503,6.0774,0.002441,0.002441,0,0,0
202,0.025269,6.0916,0.0026764,0.0026764,0,0,0
202.5,0.025304,6.1054,0.0030135,0.0030135,0,0,0
203,0.025137,6.1193,0.0027781,0.0027781,0,0,0
203.5,0.025105,6.1316,0.0027103,0.0027103,0,0,0
204,0.025041,6.1437,0.0027442,0.0027442,0,0,0
204.5,0.025177,6.1575,0.0024749,0.0024749,0,0,0
205,0.025146,6.1731,0.002811,0.002811,0,0,0
205.5,0.025285,6.1872,0.0026106,0.0026106,0,0,0
206,0.025656,6.2017,0.0025757,0.0025757,0,0,0
206.5,0.025863,6.216,0.0023742,0.0023742,0,0,0
207,0.026135,6.2292,0.0021716,0.0021716,0,0,0
207.5,0.026373,6.241,0.0020359,0.0020359,0,0,0
208,0.026478,6.2536,0.0021387,0.0021387,0,0,0
208.5,0.026478,6.2663,0.0020379,0.0020379,0,0,0
209,0.026887,6.28,0.0021058,0.0021058,0,0,0
209.5,0.02726,6.2938,0.0023762,0.0023762,0,0,0
210,0.027228,6.3086,0.0024759,0.0024759,0,0,0
210.5,0.0273,6.3226,0.0023762,0.0023762,0,0,0
211,0.027165,6.336,0.0025438,0.0025438,0,0,0
211.5,0.027204,6.3485,0.0023772,0.0023772,0,0,0
212,0.027374,6.3624,0.0024769,0.0024769,0,0,0
212.5,0.027275,6.3765,0.0023413,0.0023413,0,0,0
213,0.027514,6.3908,0.0028489,0.0028489,0,0,0
213.5,0.027311,6.4062,0.002815,0.002815,0,0,0
214,0.027213,6.4198,0.002816,0.002816,0,0,0
214.5,0.027384,6.4326,0.0028818,0.0028818,0,0,0
215,0.027216,6.4461,0.0030174,0.0030174,0,0,0
215.5,0.026983,6.4613,0.0029167,0.0029167,0,0,0
216,0.027221,6.4745,0.002815,0.002815,0,0,0
216.5,0.027155,6.4879,0.0026804,0.0026804,0,0,0
217,0.027665,6.5019,0.002815,0.002815,0,0,0
217.5,0.027969,6.5154,0.0024121,0.0024121,0,0,0
218,0.027803,6.529,0.0026794,0.0026794,0,0,0
218.5,0.028277,6.5441,0.0023782,0.0023782,0,0,0
219,0.028381,6.5588,0.0023782,0.0023782,0,0,0
219.5,0.028417,6.5713,0.002446,0.002446,0,0,0
220,0.028722,6.584,0.0022445,0.0022445,0,0,0
220.5,0.028927,6.5985,0.0023113,0.0023113,0,0,0
221,0.02903,6.6118,0.0023782,0.0023782,0,0,0
221.5,0.029033,6.6233,0.0023792,0.0023792,0,0,0
222,0.02917,6.6357,0.0024799,0.0024799,0,0,0
