Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],Diameter[mm]
51.5,0.008099,1.962,0.00051986,0.00051986,0,0,0
52,0.008223,1.9778,0.00059083,0.00059083,0,0,0
52.5,0.008231,1.9936,0.00074872,0.00074872,0,0,0
53,0.007867,2.0088,0.00050487,0.00050487,0,0,0
53.5,0.007394,2.0236,0.00047789,0.00047789,0,0,0
54,0.007383,2.0389,0.00053885,0.00053885,0,0,0
54.5,0.007809,2.0545,0.00054985,0.00054985,0,0,0
55,0.007873,2.0686,0.0006368,0.0006368,0,0,0
55.5,0.007851,2.0841,0.0004489,0.0004489,0,0,0
56,0.007829,2.0997,0.00051287,0.00051287,0,0,0
56.5,0.00763,2.1158,0.00028696,0.00028696,0,0,0
57,0.007785,2.1299,0.00022997,0.00022997,0,0,0
57.5,0.00818,2.1437,0.00047889,0.00047889,0,0,0
58,0.008331,2.1585,0.00033594,0.00033594,0,0,0
58.5,0.008551,2.1745,0.00033194,0.00033194,0,0,0
59,0.00918,2.1905,0.00051587,0.00051587,0,0,0
59.5,0.00906,2.2042,0.00047089,0.00047089,0,0,0
60,0.009407,2.2181,0.0004559,0.0004559,0,0,0
60.5,0.009377,2.2323,0.00070075,0.00070075,0,0,0
61,0.00957,2.2483,0.00073173,0.00073173,0,0,0
61.5,0.009623,2.263,0.00081367,0.00081367,0,0,0
62,0.009639,2.2764,0.00083665,0.00083665,0,0,0
62.5,0.009978,2.2904,0.0010165,0.0010165,0,0,0
63,0.009095,2.3069,0.00086263,0.00086263,0,0,0
63.5,0.009212,2.3227,0.00091558,0.00091558,0,0,0
64,0.008852,2.337,0.00074572,0.00074572,0,0,0
64.5,0.008913,2.3514,0.00076471,0.00076471,0,0,0
65,0.00868,2.3655,0.00065578,0.00065578,0,0,0
65.5,0.008688,2.3803,0.00086263,0.00086263,0,0,0
66,0.008724,2.3973,0.00067077,0.00067077,0,0,0
66.5,0.008622,2.4136,0.00080268,0.00080268,0,0,0
67,0.008309,2.4273,0.00057284,0.00057284,0,0,0
67.5,0.00873,2.4402,0.00051287,0.00051287,0,0,0
68,0.008927,2.4555,0.00058783,0.00058783,0,0,0
68.5,0.009082,2.4707,0.00053586,0.00053586,0,0,0
69,0.009613,2.4864,0.00064479,0.00064479,0,0,0
69.5,0.009969,2.5002,0.00059582,0.00059582,0,0,0
70,0.010037,2.5145,0.00054985,0.00054985,0,0,0
70.5,0.01055,2.5271,0.00068576,0.00068576,0,0,0
71,0.010804,2.5418,0.00076071,0.00076071,0,0,0
71.5,0.011088,2.5569,0.00082866,0.00082866,0,0,0
72,0.01104,2.572,0.00086263,0.00086263,0,0,0
72.5,0.011105,2.5858,0.00091558,0.00091558,0,0,0
73,0.011164,2.599,0.00097552,0.00097552,0,0,0
73.5,0.010875,2.6136,0.00097153,0.00097153,0,0,0
74,0.010854,2.6276,0.0011334,0.0011334,0,0,0
74.5,0.010306,2.6413,0.00091558,0.00091558,0,0,0
75,0.010559,2.6536,0.00084764,0.00084764,0,0,0
75.5,0.010248,2.667,0.00085463,0.00085463,0,0,0
76,0.010103,2.6809,0.00086662,0.00086662,0,0,0
76.5,0.009941,2.6962,0.00075372,0.00075372,0,0,0
77,0.010135,2.7105,0.00082166,0.00082166,0,0,0
77.5,0.010192,2.7241,0.00072774,0.00072774,0,0,0
78,0.009975,2.7374,0.00072774,0.00072774,0,0,0
78.5,0.010156,2.7519,0.0006298,0.0006298,0,0,0
79,0.010259,2.7678,0.00072774,0.00072774,0,0,0
79.5,0.010625,2.7834,0.00061881,0.00061881,0,0,0
80,0.01069,2.7961,0.0006258,0.0006258,0,0,0
80.5,0.011225,2.8093,0.00065978,0.00065978,0,0,0
81,0.011331,2.8236,0.00066378,0.00066378,0,0,0
81.5,0.011657,2.8381,0.00061881,0.00061881,0,0,0
82,0.011945,2.8525,0.00070575,0.00070575,0,0,0
82.5,0.011577,2.8663,0.00061181,0.00061181,0,0,0
83,0.011476,2.8793,0.00059282,0.00059282,0,0,0
83.5,0.011662,2.8923,0.00068676,0.00068676,0,0,0
84,0.011595,2.9058,0.00081067,0.00081067,0,0,0
84.5,0.012578,2.9187,0.0010445,0.0010445,0,0,0
85,0.012508,2.9324,0.00098452,0.00098452,0,0,0
85.5,0.01231,2.9461,0.0009955,0.0009955,0,0,0
86,0.012295,2.9609,0.00084864,0.00084864,0,0,0
86.5,0.012323,2.9753,0.0010405,0.0010405,0,0,0
87,0.011817,2.9897,0.0010824,0.0010824,0,0,0
87.5,0.011517,3.0029,0.00086463,0.00086463,0,0,0
88,0.011628,3.017,0.00070675,0.00070675,0,0,0
88.5,0.01167,3.0303,0.00083865,0.00083865,0,0,0
89,0.011356,3.0437,0.00071474,0.00071474,0,0,0
89.5,0.011666,3.0569,0.00070375,0.00070375,0,0,0
90,0.011717,3.0708,0.00065778,0.00065778,0,0,0
90.5,0.011825,3.0856,0.00069976,0.00069976,0,0,0
91,0.012933,3.0998,0.00060582,0.00060582,0,0,0
91.5,0.012502,3.1128,0.0007707,0.0007707,0,0,0
92,0.012688,3.1254,0.00060582,0.00060582,0,0,0
92.5,0.013014,3.1391,0.00067777,0.00067777,0,0,0
93,0.013553,3.1526,0.0006368,0.0006368,0,0,0
93.5,0.013676,3.1653,0.00072674,0.00072674,0,0,0
94,0.014129,3.1795,0.00073073,0.00073073,0,0,0
94.5,0.014466,3.1941,0.00092957,0.00092957,0,0,0
95,0.014253,3.2083,0.00083165,0.00083165,0,0,0
95.5,0.014507,3.2208,0.0010914,0.0010914,0,0,0
96,0.014415,3.2339,0.0010684,0.0010684,0,0,0
96.5,0.014122,3.2467,0.00092957,0.00092957,0,0,0
97,0.013954,3.2603,0.0010684,0.0010684,0,0,0
97.5,0.01393,3.273,0.0011553,0.0011553,0,0,0
98,0.013397,3.2861,0.0012083,0.0012083,0,0,0
98.5,0.013373,3.2998,0.0011773,0.0011773,0,0,0
99,0.013393,3.3144,0.0010504,0.0010504,0,0,0
99.5,0.013413,3.3287,0.0012672,0.0012672,0,0,0
100,0.013355,3.3421,0.0012223,0.0012223,0,0,0
100.5,0.013055,3.3555,0.00097852,0.00097852,0,0,0
101,0.013026,3.3698,0.00098252,0.00098252,0,0,0
101.5,0.013419,3.385,0.0010984,0.0010984,0,0,0
102,0.013423,3.4001,0.00093356,0.00093356,0,0,0
102.5,0.013666,3.4131,0.00094755,0.00094755,0,0,0
103,0.014288,3.4269,0.00083465,0.00083465,0,0,0
103.5,0.014459,3.4407,0.00087662,0.00087662,0,0,0
104,0.01498,3.4562,0.00095155,0.00095155,0,0,0
104.5,0.01502,3.4691,0.00086163,0.00086163,0,0,0
105,0.015447,3.4817,0.0008996,0.0008996,0,0,0
105.5,0.015945,3.4952,0.00096254,0.00096254,0,0,0
106,0.016233,3.5111,0.0010604,0.0010604,0,0,0
106.5,0.015655,3.5254,0.00096354,0.00096354,0,0,0
107,0.016229,3.5371,0.0010385,0.0010385,0,0,0
107.5,0.015648,3.5508,0.0011403,0.0011403,0,0,0
108,0.015868,3.5657,0.0013241,0.0013241,0,0,0
108.5,0.015491,3.5806,0.0013471,0.0013471,0,0,0
109,0.01509,3.5928,0.0012942,0.0012942,0,0,0
109.5,0.014984,3.6063,0.0012342,0.0012342,0,0,0
110,0.014659,3.6199,0.0011663,0.0011663,0,0,0
110.5,0.014692,3.6346,0.0013551,0.0013551,0,0,0
111,0.01468,3.649,0.0011443,0.0011443,0,0,0
111.5,0.01467,3.6622,0.0011823,0.0011823,0,0,0
112,0.014587,3.6746,0.0011713,0.0011713,0,0,0
112.5,0.014687,3.6882,0.0011443,0.0011443,0,0,0
113,0.014935,3.7032,0.0010475,0.0010475,0,0,0
113.5,0.014795,3.7158,0.00086363,0.00086363,0,0,0
114,0.015313,3.7285,0.00088561,0.00088561,0,0,0
114.5,0.015796,3.7422,0.00093157,0.00093157,0,0,0
115,0.016145,3.7563,0.00084864,0.00084864,0,0,0
115.5,0.016543,3.7695,0.00095754,0.00095754,0,0,0
116,0.016493,3.7836,0.00078469,0.00078469,0,0,0
116.5,0.016473,3.7976,0.00079269,0.00079269,0,0,0
117,0.017061,3.8119,0.00090559,0.00090559,0,0,0
117.5,0.017114,3.8259,0.00085663,0.00085663,0,0,0
118,0.017675,3.8381,0.00097053,0.00097053,0,0,0
118.5,0.016553,3.8501,0.0008906,0.0008906,0,0,0
119,0.016675,3.8637,0.00090659,0.00090659,0,0,0
119.5,0.016761,3.8786,0.00093356,0.00093356,0,0,0
120,0.016915,3.8916,0.0012003,0.0012003,0,0,0
120.5,0.015795,3.9051,0.00099451,0.00099451,0,0,0
121,0.016061,3.9189,0.00099051,0.00099051,0,0,0
121.5,0.015987,3.9324,0.0011863,0.0011863,0,0,0
122,0.015802,3.9455,0.0012882,0.0012882,0,0,0
122.5,0.01569,3.9579,0.0010624,0.0010624,0,0,0
123,0.015429,3.9713,0.0012133,0.0012133,0,0,0
123.5,0.014792,3.986,0.0011763,0.0011763,0,0,0
124,0.014946,4.002,0.0011004,0.0011004,0,0,0
124.5,0.015323,4.0158,0.0011014,0.0011014,0,0,0
125,0.015401,4.0278,0.0011014,0.0011014,0,0,0
125.5,0.016119,4.0404,0.00087562,0.00087562,0,0,0
126,0.016948,4.054,0.0010255,0.0010255,0,0,0
126.5,0.017064,4.0675,0.0010255,0.0010255,0,0,0
127,0.017368,4.0803,0.00098751,0.00098751,0,0,0
127.5,0.017559,4.0939,0.00091258,0.00091258,0,0,0
128,0.018051,4.108,0.00094955,0.00094955,0,0,0
128.5,0.018655,4.1223,0.0010255,0.0010255,0,0,0
129,0.018359,4.1367,0.00094955,0.00094955,0,0,0
129.5,0.018625,4.1494,0.0011374,0.0011374,0,0,0
130,0.01874,4.1625,0.0011753,0.0011753,0,0,0
130.5,0.018067,4.1758,0.0010994,0.0010994,0,0,0
131,0.017807,4.1894,0.0010994,0.0010994,0,0,0
131.5,0.017736,4.2009,0.0012882,0.0012882,0,0,0
132,0.01834,4.2139,0.001438,0.001438,0,0,0
132.5,0.017781,4.2273,0.0012882,0.0012882,0,0,0
133,0.017632,4.2417,0.0013621,0.0013621,0,0,0
133.5,0.017185,4.2549,0.0016247,0.0016247,0,0,0
134,0.017264,4.2679,0.0015877,0.0015877,0,0,0
134.5,0.01738,4.2805,0.0015508,0.0015508,0,0,0
135,0.017309,4.2933,0.0014749,0.0014749,0,0,0
135.5,0.017311,4.3076,0.0015498,0.0015498,0,0,0
136,0.01769,4.3218,0.0012123,0.0012123,0,0,0
136.5,0.018068,4.3376,0.0013631,0.0013631,0,0,0
137,0.01841,4.3519,0.0012123,0.0012123,0,0,0
137.5,0.018789,4.365,0.001438,0.001438,0,0,0
138,0.018905,4.377,0.0012502,0.0012502,0,0,0
138.5,0.019435,4.3904,0.00098651,0.00098651,0,0,0
139,0.019776,4.4037,0.0012123,0.0012123,0,0,0
139.5,0.019891,4.4163,0.0010624,0.0010624,0,0,0
140,0.020121,4.4287,0.0012882,0.0012882,0,0,0
140.5,0.020498,4.442,0.0011374,0.0011374,0,0,0
141,0.020653,4.4577,0.0012133,0.0012133,0,0,0
141.5,0.020692,4.4723,0.0011753,0.0011753,0,0,0
142,0.020469,4.4861,0.0012882,0.0012882,0,0,0
142.5,0.020396,4.5,0.0012882,0.0012882,0,0,0
143,0.020098,4.5135,0.001401,0.001401,0,0,0
143.5,0.019874,4.5261,0.0013261,0.0013261,0,0,0
144,0.019913,4.5393,0.001439,0.001439,0,0,0
144.5,0.020069,4.5539,0.0015149,0.0015149,0,0,0
145,0.019733,4.5662,0.0015897,0.0015897,0,0,0
145.5,0.019283,4.5782,0.0014769,0.0014769,0,0,0
146,0.01906,4.5909,0.0018154,0.0018154,0,0,0
146.5,0.018988,4.6064,0.0015528,0.0015528,0,0,0
147,0.018841,4.6204,0.0015917,0.0015917,0,0,0
147.5,0.018881,4.6328,0.0015168,0.0015168,0,0,0
148,0.018886,4.645,0.0014789,0.0014789,0,0,0
148.5,0.018739,4.6582,0.001442,0.001442,0,0,0
149,0.019306,4.6722,0.0012173,0.0012173,0,0,0
149.5,0.020024,4.6891,0.0013291,0.0013291,0,0,0
150,0.021194,4.7041,0.0012922,0.0012922,0,0,0
150.5,0.02101,4.7146,0.0012552,0.0012552,0,0,0
151,0.020938,4.7243,0.0011803,0.0011803,0,0,0
151.5,0.021319,4.7375,0.0012572,0.0012572,0,0,0
152,0.021887,4.7505,0.0012562,0.0012562,0,0,0
152.5,0.02238,4.764,0.0013681,0.0013681,0,0,0
153,0.022272,4.7785,0.0012572,0.0012572,0,0,0
153.5,0.022276,4.793,0.0013701,0.0013701,0,0,0
154,0.021903,4.8041,0.0012942,0.0012942,0,0,0
154.5,0.021042,4.8155,0.0013711,0.0013711,0,0,0
155,0.020858,4.8298,0.001409,0.001409,0,0,0
155.5,0.021272,4.8475,0.0015218,0.0015218,0,0,0
156,0.020297,4.8614,0.0015218,0.0015218,0,0,0
156.5,0.02079,4.872,0.0016347,0.0016347,0,0,0
157,0.021507,4.8836,0.0017465,0.0017465,0,0,0
157.5,0.021174,4.8971,0.0019341,0.0019341,0,0,0
158,0.020949,4.9102,0.00201,0.00201,0,0,0
158.5,0.020427,4.9225,0.0018223,0.0018223,0,0,0
159,0.020356,4.9355,0.0018982,0.0018982,0,0,0
159.5,0.02032,4.9486,0.0016706,0.0016706,0,0,0
160,0.020321,4.9633,0.0016337,0.0016337,0,0,0
160.5,0.020479,4.9771,0.0017465,0.0017465,0,0,0
161,0.021271,4.9885,0.0016337,0.0016337,0,0,0
161.5,0.021576,5.0001,0.0015198,0.0015198,0,0,0
162,0.022104,5.0131,0.001445,0.001445,0,0,0
162.5,0.022594,5.026,0.0015208,0.0015208,0,0,0
163,0.022859,5.0384,0.0013311,0.0013311,0,0,0
163.5,0.023276,5.0523,0.001407,0.001407,0,0,0
164,0.023279,5.0655,0.0013691,0.0013691,0,0,0
164.5,0.023658,5.0785,0.001407,0.001407,0,0,0
165,0.023624,5.0911,0.001445,0.001445,0,0,0
165.5,0.023777,5.104,0.0015188,0.0015188,0,0,0
166,0.023629,5.1167,0.001406,0.001406,0,0,0
166.5,0.02352,5.1296,0.0016317,0.0016317,0,0,0
167,0.023185,5.143,0.0016317,0.0016317,0,0,0
167.5,0.02315,5.1555,0.0017814,0.0017814,0,0,0
168,0.022477,5.1688,0.0018563,0.0018563,0,0,0
168.5,0.022406,5.1815,0.0018942,0.0018942,0,0,0
169,0.022334,5.1941,0.0018942,0.0018942,0,0,0
169.5,0.022339,5.2066,0.0019701,0.0019701,0,0,0
170,0.022418,5.2218,0.0019701,0.0019701,0,0,0
170.5,0.022498,5.2354,0.0021577,0.0021577,0,0,0
171,0.022691,5.247,0.0017824,0.0017824,0,0,0
171.5,0.023445,5.2591,0.0018563,0.0018563,0,0,0
172,0.023227,5.274,0.0017824,0.0017824,0,0,0
172.5,0.023532,5.2883,0.0017445,0.0017445,0,0,0
173,0.023837,5.3019,0.0017445,0.0017445,0,0,0
173.5,0.024595,5.3145,0.0017075,0.0017075,0,0,0
174,0.024712,5.3273,0.0015957,0.0015957,0,0,0
174.5,0.025018,5.3404,0.0015198,0.0015198,0,0,0
175,0.025249,5.3542,0.0015208,0.0015208,0,0,0
175.5,0.02529,5.3674,0.0012952,0.0012952,0,0,0
176,0.025482,5.38,0.001447,0.001447,0,0,0
176.5,0.025225,5.3926,0.0014849,0.0014849,0,0,0
177,0.025151,5.4046,0.0014839,0.0014839,0,0,0
177.5,0.025231,5.4165,0.001447,0.001447,0,0,0
178,0.025197,5.4299,0.0015228,0.0015228,0,0,0
178.5,0.024488,5.4443,0.0015618,0.0015618,0,0,0
179,0.024716,5.4584,0.0015228,0.0015228,0,0,0
179.5,0.024756,5.4711,0.0017115,0.0017115,0,0,0
180,0.024498,5.4837,0.0015997,0.0015997,0,0,0
180.5,0.02435,5.4966,0.0018633,0.0018633,0,0,0
181,0.024203,5.5089,0.001976,0.001976,0,0,0
181.5,0.024132,5.5219,0.0018633,0.0018633,0,0,0
182,0.024022,5.5351,0.0020519,0.0020519,0,0,0
182.5,0.024027,5.5495,0.0020918,0.0020918,0,0,0
183,0.02471,5.5639,0.0021287,0.0021287,0,0,0
183.5,0.024863,5.5778,0.0020539,0.0020539,0,0,0
184,0.025318,5.5904,0.0018663,0.0018663,0,0,0
184.5,0.025321,5.6027,0.0017924,0.0017924,0,0,0
185,0.025777,5.617,0.0018683,0.0018683,0,0,0
185.5,0.026269,5.6295,0.0017185,0.0017185,0,0,0
186,0.026575,5.6421,0.0015688,0.0015688,0,0,0
186.5,0.026502,5.6547,0.0017185,0.0017185,0,0,0
187,0.026733,5.6686,0.0016077,0.0016077,0,0,0
187.5,0.026701,5.6818,0.0017585,0.0017585,0,0,0
188,0.026666,5.6948,0.0014949,0.0014949,0,0,0
188.5,0.02686,5.708,0.0015698,0.0015698,0,0,0
189,0.026562,5.7207,0.0017195,0.0017195,0,0,0
189.5,0.026494,5.7343,0.0016816,0.0016816,0,0,0
190,0.026046,5.7476,0.0016826,0.0016826,0,0,0
190.5,0.025714,5.7599,0.0016446,0.0016446,0,0,0
191,0.025531,5.7715,0.0017185,0.0017185,0,0,0
191.5,0.025122,5.7851,0.0016806,0.0016806,0,0,0
192,0.02509,5.7991,0.001981,0.001981,0,0,0
192.5,0.024718,5.8127,0.0018673,0.0018673,0,0,0
193,0.025364,5.8253,0.002019,0.002019,0,0,0
193.5,0.025522,5.8372,0.0022435,0.0022435,0,0,0
194,0.024999,5.8493,0.0022435,0.0022435,0,0,0
194.5,0.02523,5.863,0.0022814,0.0022814,0,0,0
195,0.025913,5.877,0.0023173,0.0023173,0,0,0
195.5,0.027008,5.8893,0.002468,0.002468,0,0,0
196,0.027237,5.9,0.0023193,0.0023193,0,0,0
196.5,0.02747,5.9114,0.0021667,0.0021667,0,0,0
197,0.027852,5.9241,0.0020908,0.0020908,0,0,0
197.5,0.028044,5.9385,0.0020539,0.0020539,0,0,0
198,0.028348,5.9525,0.001978,0.001978,0,0,0
198.5,0.028278,5.9668,0.0019401,0.0019401,0,0,0
199,0.028771,5.9785,0.001979,0.001979,0,0,0
199.5,0.028663,5.9909,0.0019042,0.0019042,0,0,0
200,0.028593,6.0039,0.0018273,0.0018273,0,0,0
200.5,0.028447,6.0183,0.001979,0.001979,0,0,0
201,0.02864,6.0303,0.002016,0.002016,0,0,0
201.5,0.028795,6.0409,0.0018643,0.0018643,0,0,0
202,0.028086,6.0532,0.0019401,0.0019401,0,0,0
202.5,0.027639,6.0676,0.001979,0.001979,0,0,0
203,0.027154,6.0829,0.001978,0.001978,0,0,0
203.5,0.027196,6.0969,0.0020908,0.0020908,0,0,0
204,0.027389,6.1092,0.0020529,0.0020529,0,0,0
204.5,0.026866,6.1215,0.0022415,0.0022415,0,0,0
205,0.027132,6.1347,0.0023911,0.0023911,0,0,0
205.5,0.027512,6.1476,0.0023911,0.0023911,0,0,0
206,0.027405,6.1579,0.00243,0.00243,0,0,0
206.5,0.027896,6.1691,0.0025418,0.0025418,0,0,0
207,0.028429,6.1811,0.0026176,0.0026176,0,0,0
207.5,0.028734,6.1947,0.0025428,0.0025428,0,0,0
208,0.029266,6.2086,0.0026186,0.0026186,0,0,0
208.5,0.029497,6.2236,0.0023931,0.0023931,0,0,0
209,0.029915,6.2368,0.0022445,0.0022445,0,0,0
209.5,0.029995,6.2494,0.0023203,0.0023203,0,0,0
210,0.030113,6.2625,0.0023572,0.0023572,0,0,0
210.5,0.030263,6.2753,0.0021327,0.0021327,0,0,0
211,0.030383,6.2874,0.002021,0.002021,0,0,0
211.5,0.029901,6.3006,0.0020948,0.0020948,0,0,0
212,0.030545,6.3142,0.0020579,0.0020579,0,0,0
212.5,0.030214,6.326,0.001986,0.001986,0,0,0
213,0.029917,6.3392,0.0017994,0.0017994,0,0,0
213.5,0.029848,6.3528,0.0019481,0.0019481,0,0,0
214,0.030382,6.3661,0.0020998,0.0020998,0,0,0
214.5,0.029973,6.3778,0.0020998,0.0020998,0,0,0
215,0.02942,6.3895,0.0020998,0.0020998,0,0,0
215.5,0.029126,6.4015,0.0021756,0.0021756,0,0,0
216,0.028985,6.4147,0.0022894,0.0022894,0,0,0
216.5,0.028719,6.4285,0.0023642,0.0023642,0,0,0
217,0.02929,6.4413,0.0022894,0.0022894,0,0,0
217.5,0.02926,6.4545,0.0025906,0.0025906,0,0,0
218,0.02942,6.4676,0.0027801,0.0027801,0,0,0
218.5,0.030552,6.48,0.0027452,0.0027452,0,0,0
219,0.030477,6.4922,0.00282,0.00282,0,0,0
219.5,0.030972,6.5044,0.0027831,0.0027831,0,0,0
220,0.031279,6.5176,0.0027083,0.0027083,0,0,0
220.5,0.031621,6.5302,0.0025946,0.0025946,0,0,0
221,0.031814,6.543,0.0025208,0.0025208,0,0,0
221.5,0.032007,6.5545,0.002447,0.002447,0,0,0
222,0.032088,6.5676,0.0025218,0.0025218,0,0,0
222.5,0.03209,6.5809,0.002448,0.002448,0,0,0
223,0.032284,6.5937,0.0022604,0.0022604,0,0,0
223.5,0.032399,6.6051,0.0022215,0.0022215,0,0,0
224,0.032181,6.6159,0.0022974,0.0022974,0,0,0
224.5,0.032144,6.6274,0.0021856,0.0021856,0,0,0
