Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
125;0.036988;0.0057378;0.0045952;0.4287;0;0;0;0;0;0;0;0;0;0;0;0;0
125.5;0.037343;0.0056809;0.0047122;0.42943;0;0;0;0;0;0;0;0;0;0;0;0;0
126;0.037803;0.0057873;0.0047386;0.4302;0;0;0;0;0;0;0;0;0;0;0;0;0
126.5;0.038214;0.0058844;0.0048373;0.43097;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0.038557;0.0060007;0.0048828;0.43169;0;0;0;0;0;0;0;0;0;0;0;0;0
127.5;0.038895;0.0060963;0.0048742;0.4324;0;0;0;0;0;0;0;0;0;0;0;0;0
128;0.039492;0.0061701;0.0049719;0.43313;0;0;0;0;0;0;0;0;0;0;0;0;0
128.5;0.039763;0.0062375;0.0048886;0.43389;0;0;0;0;0;0;0;0;0;0;0;0;0
129;0.040134;0.0062373;0.0050787;0.43456;0;0;0;0;0;0;0;0;0;0;0;0;0
129.5;0.040524;0.0063225;0.0050432;0.43528;0;0;0;0;0;0;0;0;0;0;0;0;0
130;0.040936;0.0063081;0.0051645;0.43594;0;0;0;0;0;0;0;0;0;0;0;0;0
130.5;0.041379;0.0063629;0.005211;0.4366;0;0;0;0;0;0;0;0;0;0;0;0;0
131;0.041749;0.0063642;0.0052747;0.43731;0;0;0;0;0;0;0;0;0;0;0;0;0
131.5;0.042116;0.0065379;0.0053584;0.43796;0;0;0;0;0;0;0;0;0;0;0;0;0
132;0.04255;0.0067197;0.0054917;0.43867;0;0;0;0;0;0;0;0;0;0;0;0;0
132.5;0.043038;0.0067815;0.0056776;0.43937;0;0;0;0;0;0;0;0;0;0;0;0;0
133;0.043363;0.0069611;0.0057593;0.44003;0;0;0;0;0;0;0;0;0;0;0;0;0
133.5;0.043683;0.007008;0.005752;0.44068;0;0;0;0;0;0;0;0;0;0;0;0;0
134;0.044064;0.0070361;0.0058195;0.44131;0;0;0;0;0;0;0;0;0;0;0;0;0
134.5;0.044563;0.0071522;0.005935;0.442;0;0;0;0;0;0;0;0;0;0;0;0;0
135;0.044906;0.0072173;0.0060724;0.44262;0;0;0;0;0;0;0;0;0;0;0;0;0
135.5;0.045349;0.0072208;0.0060268;0.44328;0;0;0;0;0;0;0;0;0;0;0;0;0
136;0.045624;0.007353;0.0061275;0.44395;0;0;0;0;0;0;0;0;0;0;0;0;0
136.5;0.046113;0.0074865;0.0062066;0.4446;0;0;0;0;0;0;0;0;0;0;0;0;0
137;0.046465;0.0076804;0.0063303;0.44515;0;0;0;0;0;0;0;0;0;0;0;0;0
137.5;0.046868;0.0075717;0.0064198;0.44584;0;0;0;0;0;0;0;0;0;0;0;0;0
138;0.047211;0.0076721;0.0064723;0.44643;0;0;0;0;0;0;0;0;0;0;0;0;0
138.5;0.047644;0.0077684;0.0065317;0.44702;0;0;0;0;0;0;0;0;0;0;0;0;0
139;0.047988;0.0077849;0.0066193;0.44765;0;0;0;0;0;0;0;0;0;0;0;0;0
139.5;0.048352;0.0078593;0.0067553;0.44829;0;0;0;0;0;0;0;0;0;0;0;0;0
140;0.048809;0.0080255;0.0069427;0.44882;0;0;0;0;0;0;0;0;0;0;0;0;0
140.5;0.049161;0.0080979;0.0068802;0.44951;0;0;0;0;0;0;0;0;0;0;0;0;0
141;0.049632;0.0081194;0.0070316;0.45008;0;0;0;0;0;0;0;0;0;0;0;0;0
141.5;0.049878;0.008201;0.0069852;0.45065;0;0;0;0;0;0;0;0;0;0;0;0;0
142;0.050449;0.0082972;0.0073615;0.45128;0;0;0;0;0;0;0;0;0;0;0;0;0
142.5;0.050725;0.0084047;0.0073578;0.45191;0;0;0;0;0;0;0;0;0;0;0;0;0
143;0.051182;0.0084727;0.0073128;0.45252;0;0;0;0;0;0;0;0;0;0;0;0;0
143.5;0.051882;0.0085204;0.0074821;0.45304;0;0;0;0;0;0;0;0;0;0;0;0;0
144;0.052155;0.0085864;0.0076467;0.45364;0;0;0;0;0;0;0;0;0;0;0;0;0
144.5;0.052584;0.0086929;0.0077767;0.45424;0;0;0;0;0;0;0;0;0;0;0;0;0
145;0.053082;0.0088139;0.0077344;0.45475;0;0;0;0;0;0;0;0;0;0;0;0;0
145.5;0.053382;0.0088718;0.0077584;0.45535;0;0;0;0;0;0;0;0;0;0;0;0;0
146;0.053883;0.0090121;0.0078456;0.45598;0;0;0;0;0;0;0;0;0;0;0;0;0
146.5;0.054215;0.0089799;0.0080992;0.45648;0;0;0;0;0;0;0;0;0;0;0;0;0
147;0.054711;0.0090026;0.0081981;0.45706;0;0;0;0;0;0;0;0;0;0;0;0;0
147.5;0.055088;0.0091009;0.0082344;0.45762;0;0;0;0;0;0;0;0;0;0;0;0;0
148;0.055456;0.0091553;0.0083196;0.45815;0;0;0;0;0;0;0;0;0;0;0;0;0
148.5;0.055895;0.0092345;0.0084308;0.45868;0;0;0;0;0;0;0;0;0;0;0;0;0
149;0.056238;0.0093639;0.0085094;0.45927;0;0;0;0;0;0;0;0;0;0;0;0;0
149.5;0.056637;0.0092684;0.0086565;0.45975;0;0;0;0;0;0;0;0;0;0;0;0;0
150;0.05715;0.0094231;0.0087702;0.46031;0;0;0;0;0;0;0;0;0;0;0;0;0
150.5;0.057673;0.0094343;0.0089923;0.46077;0;0;0;0;0;0;0;0;0;0;0;0;0
151;0.058173;0.0094767;0.0090421;0.46135;0;0;0;0;0;0;0;0;0;0;0;0;0
151.5;0.058646;0.0096306;0.0091398;0.46185;0;0;0;0;0;0;0;0;0;0;0;0;0
152;0.058991;0.0098604;0.0093416;0.46235;0;0;0;0;0;0;0;0;0;0;0;0;0
152.5;0.059223;0.0096518;0.0094442;0.46289;0;0;0;0;0;0;0;0;0;0;0;0;0
153;0.059789;0.0099802;0.0095319;0.46342;0;0;0;0;0;0;0;0;0;0;0;0;0
153.5;0.059596;0.0099036;0.0096344;0.46391;0;0;0;0;0;0;0;0;0;0;0;0;0
154;0.060345;0.010061;0.0097797;0.46445;0;0;0;0;0;0;0;0;0;0;0;0;0
154.5;0.0609;0.010106;0.0097462;0.46493;0;0;0;0;0;0;0;0;0;0;0;0;0
155;0.061457;0.010179;0.009843;0.46549;0;0;0;0;0;0;0;0;0;0;0;0;0
155.5;0.061889;0.010422;0.010094;0.46593;0;0;0;0;0;0;0;0;0;0;0;0;0
156;0.06216;0.01029;0.010122;0.46645;0;0;0;0;0;0;0;0;0;0;0;0;0
156.5;0.062926;0.010544;0.010355;0.46695;0;0;0;0;0;0;0;0;0;0;0;0;0
157;0.062964;0.010598;0.010456;0.46742;0;0;0;0;0;0;0;0;0;0;0;0;0
157.5;0.06329;0.010745;0.010606;0.46787;0;0;0;0;0;0;0;0;0;0;0;0;0
158;0.063585;0.010727;0.010558;0.46836;0;0;0;0;0;0;0;0;0;0;0;0;0
158.5;0.064186;0.010874;0.01067;0.46885;0;0;0;0;0;0;0;0;0;0;0;0;0
159;0.064755;0.010897;0.010714;0.46932;0;0;0;0;0;0;0;0;0;0;0;0;0
159.5;0.065186;0.010962;0.010818;0.46977;0;0;0;0;0;0;0;0;0;0;0;0;0
160;0.065252;0.01116;0.010897;0.47027;0;0;0;0;0;0;0;0;0;0;0;0;0
160.5;0.065788;0.011069;0.010882;0.47074;0;0;0;0;0;0;0;0;0;0;0;0;0
161;0.066349;0.011206;0.010978;0.47123;0;0;0;0;0;0;0;0;0;0;0;0;0
161.5;0.066784;0.011231;0.011161;0.47169;0;0;0;0;0;0;0;0;0;0;0;0;0
162;0.067089;0.011373;0.011171;0.47219;0;0;0;0;0;0;0;0;0;0;0;0;0
162.5;0.067363;0.011408;0.011162;0.47267;0;0;0;0;0;0;0;0;0;0;0;0;0
163;0.067814;0.011517;0.01123;0.47311;0;0;0;0;0;0;0;0;0;0;0;0;0
163.5;0.068346;0.011526;0.011293;0.47356;0;0;0;0;0;0;0;0;0;0;0;0;0
164;0.068575;0.011574;0.011303;0.47403;0;0;0;0;0;0;0;0;0;0;0;0;0
164.5;0.069094;0.011639;0.011387;0.4745;0;0;0;0;0;0;0;0;0;0;0;0;0
165;0.069397;0.011828;0.011601;0.47489;0;0;0;0;0;0;0;0;0;0;0;0;0
165.5;0.069971;0.011902;0.011598;0.47539;0;0;0;0;0;0;0;0;0;0;0;0;0
166;0.07034;0.011929;0.011557;0.47582;0;0;0;0;0;0;0;0;0;0;0;0;0
166.5;0.070767;0.012051;0.011694;0.47626;0;0;0;0;0;0;0;0;0;0;0;0;0
167;0.071276;0.012121;0.011746;0.47672;0;0;0;0;0;0;0;0;0;0;0;0;0
167.5;0.071558;0.012196;0.011934;0.47718;0;0;0;0;0;0;0;0;0;0;0;0;0
168;0.071938;0.012292;0.011926;0.47757;0;0;0;0;0;0;0;0;0;0;0;0;0
168.5;0.072388;0.01237;0.012006;0.47804;0;0;0;0;0;0;0;0;0;0;0;0;0
169;0.073041;0.012532;0.012073;0.47843;0;0;0;0;0;0;0;0;0;0;0;0;0
169.5;0.073266;0.012604;0.012146;0.47887;0;0;0;0;0;0;0;0;0;0;0;0;0
170;0.073728;0.012834;0.012204;0.4793;0;0;0;0;0;0;0;0;0;0;0;0;0
170.5;0.074163;0.012798;0.012259;0.4797;0;0;0;0;0;0;0;0;0;0;0;0;0
171;0.074697;0.012914;0.012375;0.48015;0;0;0;0;0;0;0;0;0;0;0;0;0
171.5;0.075012;0.012897;0.01251;0.48058;0;0;0;0;0;0;0;0;0;0;0;0;0
172;0.075475;0.013032;0.012643;0.48099;0;0;0;0;0;0;0;0;0;0;0;0;0
172.5;0.075862;0.013102;0.012724;0.48141;0;0;0;0;0;0;0;0;0;0;0;0;0
173;0.07621;0.013121;0.012753;0.48188;0;0;0;0;0;0;0;0;0;0;0;0;0
173.5;0.076646;0.013221;0.012781;0.48224;0;0;0;0;0;0;0;0;0;0;0;0;0
174;0.076914;0.013397;0.012921;0.48267;0;0;0;0;0;0;0;0;0;0;0;0;0
174.5;0.077339;0.013422;0.01295;0.48308;0;0;0;0;0;0;0;0;0;0;0;0;0
175;0.077837;0.013448;0.013125;0.48345;0;0;0;0;0;0;0;0;0;0;0;0;0
175.5;0.078165;0.013508;0.012976;0.48387;0;0;0;0;0;0;0;0;0;0;0;0;0
176;0.078646;0.013628;0.013194;0.48424;0;0;0;0;0;0;0;0;0;0;0;0;0
176.5;0.079043;0.013674;0.013275;0.4846;0;0;0;0;0;0;0;0;0;0;0;0;0
177;0.079518;0.013736;0.013393;0.48502;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5;0.07981;0.01382;0.013379;0.4854;0;0;0;0;0;0;0;0;0;0;0;0;0
178;0.080253;0.013861;0.013536;0.48583;0;0;0;0;0;0;0;0;0;0;0;0;0
178.5;0.080843;0.014085;0.013604;0.48622;0;0;0;0;0;0;0;0;0;0;0;0;0
179;0.081307;0.014137;0.01368;0.4866;0;0;0;0;0;0;0;0;0;0;0;0;0
179.5;0.081614;0.014266;0.013739;0.48702;0;0;0;0;0;0;0;0;0;0;0;0;0
180;0.082125;0.014306;0.013931;0.48743;0;0;0;0;0;0;0;0;0;0;0;0;0
180.5;0.082211;0.014362;0.013941;0.48781;0;0;0;0;0;0;0;0;0;0;0;0;0
181;0.082814;0.014507;0.013996;0.48823;0;0;0;0;0;0;0;0;0;0;0;0;0
181.5;0.082986;0.014576;0.014237;0.48862;0;0;0;0;0;0;0;0;0;0;0;0;0
182;0.083496;0.014665;0.014262;0.48894;0;0;0;0;0;0;0;0;0;0;0;0;0
182.5;0.084186;0.014729;0.014355;0.48936;0;0;0;0;0;0;0;0;0;0;0;0;0
183;0.08466;0.014833;0.014561;0.48973;0;0;0;0;0;0;0;0;0;0;0;0;0
183.5;0.084941;0.015064;0.014647;0.49008;0;0;0;0;0;0;0;0;0;0;0;0;0
184;0.085478;0.015058;0.014847;0.49046;0;0;0;0;0;0;0;0;0;0;0;0;0
184.5;0.085852;0.01526;0.0149;0.49085;0;0;0;0;0;0;0;0;0;0;0;0;0
185;0.086336;0.015312;0.014987;0.49118;0;0;0;0;0;0;0;0;0;0;0;0;0
185.5;0.086793;0.015229;0.014994;0.49159;0;0;0;0;0;0;0;0;0;0;0;0;0
186;0.087065;0.015216;0.015291;0.49195;0;0;0;0;0;0;0;0;0;0;0;0;0
186.5;0.087605;0.015465;0.015274;0.49233;0;0;0;0;0;0;0;0;0;0;0;0;0
187;0.08797;0.015465;0.015426;0.49266;0;0;0;0;0;0;0;0;0;0;0;0;0
187.5;0.088371;0.015599;0.015393;0.49304;0;0;0;0;0;0;0;0;0;0;0;0;0
188;0.088885;0.015651;0.015492;0.49344;0;0;0;0;0;0;0;0;0;0;0;0;0
188.5;0.089403;0.015715;0.015482;0.49375;0;0;0;0;0;0;0;0;0;0;0;0;0
189;0.089723;0.015915;0.015685;0.49414;0;0;0;0;0;0;0;0;0;0;0;0;0
189.5;0.090098;0.016043;0.015744;0.49447;0;0;0;0;0;0;0;0;0;0;0;0;0
190;0.090657;0.015926;0.0159;0.4948;0;0;0;0;0;0;0;0;0;0;0;0;0
190.5;0.09109;0.016065;0.0161;0.49518;0;0;0;0;0;0;0;0;0;0;0;0;0
191;0.091407;0.016176;0.016086;0.49555;0;0;0;0;0;0;0;0;0;0;0;0;0
191.5;0.09193;0.01622;0.016161;0.4959;0;0;0;0;0;0;0;0;0;0;0;0;0
192;0.092274;0.016467;0.016367;0.49623;0;0;0;0;0;0;0;0;0;0;0;0;0
192.5;0.092429;0.016453;0.016417;0.49659;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0.093158;0.016454;0.01661;0.49691;0;0;0;0;0;0;0;0;0;0;0;0;0
193.5;0.093578;0.016708;0.01669;0.49724;0;0;0;0;0;0;0;0;0;0;0;0;0
194;0.094146;0.016681;0.016829;0.4976;0;0;0;0;0;0;0;0;0;0;0;0;0
194.5;0.09434;0.016842;0.016811;0.49794;0;0;0;0;0;0;0;0;0;0;0;0;0
195;0.09501;0.016762;0.016948;0.49827;0;0;0;0;0;0;0;0;0;0;0;0;0
195.5;0.095481;0.016852;0.017006;0.4986;0;0;0;0;0;0;0;0;0;0;0;0;0
196;0.095727;0.016964;0.017102;0.49895;0;0;0;0;0;0;0;0;0;0;0;0;0
196.5;0.096118;0.01699;0.017161;0.49931;0;0;0;0;0;0;0;0;0;0;0;0;0
197;0.096564;0.017133;0.017373;0.49964;0;0;0;0;0;0;0;0;0;0;0;0;0
197.5;0.096881;0.017117;0.017346;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0
198;0.097327;0.017182;0.017436;0.5003;0;0;0;0;0;0;0;0;0;0;0;0;0
198.5;0.09769;0.017377;0.017538;0.50066;0;0;0;0;0;0;0;0;0;0;0;0;0
199;0.098073;0.017512;0.017629;0.50102;0;0;0;0;0;0;0;0;0;0;0;0;0
199.5;0.098756;0.017566;0.01755;0.50138;0;0;0;0;0;0;0;0;0;0;0;0;0
200;0.099019;0.017573;0.017803;0.50167;0;0;0;0;0;0;0;0;0;0;0;0;0
200.5;0.099516;0.017666;0.017836;0.502;0;0;0;0;0;0;0;0;0;0;0;0;0
201;0.099936;0.017816;0.018095;0.50235;0;0;0;0;0;0;0;0;0;0;0;0;0
201.5;0.10037;0.017917;0.017999;0.50265;0;0;0;0;0;0;0;0;0;0;0;0;0
202;0.10079;0.017911;0.018109;0.50298;0;0;0;0;0;0;0;0;0;0;0;0;0
202.5;0.10122;0.018103;0.018288;0.5033;0;0;0;0;0;0;0;0;0;0;0;0;0
203;0.10149;0.018199;0.01842;0.50359;0;0;0;0;0;0;0;0;0;0;0;0;0
203.5;0.10178;0.018339;0.018513;0.50388;0;0;0;0;0;0;0;0;0;0;0;0;0
204;0.10229;0.018309;0.018643;0.5042;0;0;0;0;0;0;0;0;0;0;0;0;0
204.5;0.10248;0.01854;0.018743;0.50449;0;0;0;0;0;0;0;0;0;0;0;0;0
205;0.10325;0.018722;0.018948;0.50482;0;0;0;0;0;0;0;0;0;0;0;0;0
205.5;0.10369;0.018841;0.019116;0.5051;0;0;0;0;0;0;0;0;0;0;0;0;0
206;0.1037;0.018813;0.019183;0.50543;0;0;0;0;0;0;0;0;0;0;0;0;0
206.5;0.1044;0.018805;0.019298;0.50578;0;0;0;0;0;0;0;0;0;0;0;0;0
207;0.105;0.01907;0.019357;0.50611;0;0;0;0;0;0;0;0;0;0;0;0;0
207.5;0.10498;0.018999;0.019602;0.50639;0;0;0;0;0;0;0;0;0;0;0;0;0
208;0.10568;0.019204;0.019695;0.50671;0;0;0;0;0;0;0;0;0;0;0;0;0
208.5;0.10608;0.01927;0.019869;0.50703;0;0;0;0;0;0;0;0;0;0;0;0;0
209;0.10622;0.019331;0.019951;0.5073;0;0;0;0;0;0;0;0;0;0;0;0;0
209.5;0.10691;0.019508;0.020111;0.50764;0;0;0;0;0;0;0;0;0;0;0;0;0
210;0.1072;0.019574;0.020139;0.50792;0;0;0;0;0;0;0;0;0;0;0;0;0
210.5;0.10785;0.019636;0.020274;0.50821;0;0;0;0;0;0;0;0;0;0;0;0;0
211;0.10829;0.019756;0.020272;0.50851;0;0;0;0;0;0;0;0;0;0;0;0;0
211.5;0.1086;0.019975;0.020484;0.50882;0;0;0;0;0;0;0;0;0;0;0;0;0
212;0.10907;0.019941;0.020625;0.50911;0;0;0;0;0;0;0;0;0;0;0;0;0
212.5;0.10955;0.020037;0.020564;0.50937;0;0;0;0;0;0;0;0;0;0;0;0;0
213;0.11006;0.020067;0.020899;0.50968;0;0;0;0;0;0;0;0;0;0;0;0;0
213.5;0.11042;0.020236;0.020987;0.50995;0;0;0;0;0;0;0;0;0;0;0;0;0
214;0.11072;0.020239;0.02111;0.51024;0;0;0;0;0;0;0;0;0;0;0;0;0
214.5;0.11119;0.020394;0.021216;0.51054;0;0;0;0;0;0;0;0;0;0;0;0;0
215;0.11162;0.020399;0.021335;0.51082;0;0;0;0;0;0;0;0;0;0;0;0;0
215.5;0.11203;0.020609;0.021441;0.51109;0;0;0;0;0;0;0;0;0;0;0;0;0
216;0.11273;0.020616;0.021559;0.51137;0;0;0;0;0;0;0;0;0;0;0;0;0
216.5;0.11287;0.020716;0.021643;0.51168;0;0;0;0;0;0;0;0;0;0;0;0;0
217;0.1135;0.020895;0.021792;0.51197;0;0;0;0;0;0;0;0;0;0;0;0;0
217.5;0.11396;0.020912;0.021961;0.51228;0;0;0;0;0;0;0;0;0;0;0;0;0
218;0.11429;0.021158;0.021999;0.51255;0;0;0;0;0;0;0;0;0;0;0;0;0
218.5;0.11466;0.021154;0.022107;0.51281;0;0;0;0;0;0;0;0;0;0;0;0;0
219;0.11513;0.021428;0.022287;0.51311;0;0;0;0;0;0;0;0;0;0;0;0;0
219.5;0.11539;0.021426;0.022503;0.51338;0;0;0;0;0;0;0;0;0;0;0;0;0
220;0.11575;0.021556;0.022501;0.51366;0;0;0;0;0;0;0;0;0;0;0;0;0
220.5;0.11647;0.021592;0.022718;0.51395;0;0;0;0;0;0;0;0;0;0;0;0;0
221;0.11666;0.021772;0.022819;0.51419;0;0;0;0;0;0;0;0;0;0;0;0;0
221.5;0.11686;0.021781;0.022913;0.51449;0;0;0;0;0;0;0;0;0;0;0;0;0
222;0.11755;0.021928;0.023116;0.51475;0;0;0;0;0;0;0;0;0;0;0;0;0
222.5;0.11812;0.022022;0.023245;0.51502;0;0;0;0;0;0;0;0;0;0;0;0;0
223;0.11853;0.022147;0.023372;0.51529;0;0;0;0;0;0;0;0;0;0;0;0;0
223.5;0.11911;0.022276;0.023492;0.51559;0;0;0;0;0;0;0;0;0;0;0;0;0
224;0.11936;0.022252;0.023443;0.51582;0;0;0;0;0;0;0;0;0;0;0;0;0
224.5;0.11983;0.022226;0.0236;0.5161;0;0;0;0;0;0;0;0;0;0;0;0;0
225;0.12031;0.022456;0.023829;0.51637;0;0;0;0;0;0;0;0;0;0;0;0;0
225.5;0.12049;0.022512;0.023856;0.51663;0;0;0;0;0;0;0;0;0;0;0;0;0
226;0.12113;0.02277;0.024073;0.51689;0;0;0;0;0;0;0;0;0;0;0;0;0
226.5;0.12147;0.022961;0.024152;0.51716;0;0;0;0;0;0;0;0;0;0;0;0;0
227;0.12189;0.022949;0.024337;0.51743;0;0;0;0;0;0;0;0;0;0;0;0;0
227.5;0.12228;0.023116;0.024361;0.51768;0;0;0;0;0;0;0;0;0;0;0;0;0
228;0.12285;0.023237;0.024403;0.51795;0;0;0;0;0;0;0;0;0;0;0;0;0
228.5;0.12331;0.023389;0.024529;0.51822;0;0;0;0;0;0;0;0;0;0;0;0;0
229;0.12377;0.02351;0.024666;0.51846;0;0;0;0;0;0;0;0;0;0;0;0;0
229.5;0.12418;0.023483;0.024769;0.51875;0;0;0;0;0;0;0;0;0;0;0;0;0
230;0.1246;0.023669;0.024905;0.51901;0;0;0;0;0;0;0;0;0;0;0;0;0
230.5;0.12509;0.023812;0.025013;0.51924;0;0;0;0;0;0;0;0;0;0;0;0;0
231;0.1255;0.023934;0.025078;0.51952;0;0;0;0;0;0;0;0;0;0;0;0;0
231.5;0.12572;0.024105;0.025214;0.51979;0;0;0;0;0;0;0;0;0;0;0;0;0
232;0.12637;0.024199;0.025382;0.52002;0;0;0;0;0;0;0;0;0;0;0;0;0
232.5;0.12683;0.024361;0.025481;0.52032;0;0;0;0;0;0;0;0;0;0;0;0;0
233;0.12704;0.024366;0.025559;0.52058;0;0;0;0;0;0;0;0;0;0;0;0;0
233.5;0.1277;0.024623;0.025657;0.52083;0;0;0;0;0;0;0;0;0;0;0;0;0
234;0.12859;0.024616;0.025841;0.52108;0;0;0;0;0;0;0;0;0;0;0;0;0
234.5;0.12867;0.024689;0.025924;0.52136;0;0;0;0;0;0;0;0;0;0;0;0;0
235;0.12884;0.024906;0.026;0.52159;0;0;0;0;0;0;0;0;0;0;0;0;0
235.5;0.12919;0.025046;0.026176;0.52184;0;0;0;0;0;0;0;0;0;0;0;0;0
236;0.12969;0.025038;0.026246;0.52209;0;0;0;0;0;0;0;0;0;0;0;0;0
236.5;0.13017;0.025155;0.026409;0.52233;0;0;0;0;0;0;0;0;0;0;0;0;0
237;0.13071;0.025424;0.026471;0.52256;0;0;0;0;0;0;0;0;0;0;0;0;0
237.5;0.1311;0.025544;0.026634;0.52278;0;0;0;0;0;0;0;0;0;0;0;0;0
238;0.13141;0.025498;0.02676;0.52301;0;0;0;0;0;0;0;0;0;0;0;0;0
238.5;0.13197;0.025723;0.026955;0.52328;0;0;0;0;0;0;0;0;0;0;0;0;0
239;0.13197;0.025767;0.027004;0.52348;0;0;0;0;0;0;0;0;0;0;0;0;0
239.5;0.1324;0.025811;0.027076;0.52372;0;0;0;0;0;0;0;0;0;0;0;0;0
240;0.13309;0.026079;0.027214;0.52398;0;0;0;0;0;0;0;0;0;0;0;0;0
240.5;0.13344;0.026062;0.027319;0.52422;0;0;0;0;0;0;0;0;0;0;0;0;0
241;0.13397;0.026254;0.027372;0.52445;0;0;0;0;0;0;0;0;0;0;0;0;0
241.5;0.13446;0.026282;0.027531;0.52466;0;0;0;0;0;0;0;0;0;0;0;0;0
242;0.13483;0.026496;0.027643;0.52491;0;0;0;0;0;0;0;0;0;0;0;0;0
242.5;0.13518;0.026598;0.027784;0.52514;0;0;0;0;0;0;0;0;0;0;0;0;0
243;0.13569;0.026643;0.027896;0.52537;0;0;0;0;0;0;0;0;0;0;0;0;0
243.5;0.13603;0.0268;0.028006;0.52563;0;0;0;0;0;0;0;0;0;0;0;0;0
244;0.13649;0.026886;0.02808;0.52588;0;0;0;0;0;0;0;0;0;0;0;0;0
244.5;0.13683;0.026965;0.028176;0.52612;0;0;0;0;0;0;0;0;0;0;0;0;0
245;0.13725;0.027069;0.028331;0.52638;0;0;0;0;0;0;0;0;0;0;0;0;0
245.5;0.13709;0.027245;0.028329;0.5266;0;0;0;0;0;0;0;0;0;0;0;0;0
246;0.1382;0.027286;0.02851;0.52687;0;0;0;0;0;0;0;0;0;0;0;0;0
246.5;0.13874;0.027599;0.028608;0.52709;0;0;0;0;0;0;0;0;0;0;0;0;0
247;0.13916;0.027572;0.028732;0.52733;0;0;0;0;0;0;0;0;0;0;0;0;0
247.5;0.13952;0.027673;0.028803;0.52755;0;0;0;0;0;0;0;0;0;0;0;0;0
248;0.13999;0.0276;0.028928;0.52775;0;0;0;0;0;0;0;0;0;0;0;0;0
248.5;0.14033;0.027811;0.029067;0.52797;0;0;0;0;0;0;0;0;0;0;0;0;0
249;0.14082;0.027837;0.029101;0.5282;0;0;0;0;0;0;0;0;0;0;0;0;0
249.5;0.14122;0.027944;0.029252;0.52844;0;0;0;0;0;0;0;0;0;0;0;0;0
250;0.14169;0.028116;0.029268;0.52864;0;0;0;0;0;0;0;0;0;0;0;0;0
250.5;0.14206;0.02824;0.029459;0.52888;0;0;0;0;0;0;0;0;0;0;0;0;0
251;0.14255;0.02826;0.029482;0.52909;0;0;0;0;0;0;0;0;0;0;0;0;0
251.5;0.14275;0.028426;0.029625;0.52931;0;0;0;0;0;0;0;0;0;0;0;0;0
252;0.14336;0.028474;0.029689;0.52954;0;0;0;0;0;0;0;0;0;0;0;0;0
252.5;0.14379;0.028657;0.029761;0.52979;0;0;0;0;0;0;0;0;0;0;0;0;0
253;0.14419;0.028721;0.029837;0.52998;0;0;0;0;0;0;0;0;0;0;0;0;0
253.5;0.14491;0.028807;0.029996;0.53023;0;0;0;0;0;0;0;0;0;0;0;0;0
254;0.14511;0.028868;0.030123;0.53045;0;0;0;0;0;0;0;0;0;0;0;0;0
254.5;0.14552;0.028924;0.030169;0.53069;0;0;0;0;0;0;0;0;0;0;0;0;0
255;0.14617;0.029091;0.030301;0.53089;0;0;0;0;0;0;0;0;0;0;0;0;0
255.5;0.14638;0.029172;0.030351;0.53114;0;0;0;0;0;0;0;0;0;0;0;0;0
256;0.14702;0.029288;0.030481;0.53138;0;0;0;0;0;0;0;0;0;0;0;0;0
256.5;0.14738;0.029332;0.030575;0.53156;0;0;0;0;0;0;0;0;0;0;0;0;0
257;0.14782;0.029657;0.030553;0.5318;0;0;0;0;0;0;0;0;0;0;0;0;0
257.5;0.14835;0.029669;0.030758;0.53201;0;0;0;0;0;0;0;0;0;0;0;0;0
258;0.14872;0.029783;0.030917;0.53221;0;0;0;0;0;0;0;0;0;0;0;0;0
258.5;0.14918;0.029823;0.031012;0.53245;0;0;0;0;0;0;0;0;0;0;0;0;0
259;0.1495;0.029903;0.031096;0.53263;0;0;0;0;0;0;0;0;0;0;0;0;0
259.5;0.14996;0.030119;0.031186;0.53287;0;0;0;0;0;0;0;0;0;0;0;0;0
260;0.15043;0.030172;0.031366;0.53308;0;0;0;0;0;0;0;0;0;0;0;0;0
260.5;0.15087;0.030236;0.031407;0.53328;0;0;0;0;0;0;0;0;0;0;0;0;0
261;0.15133;0.03049;0.03149;0.53349;0;0;0;0;0;0;0;0;0;0;0;0;0
261.5;0.15165;0.030667;0.031568;0.5337;0;0;0;0;0;0;0;0;0;0;0;0;0
262;0.15212;0.030885;0.031599;0.5339;0;0;0;0;0;0;0;0;0;0;0;0;0
262.5;0.15263;0.030803;0.031689;0.53412;0;0;0;0;0;0;0;0;0;0;0;0;0
263;0.15301;0.030966;0.031786;0.53432;0;0;0;0;0;0;0;0;0;0;0;0;0
263.5;0.15344;0.031033;0.031984;0.5345;0;0;0;0;0;0;0;0;0;0;0;0;0
264;0.15399;0.031219;0.032068;0.53471;0;0;0;0;0;0;0;0;0;0;0;0;0
264.5;0.15425;0.03129;0.032095;0.5349;0;0;0;0;0;0;0;0;0;0;0;0;0
