"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
125,0.00344162,0.0210902,6.14907,6.12798,0.00124687,0.00025466,0.204495,0.20424,-0.00284627,-0.0011628,0.40737,0.408533,-0.00235039,-0.00144031,0.611355,0.612796,-0.00256568,-0.00209631,0.814962,0.817059,-0.00214059,-0.00218624,1.01914,1.02133,-0.00266434,-0.00326539,1.22233,1.22559,-0.00255677,-0.00365581,1.4262,1.42985,-0.00277329,-0.0045319,1.62959,1.63412,0.01163,0.00475107,0.413269,0.408518,0.00717685,0.00439795,0.617194,0.612796,0.0083908,0.0068559,0.82393,0.817074,0.00810062,0.00827359,1.02963,1.02135,0.00698309,0.00855868,1.23419,1.22563,0.00663533,0.00948741,1.43932,1.42983,0.00653645,0.0106813,1.64479,1.63411,-0.00157328,-0.000321362,0.203941,0.204263
126,0.00349827,0.0214373,6.14941,6.12798,0.00107167,0.000218879,0.204459,0.20424,-0.00312061,-0.00127487,0.407258,0.408533,-0.00238661,-0.0014625,0.611333,0.612796,-0.00260037,-0.00212466,0.814934,0.817059,-0.00219522,-0.00224204,1.01909,1.02133,-0.00270884,-0.00331993,1.22227,1.22559,-0.0026206,-0.00374708,1.42611,1.42985,-0.00286804,-0.00468673,1.62944,1.63412,0.0116182,0.00474624,0.413264,0.408518,0.00739864,0.00453386,0.61733,0.612796,0.00858863,0.00701754,0.824091,0.817074,0.00826021,0.00843658,1.02979,1.02135,0.00713161,0.00874071,1.23437,1.22563,0.00678348,0.00969924,1.43953,1.42983,0.0067097,0.0109644,1.64507,1.63411,-0.00150462,-0.000307337,0.203955,0.204263
127,0.00357475,0.021906,6.14988,6.12798,0.00135368,0.000276475,0.204517,0.20424,-0.00301106,-0.00123012,0.407303,0.408533,-0.00237507,-0.00145543,0.61134,0.612796,-0.00270328,-0.00220874,0.81485,0.817059,-0.00227406,-0.00232256,1.01901,1.02133,-0.00278153,-0.00340902,1.22218,1.22559,-0.00266773,-0.00381447,1.42604,1.42985,-0.00293501,-0.00479617,1.62933,1.63412,0.0118166,0.0048273,0.413345,0.408518,0.00750996,0.00460207,0.617398,0.612796,0.0087359,0.00713788,0.824212,0.817074,0.00845015,0.00863058,1.02998,1.02135,0.00728691,0.00893106,1.23456,1.22563,0.00693651,0.00991804,1.43975,1.42983,0.0068702,0.0112267,1.64534,1.63411,-0.00165767,-0.000338599,0.203924,0.204263
128,0.00368805,0.0226003,6.15058,6.12798,0.00184332,0.00037648,0.204617,0.20424,-0.00317001,-0.00129506,0.407238,0.408533,-0.00245565,-0.00150481,0.611291,0.612796,-0.00275321,-0.00224954,0.814809,0.817059,-0.00233521,-0.00238501,1.01894,1.02133,-0.00283351,-0.00347273,1.22212,1.22559,-0.00272788,-0.00390046,1.42595,1.42985,-0.00296729,-0.00484892,1.62928,1.63412,0.0121322,0.00495622,0.413474,0.408518,0.00782688,0.00479628,0.617592,0.612796,0.00898812,0.00734396,0.824418,0.817074,0.00860372,0.00878743,1.03014,1.02135,0.0075202,0.00921698,1.23485,1.22563,0.00714708,0.0102191,1.44005,1.42983,0.00706037,0.0115374,1.64565,1.63411,-0.00173363,-0.000354115,0.203909,0.204263
129,0.00371165,0.0227449,6.15072,6.12798,0.00200421,0.00040934,0.20465,0.20424,-0.00328906,-0.00134369,0.40719,0.408533,-0.00257315,-0.00157682,0.611219,0.612796,-0.00280196,-0.00228936,0.814769,0.817059,-0.00238357,-0.00243441,1.01889,1.02133,-0.00288278,-0.00353311,1.22206,1.22559,-0.00280421,-0.00400961,1.42584,1.42985,-0.00308507,-0.00504139,1.62908,1.63412,0.0125368,0.00512149,0.41364,0.408518,0.00801973,0.00491446,0.61771,0.612796,0.00918819,0.00750743,0.824581,0.817074,0.00878795,0.00897559,1.03033,1.02135,0.00767689,0.00940902,1.23504,1.22563,0.00729573,0.0104317,1.44026,1.42983,0.00719374,0.0117554,1.64586,1.63411,-0.0018467,-0.000377213,0.203886,0.204263
130,0.00380064,0.0232902,6.15127,6.12798,0.0017345,0.000354254,0.204594,0.20424,-0.00330263,-0.00134924,0.407184,0.408533,-0.0026122,-0.00160074,0.611195,0.612796,-0.00287004,-0.00234499,0.814714,0.817059,-0.00243937,-0.0024914,1.01884,1.02133,-0.0029862,-0.00365987,1.22193,1.22559,-0.00286662,-0.00409885,1.42576,1.42985,-0.00312403,-0.00510505,1.62902,1.63412,0.0126428,0.0051648,0.413683,0.408518,0.00814865,0.00499346,0.61779,0.612796,0.00933003,0.00762333,0.824697,0.817074,0.00898942,0.00918136,1.03053,1.02135,0.00775758,0.00950792,1.23514,1.22563,0.00744524,0.0106454,1.44048,1.42983,0.0073866,0.0120705,1.64618,1.63411,-0.00192387,-0.000392976,0.20387,0.204263
131,0.00386517,0.0236857,6.15166,6.12798,0.00202507,0.0004136,0.204654,0.20424,-0.0033463,-0.00136707,0.407166,0.408533,-0.00262498,-0.00160858,0.611187,0.612796,-0.00290828,-0.00237624,0.814682,0.817059,-0.00246997,-0.00252266,1.01881,1.02133,-0.00300831,-0.00368695,1.2219,1.22559,-0.00288673,-0.0041276,1.42573,1.42985,-0.00316719,-0.00517559,1.62895,1.63412,0.0128694,0.00525739,0.413776,0.408518,0.00844715,0.00517638,0.617972,0.612796,0.00947695,0.00774337,0.824817,0.817074,0.00919322,0.00938951,1.03074,1.02135,0.00794553,0.00973828,1.23537,1.22563,0.00763721,0.0109199,1.44075,1.42983,0.00756949,0.0123694,1.64648,1.63411,-0.00194388,-0.000397062,0.203866,0.204263
132,0.00392379,0.0240449,6.15202,6.12798,0.00250339,0.000511293,0.204751,0.20424,-0.00349452,-0.00142763,0.407106,0.408533,-0.00272038,-0.00166704,0.611129,0.612796,-0.0030173,-0.00246531,0.814593,0.817059,-0.00251357,-0.00256718,1.01876,1.02133,-0.00308533,-0.00378135,1.22181,1.22559,-0.00296184,-0.00423501,1.42562,1.42985,-0.00324145,-0.00529693,1.62883,1.63412,0.0132529,0.00541406,0.413932,0.408518,0.00857028,0.00525183,0.618048,0.612796,0.00971765,0.00794004,0.825014,0.817074,0.00933431,0.00953361,1.03089,1.02135,0.00812981,0.00996414,1.23559,1.22563,0.00777176,0.0111123,1.44094,1.42983,0.00773999,0.012648,1.64676,1.63411,-0.00221514,-0.00045247,0.20381,0.204263
133,0.00400095,0.0245178,6.15249,6.12798,0.00234258,0.000478448,0.204719,0.20424,-0.00358461,-0.00146443,0.407069,0.408533,-0.00277507,-0.00170055,0.611095,0.612796,-0.00307861,-0.00251541,0.814543,0.817059,-0.00262149,-0.0026774,1.01865,1.02133,-0.00312122,-0.00382534,1.22177,1.22559,-0.00303914,-0.00434553,1.42551,1.42985,-0.00330207,-0.00539599,1.62873,1.63412,0.0137349,0.00561097,0.414129,0.408518,0.00871682,0.00534163,0.618138,0.612796,0.00991535,0.00810157,0.825176,0.817074,0.00951518,0.00971834,1.03107,1.02135,0.008366,0.0102536,1.23588,1.22563,0.00800838,0.0114506,1.44128,1.42983,0.007879,0.0128751,1.64698,1.63411,-0.00215894,-0.000440991,0.203822,0.204263
134,0.00408507,0.0250332,6.15301,6.12798,0.00192615,0.000393397,0.204634,0.20424,-0.00357306,-0.00145971,0.407073,0.408533,-0.00280336,-0.00171789,0.611078,0.612796,-0.00313324,-0.00256004,0.814499,0.817059,-0.00262279,-0.00267873,1.01865,1.02133,-0.00318851,-0.00390781,1.22168,1.22559,-0.00309111,-0.00441983,1.42543,1.42985,-0.0033944,-0.00554688,1.62858,1.63412,0.0137373,0.00561196,0.41413,0.408518,0.0088604,0.00542962,0.618226,0.612796,0.0101419,0.00828668,0.825361,0.817074,0.00968471,0.0098915,1.03124,1.02135,0.00846744,0.0103779,1.23601,1.22563,0.00812416,0.0116162,1.44145,1.42983,0.00808668,0.0132145,1.64732,1.63411,-0.00223211,-0.000455936,0.203807,0.204263
135,0.00416352,0.025514,6.15349,6.12798,0.00218702,0.000446677,0.204687,0.20424,-0.00379728,-0.00155131,0.406982,0.408533,-0.00287921,-0.00176437,0.611031,0.612796,-0.00317975,-0.00259804,0.814461,0.817059,-0.00268807,-0.00274541,1.01858,1.02133,-0.00326953,-0.00400711,1.22158,1.22559,-0.00316008,-0.00451846,1.42534,1.42985,-0.00345513,-0.00564611,1.62848,1.63412,0.0139223,0.00568751,0.414206,0.408518,0.00896352,0.00549281,0.618289,0.612796,0.0102367,0.00836413,0.825438,0.817074,0.00992609,0.010138,1.03149,1.02135,0.00865507,0.0106079,1.23624,1.22563,0.00829958,0.011867,1.4417,1.42983,0.00827086,0.0135155,1.64762,1.63411,-0.00246527,-0.000503562,0.203759,0.204263
136,0.00422341,0.0258809,6.15386,6.12798,0.00260414,0.00053187,0.204772,0.20424,-0.00377461,-0.00154205,0.406991,0.408533,-0.0029485,-0.00180683,0.610989,0.612796,-0.00332706,-0.00271841,0.81434,0.817059,-0.00273928,-0.00279771,1.01853,1.02133,-0.0033389,-0.00409212,1.2215,1.22559,-0.00321659,-0.00459925,1.42526,1.42985,-0.0034891,-0.00570162,1.62842,1.63412,0.0142141,0.0058067,0.414325,0.408518,0.00915922,0.00561273,0.618409,0.612796,0.0104276,0.00852015,0.825594,0.817074,0.0101058,0.0103216,1.03167,1.02135,0.00884479,0.0108404,1.23647,1.22563,0.00847942,0.0121241,1.44196,1.42983,0.00843951,0.0137911,1.6479,1.63411,-0.0024104,-0.000492355,0.20377,0.204263
137,0.00431906,0.0264671,6.15444,6.12798,0.00305688,0.000624337,0.204865,0.20424,-0.00375254,-0.00153304,0.407,0.408533,-0.00297156,-0.00182096,0.610975,0.612796,-0.00332057,-0.0027131,0.814346,0.817059,-0.00277808,-0.00283733,1.01849,1.02133,-0.00340132,-0.00416864,1.22142,1.22559,-0.00327604,-0.00468426,1.42517,1.42985,-0.0035528,-0.00580572,1.62832,1.63412,0.0146735,0.00599438,0.414512,0.408518,0.00931639,0.00570905,0.618505,0.612796,0.0106542,0.00870527,0.825779,0.817074,0.0102633,0.0104824,1.03183,1.02135,0.00901385,0.0110476,1.23668,1.22563,0.00861462,0.0123175,1.44215,1.42983,0.00857046,0.0140051,1.64811,1.63411,-0.00239275,-0.000488749,0.203774,0.204263
138,0.00437369,0.0268019,6.15478,6.12798,0.00287539,0.00058727,0.204827,0.20424,-0.00380287,-0.0015536,0.40698,0.408533,-0.00305699,-0.00187331,0.610922,0.612796,-0.00339233,-0.00277173,0.814287,0.817059,-0.00287337,-0.00293465,1.01839,1.02133,-0.00346259,-0.00424372,1.22135,1.22559,-0.00334016,-0.00477595,1.42508,1.42985,-0.00363478,-0.00593968,1.62819,1.63412,0.0148321,0.00605919,0.414577,0.408518,0.00944766,0.00578949,0.618586,0.612796,0.0108078,0.00883078,0.825905,0.817074,0.0104436,0.0106666,1.03202,1.02135,0.00917043,0.0112396,1.23687,1.22563,0.00879132,0.0125701,1.4424,1.42983,0.00873897,0.0142804,1.64839,1.63411,-0.00228745,-0.000467242,0.203796,0.204263
139,0.00444081,0.0272132,6.15519,6.12798,0.00243191,0.000496693,0.204737,0.20424,-0.00403851,-0.00164987,0.406883,0.408533,-0.00306808,-0.00188011,0.610916,0.612796,-0.00343569,-0.00280716,0.814252,0.817059,-0.00291859,-0.00298084,1.01835,1.02133,-0.00350934,-0.00430102,1.22129,1.22559,-0.00337003,-0.00481865,1.42504,1.42985,-0.00373115,-0.00609716,1.62803,1.63412,0.0149953,0.00612583,0.414644,0.408518,0.00955365,0.00585444,0.61865,0.612796,0.0110438,0.00902358,0.826098,0.817074,0.0106075,0.010834,1.03219,1.02135,0.00932219,0.0114255,1.23706,1.22563,0.00890094,0.0127268,1.44256,1.42983,0.00890784,0.0145564,1.64867,1.63411,-0.0025285,-0.000516478,0.203746,0.204263
140,0.00453066,0.0277638,6.15574,6.12798,0.00260209,0.000531452,0.204772,0.20424,-0.00409364,-0.00167239,0.406861,0.408533,-0.00312895,-0.00191741,0.610878,0.612796,-0.00346959,-0.00283486,0.814224,0.817059,-0.00295676,-0.00301983,1.01831,1.02133,-0.00355575,-0.0043579,1.22123,1.22559,-0.00345192,-0.00493574,1.42492,1.42985,-0.00376045,-0.00614504,1.62798,1.63412,0.0152807,0.00624243,0.414761,0.408518,0.00986395,0.00604459,0.618841,0.612796,0.0111333,0.00909675,0.826171,0.817074,0.0108865,0.011119,1.03247,1.02135,0.00950532,0.01165,1.23728,1.22563,0.00912398,0.0130458,1.44288,1.42983,0.00910875,0.0148847,1.64899,1.63411,-0.00286455,-0.00058512,0.203678,0.204263
141,0.00462454,0.0283391,6.15632,6.12798,0.0032061,0.000654814,0.204895,0.20424,-0.0041594,-0.00169925,0.406834,0.408533,-0.00320888,-0.00196639,0.610829,0.612796,-0.00359105,-0.00293409,0.814125,0.817059,-0.00297216,-0.00303555,1.01829,1.02133,-0.00361086,-0.00442544,1.22117,1.22559,-0.00350651,-0.0050138,1.42484,1.42985,-0.00382446,-0.00624964,1.62788,1.63412,0.0154703,0.00631992,0.414838,0.408518,0.0100766,0.00617487,0.618971,0.612796,0.0113641,0.00928528,0.826359,0.817074,0.0110477,0.0112836,1.03264,1.02135,0.00967434,0.0118572,1.23749,1.22563,0.00929421,0.0132892,1.44312,1.42983,0.00926445,0.0151391,1.64925,1.63411,-0.00271026,-0.000553605,0.203709,0.204263
142,0.00467179,0.0286286,6.15661,6.12798,0.00303602,0.000620078,0.20486,0.20424,-0.00409643,-0.00167353,0.40686,0.408533,-0.00325203,-0.00199283,0.610803,0.612796,-0.00357264,-0.00291906,0.81414,0.817059,-0.0031135,-0.00317991,1.01815,1.02133,-0.00366408,-0.00449066,1.2211,1.22559,-0.00357488,-0.00511156,1.42474,1.42985,-0.00390181,-0.00637604,1.62775,1.63412,0.015916,0.00650197,0.41502,0.408518,0.0101474,0.00621829,0.619014,0.612796,0.0115201,0.00941275,0.826487,0.817074,0.0111514,0.0113895,1.03274,1.02135,0.00986983,0.0120968,1.23773,1.22563,0.00945285,0.013516,1.44335,1.42983,0.00938899,0.0153426,1.64945,1.63411,-0.00277454,-0.000566736,0.203696,0.204263
143,0.00475458,0.0291359,6.15711,6.12798,0.002959,0.000604347,0.204845,0.20424,-0.00429329,-0.00175395,0.406779,0.408533,-0.00329004,-0.00201612,0.61078,0.612796,-0.0036833,-0.00300947,0.814049,0.817059,-0.00316513,-0.00323264,1.0181,1.02133,-0.00371673,-0.00455519,1.22104,1.22559,-0.00361103,-0.00516325,1.42469,1.42985,-0.00397324,-0.00649277,1.62763,1.63412,0.0160637,0.0065623,0.41508,0.408518,0.0103428,0.00633803,0.619134,0.612796,0.0116664,0.00953231,0.826606,0.817074,0.0113995,0.0116429,1.03299,1.02135,0.00998579,0.0122389,1.23787,1.22563,0.0095892,0.0137109,1.44354,1.42983,0.0095685,0.015636,1.64975,1.63411,-0.00275558,-0.000562863,0.2037,0.204263
144,0.00482494,0.0295671,6.15754,6.12798,0.00289721,0.000591727,0.204832,0.20424,-0.0043139,-0.00176237,0.406771,0.408533,-0.00331436,-0.00203102,0.610765,0.612796,-0.00381655,-0.00311834,0.81394,0.817059,-0.00319891,-0.00326714,1.01806,1.02133,-0.00381178,-0.00467168,1.22092,1.22559,-0.00374706,-0.00535775,1.4245,1.42985,-0.00401014,-0.00655307,1.62757,1.63412,0.0162549,0.00664042,0.415159,0.408518,0.0105859,0.00648698,0.619283,0.612796,0.0118837,0.00970982,0.826784,0.817074,0.0116112,0.0118591,1.03321,1.02135,0.0101729,0.0124682,1.2381,1.22563,0.00973282,0.0139163,1.44375,1.42983,0.00974707,0.0159278,1.65004,1.63411,-0.00288421,-0.000589136,0.203674,0.204263
145,0.00490213,0.0300401,6.15802,6.12798,0.00315462,0.0006443,0.204884,0.20424,-0.00431651,-0.00176344,0.40677,0.408533,-0.00348338,-0.0021346,0.610661,0.612796,-0.00383688,-0.00313496,0.813924,0.817059,-0.00328138,-0.00335137,1.01798,1.02133,-0.00382285,-0.00468526,1.22091,1.22559,-0.00376934,-0.00538961,1.42446,1.42985,-0.00409883,-0.00669799,1.62743,1.63412,0.0165884,0.00677665,0.415295,0.408518,0.0108396,0.00664246,0.619439,0.612796,0.0120664,0.00985915,0.826933,0.817074,0.0118315,0.0120842,1.03344,1.02135,0.0103199,0.0126483,1.23828,1.22563,0.00991868,0.014182,1.44401,1.42983,0.00992833,0.016224,1.65033,1.63411,-0.00291936,-0.000596316,0.203666,0.204263
146,0.00499217,0.0305919,6.15857,6.12798,0.00361322,0.000737965,0.204978,0.20424,-0.00437566,-0.0017876,0.406746,0.408533,-0.00350592,-0.00214841,0.610647,0.612796,-0.00395142,-0.00322854,0.81383,0.817059,-0.00327997,-0.00334992,1.01798,1.02133,-0.00389441,-0.00477295,1.22082,1.22559,-0.00378976,-0.00541881,1.42444,1.42985,-0.00414369,-0.0067713,1.62735,1.63412,0.0167875,0.00685799,0.415376,0.408518,0.0108733,0.00666314,0.619459,0.612796,0.0121616,0.00993695,0.827011,0.817074,0.011959,0.0122143,1.03357,1.02135,0.0104848,0.0128505,1.23848,1.22563,0.0100492,0.0143686,1.4442,1.42983,0.0100989,0.0165026,1.65061,1.63411,-0.00295066,-0.00060271,0.20366,0.204263
147,0.00505266,0.0309626,6.15894,6.12798,0.00348915,0.000712625,0.204953,0.20424,-0.00435053,-0.00177734,0.406756,0.408533,-0.00358519,-0.00219699,0.610599,0.612796,-0.00397125,-0.00324475,0.813814,0.817059,-0.00341834,-0.00349125,1.01784,1.02133,-0.00398036,-0.0048783,1.22071,1.22559,-0.00390299,-0.00558071,1.42427,1.42985,-0.00420418,-0.00687015,1.62725,1.63412,0.0171269,0.00699665,0.415515,0.408518,0.0111241,0.00681678,0.619613,0.612796,0.0123474,0.0100887,0.827163,0.817074,0.0121966,0.0124571,1.03381,1.02135,0.0106119,0.0130062,1.23864,1.22563,0.0101575,0.0145235,1.44435,1.42983,0.0102785,0.0167962,1.65091,1.63411,-0.00308024,-0.000629178,0.203634,0.204263
148,0.00517224,0.0316954,6.15967,6.12798,0.00334295,0.000682765,0.204923,0.20424,-0.00459671,-0.00187791,0.406655,0.408533,-0.0036464,-0.0022345,0.610561,0.612796,-0.00403017,-0.00329288,0.813766,0.817059,-0.00344883,-0.00352238,1.01781,1.02133,-0.00400322,-0.00490632,1.22069,1.22559,-0.00390962,-0.00559019,1.42426,1.42985,-0.00425589,-0.00695466,1.62717,1.63412,0.0174193,0.00711611,0.415634,0.408518,0.0113054,0.00692791,0.619724,0.612796,0.0126386,0.0103266,0.827401,0.817074,0.0124071,0.012672,1.03402,1.02135,0.0108371,0.0132823,1.23891,1.22563,0.0104126,0.0148883,1.44472,1.42983,0.010459,0.0170912,1.6512,1.63411,-0.00311101,-0.000635463,0.203627,0.204263
149,0.00521975,0.0319865,6.15996,6.12798,0.00348318,0.000711405,0.204952,0.20424,-0.00462756,-0.00189051,0.406643,0.408533,-0.00370808,-0.0022723,0.610523,0.612796,-0.00408655,-0.00333895,0.81372,0.817059,-0.00353707,-0.00361251,1.01772,1.02133,-0.00410406,-0.00502991,1.22056,1.22559,-0.00400741,-0.00573001,1.42412,1.42985,-0.00435993,-0.00712467,1.627,1.63412,0.0176327,0.00720328,0.415721,0.408518,0.0114536,0.00701875,0.619815,0.612796,0.0127521,0.0104194,0.827493,0.817074,0.0127262,0.0129979,1.03435,1.02135,0.0110392,0.01353,1.23916,1.22563,0.0105888,0.0151402,1.44497,1.42983,0.0105584,0.0172536,1.65136,1.63411,-0.00340039,-0.000694574,0.203568,0.204263
150,0.00529924,0.0324736,6.16045,6.12798,0.00389248,0.000795,0.205035,0.20424,-0.00462146,-0.00188802,0.406645,0.408533,-0.00372856,-0.00228485,0.610511,0.612796,-0.00413529,-0.00337877,0.81368,0.817059,-0.00357013,-0.00364628,1.01768,1.02133,-0.0041014,-0.00502664,1.22057,1.22559,-0.00408368,-0.00583906,1.42402,1.42985,-0.00440906,-0.00720495,1.62692,1.63412,0.0179398,0.00732873,0.415847,0.408518,0.0115224,0.00706087,0.619857,0.612796,0.0129673,0.0105952,0.827669,0.817074,0.012873,0.0131478,1.0345,1.02135,0.0111941,0.0137198,1.23935,1.22563,0.0107005,0.0152999,1.44513,1.42983,0.0107955,0.017641,1.65175,1.63411,-0.00302511,-0.000617918,0.203645,0.204263
151,0.0053667,0.032887,6.16086,6.12798,0.0043311,0.000884584,0.205125,0.20424,-0.00464635,-0.00189819,0.406635,0.408533,-0.00373,-0.00228573,0.61051,0.612796,-0.00425182,-0.00347399,0.813585,0.817059,-0.00365969,-0.00373775,1.01759,1.02133,-0.00418931,-0.00513438,1.22046,1.22559,-0.00415433,-0.00594009,1.42391,1.42985,-0.00446281,-0.00729279,1.62683,1.63412,0.0182139,0.00744069,0.415959,0.408518,0.0117535,0.00720249,0.619999,0.612796,0.013163,0.0107551,0.827829,0.817074,0.0129932,0.0132707,1.03462,1.02135,0.0113344,0.0138918,1.23952,1.22563,0.0108798,0.0155562,1.44539,1.42983,0.0109959,0.0179685,1.65208,1.63411,-0.00341497,-0.000697551,0.203565,0.204263
152,0.00547877,0.0335738,6.16155,6.12798,0.00410704,0.000838822,0.205079,0.20424,-0.00485472,-0.00198331,0.40655,0.408533,-0.00379007,-0.00232254,0.610473,0.612796,-0.00425962,-0.00348036,0.813578,0.817059,-0.0037194,-0.00379873,1.01753,1.02133,-0.00424751,-0.00520571,1.22039,1.22559,-0.00423249,-0.00605184,1.4238,1.42985,-0.00454618,-0.00742903,1.6267,1.63412,0.0184877,0.00755257,0.416071,0.408518,0.0119149,0.00730142,0.620097,0.612796,0.0133031,0.0108696,0.827944,0.817074,0.0132307,0.0135132,1.03487,1.02135,0.0115353,0.014138,1.23977,1.22563,0.0111062,0.01588,1.44571,1.42983,0.0111818,0.0182723,1.65238,1.63411,-0.00337074,-0.000688517,0.203574,0.204263
153,0.00555394,0.0340344,6.16201,6.12798,0.00452742,0.00092468,0.205165,0.20424,-0.00475373,-0.00194206,0.406591,0.408533,-0.00392626,-0.00240599,0.61039,0.612796,-0.00438605,-0.00358366,0.813475,0.817059,-0.0037349,-0.00381457,1.01751,1.02133,-0.00436337,-0.00534771,1.22024,1.22559,-0.00426457,-0.00609771,1.42376,1.42985,-0.00460171,-0.00751977,1.62661,1.63412,0.0187263,0.00765005,0.416168,0.408518,0.012056,0.00738786,0.620184,0.612796,0.0135328,0.0110573,0.828131,0.817074,0.0133977,0.0136838,1.03504,1.02135,0.011729,0.0143754,1.24001,1.22563,0.0112516,0.0160879,1.44592,1.42983,0.0113212,0.0185001,1.65261,1.63411,-0.00353166,-0.000721387,0.203541,0.204263
154,0.00562498,0.0344697,6.16245,6.12798,0.00471603,0.000963203,0.205203,0.20424,-0.00474885,-0.00194006,0.406593,0.408533,-0.00395936,-0.00242628,0.610369,0.612796,-0.00436726,-0.00356831,0.81349,0.817059,-0.00382573,-0.00390733,1.01742,1.02133,-0.00440719,-0.00540142,1.22019,1.22559,-0.0043502,-0.00622015,1.42363,1.42985,-0.00468204,-0.00765104,1.62647,1.63412,0.0188292,0.00769208,0.41621,0.408518,0.0123148,0.00754644,0.620342,0.612796,0.0137105,0.0112025,0.828276,0.817074,0.0136016,0.013892,1.03524,1.02135,0.0119124,0.0146002,1.24023,1.22563,0.0113827,0.0162754,1.44611,1.42983,0.0114418,0.0186972,1.65281,1.63411,-0.00370087,-0.000755951,0.203507,0.204263
155,0.00571545,0.0350242,6.163,6.12798,0.00485415,0.000991412,0.205232,0.20424,-0.00471777,-0.00192737,0.406606,0.408533,-0.00396461,-0.0024295,0.610366,0.612796,-0.00443088,-0.00362029,0.813438,0.817059,-0.00383919,-0.00392108,1.01741,1.02133,-0.00446219,-0.00546883,1.22012,1.22559,-0.00443691,-0.00634414,1.42351,1.42985,-0.00477793,-0.00780774,1.62632,1.63412,0.0191269,0.00781368,0.416332,0.408518,0.0124628,0.00763715,0.620433,0.612796,0.0139072,0.0113632,0.828437,0.817074,0.0138612,0.0141571,1.03551,1.02135,0.0120577,0.0147783,1.24041,1.22563,0.0115574,0.0165251,1.44636,1.42983,0.0116312,0.0190066,1.65312,1.63411,-0.00358093,-0.00073145,0.203531,0.204263
156,0.00577877,0.0354122,6.16339,6.12798,0.00506911,0.00103532,0.205275,0.20424,-0.00481995,-0.00196911,0.406564,0.408533,-0.00410692,-0.00251671,0.610279,0.612796,-0.00456616,-0.00373082,0.813328,0.817059,-0.00387455,-0.00395719,1.01737,1.02133,-0.00448175,-0.0054928,1.2201,1.22559,-0.0044782,-0.00640318,1.42345,1.42985,-0.00482082,-0.00787781,1.62625,1.63412,0.019453,0.00794689,0.416465,0.408518,0.0126956,0.00777979,0.620576,0.612796,0.0140813,0.0115055,0.828579,0.817074,0.0139715,0.0142698,1.03562,1.02135,0.0121946,0.0149461,1.24058,1.22563,0.0116959,0.0167231,1.44655,1.42983,0.0118778,0.0194096,1.65352,1.63411,-0.00364112,-0.000743745,0.203519,0.204263
157,0.00585743,0.0358942,6.16387,6.12798,0.0047123,0.000962441,0.205203,0.20424,-0.00490995,-0.00200588,0.406527,0.408533,-0.0041413,-0.00253777,0.610258,0.612796,-0.00464933,-0.00379878,0.81326,0.817059,-0.00396311,-0.00404764,1.01728,1.02133,-0.00457058,-0.00560166,1.21999,1.22559,-0.00454322,-0.00649615,1.42336,1.42985,-0.00491363,-0.00802948,1.6261,1.63412,0.019788,0.00808376,0.416602,0.408518,0.0127756,0.00782881,0.620625,0.612796,0.0143028,0.0116864,0.82876,0.817074,0.0141841,0.0144869,1.03584,1.02135,0.0124118,0.0152122,1.24084,1.22563,0.0118978,0.0170119,1.44684,1.42983,0.0120488,0.0196891,1.6538,1.63411,-0.00388185,-0.000792917,0.20347,0.204263
