Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
09/07/21;DP600Large;UT;00;2;0.48;0.2885;2;0;0;6;1.8;1.8;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];U2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px];exx;exy;eyy;e1;e2
79;0.33947;0.10641;-0.042093;0.35157;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054992;-0.022971;0.00019454;0.05505;-0.023029
79.5;0.34214;0.10729;-0.042484;0.35198;0;0;0;0;0;0;0;0;0;0;0;0;0;0.055418;-0.023151;0.00019071;0.055476;-0.023209
80;0.345;0.1082;-0.042836;0.35236;0;0;0;0;0;0;0;0;0;0;0;0;0;0.055851;-0.02334;0.0001947;0.055909;-0.023398
80.5;0.34755;0.10902;-0.043183;0.35271;0;0;0;0;0;0;0;0;0;0;0;0;0;0.056265;-0.023508;0.00020748;0.056324;-0.023567
81;0.35023;0.10986;-0.043579;0.3531;0;0;0;0;0;0;0;0;0;0;0;0;0;0.056695;-0.023682;0.00021523;0.056754;-0.023741
81.5;0.35294;0.11067;-0.043959;0.3535;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057119;-0.023865;0.00021706;0.057179;-0.023924
82;0.35551;0.11161;-0.044363;0.35381;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05753;-0.024052;0.0002147;0.057589;-0.024111
82.5;0.35848;0.11245;-0.044773;0.35416;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057992;-0.024227;0.00021947;0.058051;-0.024286
83;0.36095;0.11324;-0.04515;0.35452;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058381;-0.024425;0.00022347;0.058442;-0.024485
83.5;0.36376;0.11415;-0.045413;0.35484;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058815;-0.024564;0.00022215;0.058876;-0.024624
84.001;0.36644;0.11497;-0.04582;0.35517;0;0;0;0;0;0;0;0;0;0;0;0;0;0.059246;-0.024763;0.00023057;0.059307;-0.024824
84.5;0.36902;0.11588;-0.046273;0.35548;0;0;0;0;0;0;0;0;0;0;0;0;0;0.059646;-0.024944;0.00024385;0.059707;-0.025005
85;0.37173;0.11677;-0.04647;0.35582;0;0;0;0;0;0;0;0;0;0;0;0;0;0.060086;-0.025112;0.00025356;0.060148;-0.025174
85.5;0.37435;0.11755;-0.046847;0.35613;0;0;0;0;0;0;0;0;0;0;0;0;0;0.060488;-0.02528;0.00025728;0.060549;-0.025341
86;0.37715;0.11854;-0.047098;0.35645;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06094;-0.025454;0.00024015;0.061002;-0.025516
86.5;0.38002;0.11944;-0.04752;0.35679;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06138;-0.025638;0.00024383;0.061442;-0.0257
87;0.38259;0.12025;-0.047779;0.3571;0;0;0;0;0;0;0;0;0;0;0;0;0;0.061797;-0.025801;0.00025355;0.06186;-0.025864
87.5;0.38553;0.12121;-0.048201;0.35744;0;0;0;0;0;0;0;0;0;0;0;0;0;0.062255;-0.025989;0.00028122;0.062318;-0.026052
88;0.38808;0.12207;-0.048482;0.35778;0;0;0;0;0;0;0;0;0;0;0;0;0;0.062659;-0.026181;0.00027202;0.062722;-0.026244
88.5;0.3907;0.12288;-0.049008;0.3581;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063066;-0.026361;0.00027747;0.06313;-0.026425
89;0.39355;0.12383;-0.049263;0.35843;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063528;-0.026525;0.00027701;0.063591;-0.026589
89.5;0.39636;0.12472;-0.049599;0.35872;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063961;-0.026712;0.00027285;0.064025;-0.026776
90;0.39896;0.12559;-0.049939;0.35906;0;0;0;0;0;0;0;0;0;0;0;0;0;0.064363;-0.026874;0.00028672;0.064428;-0.026938
90.5;0.40169;0.12647;-0.050351;0.35932;0;0;0;0;0;0;0;0;0;0;0;0;0;0.064791;-0.027072;0.00027493;0.064855;-0.027136
91.001;0.40427;0.12722;-0.050684;0.35962;0;0;0;0;0;0;0;0;0;0;0;0;0;0.065212;-0.027251;0.00027132;0.065277;-0.027316
91.5;0.40721;0.12827;-0.051043;0.3599;0;0;0;0;0;0;0;0;0;0;0;0;0;0.065677;-0.027429;0.0002829;0.065743;-0.027494
92;0.4096;0.12903;-0.051347;0.36021;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066045;-0.027601;0.00029318;0.066112;-0.027667
92.499;0.41271;0.13003;-0.051757;0.36046;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066507;-0.027774;0.00026626;0.066574;-0.027841
93;0.41536;0.13085;-0.052088;0.36076;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066937;-0.027953;0.00029762;0.067003;-0.02802
93.501;0.41817;0.13175;-0.05241;0.36104;0;0;0;0;0;0;0;0;0;0;0;0;0;0.067355;-0.028138;0.00028838;0.067422;-0.028205
94;0.42096;0.13266;-0.052715;0.36129;0;0;0;0;0;0;0;0;0;0;0;0;0;0.067798;-0.028316;0.00029666;0.067866;-0.028384
94.5;0.42373;0.13361;-0.053116;0.36157;0;0;0;0;0;0;0;0;0;0;0;0;0;0.068217;-0.028498;0.00030181;0.068284;-0.028566
95;0.42643;0.13451;-0.053457;0.36186;0;0;0;0;0;0;0;0;0;0;0;0;0;0.068647;-0.028671;0.00030109;0.068715;-0.028739
95.499;0.42913;0.13545;-0.053795;0.36211;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06908;-0.028851;0.00030454;0.069148;-0.02892
96;0.43193;0.13636;-0.054166;0.36238;0;0;0;0;0;0;0;0;0;0;0;0;0;0.069514;-0.029038;0.00031253;0.069583;-0.029107
96.5;0.43472;0.13731;-0.054461;0.36264;0;0;0;0;0;0;0;0;0;0;0;0;0;0.069945;-0.029221;0.00031217;0.070014;-0.02929
97;0.43744;0.13819;-0.054864;0.36289;0;0;0;0;0;0;0;0;0;0;0;0;0;0.070378;-0.029397;0.00031151;0.070447;-0.029466
97.5;0.44033;0.13913;-0.055224;0.36317;0;0;0;0;0;0;0;0;0;0;0;0;0;0.070813;-0.029574;0.00031658;0.070883;-0.029643
97.999;0.44308;0.14002;-0.055615;0.36345;0;0;0;0;0;0;0;0;0;0;0;0;0;0.071244;-0.029757;0.00031981;0.071314;-0.029827
98.5;0.4459;0.14091;-0.055951;0.36372;0;0;0;0;0;0;0;0;0;0;0;0;0;0.071669;-0.029939;0.00032502;0.071739;-0.03001
99;0.44861;0.14186;-0.05632;0.36394;0;0;0;0;0;0;0;0;0;0;0;0;0;0.072109;-0.030125;0.00032268;0.072179;-0.030196
99.5;0.45146;0.14275;-0.056658;0.36423;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07254;-0.030295;0.00032452;0.072611;-0.030366
100;0.45419;0.14365;-0.057078;0.36447;0;0;0;0;0;0;0;0;0;0;0;0;0;0.072971;-0.030473;0.00033036;0.073042;-0.030545
100.5;0.45704;0.14453;-0.057392;0.36473;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073402;-0.030655;0.00033272;0.073474;-0.030727
101;0.45979;0.14554;-0.057783;0.36495;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073842;-0.030842;0.00034222;0.073914;-0.030915
101.5;0.46261;0.14636;-0.0581;0.36518;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07427;-0.031008;0.00034506;0.074343;-0.031081
102;0.46531;0.1473;-0.058501;0.36542;0;0;0;0;0;0;0;0;0;0;0;0;0;0.074703;-0.031207;0.0003408;0.074775;-0.03128
102.5;0.46822;0.14823;-0.058805;0.36565;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075143;-0.031376;0.0003435;0.075216;-0.031449
103;0.47105;0.14913;-0.059286;0.3659;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07558;-0.031576;0.00034969;0.075653;-0.031649
103.5;0.47375;0.15011;-0.059605;0.36614;0;0;0;0;0;0;0;0;0;0;0;0;0;0.076004;-0.03176;0.00034609;0.076079;-0.031834
104;0.47671;0.15094;-0.059965;0.36636;0;0;0;0;0;0;0;0;0;0;0;0;0;0.076446;-0.03192;0.00035218;0.07652;-0.031994
104.5;0.47944;0.15192;-0.060258;0.36658;0;0;0;0;0;0;0;0;0;0;0;0;0;0.076881;-0.032108;0.00036237;0.076955;-0.032182
105;0.4822;0.15292;-0.060625;0.36682;0;0;0;0;0;0;0;0;0;0;0;0;0;0.077325;-0.032301;0.00036232;0.0774;-0.032376
105.5;0.48508;0.15374;-0.060999;0.36703;0;0;0;0;0;0;0;0;0;0;0;0;0;0.077755;-0.032476;0.00036396;0.077831;-0.032552
106;0.48812;0.15474;-0.061413;0.36724;0;0;0;0;0;0;0;0;0;0;0;0;0;0.078226;-0.032653;0.00037189;0.078302;-0.03273
106.5;0.49098;0.15561;-0.061731;0.36746;0;0;0;0;0;0;0;0;0;0;0;0;0;0.078653;-0.03283;0.00037007;0.078729;-0.032906
107;0.49343;0.15645;-0.062108;0.36768;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079025;-0.033009;0.00038323;0.079102;-0.033086
107.5;0.49649;0.15741;-0.062439;0.36789;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079504;-0.033205;0.00037919;0.079581;-0.033282
108;0.49936;0.15839;-0.062795;0.36808;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07994;-0.033377;0.00037946;0.080017;-0.033454
108.5;0.50211;0.15922;-0.063131;0.36827;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080378;-0.033552;0.00038637;0.080456;-0.03363
109;0.50498;0.16019;-0.063495;0.36847;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080816;-0.033749;0.00038776;0.080894;-0.033827
109.5;0.50786;0.16105;-0.063887;0.36868;0;0;0;0;0;0;0;0;0;0;0;0;0;0.081246;-0.033922;0.00039123;0.081325;-0.034
110;0.51065;0.16194;-0.064296;0.36884;0;0;0;0;0;0;0;0;0;0;0;0;0;0.081677;-0.034111;0.00040126;0.081755;-0.03419
110.5;0.51343;0.16287;-0.064658;0.36907;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082116;-0.034298;0.00039855;0.082195;-0.034376
111;0.51644;0.16381;-0.065045;0.36925;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082566;-0.03446;0.00039943;0.082645;-0.034539
111.5;0.51921;0.16484;-0.065466;0.36944;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082999;-0.034645;0.00040544;0.083079;-0.034725
112;0.52198;0.1657;-0.06578;0.36965;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083435;-0.034823;0.00041176;0.083515;-0.034903
112.5;0.52487;0.16664;-0.066257;0.36984;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083869;-0.035007;0.00041209;0.083949;-0.035087
113;0.52771;0.16755;-0.066665;0.37001;0;0;0;0;0;0;0;0;0;0;0;0;0;0.084305;-0.035223;0.00041299;0.084386;-0.035304
113.5;0.53023;0.16834;-0.067323;0.37021;0;0;0;0;0;0;0;0;0;0;0;0;0;0.084686;-0.035497;0.00034415;0.084766;-0.035577
114;0.53384;0.16956;-0.06725;0.37041;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08524;-0.035537;0.00039935;0.085322;-0.035618
114.5;0.53625;0.17033;-0.067784;0.3706;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085623;-0.035749;0.00042378;0.085705;-0.035831
115;0.5391;0.17125;-0.068137;0.37077;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086063;-0.03591;0.00043504;0.086145;-0.035992
115.5;0.54192;0.17217;-0.068549;0.37093;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0865;-0.036081;0.00043147;0.086582;-0.036164
116;0.54475;0.17318;-0.068918;0.37111;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086939;-0.036272;0.00043598;0.087022;-0.036356
116.5;0.54779;0.17418;-0.069299;0.37126;0;0;0;0;0;0;0;0;0;0;0;0;0;0.087378;-0.036471;0.00044212;0.087462;-0.036555
117;0.5507;0.17509;-0.069706;0.37145;0;0;0;0;0;0;0;0;0;0;0;0;0;0.087825;-0.036653;0.0004454;0.087909;-0.036737
117.5;0.55363;0.17615;-0.07002;0.37163;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088276;-0.036814;0.0004449;0.088361;-0.036898
118;0.55636;0.17706;-0.070479;0.37178;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08871;-0.037009;0.0004462;0.088794;-0.037094
118.5;0.55924;0.17805;-0.07084;0.37195;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089158;-0.037206;0.0004529;0.089244;-0.037291
119;0.56232;0.179;-0.071264;0.37212;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089603;-0.03738;0.00045247;0.089688;-0.037465
119.5;0.56513;0.17992;-0.071627;0.37228;0;0;0;0;0;0;0;0;0;0;0;0;0;0.090033;-0.037551;0.00045709;0.09012;-0.037637
120;0.56804;0.18081;-0.072018;0.37243;0;0;0;0;0;0;0;0;0;0;0;0;0;0.090471;-0.037743;0.00045423;0.090558;-0.03783
120.5;0.57082;0.18174;-0.072471;0.37259;0;0;0;0;0;0;0;0;0;0;0;0;0;0.090903;-0.037933;0.00046572;0.09099;-0.03802
121;0.57373;0.18272;-0.07281;0.37274;0;0;0;0;0;0;0;0;0;0;0;0;0;0.091351;-0.03811;0.000467;0.091439;-0.038198
121.5;0.57675;0.18374;-0.07317;0.37288;0;0;0;0;0;0;0;0;0;0;0;0;0;0.091797;-0.038294;0.00047505;0.091886;-0.038383
122;0.57951;0.18473;-0.073516;0.37305;0;0;0;0;0;0;0;0;0;0;0;0;0;0.092241;-0.038476;0.00047376;0.092329;-0.038564
122.5;0.58252;0.18572;-0.07392;0.37318;0;0;0;0;0;0;0;0;0;0;0;0;0;0.092689;-0.038672;0.00047713;0.092778;-0.038761
123;0.58538;0.18672;-0.074243;0.37334;0;0;0;0;0;0;0;0;0;0;0;0;0;0.093137;-0.038799;0.00049255;0.093227;-0.038889
123.5;0.58845;0.18772;-0.074692;0.37349;0;0;0;0;0;0;0;0;0;0;0;0;0;0.093582;-0.039026;0.00048762;0.093672;-0.039116
124;0.59122;0.18873;-0.075196;0.37363;0;0;0;0;0;0;0;0;0;0;0;0;0;0.094009;-0.039276;0.00048847;0.094099;-0.039366
124.5;0.59413;0.18967;-0.075466;0.37379;0;0;0;0;0;0;0;0;0;0;0;0;0;0.094456;-0.039385;0.00048897;0.094546;-0.039476
125;0.59724;0.19069;-0.075788;0.37393;0;0;0;0;0;0;0;0;0;0;0;0;0;0.094926;-0.039552;0.00050883;0.095017;-0.039643
125.5;0.5995;0.1915;-0.076276;0.37407;0;0;0;0;0;0;0;0;0;0;0;0;0;0.095274;-0.039746;0.00050242;0.095365;-0.039837
126;0.60299;0.19269;-0.07652;0.37419;0;0;0;0;0;0;0;0;0;0;0;0;0;0.095788;-0.039924;0.00050909;0.09588;-0.040016
126.5;0.60595;0.19359;-0.077002;0.37432;0;0;0;0;0;0;0;0;0;0;0;0;0;0.096235;-0.04014;0.00050048;0.096327;-0.040232
127;0.60875;0.19462;-0.077421;0.37445;0;0;0;0;0;0;0;0;0;0;0;0;0;0.096673;-0.040302;0.00049759;0.096766;-0.040394
127.5;0.61205;0.19579;-0.077822;0.37459;0;0;0;0;0;0;0;0;0;0;0;0;0;0.097157;-0.040482;0.00050977;0.09725;-0.040575
128;0.61453;0.19661;-0.078157;0.37471;0;0;0;0;0;0;0;0;0;0;0;0;0;0.097527;-0.040658;0.00051681;0.09762;-0.040751
128.5;0.61771;0.19775;-0.078637;0.37483;0;0;0;0;0;0;0;0;0;0;0;0;0;0.098014;-0.040867;0.00051687;0.098108;-0.04096
129;0.62057;0.19879;-0.078983;0.37494;0;0;0;0;0;0;0;0;0;0;0;0;0;0.098451;-0.041046;0.00052017;0.098546;-0.04114
129.5;0.62359;0.19984;-0.079412;0.37507;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0989;-0.041232;0.00052481;0.098995;-0.041328
130;0.62648;0.20083;-0.079721;0.37518;0;0;0;0;0;0;0;0;0;0;0;0;0;0.099343;-0.041412;0.00052577;0.099438;-0.041507
130.5;0.62944;0.20184;-0.080186;0.37531;0;0;0;0;0;0;0;0;0;0;0;0;0;0.099789;-0.041594;0.00052658;0.099884;-0.041689
131;0.63248;0.20291;-0.080495;0.37543;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10025;-0.041774;0.00051996;0.10034;-0.04187
131.5;0.63537;0.20377;-0.080919;0.37556;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10067;-0.041967;0.00053276;0.10077;-0.042064
132;0.63846;0.20488;-0.081309;0.37567;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10114;-0.042158;0.00053814;0.10123;-0.042255
132.5;0.64145;0.20582;-0.081721;0.3758;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10158;-0.042346;0.00053839;0.10168;-0.042443
133;0.64443;0.2069;-0.082175;0.37592;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10203;-0.042532;0.00054837;0.10212;-0.042629
133.5;0.64744;0.20794;-0.082436;0.37604;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10248;-0.042721;0.00054949;0.10258;-0.042819
134;0.65044;0.209;-0.082841;0.37616;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10293;-0.0429;0.00055201;0.10302;-0.042998
134.5;0.65348;0.21005;-0.083257;0.37628;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10338;-0.04309;0.00056023;0.10348;-0.043189
135;0.65643;0.2111;-0.083639;0.37639;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10383;-0.043273;0.00056368;0.10393;-0.043372
135.5;0.6595;0.21212;-0.084039;0.3765;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10428;-0.043459;0.00055947;0.10438;-0.043559
136;0.66262;0.21318;-0.084312;0.37659;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10475;-0.043573;0.0005935;0.10485;-0.043674
136.5;0.66541;0.2142;-0.084786;0.3767;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10517;-0.043821;0.00059132;0.10527;-0.043922
137;0.66844;0.2153;-0.085186;0.3768;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10563;-0.044022;0.0005747;0.10573;-0.044124
137.5;0.67158;0.21642;-0.085573;0.37691;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1061;-0.044178;0.00058306;0.1062;-0.04428
138;0.67454;0.21736;-0.085937;0.37701;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10654;-0.044368;0.0006106;0.10664;-0.044471
138.5;0.67743;0.21844;-0.086297;0.37709;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10698;-0.04457;0.00058772;0.10708;-0.044673
139;0.68041;0.21951;-0.086711;0.37719;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10743;-0.044762;0.00058841;0.10753;-0.044865
139.5;0.68373;0.22059;-0.086967;0.37728;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1079;-0.04493;0.00061749;0.10801;-0.045034
140;0.6863;0.22154;-0.087443;0.37737;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1083;-0.045152;0.00059741;0.1084;-0.045256
140.5;0.68972;0.22273;-0.087795;0.37748;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1088;-0.045318;0.00060971;0.10891;-0.045423
141;0.69259;0.22377;-0.088206;0.37756;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10923;-0.045509;0.00059988;0.10934;-0.045614
141.5;0.69571;0.22483;-0.088529;0.37766;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10969;-0.04568;0.00059898;0.1098;-0.045785
142;0.69877;0.22591;-0.089011;0.37775;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11014;-0.045874;0.00060954;0.11025;-0.04598
142.5;0.70187;0.22707;-0.08938;0.37785;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1106;-0.04606;0.00061199;0.11071;-0.046166
143;0.70452;0.22801;-0.089783;0.37795;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11101;-0.046285;0.0006203;0.11111;-0.046392
143.5;0.70796;0.22927;-0.090186;0.37805;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11151;-0.046448;0.00061735;0.11161;-0.046555
144;0.71109;0.23042;-0.090559;0.37815;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11197;-0.046634;0.00062289;0.11208;-0.046741
144.5;0.71408;0.23149;-0.091006;0.37824;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11242;-0.046834;0.00062438;0.11253;-0.046943
145;0.71763;0.23277;-0.091318;0.37833;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11295;-0.046986;0.00065853;0.11306;-0.047095
145.5;0.72009;0.23363;-0.091848;0.37841;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11332;-0.047214;0.00063524;0.11342;-0.047323
146;0.7236;0.23487;-0.092241;0.3785;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11383;-0.047381;0.00063036;0.11394;-0.04749
146.5;0.72612;0.23588;-0.092607;0.37856;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11423;-0.047579;0.00065136;0.11434;-0.047688
147;0.72945;0.23706;-0.093057;0.37864;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1147;-0.047746;0.00063886;0.11481;-0.047855
147.5;0.73222;0.23807;-0.0934;0.37872;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11511;-0.047911;0.00062338;0.11522;-0.048021
148;0.73529;0.23927;-0.093858;0.3788;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11558;-0.048132;0.00064162;0.11569;-0.048243
148.5;0.73868;0.24045;-0.094299;0.37887;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11606;-0.048309;0.00064154;0.11617;-0.04842
149;0.74174;0.2417;-0.094599;0.37895;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11653;-0.048488;0.00065501;0.11664;-0.048599
149.5;0.74488;0.2428;-0.095042;0.37903;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11699;-0.048704;0.00065481;0.1171;-0.048816
150;0.74793;0.2439;-0.095413;0.37909;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11745;-0.048883;0.00065571;0.11756;-0.048996
150.5;0.75114;0.2451;-0.095883;0.37916;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11792;-0.049084;0.00066649;0.11803;-0.049196
151;0.75432;0.24628;-0.096294;0.37924;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11838;-0.049272;0.00067204;0.11849;-0.049385
151.5;0.75741;0.2474;-0.096651;0.3793;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11883;-0.049459;0.00067345;0.11895;-0.049572
152;0.76044;0.24861;-0.097132;0.37937;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11929;-0.049656;0.00068072;0.1194;-0.049771
152.5;0.76361;0.24978;-0.097526;0.37945;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11975;-0.049857;0.00067567;0.11986;-0.049971
153;0.76687;0.251;-0.097914;0.3795;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12022;-0.050039;0.00067992;0.12033;-0.050154
153.5;0.77011;0.25228;-0.098338;0.37956;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12069;-0.050238;0.00068424;0.1208;-0.050354
154;0.77302;0.25339;-0.098776;0.37963;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12113;-0.050417;0.00068351;0.12124;-0.050532
154.5;0.77616;0.25452;-0.09927;0.3797;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12159;-0.050612;0.00068865;0.12171;-0.050728
155;0.77936;0.25572;-0.099654;0.37975;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12205;-0.050799;0.00068921;0.12217;-0.050916
155.5;0.78254;0.25693;-0.10004;0.37981;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12252;-0.050987;0.00069704;0.12263;-0.051104
156;0.78556;0.25809;-0.10046;0.37987;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12298;-0.051181;0.00070039;0.12309;-0.051298
156.5;0.78875;0.25935;-0.10095;0.37993;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12344;-0.051364;0.0007052;0.12355;-0.051481
157;0.7919;0.26054;-0.10139;0.37998;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1239;-0.051559;0.00070691;0.12402;-0.051677
157.5;0.79508;0.26178;-0.10186;0.38003;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12436;-0.051754;0.00071448;0.12448;-0.051872
158;0.79827;0.26295;-0.10228;0.38009;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12483;-0.051939;0.00071277;0.12495;-0.052058
158.5;0.80142;0.26421;-0.10274;0.38014;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12529;-0.05212;0.00071552;0.12541;-0.052239
159;0.80466;0.2655;-0.10315;0.38021;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12577;-0.052328;0.00072693;0.12589;-0.052448
159.5;0.80794;0.2667;-0.10365;0.38027;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12623;-0.052487;0.000723;0.12635;-0.052608
160;0.81097;0.26786;-0.10413;0.38032;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12668;-0.052721;0.0007227;0.1268;-0.052841
160.5;0.81404;0.26908;-0.10451;0.38038;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12714;-0.052897;0.00072671;0.12726;-0.053018
161;0.81725;0.27033;-0.10502;0.38042;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1276;-0.053101;0.0007246;0.12773;-0.053223
161.5;0.82051;0.27157;-0.10535;0.38046;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12808;-0.053296;0.00073247;0.12821;-0.053417
162;0.824;0.27279;-0.1058;0.38049;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12858;-0.053478;0.00074162;0.1287;-0.0536
162.5;0.82704;0.27398;-0.10619;0.38054;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12903;-0.053664;0.00074885;0.12915;-0.053786
163;0.83032;0.27543;-0.10661;0.38058;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12951;-0.053862;0.00075244;0.12963;-0.053985
163.5;0.83368;0.27657;-0.10708;0.38064;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12999;-0.054051;0.00075789;0.13011;-0.054174
164;0.83673;0.27785;-0.10745;0.38068;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13044;-0.054244;0.00075663;0.13056;-0.054368
164.5;0.84;0.27915;-0.1079;0.38073;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13092;-0.054442;0.00075399;0.13104;-0.054566
165;0.84342;0.28052;-0.10834;0.3808;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13141;-0.054622;0.00076104;0.13153;-0.054746
165.5;0.84645;0.28176;-0.10888;0.38085;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13183;-0.054835;0.00077981;0.13196;-0.054959
