Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
09/07/21;DP600medium;NT6;00;4;0.0402;0.14143;1;2;0;3;0.09999;0.2;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];U2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px]
384;0.18055;NaN;NaN;0.09822;0;0;0;0;0;0;0;0;0;0;0;0;0
384.5;0.18095;NaN;NaN;0.0982;0;0;0;0;0;0;0;0;0;0;0;0;0
385;0.18135;NaN;NaN;0.09817;0;0;0;0;0;0;0;0;0;0;0;0;0
385.5;0.18165;NaN;NaN;0.09815;0;0;0;0;0;0;0;0;0;0;0;0;0
386;0.18199;NaN;NaN;0.09814;0;0;0;0;0;0;0;0;0;0;0;0;0
386.5;0.18237;NaN;NaN;0.09812;0;0;0;0;0;0;0;0;0;0;0;0;0
387;0.18273;NaN;NaN;0.0981;0;0;0;0;0;0;0;0;0;0;0;0;0
387.5;0.18296;NaN;NaN;0.09808;0;0;0;0;0;0;0;0;0;0;0;0;0
388;0.18337;NaN;NaN;0.09806;0;0;0;0;0;0;0;0;0;0;0;0;0
388.5;0.18372;NaN;NaN;0.09803;0;0;0;0;0;0;0;0;0;0;0;0;0
389;0.18405;NaN;NaN;0.09801;0;0;0;0;0;0;0;0;0;0;0;0;0
389.5;0.18434;NaN;NaN;0.09798;0;0;0;0;0;0;0;0;0;0;0;0;0
390;0.18478;NaN;NaN;0.09795;0;0;0;0;0;0;0;0;0;0;0;0;0
390.5;0.18514;NaN;NaN;0.09793;0;0;0;0;0;0;0;0;0;0;0;0;0
391;0.18551;NaN;NaN;0.0979;0;0;0;0;0;0;0;0;0;0;0;0;0
391.5;0.18579;NaN;NaN;0.09787;0;0;0;0;0;0;0;0;0;0;0;0;0
392;0.18619;NaN;NaN;0.09784;0;0;0;0;0;0;0;0;0;0;0;0;0
392.5;0.18654;NaN;NaN;0.09781;0;0;0;0;0;0;0;0;0;0;0;0;0
393;0.18693;NaN;NaN;0.09777;0;0;0;0;0;0;0;0;0;0;0;0;0
393.5;0.18723;NaN;NaN;0.09775;0;0;0;0;0;0;0;0;0;0;0;0;0
394;0.18762;NaN;NaN;0.09771;0;0;0;0;0;0;0;0;0;0;0;0;0
394.5;0.18794;NaN;NaN;0.09768;0;0;0;0;0;0;0;0;0;0;0;0;0
395;0.18826;NaN;NaN;0.09764;0;0;0;0;0;0;0;0;0;0;0;0;0
395.5;0.18863;NaN;NaN;0.09761;0;0;0;0;0;0;0;0;0;0;0;0;0
396;0.18904;NaN;NaN;0.09757;0;0;0;0;0;0;0;0;0;0;0;0;0
396.5;0.18948;NaN;NaN;0.09753;0;0;0;0;0;0;0;0;0;0;0;0;0
397;0.18984;NaN;NaN;0.0975;0;0;0;0;0;0;0;0;0;0;0;0;0
397.5;0.1902;NaN;NaN;0.09745;0;0;0;0;0;0;0;0;0;0;0;0;0
398;0.19055;NaN;NaN;0.09741;0;0;0;0;0;0;0;0;0;0;0;0;0
398.5;0.19097;NaN;NaN;0.09736;0;0;0;0;0;0;0;0;0;0;0;0;0
399;0.19133;NaN;NaN;0.09733;0;0;0;0;0;0;0;0;0;0;0;0;0
399.5;0.19169;NaN;NaN;0.09728;0;0;0;0;0;0;0;0;0;0;0;0;0
400;0.19209;NaN;NaN;0.09722;0;0;0;0;0;0;0;0;0;0;0;0;0
400.5;0.19238;NaN;NaN;0.09716;0;0;0;0;0;0;0;0;0;0;0;0;0
401;0.19281;NaN;NaN;0.09711;0;0;0;0;0;0;0;0;0;0;0;0;0
401.5;0.19311;NaN;NaN;0.09705;0;0;0;0;0;0;0;0;0;0;0;0;0
402;0.19377;NaN;NaN;0.09699;0;0;0;0;0;0;0;0;0;0;0;0;0
402.5;0.19381;NaN;NaN;0.09694;0;0;0;0;0;0;0;0;0;0;0;0;0
403;0.19429;NaN;NaN;0.09688;0;0;0;0;0;0;0;0;0;0;0;0;0
403.5;0.19466;NaN;NaN;0.09681;0;0;0;0;0;0;0;0;0;0;0;0;0
404;0.19498;NaN;NaN;0.09674;0;0;0;0;0;0;0;0;0;0;0;0;0
404.5;0.19537;NaN;NaN;0.09668;0;0;0;0;0;0;0;0;0;0;0;0;0
405;0.19582;NaN;NaN;0.09662;0;0;0;0;0;0;0;0;0;0;0;0;0
405.5;0.1962;NaN;NaN;0.09655;0;0;0;0;0;0;0;0;0;0;0;0;0
406;0.19664;NaN;NaN;0.09648;0;0;0;0;0;0;0;0;0;0;0;0;0
406.5;0.19693;NaN;NaN;0.09639;0;0;0;0;0;0;0;0;0;0;0;0;0
407;0.19744;NaN;NaN;0.09631;0;0;0;0;0;0;0;0;0;0;0;0;0
407.5;0.19776;NaN;NaN;0.09623;0;0;0;0;0;0;0;0;0;0;0;0;0
408;0.19821;NaN;NaN;0.09614;0;0;0;0;0;0;0;0;0;0;0;0;0
408.5;0.19862;NaN;NaN;0.09606;0;0;0;0;0;0;0;0;0;0;0;0;0
409;0.19905;NaN;NaN;0.09595;0;0;0;0;0;0;0;0;0;0;0;0;0
409.5;0.19939;NaN;NaN;0.09584;0;0;0;0;0;0;0;0;0;0;0;0;0
410;0.19979;NaN;NaN;0.09574;0;0;0;0;0;0;0;0;0;0;0;0;0
410.5;0.20022;NaN;NaN;0.09564;0;0;0;0;0;0;0;0;0;0;0;0;0
411;0.20065;NaN;NaN;0.09553;0;0;0;0;0;0;0;0;0;0;0;0;0
411.5;0.20111;NaN;NaN;0.09542;0;0;0;0;0;0;0;0;0;0;0;0;0
412;0.20157;NaN;NaN;0.0953;0;0;0;0;0;0;0;0;0;0;0;0;0
412.5;0.20201;NaN;NaN;0.09515;0;0;0;0;0;0;0;0;0;0;0;0;0
413;0.20244;NaN;NaN;0.09504;0;0;0;0;0;0;0;0;0;0;0;0;0
413.5;0.20289;NaN;NaN;0.09489;0;0;0;0;0;0;0;0;0;0;0;0;0
414;0.2033;NaN;NaN;0.09473;0;0;0;0;0;0;0;0;0;0;0;0;0
414.5;0.20375;NaN;NaN;0.09459;0;0;0;0;0;0;0;0;0;0;0;0;0
415;0.20422;NaN;NaN;0.09444;0;0;0;0;0;0;0;0;0;0;0;0;0
415.5;0.20462;NaN;NaN;0.09427;0;0;0;0;0;0;0;0;0;0;0;0;0
416;0.20509;NaN;NaN;0.09412;0;0;0;0;0;0;0;0;0;0;0;0;0
416.5;0.20559;NaN;NaN;0.09395;0;0;0;0;0;0;0;0;0;0;0;0;0
417;0.20604;NaN;NaN;0.09377;0;0;0;0;0;0;0;0;0;0;0;0;0
417.5;0.20655;NaN;NaN;0.09358;0;0;0;0;0;0;0;0;0;0;0;0;0
418;0.20704;NaN;NaN;0.09339;0;0;0;0;0;0;0;0;0;0;0;0;0
418.5;0.2075;NaN;NaN;0.09318;0;0;0;0;0;0;0;0;0;0;0;0;0
419;0.20801;NaN;NaN;0.09295;0;0;0;0;0;0;0;0;0;0;0;0;0
419.5;0.20852;NaN;NaN;0.09274;0;0;0;0;0;0;0;0;0;0;0;0;0
420;0.20906;NaN;NaN;0.09249;0;0;0;0;0;0;0;0;0;0;0;0;0
420.5;0.20961;NaN;NaN;0.09227;0;0;0;0;0;0;0;0;0;0;0;0;0
421;0.21015;NaN;NaN;0.09199;0;0;0;0;0;0;0;0;0;0;0;0;0
421.5;0.21067;NaN;NaN;0.09169;0;0;0;0;0;0;0;0;0;0;0;0;0
422;0.21122;NaN;NaN;0.0914;0;0;0;0;0;0;0;0;0;0;0;0;0
422.5;0.21179;NaN;NaN;0.09106;0;0;0;0;0;0;0;0;0;0;0;0;0
423;0.21249;NaN;NaN;0.09068;0;0;0;0;0;0;0;0;0;0;0;0;0
423.5;0.21318;NaN;NaN;0.09024;0;0;0;0;0;0;0;0;0;0;0;0;0
424;0.21424;NaN;NaN;0.08979;0;0;0;0;0;0;0;0;0;0;0;0;0
