Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
09/08/21;DP600Large;CH;00;3;0.0798;0.28305;4;1;0;6;0.20003;0.19999;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];U2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px]
332.5;0.21252;0.054994;0.057257;0.54614;0;0;0;0;0;0;0;0;0;0;0;0;0
333;0.21302;0.055202;0.05738;0.54628;0;0;0;0;0;0;0;0;0;0;0;0;0
333.5;0.21342;0.05533;0.057612;0.54643;0;0;0;0;0;0;0;0;0;0;0;0;0
334;0.21386;0.055454;0.057773;0.54659;0;0;0;0;0;0;0;0;0;0;0;0;0
334.5;0.21432;0.055634;0.058024;0.54673;0;0;0;0;0;0;0;0;0;0;0;0;0
335;0.21489;0.055796;0.058227;0.54687;0;0;0;0;0;0;0;0;0;0;0;0;0
335.5;0.21539;0.055995;0.058396;0.54701;0;0;0;0;0;0;0;0;0;0;0;0;0
336;0.21582;0.056182;0.058569;0.54716;0;0;0;0;0;0;0;0;0;0;0;0;0
336.5;0.21618;0.056347;0.058798;0.5473;0;0;0;0;0;0;0;0;0;0;0;0;0
337;0.21651;0.056512;0.059016;0.54746;0;0;0;0;0;0;0;0;0;0;0;0;0
337.5;0.21692;0.056734;0.059151;0.5476;0;0;0;0;0;0;0;0;0;0;0;0;0
338;0.21766;0.05685;0.059348;0.54772;0;0;0;0;0;0;0;0;0;0;0;0;0
338.5;0.21815;0.057022;0.059628;0.54787;0;0;0;0;0;0;0;0;0;0;0;0;0
339;0.2185;0.057175;0.059787;0.54802;0;0;0;0;0;0;0;0;0;0;0;0;0
339.5;0.21909;0.057364;0.060009;0.54816;0;0;0;0;0;0;0;0;0;0;0;0;0
340;0.21944;0.057586;0.060243;0.54828;0;0;0;0;0;0;0;0;0;0;0;0;0
340.5;0.22003;0.057881;0.060537;0.54842;0;0;0;0;0;0;0;0;0;0;0;0;0
341;0.22056;0.058123;0.060668;0.54854;0;0;0;0;0;0;0;0;0;0;0;0;0
341.5;0.22102;0.058345;0.060883;0.54869;0;0;0;0;0;0;0;0;0;0;0;0;0
342;0.22146;0.058528;0.061176;0.54883;0;0;0;0;0;0;0;0;0;0;0;0;0
342.5;0.22181;0.058793;0.061351;0.54896;0;0;0;0;0;0;0;0;0;0;0;0;0
343;0.22236;0.058981;0.061537;0.54911;0;0;0;0;0;0;0;0;0;0;0;0;0
343.5;0.22282;0.0592;0.061757;0.54925;0;0;0;0;0;0;0;0;0;0;0;0;0
344;0.22331;0.059505;0.061993;0.5494;0;0;0;0;0;0;0;0;0;0;0;0;0
344.5;0.22389;0.0597;0.06214;0.54954;0;0;0;0;0;0;0;0;0;0;0;0;0
345;0.22427;0.059973;0.062333;0.54967;0;0;0;0;0;0;0;0;0;0;0;0;0
345.5;0.22471;0.060175;0.062582;0.54981;0;0;0;0;0;0;0;0;0;0;0;0;0
346;0.22521;0.060299;0.062727;0.54995;0;0;0;0;0;0;0;0;0;0;0;0;0
346.5;0.22574;0.060649;0.063046;0.55005;0;0;0;0;0;0;0;0;0;0;0;0;0
347;0.22626;0.060891;0.063257;0.55019;0;0;0;0;0;0;0;0;0;0;0;0;0
347.5;0.22672;0.061146;0.063496;0.5503;0;0;0;0;0;0;0;0;0;0;0;0;0
348;0.22723;0.061439;0.063685;0.55044;0;0;0;0;0;0;0;0;0;0;0;0;0
348.5;0.22771;0.061656;0.063914;0.55059;0;0;0;0;0;0;0;0;0;0;0;0;0
349;0.22801;0.061925;0.064119;0.55073;0;0;0;0;0;0;0;0;0;0;0;0;0
349.5;0.2286;0.062196;0.064411;0.55086;0;0;0;0;0;0;0;0;0;0;0;0;0
350;0.22914;0.062405;0.064687;0.551;0;0;0;0;0;0;0;0;0;0;0;0;0
350.5;0.22966;0.062659;0.06489;0.55115;0;0;0;0;0;0;0;0;0;0;0;0;0
351;0.23014;0.062899;0.065117;0.55129;0;0;0;0;0;0;0;0;0;0;0;0;0
351.5;0.23062;0.063173;0.065357;0.55143;0;0;0;0;0;0;0;0;0;0;0;0;0
352;0.23062;0.063377;0.065509;0.55154;0;0;0;0;0;0;0;0;0;0;0;0;0
352.5;0.23156;0.063669;0.065817;0.55166;0;0;0;0;0;0;0;0;0;0;0;0;0
353;0.23206;0.063867;0.066074;0.5518;0;0;0;0;0;0;0;0;0;0;0;0;0
353.5;0.23268;0.064139;0.066276;0.55192;0;0;0;0;0;0;0;0;0;0;0;0;0
354;0.23299;0.064277;0.066587;0.55203;0;0;0;0;0;0;0;0;0;0;0;0;0
354.5;0.23352;0.064552;0.066811;0.55216;0;0;0;0;0;0;0;0;0;0;0;0;0
355;0.23389;0.064755;0.067097;0.55228;0;0;0;0;0;0;0;0;0;0;0;0;0
355.5;0.23443;0.065028;0.067323;0.5524;0;0;0;0;0;0;0;0;0;0;0;0;0
356;0.23502;0.065292;0.067574;0.55252;0;0;0;0;0;0;0;0;0;0;0;0;0
356.5;0.23547;0.065425;0.067843;0.55264;0;0;0;0;0;0;0;0;0;0;0;0;0
357;0.23598;0.065657;0.068056;0.55276;0;0;0;0;0;0;0;0;0;0;0;0;0
357.5;0.23636;0.065945;0.068367;0.55287;0;0;0;0;0;0;0;0;0;0;0;0;0
358;0.2369;0.066125;0.068676;0.55298;0;0;0;0;0;0;0;0;0;0;0;0;0
358.5;0.2375;0.066414;0.068952;0.55309;0;0;0;0;0;0;0;0;0;0;0;0;0
359;0.23814;0.066731;0.069204;0.55322;0;0;0;0;0;0;0;0;0;0;0;0;0
359.5;0.23899;0.066997;0.069408;0.55335;0;0;0;0;0;0;0;0;0;0;0;0;0
360;0.23893;0.067167;0.069648;0.55345;0;0;0;0;0;0;0;0;0;0;0;0;0
360.5;0.23949;0.067444;0.069907;0.55358;0;0;0;0;0;0;0;0;0;0;0;0;0
361;0.24003;0.067671;0.070125;0.5537;0;0;0;0;0;0;0;0;0;0;0;0;0
361.5;0.2406;0.067908;0.070371;0.55381;0;0;0;0;0;0;0;0;0;0;0;0;0
362;0.24093;0.068181;0.070651;0.55392;0;0;0;0;0;0;0;0;0;0;0;0;0
362.5;0.24139;0.068374;0.070879;0.55403;0;0;0;0;0;0;0;0;0;0;0;0;0
363;0.24187;0.068604;0.071142;0.55413;0;0;0;0;0;0;0;0;0;0;0;0;0
363.5;0.24253;0.068866;0.071422;0.55425;0;0;0;0;0;0;0;0;0;0;0;0;0
364;0.2429;0.069101;0.071684;0.55436;0;0;0;0;0;0;0;0;0;0;0;0;0
364.5;0.24349;0.06931;0.071992;0.55444;0;0;0;0;0;0;0;0;0;0;0;0;0
365;0.2439;0.069528;0.072226;0.55456;0;0;0;0;0;0;0;0;0;0;0;0;0
365.5;0.24436;0.069749;0.072497;0.55469;0;0;0;0;0;0;0;0;0;0;0;0;0
366;0.24492;0.069991;0.072741;0.55479;0;0;0;0;0;0;0;0;0;0;0;0;0
366.5;0.2455;0.070279;0.073093;0.55491;0;0;0;0;0;0;0;0;0;0;0;0;0
367;0.24597;0.070556;0.073321;0.55501;0;0;0;0;0;0;0;0;0;0;0;0;0
367.5;0.24642;0.070778;0.073613;0.55511;0;0;0;0;0;0;0;0;0;0;0;0;0
368;0.24705;0.071116;0.073845;0.55524;0;0;0;0;0;0;0;0;0;0;0;0;0
368.5;0.24724;0.071401;0.074135;0.55536;0;0;0;0;0;0;0;0;0;0;0;0;0
369;0.24794;0.071721;0.074364;0.55545;0;0;0;0;0;0;0;0;0;0;0;0;0
369.5;0.24849;0.072017;0.074624;0.55554;0;0;0;0;0;0;0;0;0;0;0;0;0
370;0.249;0.072253;0.074899;0.55565;0;0;0;0;0;0;0;0;0;0;0;0;0
370.5;0.2496;0.072547;0.075214;0.55573;0;0;0;0;0;0;0;0;0;0;0;0;0
371;0.24994;0.072742;0.075486;0.55581;0;0;0;0;0;0;0;0;0;0;0;0;0
371.5;0.25061;0.073016;0.075698;0.5559;0;0;0;0;0;0;0;0;0;0;0;0;0
372;0.25106;0.073254;0.075981;0.556;0;0;0;0;0;0;0;0;0;0;0;0;0
372.5;0.25162;0.073559;0.076193;0.5561;0;0;0;0;0;0;0;0;0;0;0;0;0
373;0.25201;0.073839;0.076448;0.55619;0;0;0;0;0;0;0;0;0;0;0;0;0
373.5;0.25259;0.07416;0.076737;0.55628;0;0;0;0;0;0;0;0;0;0;0;0;0
374;0.25328;0.074439;0.076928;0.55638;0;0;0;0;0;0;0;0;0;0;0;0;0
374.5;0.25366;0.074674;0.077165;0.55648;0;0;0;0;0;0;0;0;0;0;0;0;0
375;0.25408;0.074937;0.077428;0.55659;0;0;0;0;0;0;0;0;0;0;0;0;0
375.5;0.25458;0.075225;0.077706;0.5567;0;0;0;0;0;0;0;0;0;0;0;0;0
376;0.25513;0.075508;0.077992;0.55679;0;0;0;0;0;0;0;0;0;0;0;0;0
376.5;0.2557;0.075727;0.078241;0.55689;0;0;0;0;0;0;0;0;0;0;0;0;0
377;0.25623;0.076054;0.078532;0.55698;0;0;0;0;0;0;0;0;0;0;0;0;0
377.5;0.25671;0.076323;0.078783;0.55709;0;0;0;0;0;0;0;0;0;0;0;0;0
378;0.25715;0.076594;0.079048;0.55718;0;0;0;0;0;0;0;0;0;0;0;0;0
378.5;0.25771;0.07691;0.079385;0.55729;0;0;0;0;0;0;0;0;0;0;0;0;0
379;0.25821;0.077151;0.079671;0.55737;0;0;0;0;0;0;0;0;0;0;0;0;0
379.5;0.25894;0.077414;0.079908;0.55746;0;0;0;0;0;0;0;0;0;0;0;0;0
380;0.25932;0.077723;0.080195;0.55757;0;0;0;0;0;0;0;0;0;0;0;0;0
380.5;0.25978;0.077981;0.080442;0.55765;0;0;0;0;0;0;0;0;0;0;0;0;0
381;0.26028;0.078249;0.08072;0.55774;0;0;0;0;0;0;0;0;0;0;0;0;0
381.5;0.26081;0.078547;0.081039;0.55784;0;0;0;0;0;0;0;0;0;0;0;0;0
382;0.2615;0.078803;0.081359;0.55792;0;0;0;0;0;0;0;0;0;0;0;0;0
382.5;0.2618;0.079121;0.081654;0.558;0;0;0;0;0;0;0;0;0;0;0;0;0
383;0.26242;0.079446;0.081946;0.55809;0;0;0;0;0;0;0;0;0;0;0;0;0
383.5;0.2629;0.079753;0.082297;0.55819;0;0;0;0;0;0;0;0;0;0;0;0;0
384;0.26339;0.080028;0.082624;0.55827;0;0;0;0;0;0;0;0;0;0;0;0;0
384.5;0.26399;0.080245;0.082878;0.55836;0;0;0;0;0;0;0;0;0;0;0;0;0
385;0.26455;0.080626;0.083231;0.55845;0;0;0;0;0;0;0;0;0;0;0;0;0
385.5;0.26508;0.081001;0.083541;0.55853;0;0;0;0;0;0;0;0;0;0;0;0;0
386;0.26554;0.081261;0.083811;0.55862;0;0;0;0;0;0;0;0;0;0;0;0;0
386.5;0.26606;0.081492;0.084154;0.5587;0;0;0;0;0;0;0;0;0;0;0;0;0
387;0.26652;0.081847;0.0844;0.55877;0;0;0;0;0;0;0;0;0;0;0;0;0
387.5;0.26711;0.082146;0.084752;0.55884;0;0;0;0;0;0;0;0;0;0;0;0;0
388;0.2677;0.082457;0.085127;0.55891;0;0;0;0;0;0;0;0;0;0;0;0;0
388.5;0.26826;0.082776;0.085415;0.55898;0;0;0;0;0;0;0;0;0;0;0;0;0
389;0.26871;0.083097;0.08565;0.55905;0;0;0;0;0;0;0;0;0;0;0;0;0
389.5;0.26926;0.083347;0.085859;0.55912;0;0;0;0;0;0;0;0;0;0;0;0;0
390;0.26981;0.083689;0.086209;0.55919;0;0;0;0;0;0;0;0;0;0;0;0;0
390.5;0.27037;0.083996;0.086574;0.55926;0;0;0;0;0;0;0;0;0;0;0;0;0
391;0.2709;0.084291;0.086754;0.55933;0;0;0;0;0;0;0;0;0;0;0;0;0
391.5;0.27137;0.084565;0.087121;0.55939;0;0;0;0;0;0;0;0;0;0;0;0;0
392;0.27187;0.084847;0.087379;0.55946;0;0;0;0;0;0;0;0;0;0;0;0;0
392.5;0.27235;0.085158;0.087686;0.55954;0;0;0;0;0;0;0;0;0;0;0;0;0
393;0.27296;0.085484;0.087978;0.55961;0;0;0;0;0;0;0;0;0;0;0;0;0
393.5;0.27357;0.085829;0.088294;0.55968;0;0;0;0;0;0;0;0;0;0;0;0;0
394;0.27401;0.086112;0.08857;0.55977;0;0;0;0;0;0;0;0;0;0;0;0;0
394.5;0.27455;0.086471;0.088908;0.55984;0;0;0;0;0;0;0;0;0;0;0;0;0
395;0.2751;0.086837;0.089246;0.55992;0;0;0;0;0;0;0;0;0;0;0;0;0
395.5;0.27556;0.087142;0.089503;0.56002;0;0;0;0;0;0;0;0;0;0;0;0;0
396;0.27618;0.087458;0.089882;0.56009;0;0;0;0;0;0;0;0;0;0;0;0;0
396.5;0.27665;0.087776;0.090134;0.56018;0;0;0;0;0;0;0;0;0;0;0;0;0
397;0.27719;0.088113;0.090438;0.56026;0;0;0;0;0;0;0;0;0;0;0;0;0
397.5;0.27773;0.08845;0.090827;0.56032;0;0;0;0;0;0;0;0;0;0;0;0;0
398;0.27826;0.088815;0.091194;0.5604;0;0;0;0;0;0;0;0;0;0;0;0;0
398.5;0.27877;0.089141;0.091507;0.56046;0;0;0;0;0;0;0;0;0;0;0;0;0
399;0.27935;0.089425;0.091771;0.56052;0;0;0;0;0;0;0;0;0;0;0;0;0
399.5;0.27991;0.089844;0.092129;0.56057;0;0;0;0;0;0;0;0;0;0;0;0;0
400;0.28051;0.090177;0.092417;0.56063;0;0;0;0;0;0;0;0;0;0;0;0;0
400.5;0.281;0.090461;0.092787;0.56068;0;0;0;0;0;0;0;0;0;0;0;0;0
401;0.28155;0.090893;0.093229;0.56073;0;0;0;0;0;0;0;0;0;0;0;0;0
401.5;0.28214;0.091187;0.093558;0.56079;0;0;0;0;0;0;0;0;0;0;0;0;0
402;0.28247;0.091503;0.093946;0.56083;0;0;0;0;0;0;0;0;0;0;0;0;0
402.5;0.28314;0.091828;0.094294;0.56088;0;0;0;0;0;0;0;0;0;0;0;0;0
403;0.28371;0.092157;0.094639;0.56093;0;0;0;0;0;0;0;0;0;0;0;0;0
403.5;0.2844;0.092483;0.094993;0.56099;0;0;0;0;0;0;0;0;0;0;0;0;0
404;0.28494;0.092892;0.095403;0.56104;0;0;0;0;0;0;0;0;0;0;0;0;0
404.5;0.28537;0.09317;0.095833;0.5611;0;0;0;0;0;0;0;0;0;0;0;0;0
405;0.28599;0.093567;0.096117;0.56116;0;0;0;0;0;0;0;0;0;0;0;0;0
405.5;0.28648;0.093889;0.096443;0.56121;0;0;0;0;0;0;0;0;0;0;0;0;0
406;0.287;0.094291;0.096731;0.56126;0;0;0;0;0;0;0;0;0;0;0;0;0
406.5;0.28756;0.094603;0.097149;0.5613;0;0;0;0;0;0;0;0;0;0;0;0;0
407;0.28812;0.094941;0.09753;0.56134;0;0;0;0;0;0;0;0;0;0;0;0;0
407.5;0.28832;0.09525;0.097886;0.56139;0;0;0;0;0;0;0;0;0;0;0;0;0
408;0.28934;0.095633;0.09823;0.56143;0;0;0;0;0;0;0;0;0;0;0;0;0
408.5;0.28964;0.095977;0.098626;0.56148;0;0;0;0;0;0;0;0;0;0;0;0;0
409;0.29009;0.096277;0.098979;0.56152;0;0;0;0;0;0;0;0;0;0;0;0;0
409.5;0.29069;0.096671;0.09935;0.56156;0;0;0;0;0;0;0;0;0;0;0;0;0
410;0.29143;0.097013;0.099733;0.56161;0;0;0;0;0;0;0;0;0;0;0;0;0
410.5;0.29202;0.097457;0.10023;0.56167;0;0;0;0;0;0;0;0;0;0;0;0;0
411;0.2926;0.09784;0.10063;0.56174;0;0;0;0;0;0;0;0;0;0;0;0;0
411.5;0.29306;0.098187;0.10095;0.56178;0;0;0;0;0;0;0;0;0;0;0;0;0
412;0.29374;0.098556;0.10137;0.56183;0;0;0;0;0;0;0;0;0;0;0;0;0
412.5;0.29451;0.098999;0.10181;0.56188;0;0;0;0;0;0;0;0;0;0;0;0;0
413;0.29478;0.099354;0.10217;0.56191;0;0;0;0;0;0;0;0;0;0;0;0;0
413.5;0.29515;0.099795;0.10262;0.56195;0;0;0;0;0;0;0;0;0;0;0;0;0
414;0.29594;0.10024;0.10302;0.56198;0;0;0;0;0;0;0;0;0;0;0;0;0
414.5;0.29643;0.10062;0.10349;0.56199;0;0;0;0;0;0;0;0;0;0;0;0;0
415;0.29703;0.10105;0.10393;0.56202;0;0;0;0;0;0;0;0;0;0;0;0;0
415.5;0.29761;0.10146;0.10433;0.56203;0;0;0;0;0;0;0;0;0;0;0;0;0
416;0.29814;0.10184;0.10472;0.56205;0;0;0;0;0;0;0;0;0;0;0;0;0
416.5;0.29875;0.10227;0.10521;0.56208;0;0;0;0;0;0;0;0;0;0;0;0;0
417;0.29935;0.10267;0.10564;0.56211;0;0;0;0;0;0;0;0;0;0;0;0;0
417.5;0.29988;0.10312;0.10605;0.56214;0;0;0;0;0;0;0;0;0;0;0;0;0
418;0.30051;0.10352;0.10649;0.56216;0;0;0;0;0;0;0;0;0;0;0;0;0
418.5;0.30102;0.104;0.10695;0.56218;0;0;0;0;0;0;0;0;0;0;0;0;0
419;0.30166;0.10442;0.10748;0.56221;0;0;0;0;0;0;0;0;0;0;0;0;0
419.5;0.30216;0.10486;0.10784;0.56224;0;0;0;0;0;0;0;0;0;0;0;0;0
420;0.30274;0.10526;0.10827;0.56227;0;0;0;0;0;0;0;0;0;0;0;0;0
420.5;0.3034;0.10576;0.10882;0.56229;0;0;0;0;0;0;0;0;0;0;0;0;0
421;0.30384;0.10612;0.10921;0.56231;0;0;0;0;0;0;0;0;0;0;0;0;0
421.5;0.30434;0.10658;0.10966;0.56233;0;0;0;0;0;0;0;0;0;0;0;0;0
422;0.30536;0.10706;0.11009;0.56236;0;0;0;0;0;0;0;0;0;0;0;0;0
422.5;0.30569;0.10745;0.1106;0.56237;0;0;0;0;0;0;0;0;0;0;0;0;0
423;0.30642;0.10791;0.11102;0.5624;0;0;0;0;0;0;0;0;0;0;0;0;0
423.5;0.30671;0.10839;0.11147;0.56241;0;0;0;0;0;0;0;0;0;0;0;0;0
424;0.30744;0.10883;0.112;0.56242;0;0;0;0;0;0;0;0;0;0;0;0;0
424.5;0.30801;0.10934;0.11241;0.56242;0;0;0;0;0;0;0;0;0;0;0;0;0
425;0.30867;0.10973;0.1129;0.56243;0;0;0;0;0;0;0;0;0;0;0;0;0
425.5;0.30921;0.11029;0.11331;0.56244;0;0;0;0;0;0;0;0;0;0;0;0;0
426;0.30986;0.11072;0.11391;0.56242;0;0;0;0;0;0;0;0;0;0;0;0;0
426.5;0.31048;0.11125;0.11443;0.56243;0;0;0;0;0;0;0;0;0;0;0;0;0
427;0.31102;0.1117;0.11481;0.56243;0;0;0;0;0;0;0;0;0;0;0;0;0
427.5;0.31152;0.11222;0.11532;0.56243;0;0;0;0;0;0;0;0;0;0;0;0;0
428;0.31218;0.11268;0.11579;0.56243;0;0;0;0;0;0;0;0;0;0;0;0;0
428.5;0.31267;0.1132;0.11628;0.56243;0;0;0;0;0;0;0;0;0;0;0;0;0
429;0.31332;0.11373;0.11667;0.56243;0;0;0;0;0;0;0;0;0;0;0;0;0
429.5;0.31396;0.1142;0.1172;0.56242;0;0;0;0;0;0;0;0;0;0;0;0;0
430;0.31459;0.11464;0.11767;0.56242;0;0;0;0;0;0;0;0;0;0;0;0;0
430.5;0.31508;0.1152;0.11807;0.56241;0;0;0;0;0;0;0;0;0;0;0;0;0
431;0.31563;0.11563;0.11858;0.56239;0;0;0;0;0;0;0;0;0;0;0;0;0
431.5;0.31632;0.11612;0.11905;0.56237;0;0;0;0;0;0;0;0;0;0;0;0;0
432;0.31694;0.11658;0.11956;0.56235;0;0;0;0;0;0;0;0;0;0;0;0;0
432.5;0.31756;0.11704;0.12004;0.56233;0;0;0;0;0;0;0;0;0;0;0;0;0
433;0.31812;0.11759;0.12055;0.56231;0;0;0;0;0;0;0;0;0;0;0;0;0
433.5;0.31867;0.11807;0.12096;0.56231;0;0;0;0;0;0;0;0;0;0;0;0;0
434;0.31935;0.11862;0.12141;0.56229;0;0;0;0;0;0;0;0;0;0;0;0;0
434.5;0.3199;0.11904;0.12196;0.56229;0;0;0;0;0;0;0;0;0;0;0;0;0
435;0.32056;0.1196;0.12244;0.56229;0;0;0;0;0;0;0;0;0;0;0;0;0
435.5;0.32115;0.1201;0.12295;0.56229;0;0;0;0;0;0;0;0;0;0;0;0;0
436;0.3215;0.12063;0.12348;0.56229;0;0;0;0;0;0;0;0;0;0;0;0;0
436.5;0.32228;0.12115;0.12403;0.56228;0;0;0;0;0;0;0;0;0;0;0;0;0
437;0.32297;0.12172;0.12458;0.56228;0;0;0;0;0;0;0;0;0;0;0;0;0
437.5;0.32353;0.1222;0.12511;0.56227;0;0;0;0;0;0;0;0;0;0;0;0;0
438;0.32376;0.12276;0.12565;0.56227;0;0;0;0;0;0;0;0;0;0;0;0;0
438.5;0.32471;0.12325;0.12618;0.56225;0;0;0;0;0;0;0;0;0;0;0;0;0
439;0.32535;0.12382;0.12671;0.56224;0;0;0;0;0;0;0;0;0;0;0;0;0
439.5;0.32595;0.12435;0.12724;0.56222;0;0;0;0;0;0;0;0;0;0;0;0;0
440;0.32659;0.12488;0.12777;0.56221;0;0;0;0;0;0;0;0;0;0;0;0;0
440.5;0.32719;0.12544;0.12831;0.56219;0;0;0;0;0;0;0;0;0;0;0;0;0
441;0.3278;0.12594;0.12884;0.56217;0;0;0;0;0;0;0;0;0;0;0;0;0
441.5;0.32841;0.12649;0.12934;0.56215;0;0;0;0;0;0;0;0;0;0;0;0;0
442;0.32911;0.12701;0.12989;0.56213;0;0;0;0;0;0;0;0;0;0;0;0;0
442.5;0.32965;0.12755;0.13048;0.56211;0;0;0;0;0;0;0;0;0;0;0;0;0
443;0.33012;0.12813;0.13099;0.5621;0;0;0;0;0;0;0;0;0;0;0;0;0
443.5;0.33108;0.12868;0.13153;0.56208;0;0;0;0;0;0;0;0;0;0;0;0;0
444;0.33172;0.12924;0.13204;0.56206;0;0;0;0;0;0;0;0;0;0;0;0;0
444.5;0.33236;0.12983;0.13265;0.56205;0;0;0;0;0;0;0;0;0;0;0;0;0
445;0.33291;0.13035;0.13321;0.56204;0;0;0;0;0;0;0;0;0;0;0;0;0
445.5;0.3335;0.13096;0.13371;0.56202;0;0;0;0;0;0;0;0;0;0;0;0;0
446;0.33377;0.13148;0.13429;0.56201;0;0;0;0;0;0;0;0;0;0;0;0;0
446.5;0.33466;0.13208;0.1348;0.562;0;0;0;0;0;0;0;0;0;0;0;0;0
447;0.33535;0.13265;0.13537;0.56198;0;0;0;0;0;0;0;0;0;0;0;0;0
447.5;0.33599;0.13324;0.13598;0.56198;0;0;0;0;0;0;0;0;0;0;0;0;0
448;0.33663;0.13384;0.13655;0.56197;0;0;0;0;0;0;0;0;0;0;0;0;0
448.5;0.33724;0.13446;0.13716;0.56195;0;0;0;0;0;0;0;0;0;0;0;0;0
449;0.33789;0.13504;0.13771;0.56193;0;0;0;0;0;0;0;0;0;0;0;0;0
449.5;0.33845;0.13566;0.1382;0.56192;0;0;0;0;0;0;0;0;0;0;0;0;0
450;0.33913;0.13623;0.13882;0.5619;0;0;0;0;0;0;0;0;0;0;0;0;0
450.5;0.33979;0.13681;0.13939;0.5619;0;0;0;0;0;0;0;0;0;0;0;0;0
451;0.34043;0.13741;0.14;0.56188;0;0;0;0;0;0;0;0;0;0;0;0;0
451.5;0.34108;0.13807;0.14051;0.56184;0;0;0;0;0;0;0;0;0;0;0;0;0
452;0.34166;0.13867;0.14113;0.56181;0;0;0;0;0;0;0;0;0;0;0;0;0
452.5;0.34241;0.13933;0.14167;0.5618;0;0;0;0;0;0;0;0;0;0;0;0;0
453;0.34285;0.13988;0.14219;0.56178;0;0;0;0;0;0;0;0;0;0;0;0;0
453.5;0.34375;0.1405;0.14284;0.56177;0;0;0;0;0;0;0;0;0;0;0;0;0
454;0.34434;0.14112;0.14348;0.56175;0;0;0;0;0;0;0;0;0;0;0;0;0
454.5;0.34496;0.14175;0.14405;0.56174;0;0;0;0;0;0;0;0;0;0;0;0;0
455;0.34564;0.14238;0.14445;0.56174;0;0;0;0;0;0;0;0;0;0;0;0;0
455.5;0.34632;0.14306;0.14498;0.56173;0;0;0;0;0;0;0;0;0;0;0;0;0
456;0.34688;0.14367;0.14554;0.56172;0;0;0;0;0;0;0;0;0;0;0;0;0
456.5;0.34766;0.14433;0.14622;0.56171;0;0;0;0;0;0;0;0;0;0;0;0;0
457;0.34821;0.14492;0.14687;0.56169;0;0;0;0;0;0;0;0;0;0;0;0;0
457.5;0.34884;0.14551;0.14743;0.56167;0;0;0;0;0;0;0;0;0;0;0;0;0
458;0.34946;0.14624;0.14807;0.56164;0;0;0;0;0;0;0;0;0;0;0;0;0
458.5;0.35024;0.14693;0.14866;0.56161;0;0;0;0;0;0;0;0;0;0;0;0;0
459;0.3509;0.14753;0.14923;0.56158;0;0;0;0;0;0;0;0;0;0;0;0;0
459.5;0.35155;0.14813;0.14991;0.56154;0;0;0;0;0;0;0;0;0;0;0;0;0
460;0.35212;0.14881;0.15058;0.56151;0;0;0;0;0;0;0;0;0;0;0;0;0
460.5;0.35281;0.14948;0.15127;0.56148;0;0;0;0;0;0;0;0;0;0;0;0;0
461;0.35347;0.15018;0.15192;0.56144;0;0;0;0;0;0;0;0;0;0;0;0;0
461.5;0.35417;0.15081;0.1525;0.56141;0;0;0;0;0;0;0;0;0;0;0;0;0
462;0.35487;0.15147;0.15316;0.56138;0;0;0;0;0;0;0;0;0;0;0;0;0
462.5;0.35545;0.15208;0.15387;0.56134;0;0;0;0;0;0;0;0;0;0;0;0;0
463;0.35614;0.15278;0.15448;0.56129;0;0;0;0;0;0;0;0;0;0;0;0;0
463.5;0.3568;0.1535;0.15513;0.56125;0;0;0;0;0;0;0;0;0;0;0;0;0
464;0.35753;0.1542;0.15584;0.56122;0;0;0;0;0;0;0;0;0;0;0;0;0
464.5;0.35828;0.15485;0.15639;0.56117;0;0;0;0;0;0;0;0;0;0;0;0;0
465;0.35898;0.15555;0.15704;0.56114;0;0;0;0;0;0;0;0;0;0;0;0;0
465.5;0.35962;0.15617;0.15769;0.56109;0;0;0;0;0;0;0;0;0;0;0;0;0
466;0.36031;0.15691;0.15835;0.56104;0;0;0;0;0;0;0;0;0;0;0;0;0
466.5;0.36106;0.1576;0.15906;0.56098;0;0;0;0;0;0;0;0;0;0;0;0;0
467;0.36174;0.1583;0.15971;0.56092;0;0;0;0;0;0;0;0;0;0;0;0;0
467.5;0.36248;0.15896;0.16035;0.56086;0;0;0;0;0;0;0;0;0;0;0;0;0
468;0.36309;0.15963;0.16107;0.5608;0;0;0;0;0;0;0;0;0;0;0;0;0
468.5;0.36386;0.16031;0.16182;0.56072;0;0;0;0;0;0;0;0;0;0;0;0;0
469;0.36428;0.16111;0.16252;0.56064;0;0;0;0;0;0;0;0;0;0;0;0;0
469.5;0.36515;0.16179;0.16317;0.56056;0;0;0;0;0;0;0;0;0;0;0;0;0
470;0.36607;0.16255;0.16386;0.56046;0;0;0;0;0;0;0;0;0;0;0;0;0
470.5;0.36654;0.16324;0.16458;0.56037;0;0;0;0;0;0;0;0;0;0;0;0;0
