"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
93,0.000598578,0.0036562,6.1118,6.10815,-0.00617313,-0.00125696,0.202361,0.203618,2.27609e-05,9.26836e-06,0.407215,0.407206,-0.000105402,-6.43815e-05,0.610752,0.610816,0.000284108,0.000231383,0.81465,0.814419,-0.000286352,-0.000291513,1.01773,1.01802,-0.000324999,-0.000397026,1.22123,1.22162,5.36393e-05,7.64482e-05,1.4253,1.42523,-0.000109698,-0.00017868,1.62866,1.62884,0.000728487,0.000296666,0.407533,0.407236,-9.74159e-05,-5.95032e-05,0.610756,0.610816,0.000761511,0.000620172,0.815016,0.814396,0.00229819,0.00233959,1.02035,1.01801,0.000853367,0.0010425,1.22267,1.22163,0.000896381,0.00127757,1.42653,1.42525,0.000701611,0.0011428,1.62997,1.62883,-0.000180375,-3.67249e-05,0.203566,0.203603
94,0.000593395,0.00362454,6.11177,6.10815,-0.00640522,-0.00130422,0.202314,0.203618,-8.71077e-05,-3.54707e-05,0.40717,0.407206,-0.000136232,-8.32126e-05,0.610733,0.610816,0.000291281,0.000237225,0.814656,0.814419,-0.000254321,-0.000258904,1.01776,1.01802,-0.000340317,-0.00041574,1.22121,1.22162,5.37327e-05,7.65813e-05,1.4253,1.42523,-9.5435e-05,-0.000155448,1.62868,1.62884,0.000683385,0.000278299,0.407514,0.407236,-5.76729e-05,-3.52275e-05,0.610781,0.610816,0.00076345,0.000621751,0.815018,0.814396,0.00250389,0.00254899,1.02056,1.01801,0.000866078,0.00105803,1.22269,1.22163,0.000881067,0.00125574,1.42651,1.42525,0.00073512,0.00119739,1.63003,1.62883,-0.000304276,-6.19514e-05,0.203541,0.203603
95,0.00062736,0.00383201,6.11198,6.10815,-0.00646883,-0.00131717,0.202301,0.203618,-0.000129178,-5.26019e-05,0.407153,0.407206,-8.67251e-05,-5.29731e-05,0.610763,0.610816,0.000285361,0.000232403,0.814651,0.814419,-0.000287385,-0.000292564,1.01773,1.01802,-0.000334471,-0.000408598,1.22122,1.22162,4.33137e-05,6.17319e-05,1.42529,1.42523,-8.90252e-05,-0.000145008,1.62869,1.62884,0.000804172,0.000327488,0.407563,0.407236,-0.000109214,-6.67099e-05,0.610749,0.610816,0.000770774,0.000627715,0.815024,0.814396,0.00238463,0.00242758,1.02044,1.01801,0.000899747,0.00109916,1.22273,1.22163,0.000895916,0.0012769,1.42653,1.42525,0.000759099,0.00123644,1.63007,1.62883,-0.000209244,-4.26028e-05,0.20356,0.203603
96,0.000626855,0.00382893,6.11198,6.10815,-0.00666028,-0.00135615,0.202262,0.203618,2.12861e-05,8.66782e-06,0.407214,0.407206,-0.000115289,-7.04205e-05,0.610745,0.610816,0.000331836,0.000270253,0.814689,0.814419,-0.000272633,-0.000277546,1.01774,1.01802,-0.00032071,-0.000391787,1.22123,1.22162,6.6977e-05,9.54574e-05,1.42532,1.42523,-8.63238e-05,-0.000140607,1.6287,1.62884,0.000917672,0.000373709,0.40761,0.407236,1.28016e-05,7.81943e-06,0.610824,0.610816,0.000796199,0.000648422,0.815045,0.814396,0.00246497,0.00250937,1.02052,1.01801,0.00094186,0.00115061,1.22278,1.22163,0.000929252,0.00132442,1.42657,1.42525,0.000800607,0.00130405,1.63013,1.62883,-0.000429885,-8.75258e-05,0.203515,0.203603
97,0.000651609,0.00398012,6.11213,6.10815,-0.00654805,-0.0013333,0.202285,0.203618,7.80346e-05,3.17761e-05,0.407237,0.407206,-3.85066e-05,-2.35204e-05,0.610792,0.610816,0.000328443,0.00026749,0.814686,0.814419,-0.000249597,-0.000254095,1.01777,1.01802,-0.00038106,-0.000465512,1.22116,1.22162,6.50976e-06,9.27789e-06,1.42524,1.42523,-0.000113251,-0.000184467,1.62865,1.62884,0.000785219,0.00031977,0.407556,0.407236,-5.32621e-06,-3.25333e-06,0.610813,0.610816,0.000764553,0.000622649,0.815019,0.814396,0.00242506,0.00246874,1.02048,1.01801,0.000998736,0.00122009,1.22285,1.22163,0.000989617,0.00141045,1.42666,1.42525,0.000805263,0.00131164,1.63014,1.62883,-0.000346518,-7.0552e-05,0.203532,0.203603
98,0.000673505,0.00411387,6.11226,6.10815,-0.00677942,-0.00138041,0.202238,0.203618,-8.8361e-05,-3.59811e-05,0.40717,0.407206,-5.71053e-05,-3.48808e-05,0.610781,0.610816,0.000358376,0.000291868,0.814711,0.814419,-0.000350913,-0.000357237,1.01766,1.01802,-0.000385089,-0.000470434,1.22115,1.22162,1.37277e-05,1.95651e-05,1.42525,1.42523,-9.50055e-05,-0.000154748,1.62868,1.62884,0.00094759,0.000385893,0.407622,0.407236,1.08345e-05,6.61791e-06,0.610823,0.610816,0.000819628,0.000667502,0.815064,0.814396,0.00250705,0.00255222,1.02057,1.01801,0.000994751,0.00121522,1.22285,1.22163,0.000968437,0.00138026,1.42663,1.42525,0.000834879,0.00135988,1.63019,1.62883,-0.00029815,-6.07043e-05,0.203542,0.203603
99,0.000701213,0.00428311,6.11243,6.10815,-0.00670308,-0.00136487,0.202253,0.203618,4.10571e-06,1.67187e-06,0.407207,0.407206,-0.000156446,-9.55597e-05,0.61072,0.610816,0.000264361,0.0002153,0.814634,0.814419,-0.000277793,-0.000282799,1.01774,1.01802,-0.000427928,-0.000522768,1.2211,1.22162,-4.80375e-06,-6.84644e-06,1.42522,1.42523,-0.000114477,-0.000186464,1.62865,1.62884,0.000918427,0.000374016,0.40761,0.407236,-0.00018513,-0.00011308,0.610703,0.610816,0.000800617,0.00065202,0.815048,0.814396,0.00254186,0.00258765,1.0206,1.01801,0.0010293,0.00125743,1.22289,1.22163,0.00100674,0.00143485,1.42668,1.42525,0.000868098,0.00141398,1.63024,1.62883,-0.000159024,-3.23777e-05,0.203571,0.203603
100,0.000636949,0.00389058,6.11204,6.10815,-0.0068309,-0.00139089,0.202227,0.203618,-9.55034e-06,-3.88895e-06,0.407202,0.407206,-0.000152909,-9.33994e-05,0.610722,0.610816,0.000359881,0.000293094,0.814712,0.814419,-0.000239026,-0.000243333,1.01778,1.01802,-0.000371624,-0.000453985,1.22117,1.22162,1.59044e-05,2.26674e-05,1.42525,1.42523,-0.000112719,-0.0001836,1.62865,1.62884,0.000794551,0.00032357,0.407559,0.407236,-0.00011152,-6.81182e-05,0.610748,0.610816,0.000835687,0.00068058,0.815077,0.814396,0.00242965,0.00247342,1.02049,1.01801,0.000936456,0.001144,1.22278,1.22163,0.0009501,0.00135413,1.4266,1.42525,0.00076591,0.00124754,1.63008,1.62883,-0.000146517,-2.98313e-05,0.203573,0.203603
101,0.000720534,0.00440113,6.11255,6.10815,-0.00694323,-0.00141377,0.202204,0.203618,-6.5713e-05,-2.67587e-05,0.407179,0.407206,-0.000128431,-7.84476e-05,0.610737,0.610816,0.000165753,0.000134992,0.814554,0.814419,-0.000266994,-0.000271805,1.01775,1.01802,-0.000433653,-0.000529761,1.22109,1.22162,-1.87308e-06,-2.66957e-06,1.42522,1.42523,-0.000116554,-0.000189848,1.62865,1.62884,0.00110757,0.000451041,0.407687,0.407236,-8.69916e-05,-5.31358e-05,0.610763,0.610816,0.000947675,0.000771782,0.815168,0.814396,0.00260759,0.00265456,1.02067,1.01801,0.00104598,0.0012778,1.22291,1.22163,0.00105947,0.00151001,1.42676,1.42525,0.000896561,0.00146035,1.63029,1.62883,-0.000250298,-5.09615e-05,0.203552,0.203603
102,0.00071752,0.00438272,6.11253,6.10815,-0.00666217,-0.00135654,0.202261,0.203618,-0.000282043,-0.000114849,0.407091,0.407206,-8.70043e-05,-5.31436e-05,0.610763,0.610816,0.000226305,0.000184307,0.814603,0.814419,-0.000329074,-0.000335004,1.01769,1.01802,-0.000440757,-0.000538439,1.22109,1.22162,-6.53867e-06,-9.31908e-06,1.42522,1.42523,-0.000142083,-0.000231431,1.62861,1.62884,0.00098064,0.000399352,0.407635,0.407236,1.51594e-05,9.25963e-06,0.610825,0.610816,0.00094525,0.000769808,0.815166,0.814396,0.0026019,0.00264877,1.02066,1.01801,0.000996909,0.00121786,1.22285,1.22163,0.00108914,0.00155229,1.4268,1.42525,0.000916711,0.00149317,1.63032,1.62883,-0.000251397,-5.11851e-05,0.203552,0.203603
103,0.000729626,0.00445666,6.1126,6.10815,-0.00716352,-0.00145862,0.202159,0.203618,-0.000108536,-4.41964e-05,0.407161,0.407206,-0.000119642,-7.30794e-05,0.610743,0.610816,0.000268879,0.00021898,0.814638,0.814419,-0.000272833,-0.00027775,1.01774,1.01802,-0.000394572,-0.000482018,1.22114,1.22162,-1.24917e-05,-1.78036e-05,1.42521,1.42523,-0.00010724,-0.000174676,1.62866,1.62884,0.00100096,0.000407627,0.407643,0.407236,1.40599e-05,8.58801e-06,0.610825,0.610816,0.00106287,0.000865595,0.815262,0.814396,0.00267187,0.00272,1.02073,1.01801,0.0010722,0.00130984,1.22294,1.22163,0.00110812,0.00157935,1.42683,1.42525,0.000924621,0.00150605,1.63034,1.62883,-0.00045121,-9.18677e-05,0.203511,0.203603
104,0.000755373,0.00461393,6.11276,6.10815,-0.00685185,-0.00139516,0.202223,0.203618,-0.000106397,-4.33254e-05,0.407162,0.407206,-0.00011864,-7.24672e-05,0.610743,0.610816,0.000279497,0.000227628,0.814647,0.814419,-0.000348634,-0.000354917,1.01767,1.01802,-0.000407117,-0.000497344,1.22113,1.22162,-3.27036e-05,-4.66101e-05,1.42518,1.42523,-0.000161753,-0.000263469,1.62857,1.62884,0.000903966,0.000368128,0.407604,0.407236,0.000130058,7.94418e-05,0.610895,0.610816,0.00100173,0.000815801,0.815212,0.814396,0.00266079,0.00270872,1.02072,1.01801,0.00100652,0.0012296,1.22286,1.22163,0.00111567,0.0015901,1.42684,1.42525,0.000966981,0.00157505,1.6304,1.62883,-0.000310615,-6.32422e-05,0.20354,0.203603
105,0.000767994,0.00469102,6.11284,6.10815,-0.00701108,-0.00142758,0.20219,0.203618,-0.000102557,-4.17617e-05,0.407164,0.407206,-0.00012785,-7.80929e-05,0.610738,0.610816,0.000221977,0.000180782,0.8146,0.814419,-0.000273838,-0.000278773,1.01774,1.01802,-0.000435378,-0.000531868,1.22109,1.22162,-1.94042e-05,-2.76553e-05,1.4252,1.42523,-0.000138202,-0.000225109,1.62861,1.62884,0.00119252,0.000485637,0.407722,0.407236,7.90133e-05,4.82626e-05,0.610864,0.610816,0.00103327,0.00084149,0.815238,0.814396,0.00276722,0.00281707,1.02083,1.01801,0.00105054,0.00128338,1.22292,1.22163,0.00113683,0.00162027,1.42687,1.42525,0.00096526,0.00157225,1.6304,1.62883,-0.000233088,-4.74574e-05,0.203555,0.203603
106,0.000791861,0.0048368,6.11298,6.10815,-0.00674579,-0.00137356,0.202244,0.203618,-0.000168394,-6.85711e-05,0.407137,0.407206,-0.000140712,-8.59494e-05,0.61073,0.610816,0.000242869,0.000197797,0.814617,0.814419,-0.000349281,-0.000355576,1.01767,1.01802,-0.000435505,-0.000532024,1.22109,1.22162,-3.41378e-05,-4.86541e-05,1.42518,1.42523,-0.000137694,-0.000224281,1.62861,1.62884,0.00120461,0.000490561,0.407726,0.407236,-4.76065e-05,-2.90788e-05,0.610787,0.610816,0.00108148,0.000880756,0.815277,0.814396,0.00275098,0.00280054,1.02081,1.01801,0.00114741,0.00140171,1.22303,1.22163,0.00116363,0.00165846,1.42691,1.42525,0.000964012,0.00157021,1.6304,1.62883,-0.000315453,-6.42271e-05,0.203539,0.203603
107,0.000801278,0.00489433,6.11304,6.10815,-0.00728102,-0.00148255,0.202135,0.203618,-6.66891e-05,-2.71562e-05,0.407178,0.407206,-0.000134485,-8.21458e-05,0.610734,0.610816,0.000216833,0.000176593,0.814595,0.814419,-0.000370726,-0.000377407,1.01764,1.01802,-0.00044378,-0.000542133,1.22108,1.22162,-3.37098e-05,-4.80441e-05,1.42518,1.42523,-0.000143871,-0.000234342,1.6286,1.62884,0.00118556,0.000482803,0.407719,0.407236,-3.62019e-05,-2.21127e-05,0.610794,0.610816,0.00105015,0.000855239,0.815251,0.814396,0.00281774,0.0028685,1.02088,1.01801,0.00115211,0.00140745,1.22304,1.22163,0.0012003,0.00171073,1.42696,1.42525,0.000992139,0.00161603,1.63045,1.62883,-1.1233e-05,-2.28707e-06,0.203601,0.203603
108,0.000811014,0.00495379,6.1131,6.10815,-0.00670173,-0.00136459,0.202253,0.203618,-0.00019131,-7.79027e-05,0.407128,0.407206,-0.000196502,-0.000120027,0.610696,0.610816,0.000179831,0.000146457,0.814565,0.814419,-0.000386624,-0.000393592,1.01763,1.01802,-0.000438871,-0.000536135,1.22109,1.22162,-4.42516e-05,-6.30686e-05,1.42516,1.42523,-0.000155804,-0.00025378,1.62858,1.62884,0.00110891,0.000451587,0.407687,0.407236,-2.44482e-06,-1.49334e-06,0.610814,0.610816,0.00105441,0.000858705,0.815255,0.814396,0.00282249,0.00287333,1.02089,1.01801,0.00114748,0.0014018,1.22303,1.22163,0.0012302,0.00175334,1.427,1.42525,0.00101826,0.00165858,1.63049,1.62883,-0.000289522,-5.89476e-05,0.203544,0.203603
109,0.00083738,0.00511484,6.11326,6.10815,-0.00688674,-0.00140226,0.202216,0.203618,-0.000110288,-4.491e-05,0.407161,0.407206,-0.000169968,-0.000103819,0.610712,0.610816,0.000294916,0.000240186,0.814659,0.814419,-0.000363585,-0.000370138,1.01765,1.01802,-0.000510728,-0.000623918,1.221,1.22162,-6.28593e-05,-8.95888e-05,1.42514,1.42523,-0.00014946,-0.000243446,1.62859,1.62884,0.00121546,0.000494979,0.407731,0.407236,4.83659e-05,2.95427e-05,0.610845,0.610816,0.0010284,0.000837525,0.815234,0.814396,0.00284679,0.00289807,1.02091,1.01801,0.00122003,0.00149043,1.22312,1.22163,0.00123731,0.00176347,1.42701,1.42525,0.00104296,0.0016988,1.63053,1.62883,-5.25163e-05,-1.06925e-05,0.203592,0.203603
110,0.000842562,0.0051465,6.11329,6.10815,-0.00697631,-0.0014205,0.202197,0.203618,-6.94215e-05,-2.82688e-05,0.407177,0.407206,-0.000130076,-7.94525e-05,0.610736,0.610816,0.000264342,0.000215285,0.814634,0.814419,-0.000280144,-0.000285192,1.01774,1.01802,-0.000523908,-0.000640018,1.22098,1.22162,-9.72677e-05,-0.000138629,1.42509,1.42523,-0.000189374,-0.000308459,1.62853,1.62884,0.00108501,0.000441854,0.407678,0.407236,0.000178066,0.000108765,0.610925,0.610816,0.000988154,0.000804749,0.815201,0.814396,0.00281986,0.00287065,1.02088,1.01801,0.00119185,0.001456,1.22309,1.22163,0.00124635,0.00177636,1.42703,1.42525,0.00103881,0.00169204,1.63052,1.62883,-0.000249598,-5.08189e-05,0.203552,0.203603
111,0.000870946,0.00531987,6.11347,6.10815,-0.00719893,-0.00146583,0.202152,0.203618,-0.00017778,-7.23929e-05,0.407133,0.407206,-0.000167658,-0.000102408,0.610713,0.610816,0.000275757,0.000224581,0.814644,0.814419,-0.000303218,-0.000308682,1.01771,1.01802,-0.000502764,-0.000614189,1.22101,1.22162,-8.36037e-05,-0.000119154,1.42511,1.42523,-0.000215565,-0.000351121,1.62849,1.62884,0.00128622,0.000523796,0.40776,0.407236,0.000171489,0.000104748,0.610921,0.610816,0.00110278,0.000898102,0.815294,0.814396,0.00287275,0.0029245,1.02094,1.01801,0.00115921,0.00141613,1.22305,1.22163,0.00125181,0.00178414,1.42703,1.42525,0.00107113,0.00174469,1.63057,1.62883,-0.00013736,-2.79668e-05,0.203575,0.203603
112,0.000881829,0.00538634,6.11353,6.10815,-0.00662145,-0.00134825,0.20227,0.203618,-0.000103514,-4.21516e-05,0.407163,0.407206,-0.000208597,-0.000127414,0.610688,0.610816,0.000212238,0.000172851,0.814592,0.814419,-0.000325974,-0.000331849,1.01769,1.01802,-0.000517703,-0.000632438,1.22099,1.22162,-0.000107264,-0.000152875,1.42507,1.42523,-0.000205782,-0.000335186,1.6285,1.62884,0.00121509,0.000494828,0.407731,0.407236,0.00012734,7.77816e-05,0.610894,0.610816,0.0012192,0.000992911,0.815389,0.814396,0.0028641,0.00291569,1.02093,1.01801,0.00123902,0.00151362,1.22315,1.22163,0.00129906,0.00185149,1.4271,1.42525,0.00116486,0.00189735,1.63073,1.62883,-0.000253501,-5.16135e-05,0.203551,0.203603
113,0.000910537,0.0055617,6.11371,6.10815,-0.00693701,-0.0014125,0.202205,0.203618,-0.000209727,-8.54021e-05,0.40712,0.407206,-0.00012572,-7.67919e-05,0.610739,0.610816,0.0003206,0.000261102,0.81468,0.814419,-0.000362871,-0.000369411,1.01765,1.01802,-0.000488436,-0.000596686,1.22103,1.22162,-6.05873e-05,-8.63507e-05,1.42514,1.42523,-0.000216665,-0.000352912,1.62848,1.62884,0.00130642,0.000532022,0.407768,0.407236,0.00015919,9.72356e-05,0.610913,0.610816,0.00117355,0.000955737,0.815352,0.814396,0.00298947,0.00304332,1.02106,1.01801,0.00121553,0.00148493,1.22312,1.22163,0.00133211,0.00189859,1.42715,1.42525,0.001153,0.00187804,1.63071,1.62883,8.84694e-06,1.80126e-06,0.203605,0.203603
114,0.000941084,0.00574828,6.1139,6.10815,-0.00676429,-0.00137733,0.202241,0.203618,-7.68551e-05,-3.12958e-05,0.407174,0.407206,-0.000144093,-8.80143e-05,0.610728,0.610816,0.000187673,0.000152845,0.814572,0.814419,-0.000318481,-0.000324221,1.0177,1.01802,-0.00045834,-0.000559919,1.22106,1.22162,-0.000104179,-0.000148479,1.42508,1.42523,-0.000183274,-0.000298523,1.62854,1.62884,0.00134224,0.00054661,0.407782,0.407236,0.000103152,6.30067e-05,0.610879,0.610816,0.00121008,0.000985486,0.815382,0.814396,0.00302085,0.00307527,1.02109,1.01801,0.00134061,0.00163773,1.22327,1.22163,0.00138101,0.00196829,1.42722,1.42525,0.00114181,0.00185981,1.63069,1.62883,-5.29705e-06,-1.0785e-06,0.203602,0.203603
115,0.000951624,0.00581266,6.11396,6.10815,-0.00721942,-0.00147,0.202148,0.203618,-0.000240406,-9.78947e-05,0.407108,0.407206,-9.02326e-05,-5.51155e-05,0.610761,0.610816,0.000220629,0.000179684,0.814599,0.814419,-0.000273664,-0.000278596,1.01774,1.01802,-0.000536267,-0.000655117,1.22097,1.22162,-3.30812e-05,-4.71482e-05,1.42518,1.42523,-0.000193428,-0.000315063,1.62852,1.62884,0.00127137,0.000517749,0.407754,0.407236,0.000149877,9.15471e-05,0.610907,0.610816,0.0012767,0.00103974,0.815436,0.814396,0.00297695,0.00303058,1.02104,1.01801,0.00123156,0.00150451,1.22314,1.22163,0.00136281,0.00194234,1.42719,1.42525,0.00117512,0.00191407,1.63074,1.62883,-0.000163759,-3.33418e-05,0.20357,0.203603
116,0.000952878,0.00582032,6.11397,6.10815,-0.00678311,-0.00138116,0.202237,0.203618,-0.000171147,-6.96919e-05,0.407136,0.407206,-0.000233541,-0.00014265,0.610673,0.610816,0.000164106,0.000133651,0.814553,0.814419,-0.000327705,-0.000333611,1.01769,1.01802,-0.000514406,-0.00062841,1.221,1.22162,-0.000123409,-0.000175886,1.42505,1.42523,-0.000222589,-0.000362561,1.62847,1.62884,0.00145495,0.000592506,0.407828,0.407236,0.00015434,9.42736e-05,0.61091,0.610816,0.00135543,0.00110386,0.8155,0.814396,0.00306174,0.00311689,1.02113,1.01801,0.00125615,0.00153456,1.22317,1.22163,0.0013728,0.00195659,1.42721,1.42525,0.00118987,0.0019381,1.63077,1.62883,-0.000124907,-2.54315e-05,0.203578,0.203603
117,0.000982849,0.00600339,6.11415,6.10815,-0.0069695,-0.00141912,0.202199,0.203618,-0.000161946,-6.59455e-05,0.40714,0.407206,-6.49722e-05,-3.96861e-05,0.610776,0.610816,0.000207785,0.000169224,0.814588,0.814419,-0.000309394,-0.00031497,1.01771,1.01802,-0.000587259,-0.00071741,1.22091,1.22162,-0.000125312,-0.000178598,1.42505,1.42523,-0.000207062,-0.00033727,1.6285,1.62884,0.00149999,0.00061085,0.407847,0.407236,0.000212776,0.000129967,0.610946,0.610816,0.00139767,0.00113826,0.815534,0.814396,0.00311903,0.00317522,1.02119,1.01801,0.00128748,0.00157283,1.2232,1.22163,0.00142645,0.00203305,1.42728,1.42525,0.00123732,0.00201539,1.63085,1.62883,-5.30781e-05,-1.08069e-05,0.203592,0.203603
118,0.000997404,0.00609229,6.11424,6.10815,-0.0065845,-0.00134072,0.202277,0.203618,-8.02739e-05,-3.2688e-05,0.407173,0.407206,-0.000192806,-0.000117769,0.610698,0.610816,0.000194309,0.000158249,0.814577,0.814419,-0.000403431,-0.000410702,1.01761,1.01802,-0.000571565,-0.000698237,1.22093,1.22162,-0.000187731,-0.00026756,1.42496,1.42523,-0.000245658,-0.000400137,1.62844,1.62884,0.00153629,0.000625631,0.407862,0.407236,0.000247181,0.000150982,0.610967,0.610816,0.0013738,0.00111882,0.815515,0.814396,0.00313409,0.00319054,1.0212,1.01801,0.00134643,0.00164485,1.22328,1.22163,0.00146993,0.00209501,1.42734,1.42525,0.00126944,0.0020677,1.6309,1.62883,-6.24741e-05,-1.27199e-05,0.20359,0.203603
119,0.00102579,0.0062657,6.11441,6.10815,-0.0069649,-0.00141818,0.2022,0.203618,-0.000260174,-0.000105945,0.4071,0.407206,-0.000160882,-9.82691e-05,0.610718,0.610816,0.000162445,0.000132298,0.814551,0.814419,-0.000408655,-0.000416019,1.01761,1.01802,-0.000521796,-0.000637438,1.22099,1.22162,-0.000156756,-0.000223413,1.425,1.42523,-0.000244902,-0.000398906,1.62844,1.62884,0.00131136,0.000534034,0.40777,0.407236,0.000318026,0.000194255,0.61101,0.610816,0.00138071,0.00112445,0.815521,0.814396,0.00311497,0.00317108,1.02119,1.01801,0.00141417,0.0017276,1.22336,1.22163,0.00147736,0.0021056,1.42736,1.42525,0.00128302,0.00208982,1.63092,1.62883,-9.90072e-05,-2.01582e-05,0.203583,0.203603
120,0.00102947,0.00628815,6.11444,6.10815,-0.00665445,-0.00135497,0.202263,0.203618,-0.00014847,-6.04578e-05,0.407145,0.407206,-0.000132266,-8.079e-05,0.610735,0.610816,0.000143326,0.000116727,0.814536,0.814419,-0.000314494,-0.000320162,1.0177,1.01802,-0.000608738,-0.000743649,1.22088,1.22162,-0.00016166,-0.000230402,1.425,1.42523,-0.00027404,-0.000446367,1.62839,1.62884,0.0014593,0.000594279,0.40783,0.407236,0.000387588,0.000236745,0.611053,0.610816,0.00148677,0.00121082,0.815607,0.814396,0.00315054,0.0032073,1.02122,1.01801,0.00145189,0.00177368,1.22341,1.22163,0.00153746,0.00219126,1.42744,1.42525,0.00133619,0.00217643,1.63101,1.62883,-7.62979e-05,-1.55345e-05,0.203587,0.203603
121,0.00106241,0.00648938,6.11464,6.10815,-0.00696262,-0.00141772,0.2022,0.203618,-9.01167e-05,-3.6696e-05,0.407169,0.407206,-0.000213278,-0.000130273,0.610686,0.610816,0.000255513,0.000208094,0.814627,0.814419,-0.000385258,-0.000392201,1.01763,1.01802,-0.00062809,-0.00076729,1.22086,1.22162,-0.000161842,-0.000230662,1.425,1.42523,-0.00027026,-0.000440209,1.6284,1.62884,0.00159985,0.000651514,0.407887,0.407236,0.000377629,0.000230662,0.611047,0.610816,0.00156555,0.00127497,0.815671,0.814396,0.0032738,0.00333277,1.02135,1.01801,0.0014343,0.00175219,1.22338,1.22163,0.00149945,0.00213709,1.42739,1.42525,0.00132891,0.00216457,1.63099,1.62883,0.00013795,2.80871e-05,0.203631,0.203603
122,0.00108367,0.00661924,6.11477,6.10815,-0.00648782,-0.00132104,0.202297,0.203618,-0.00022324,-9.09048e-05,0.407115,0.407206,-0.000238045,-0.000145402,0.61067,0.610816,0.000139902,0.000113939,0.814533,0.814419,-0.00032682,-0.00033271,1.01769,1.01802,-0.000596799,-0.000729064,1.2209,1.22162,-0.000200182,-0.000285305,1.42494,1.42523,-0.000268908,-0.000438008,1.6284,1.62884,0.00152414,0.000620683,0.407857,0.407236,0.000418862,0.000255847,0.611072,0.610816,0.00157661,0.00128399,0.81568,0.814396,0.00327326,0.00333223,1.02135,1.01801,0.0015194,0.00185615,1.22349,1.22163,0.0015689,0.00223607,1.42749,1.42525,0.0013252,0.00215852,1.63099,1.62883,-0.000152433,-3.10358e-05,0.203572,0.203603
123,0.00110276,0.00673581,6.11488,6.10815,-0.00721245,-0.00146858,0.202149,0.203618,-0.000246527,-0.000100387,0.407105,0.407206,-0.000260283,-0.000158985,0.610657,0.610816,0.000169136,0.000137747,0.814557,0.814419,-0.000381682,-0.000388561,1.01763,1.01802,-0.000670928,-0.000819621,1.2208,1.22162,-0.000187219,-0.00026683,1.42496,1.42523,-0.000279525,-0.0004553,1.62838,1.62884,0.0015668,0.000638058,0.407874,0.407236,0.000514737,0.000314409,0.61113,0.610816,0.00160294,0.00130542,0.815701,0.814396,0.00326552,0.00332435,1.02134,1.01801,0.00155262,0.00189673,1.22353,1.22163,0.00158962,0.00226561,1.42752,1.42525,0.00140005,0.00228045,1.63111,1.62883,0.000283631,5.7748e-05,0.203661,0.203603
124,0.00112437,0.0068678,6.11502,6.10815,-0.00686303,-0.00139744,0.202221,0.203618,-0.000257891,-0.000105015,0.407101,0.407206,-0.000225666,-0.00013784,0.610678,0.610816,0.000191241,0.00015575,0.814575,0.814419,-0.000383559,-0.000390471,1.01763,1.01802,-0.000587132,-0.000717254,1.22091,1.22162,-0.000228357,-0.000325461,1.4249,1.42523,-0.000273708,-0.000445826,1.62839,1.62884,0.00161628,0.000658207,0.407894,0.407236,0.000477428,0.000291621,0.611108,0.610816,0.00171326,0.00139527,0.815791,0.814396,0.00336788,0.00342855,1.02144,1.01801,0.00153355,0.00187344,1.22351,1.22163,0.0016737,0.00238543,1.42764,1.42525,0.00142791,0.00232582,1.63116,1.62883,2.82631e-05,5.75446e-06,0.203609,0.203603
