Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
09/07/21;DP600Large;NT6;00;2;0.0798;0.28843;2;4;0;6;0.2;0.4;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];U2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px]
106.5;0.053965;0.0052832;-0.0014409;0.32876;0;0;0;0;0;0;0;0;0;0;0;0;0
107;0.054514;0.0053846;-0.0014466;0.32936;0;0;0;0;0;0;0;0;0;0;0;0;0
107.5;0.055076;0.0054633;-0.0014047;0.3299;0;0;0;0;0;0;0;0;0;0;0;0;0
108;0.055679;0.0055349;-0.001427;0.33043;0;0;0;0;0;0;0;0;0;0;0;0;0
108.5;0.056203;0.0056456;-0.0014529;0.331;0;0;0;0;0;0;0;0;0;0;0;0;0
109;0.056647;0.0056572;-0.0014391;0.33154;0;0;0;0;0;0;0;0;0;0;0;0;0
109.5;0.057265;0.0057159;-0.0014865;0.3321;0;0;0;0;0;0;0;0;0;0;0;0;0
110;0.057876;0.0057716;-0.0014163;0.33267;0;0;0;0;0;0;0;0;0;0;0;0;0
110.5;0.058329;0.0057949;-0.001448;0.33323;0;0;0;0;0;0;0;0;0;0;0;0;0
111;0.058883;0.00593;-0.0014572;0.33369;0;0;0;0;0;0;0;0;0;0;0;0;0
111.5;0.05944;0.0059498;-0.0015314;0.33424;0;0;0;0;0;0;0;0;0;0;0;0;0
112;0.059987;0.0059717;-0.0015224;0.33478;0;0;0;0;0;0;0;0;0;0;0;0;0
112.5;0.060484;0.0061172;-0.0015212;0.33528;0;0;0;0;0;0;0;0;0;0;0;0;0
113;0.061034;0.0061153;-0.0015264;0.33581;0;0;0;0;0;0;0;0;0;0;0;0;0
113.5;0.06155;0.0061736;-0.0015589;0.3363;0;0;0;0;0;0;0;0;0;0;0;0;0
114;0.06212;0.006204;-0.001568;0.33681;0;0;0;0;0;0;0;0;0;0;0;0;0
114.5;0.062704;0.0062035;-0.0015519;0.33728;0;0;0;0;0;0;0;0;0;0;0;0;0
115;0.063163;0.0064222;-0.0016116;0.33779;0;0;0;0;0;0;0;0;0;0;0;0;0
115.5;0.063736;0.0064058;-0.0015964;0.33825;0;0;0;0;0;0;0;0;0;0;0;0;0
116;0.064346;0.0065005;-0.0015997;0.33877;0;0;0;0;0;0;0;0;0;0;0;0;0
116.5;0.064857;0.0064466;-0.0016243;0.33924;0;0;0;0;0;0;0;0;0;0;0;0;0
117;0.065416;0.0065427;-0.0016184;0.33974;0;0;0;0;0;0;0;0;0;0;0;0;0
117.5;0.065991;0.0065839;-0.001682;0.34026;0;0;0;0;0;0;0;0;0;0;0;0;0
118;0.066522;0.006631;-0.0016872;0.34069;0;0;0;0;0;0;0;0;0;0;0;0;0
118.5;0.067093;0.0066513;-0.0016793;0.34119;0;0;0;0;0;0;0;0;0;0;0;0;0
119;0.067639;0.0067949;-0.0016907;0.34169;0;0;0;0;0;0;0;0;0;0;0;0;0
119.5;0.068211;0.0068378;-0.0016261;0.34215;0;0;0;0;0;0;0;0;0;0;0;0;0
120;0.068824;0.0067913;-0.0017246;0.34263;0;0;0;0;0;0;0;0;0;0;0;0;0
120.5;0.069339;0.0069899;-0.001673;0.3431;0;0;0;0;0;0;0;0;0;0;0;0;0
121;0.06987;0.0070198;-0.00172;0.34349;0;0;0;0;0;0;0;0;0;0;0;0;0
121.5;0.070371;0.0071158;-0.0017311;0.34394;0;0;0;0;0;0;0;0;0;0;0;0;0
122;0.070941;0.0071292;-0.0017495;0.3444;0;0;0;0;0;0;0;0;0;0;0;0;0
122.5;0.071534;0.0071791;-0.0017827;0.34482;0;0;0;0;0;0;0;0;0;0;0;0;0
123;0.072087;0.0071747;-0.0017787;0.34523;0;0;0;0;0;0;0;0;0;0;0;0;0
123.5;0.072643;0.007346;-0.0017674;0.34569;0;0;0;0;0;0;0;0;0;0;0;0;0
124;0.073201;0.007392;-0.001848;0.34615;0;0;0;0;0;0;0;0;0;0;0;0;0
124.5;0.073793;0.0073756;-0.0018361;0.34652;0;0;0;0;0;0;0;0;0;0;0;0;0
125;0.074317;0.0075007;-0.0018558;0.34697;0;0;0;0;0;0;0;0;0;0;0;0;0
125.5;0.074919;0.0075104;-0.0018588;0.34745;0;0;0;0;0;0;0;0;0;0;0;0;0
126;0.075466;0.0075838;-0.0018933;0.34782;0;0;0;0;0;0;0;0;0;0;0;0;0
126.5;0.076041;0.0076164;-0.0018962;0.34826;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0.076608;0.0077392;-0.0019013;0.34869;0;0;0;0;0;0;0;0;0;0;0;0;0
127.5;0.077097;0.0076875;-0.0019423;0.34909;0;0;0;0;0;0;0;0;0;0;0;0;0
128;0.077742;0.0077968;-0.0019692;0.34947;0;0;0;0;0;0;0;0;0;0;0;0;0
128.5;0.078255;0.0079055;-0.0019402;0.3499;0;0;0;0;0;0;0;0;0;0;0;0;0
129;0.078789;0.0079023;-0.0019457;0.35028;0;0;0;0;0;0;0;0;0;0;0;0;0
129.5;0.079436;0.0079484;-0.0019489;0.35069;0;0;0;0;0;0;0;0;0;0;0;0;0
130;0.079908;0.0080232;-0.0019789;0.3511;0;0;0;0;0;0;0;0;0;0;0;0;0
130.5;0.080527;0.0081742;-0.0020105;0.35147;0;0;0;0;0;0;0;0;0;0;0;0;0
131;0.081126;0.0081643;-0.0020255;0.35184;0;0;0;0;0;0;0;0;0;0;0;0;0
131.5;0.081672;0.0082957;-0.0020889;0.35225;0;0;0;0;0;0;0;0;0;0;0;0;0
132;0.082233;0.0083542;-0.0021138;0.35264;0;0;0;0;0;0;0;0;0;0;0;0;0
132.5;0.082794;0.0083693;-0.002049;0.353;0;0;0;0;0;0;0;0;0;0;0;0;0
133;0.083379;0.0084415;-0.0020668;0.3534;0;0;0;0;0;0;0;0;0;0;0;0;0
133.5;0.083867;0.0085068;-0.0021324;0.35375;0;0;0;0;0;0;0;0;0;0;0;0;0
134;0.084471;0.0086285;-0.002111;0.3541;0;0;0;0;0;0;0;0;0;0;0;0;0
134.5;0.085012;0.0086365;-0.0021461;0.35452;0;0;0;0;0;0;0;0;0;0;0;0;0
135;0.085631;0.0087012;-0.0021545;0.35483;0;0;0;0;0;0;0;0;0;0;0;0;0
135.5;0.086206;0.0088172;-0.00212;0.3552;0;0;0;0;0;0;0;0;0;0;0;0;0
136;0.086825;0.008836;-0.0021721;0.35558;0;0;0;0;0;0;0;0;0;0;0;0;0
136.5;0.087339;0.008867;-0.0021642;0.35593;0;0;0;0;0;0;0;0;0;0;0;0;0
137;0.087892;0.008988;-0.0021916;0.35627;0;0;0;0;0;0;0;0;0;0;0;0;0
137.5;0.088481;0.0090502;-0.0021624;0.35667;0;0;0;0;0;0;0;0;0;0;0;0;0
138;0.08906;0.0091406;-0.0021863;0.35699;0;0;0;0;0;0;0;0;0;0;0;0;0
138.5;0.089623;0.009103;-0.002252;0.35737;0;0;0;0;0;0;0;0;0;0;0;0;0
139;0.090202;0.0091975;-0.0022351;0.35771;0;0;0;0;0;0;0;0;0;0;0;0;0
139.5;0.090749;0.0092659;-0.0022288;0.35807;0;0;0;0;0;0;0;0;0;0;0;0;0
140;0.091397;0.0092883;-0.0022357;0.3584;0;0;0;0;0;0;0;0;0;0;0;0;0
140.5;0.091924;0.0094129;-0.0022478;0.35876;0;0;0;0;0;0;0;0;0;0;0;0;0
141;0.092488;0.0094622;-0.0023084;0.35911;0;0;0;0;0;0;0;0;0;0;0;0;0
141.5;0.093093;0.0095223;-0.0022792;0.35945;0;0;0;0;0;0;0;0;0;0;0;0;0
142;0.0937;0.0095445;-0.0022863;0.35975;0;0;0;0;0;0;0;0;0;0;0;0;0
142.5;0.094206;0.0094945;-0.0023196;0.36008;0;0;0;0;0;0;0;0;0;0;0;0;0
143;0.094765;0.0096048;-0.0023672;0.36041;0;0;0;0;0;0;0;0;0;0;0;0;0
143.5;0.095326;0.0097226;-0.0023389;0.36071;0;0;0;0;0;0;0;0;0;0;0;0;0
144;0.095869;0.0096678;-0.002354;0.36104;0;0;0;0;0;0;0;0;0;0;0;0;0
144.5;0.096449;0.0097698;-0.0024115;0.36138;0;0;0;0;0;0;0;0;0;0;0;0;0
145;0.096915;0.0098217;-0.0023986;0.36171;0;0;0;0;0;0;0;0;0;0;0;0;0
145.5;0.097622;0.0098915;-0.0024095;0.36204;0;0;0;0;0;0;0;0;0;0;0;0;0
146;0.098235;0.0099926;-0.0024642;0.36235;0;0;0;0;0;0;0;0;0;0;0;0;0
146.5;0.098804;0.01004;-0.002512;0.36272;0;0;0;0;0;0;0;0;0;0;0;0;0
147;0.09937;0.010127;-0.0024882;0.36302;0;0;0;0;0;0;0;0;0;0;0;0;0
147.5;0.099955;0.010161;-0.0025386;0.36333;0;0;0;0;0;0;0;0;0;0;0;0;0
148;0.10055;0.010162;-0.0025158;0.36365;0;0;0;0;0;0;0;0;0;0;0;0;0
148.5;0.10105;0.010202;-0.0025013;0.36396;0;0;0;0;0;0;0;0;0;0;0;0;0
149;0.1017;0.010373;-0.0025408;0.36422;0;0;0;0;0;0;0;0;0;0;0;0;0
149.5;0.10222;0.010337;-0.0025818;0.36451;0;0;0;0;0;0;0;0;0;0;0;0;0
150;0.10275;0.010502;-0.002632;0.3648;0;0;0;0;0;0;0;0;0;0;0;0;0
150.5;0.10339;0.010527;-0.0026262;0.36507;0;0;0;0;0;0;0;0;0;0;0;0;0
151;0.10402;0.010577;-0.0026419;0.36535;0;0;0;0;0;0;0;0;0;0;0;0;0
151.5;0.10449;0.010589;-0.0026139;0.36566;0;0;0;0;0;0;0;0;0;0;0;0;0
152;0.10519;0.010653;-0.0026542;0.36595;0;0;0;0;0;0;0;0;0;0;0;0;0
152.5;0.1058;0.010754;-0.0026597;0.36624;0;0;0;0;0;0;0;0;0;0;0;0;0
153;0.10632;0.010753;-0.0026552;0.36651;0;0;0;0;0;0;0;0;0;0;0;0;0
153.5;0.10691;0.01089;-0.0027197;0.36683;0;0;0;0;0;0;0;0;0;0;0;0;0
154;0.10754;0.010901;-0.0027336;0.36709;0;0;0;0;0;0;0;0;0;0;0;0;0
154.5;0.10813;0.010989;-0.0027311;0.36739;0;0;0;0;0;0;0;0;0;0;0;0;0
155;0.10867;0.011014;-0.0027667;0.36765;0;0;0;0;0;0;0;0;0;0;0;0;0
155.5;0.10926;0.011111;-0.0027371;0.36793;0;0;0;0;0;0;0;0;0;0;0;0;0
156;0.10979;0.011228;-0.0027809;0.3682;0;0;0;0;0;0;0;0;0;0;0;0;0
156.5;0.11043;0.011239;-0.0028057;0.36849;0;0;0;0;0;0;0;0;0;0;0;0;0
157;0.11099;0.01139;-0.0028355;0.36877;0;0;0;0;0;0;0;0;0;0;0;0;0
157.5;0.11159;0.011425;-0.0028439;0.36903;0;0;0;0;0;0;0;0;0;0;0;0;0
158;0.11212;0.011353;-0.0028828;0.36931;0;0;0;0;0;0;0;0;0;0;0;0;0
158.5;0.11273;0.011456;-0.0029103;0.36959;0;0;0;0;0;0;0;0;0;0;0;0;0
159;0.11302;0.011544;-0.0029428;0.36984;0;0;0;0;0;0;0;0;0;0;0;0;0
159.5;0.11397;0.011571;-0.0029703;0.3701;0;0;0;0;0;0;0;0;0;0;0;0;0
160;0.11453;0.011717;-0.0029438;0.37034;0;0;0;0;0;0;0;0;0;0;0;0;0
160.5;0.11534;0.011767;-0.0029548;0.37064;0;0;0;0;0;0;0;0;0;0;0;0;0
161;0.11586;0.011816;-0.0030046;0.37086;0;0;0;0;0;0;0;0;0;0;0;0;0
161.5;0.11626;0.011891;-0.0030426;0.37114;0;0;0;0;0;0;0;0;0;0;0;0;0
162;0.11688;0.011979;-0.0030593;0.37141;0;0;0;0;0;0;0;0;0;0;0;0;0
162.5;0.11731;0.012013;-0.0031066;0.37166;0;0;0;0;0;0;0;0;0;0;0;0;0
163;0.11811;0.012139;-0.0030772;0.37193;0;0;0;0;0;0;0;0;0;0;0;0;0
163.5;0.11864;0.012139;-0.0031379;0.37217;0;0;0;0;0;0;0;0;0;0;0;0;0
164;0.1192;0.012218;-0.0031689;0.37241;0;0;0;0;0;0;0;0;0;0;0;0;0
164.5;0.11975;0.01227;-0.0030919;0.37267;0;0;0;0;0;0;0;0;0;0;0;0;0
165;0.12037;0.012346;-0.0031178;0.37292;0;0;0;0;0;0;0;0;0;0;0;0;0
165.5;0.12098;0.012421;-0.0031971;0.37315;0;0;0;0;0;0;0;0;0;0;0;0;0
166;0.12157;0.012458;-0.003175;0.37341;0;0;0;0;0;0;0;0;0;0;0;0;0
166.5;0.12215;0.012545;-0.0032546;0.37367;0;0;0;0;0;0;0;0;0;0;0;0;0
167;0.12277;0.012601;-0.0032128;0.3739;0;0;0;0;0;0;0;0;0;0;0;0;0
167.5;0.12332;0.012704;-0.0032662;0.37414;0;0;0;0;0;0;0;0;0;0;0;0;0
168;0.12389;0.012701;-0.0033278;0.37441;0;0;0;0;0;0;0;0;0;0;0;0;0
168.5;0.1245;0.012868;-0.0032931;0.37465;0;0;0;0;0;0;0;0;0;0;0;0;0
169;0.12514;0.012892;-0.0033594;0.37486;0;0;0;0;0;0;0;0;0;0;0;0;0
169.5;0.12564;0.012944;-0.0033491;0.37509;0;0;0;0;0;0;0;0;0;0;0;0;0
170;0.12635;0.01297;-0.0034183;0.37532;0;0;0;0;0;0;0;0;0;0;0;0;0
170.5;0.12689;0.013087;-0.0034142;0.37558;0;0;0;0;0;0;0;0;0;0;0;0;0
171;0.1273;0.013194;-0.0034595;0.37578;0;0;0;0;0;0;0;0;0;0;0;0;0
171.5;0.12813;0.013239;-0.0034609;0.37602;0;0;0;0;0;0;0;0;0;0;0;0;0
172;0.12872;0.013334;-0.0035202;0.37625;0;0;0;0;0;0;0;0;0;0;0;0;0
172.5;0.12925;0.013385;-0.0035342;0.37645;0;0;0;0;0;0;0;0;0;0;0;0;0
173;0.1299;0.013502;-0.0035913;0.37669;0;0;0;0;0;0;0;0;0;0;0;0;0
173.5;0.13051;0.013579;-0.003598;0.37693;0;0;0;0;0;0;0;0;0;0;0;0;0
174;0.13154;0.01365;-0.0036335;0.37716;0;0;0;0;0;0;0;0;0;0;0;0;0
174.5;0.13168;0.013732;-0.0036772;0.37737;0;0;0;0;0;0;0;0;0;0;0;0;0
175;0.1322;0.013826;-0.0036694;0.3776;0;0;0;0;0;0;0;0;0;0;0;0;0
175.5;0.13276;0.013843;-0.0036963;0.37781;0;0;0;0;0;0;0;0;0;0;0;0;0
176;0.13344;0.0139;-0.0037484;0.37801;0;0;0;0;0;0;0;0;0;0;0;0;0
176.5;0.13403;0.013992;-0.0037649;0.37823;0;0;0;0;0;0;0;0;0;0;0;0;0
177;0.13465;0.014148;-0.0037921;0.37845;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5;0.13516;0.014255;-0.0038525;0.37867;0;0;0;0;0;0;0;0;0;0;0;0;0
178;0.13576;0.014279;-0.0038453;0.37886;0;0;0;0;0;0;0;0;0;0;0;0;0
178.5;0.13642;0.014374;-0.0039304;0.37906;0;0;0;0;0;0;0;0;0;0;0;0;0
179;0.13701;0.014446;-0.0039126;0.37928;0;0;0;0;0;0;0;0;0;0;0;0;0
179.5;0.13756;0.014494;-0.0039288;0.37949;0;0;0;0;0;0;0;0;0;0;0;0;0
180;0.13818;0.014579;-0.0039428;0.3797;0;0;0;0;0;0;0;0;0;0;0;0;0
180.5;0.13884;0.014632;-0.0040387;0.37991;0;0;0;0;0;0;0;0;0;0;0;0;0
181;0.13938;0.014731;-0.004018;0.3801;0;0;0;0;0;0;0;0;0;0;0;0;0
181.5;0.13999;0.014767;-0.0040553;0.38031;0;0;0;0;0;0;0;0;0;0;0;0;0
182;0.14053;0.014894;-0.0041057;0.38052;0;0;0;0;0;0;0;0;0;0;0;0;0
182.5;0.14119;0.015025;-0.0041345;0.38072;0;0;0;0;0;0;0;0;0;0;0;0;0
183;0.14186;0.015081;-0.0041561;0.38092;0;0;0;0;0;0;0;0;0;0;0;0;0
183.5;0.1424;0.015139;-0.0041857;0.38112;0;0;0;0;0;0;0;0;0;0;0;0;0
184;0.14297;0.015292;-0.0042335;0.38132;0;0;0;0;0;0;0;0;0;0;0;0;0
184.5;0.14359;0.015369;-0.0041856;0.3815;0;0;0;0;0;0;0;0;0;0;0;0;0
185;0.14416;0.015464;-0.0042761;0.38169;0;0;0;0;0;0;0;0;0;0;0;0;0
185.5;0.14481;0.015493;-0.0042551;0.38189;0;0;0;0;0;0;0;0;0;0;0;0;0
186;0.14538;0.015614;-0.0043512;0.38208;0;0;0;0;0;0;0;0;0;0;0;0;0
186.5;0.14603;0.015726;-0.0043511;0.38224;0;0;0;0;0;0;0;0;0;0;0;0;0
187;0.14668;0.015729;-0.0043753;0.38243;0;0;0;0;0;0;0;0;0;0;0;0;0
187.5;0.14721;0.015868;-0.0044161;0.38262;0;0;0;0;0;0;0;0;0;0;0;0;0
188;0.14787;0.015916;-0.004461;0.38281;0;0;0;0;0;0;0;0;0;0;0;0;0
188.5;0.14845;0.016082;-0.0044603;0.38298;0;0;0;0;0;0;0;0;0;0;0;0;0
189;0.14908;0.016137;-0.0045009;0.38318;0;0;0;0;0;0;0;0;0;0;0;0;0
189.5;0.14964;0.016183;-0.0045423;0.38337;0;0;0;0;0;0;0;0;0;0;0;0;0
190;0.15026;0.016334;-0.0046215;0.38352;0;0;0;0;0;0;0;0;0;0;0;0;0
190.5;0.15084;0.016359;-0.0046309;0.38371;0;0;0;0;0;0;0;0;0;0;0;0;0
191;0.15137;0.016543;-0.0046252;0.38389;0;0;0;0;0;0;0;0;0;0;0;0;0
191.5;0.15203;0.016573;-0.0047076;0.38406;0;0;0;0;0;0;0;0;0;0;0;0;0
192;0.15261;0.016734;-0.004705;0.38421;0;0;0;0;0;0;0;0;0;0;0;0;0
192.5;0.15327;0.016807;-0.0047941;0.38438;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0.15392;0.016885;-0.0047908;0.38454;0;0;0;0;0;0;0;0;0;0;0;0;0
193.5;0.15451;0.01697;-0.0048011;0.38469;0;0;0;0;0;0;0;0;0;0;0;0;0
194;0.15505;0.01708;-0.0048705;0.38486;0;0;0;0;0;0;0;0;0;0;0;0;0
194.5;0.15565;0.017106;-0.0048564;0.38501;0;0;0;0;0;0;0;0;0;0;0;0;0
195;0.15626;0.017284;-0.0049358;0.38518;0;0;0;0;0;0;0;0;0;0;0;0;0
195.5;0.15682;0.017287;-0.0049293;0.38533;0;0;0;0;0;0;0;0;0;0;0;0;0
196;0.15746;0.017392;-0.0050176;0.38549;0;0;0;0;0;0;0;0;0;0;0;0;0
196.5;0.15806;0.017456;-0.0050529;0.38566;0;0;0;0;0;0;0;0;0;0;0;0;0
197;0.15865;0.01752;-0.0051267;0.38582;0;0;0;0;0;0;0;0;0;0;0;0;0
197.5;0.15927;0.017707;-0.0051445;0.38597;0;0;0;0;0;0;0;0;0;0;0;0;0
198;0.15985;0.017798;-0.0051614;0.38615;0;0;0;0;0;0;0;0;0;0;0;0;0
198.5;0.16047;0.017876;-0.0051895;0.38631;0;0;0;0;0;0;0;0;0;0;0;0;0
199;0.16104;0.017956;-0.0052462;0.38645;0;0;0;0;0;0;0;0;0;0;0;0;0
199.5;0.1617;0.018076;-0.0052201;0.38662;0;0;0;0;0;0;0;0;0;0;0;0;0
200;0.16223;0.018187;-0.0052817;0.38679;0;0;0;0;0;0;0;0;0;0;0;0;0
200.5;0.16292;0.018344;-0.0053049;0.38694;0;0;0;0;0;0;0;0;0;0;0;0;0
201;0.1634;0.018324;-0.0053842;0.3871;0;0;0;0;0;0;0;0;0;0;0;0;0
201.5;0.1641;0.018452;-0.0053863;0.38726;0;0;0;0;0;0;0;0;0;0;0;0;0
202;0.16463;0.018573;-0.0054463;0.3874;0;0;0;0;0;0;0;0;0;0;0;0;0
202.5;0.16536;0.018697;-0.0054724;0.38756;0;0;0;0;0;0;0;0;0;0;0;0;0
203;0.16591;0.018809;-0.0055359;0.38772;0;0;0;0;0;0;0;0;0;0;0;0;0
203.5;0.16648;0.018923;-0.0055647;0.38788;0;0;0;0;0;0;0;0;0;0;0;0;0
204;0.16716;0.019012;-0.0055693;0.38801;0;0;0;0;0;0;0;0;0;0;0;0;0
204.5;0.16771;0.019187;-0.0055935;0.38815;0;0;0;0;0;0;0;0;0;0;0;0;0
205;0.16837;0.019301;-0.0056159;0.38831;0;0;0;0;0;0;0;0;0;0;0;0;0
205.5;0.16896;0.019361;-0.0056559;0.38843;0;0;0;0;0;0;0;0;0;0;0;0;0
206;0.16958;0.019458;-0.0057182;0.38857;0;0;0;0;0;0;0;0;0;0;0;0;0
206.5;0.17014;0.019603;-0.0057177;0.38871;0;0;0;0;0;0;0;0;0;0;0;0;0
207;0.17077;0.019701;-0.0057638;0.38884;0;0;0;0;0;0;0;0;0;0;0;0;0
207.5;0.17142;0.019862;-0.0058034;0.38898;0;0;0;0;0;0;0;0;0;0;0;0;0
208;0.17181;0.019945;-0.0058245;0.38913;0;0;0;0;0;0;0;0;0;0;0;0;0
208.5;0.17253;0.019962;-0.0059264;0.38928;0;0;0;0;0;0;0;0;0;0;0;0;0
209;0.17327;0.020195;-0.005939;0.3894;0;0;0;0;0;0;0;0;0;0;0;0;0
209.5;0.17369;0.020328;-0.005938;0.38956;0;0;0;0;0;0;0;0;0;0;0;0;0
210;0.17445;0.020366;-0.0060125;0.38971;0;0;0;0;0;0;0;0;0;0;0;0;0
210.5;0.17505;0.020509;-0.0060473;0.38982;0;0;0;0;0;0;0;0;0;0;0;0;0
211;0.1757;0.020643;-0.0060894;0.38997;0;0;0;0;0;0;0;0;0;0;0;0;0
211.5;0.17633;0.02072;-0.006145;0.39013;0;0;0;0;0;0;0;0;0;0;0;0;0
212;0.17697;0.020782;-0.0061501;0.39027;0;0;0;0;0;0;0;0;0;0;0;0;0
212.5;0.17763;0.020934;-0.0061604;0.39039;0;0;0;0;0;0;0;0;0;0;0;0;0
213;0.17819;0.020976;-0.006201;0.3905;0;0;0;0;0;0;0;0;0;0;0;0;0
213.5;0.17876;0.021163;-0.0062461;0.39063;0;0;0;0;0;0;0;0;0;0;0;0;0
214;0.17943;0.0213;-0.0063312;0.39075;0;0;0;0;0;0;0;0;0;0;0;0;0
214.5;0.17991;0.021378;-0.0063258;0.39087;0;0;0;0;0;0;0;0;0;0;0;0;0
215;0.18055;0.021398;-0.0063873;0.39098;0;0;0;0;0;0;0;0;0;0;0;0;0
215.5;0.18116;0.021592;-0.00643;0.39108;0;0;0;0;0;0;0;0;0;0;0;0;0
216;0.18175;0.021723;-0.0064571;0.39121;0;0;0;0;0;0;0;0;0;0;0;0;0
216.5;0.18234;0.021793;-0.0064662;0.39132;0;0;0;0;0;0;0;0;0;0;0;0;0
217;0.183;0.021903;-0.0065479;0.39144;0;0;0;0;0;0;0;0;0;0;0;0;0
217.5;0.18363;0.022068;-0.0066037;0.39155;0;0;0;0;0;0;0;0;0;0;0;0;0
218;0.18425;0.022153;-0.0066237;0.39168;0;0;0;0;0;0;0;0;0;0;0;0;0
218.5;0.18481;0.022292;-0.0066844;0.39178;0;0;0;0;0;0;0;0;0;0;0;0;0
219;0.18548;0.022404;-0.0066924;0.39189;0;0;0;0;0;0;0;0;0;0;0;0;0
219.5;0.18611;0.02252;-0.0067351;0.39201;0;0;0;0;0;0;0;0;0;0;0;0;0
220;0.18673;0.02257;-0.0068281;0.39213;0;0;0;0;0;0;0;0;0;0;0;0;0
220.5;0.18738;0.022739;-0.0068077;0.39225;0;0;0;0;0;0;0;0;0;0;0;0;0
221;0.18795;0.022833;-0.0068596;0.39234;0;0;0;0;0;0;0;0;0;0;0;0;0
221.5;0.1886;0.022997;-0.0068798;0.39246;0;0;0;0;0;0;0;0;0;0;0;0;0
222;0.18917;0.023164;-0.007011;0.39258;0;0;0;0;0;0;0;0;0;0;0;0;0
222.5;0.18996;0.023209;-0.0069975;0.39267;0;0;0;0;0;0;0;0;0;0;0;0;0
223;0.19039;0.023287;-0.0070445;0.39277;0;0;0;0;0;0;0;0;0;0;0;0;0
223.5;0.19106;0.023477;-0.0070687;0.39289;0;0;0;0;0;0;0;0;0;0;0;0;0
224;0.19166;0.023595;-0.0071161;0.39299;0;0;0;0;0;0;0;0;0;0;0;0;0
224.5;0.19228;0.023699;-0.0070488;0.3931;0;0;0;0;0;0;0;0;0;0;0;0;0
225;0.19299;0.023851;-0.007136;0.39319;0;0;0;0;0;0;0;0;0;0;0;0;0
225.5;0.19351;0.023883;-0.0071897;0.39328;0;0;0;0;0;0;0;0;0;0;0;0;0
226;0.19421;0.024048;-0.0072235;0.3934;0;0;0;0;0;0;0;0;0;0;0;0;0
226.5;0.19489;0.024173;-0.0072258;0.39349;0;0;0;0;0;0;0;0;0;0;0;0;0
227;0.19518;0.024278;-0.0072817;0.39358;0;0;0;0;0;0;0;0;0;0;0;0;0
227.5;0.196;0.024372;-0.0073089;0.39368;0;0;0;0;0;0;0;0;0;0;0;0;0
228;0.19662;0.024549;-0.0073395;0.39375;0;0;0;0;0;0;0;0;0;0;0;0;0
228.5;0.19738;0.024624;-0.0073827;0.39383;0;0;0;0;0;0;0;0;0;0;0;0;0
229;0.19768;0.024837;-0.0073999;0.39394;0;0;0;0;0;0;0;0;0;0;0;0;0
229.5;0.19837;0.024972;-0.0074686;0.39403;0;0;0;0;0;0;0;0;0;0;0;0;0
230;0.199;0.024941;-0.0074466;0.39411;0;0;0;0;0;0;0;0;0;0;0;0;0
230.5;0.19974;0.02521;-0.0075385;0.3942;0;0;0;0;0;0;0;0;0;0;0;0;0
231;0.20007;0.025365;-0.0075319;0.3943;0;0;0;0;0;0;0;0;0;0;0;0;0
231.5;0.20107;0.025449;-0.0076366;0.39439;0;0;0;0;0;0;0;0;0;0;0;0;0
232;0.20169;0.02562;-0.0076651;0.39448;0;0;0;0;0;0;0;0;0;0;0;0;0
232.5;0.20223;0.025682;-0.0077212;0.39457;0;0;0;0;0;0;0;0;0;0;0;0;0
233;0.20283;0.025795;-0.0077126;0.39465;0;0;0;0;0;0;0;0;0;0;0;0;0
233.5;0.20345;0.026061;-0.007809;0.39473;0;0;0;0;0;0;0;0;0;0;0;0;0
234;0.20414;0.026088;-0.0078509;0.39482;0;0;0;0;0;0;0;0;0;0;0;0;0
234.5;0.20475;0.026322;-0.0078374;0.3949;0;0;0;0;0;0;0;0;0;0;0;0;0
235;0.20539;0.026421;-0.00792;0.39497;0;0;0;0;0;0;0;0;0;0;0;0;0
235.5;0.206;0.026588;-0.0079677;0.39506;0;0;0;0;0;0;0;0;0;0;0;0;0
236;0.20668;0.026697;-0.0079502;0.39514;0;0;0;0;0;0;0;0;0;0;0;0;0
236.5;0.20722;0.026845;-0.007984;0.39521;0;0;0;0;0;0;0;0;0;0;0;0;0
237;0.20786;0.026975;-0.0080549;0.39529;0;0;0;0;0;0;0;0;0;0;0;0;0
237.5;0.2085;0.0271;-0.0080879;0.39536;0;0;0;0;0;0;0;0;0;0;0;0;0
238;0.20909;0.027323;-0.0080674;0.39544;0;0;0;0;0;0;0;0;0;0;0;0;0
238.5;0.2097;0.027456;-0.008168;0.39551;0;0;0;0;0;0;0;0;0;0;0;0;0
