Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
17.999;0.00095813;0.00043004;3.253e-05;0.029586;0;0;0;0;0;0;0;0;0;0;0;0;0
18.5;0.0010685;0.00045802;8.2828e-05;0.031105;0;0;0;0;0;0;0;0;0;0;0;0;0
19;0.00096413;0.00034208;0.00015521;0.032516;0;0;0;0;0;0;0;0;0;0;0;0;0
19.499;0.0009954;0.00040164;0.00011299;0.033937;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0.0010881;0.0004745;0.00013075;0.035466;0;0;0;0;0;0;0;0;0;0;0;0;0
20.499;0.0011554;0.00045851;0.0001953;0.037015;0;0;0;0;0;0;0;0;0;0;0;0;0
20.999;0.0011177;0.00047178;0.00022831;0.038583;0;0;0;0;0;0;0;0;0;0;0;0;0
21.5;0.0012809;0.00053507;0.00016624;0.040033;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0.0012698;0.00049905;2.89e-07;0.041503;0;0;0;0;0;0;0;0;0;0;0;0;0
22.5;0.0013378;0.00049439;7.5744e-05;0.042973;0;0;0;0;0;0;0;0;0;0;0;0;0
23;0.001371;0.00055475;0.00012772;0.04458;0;0;0;0;0;0;0;0;0;0;0;0;0
23.499;0.0013791;0.0005649;0.00011495;0.046099;0;0;0;0;0;0;0;0;0;0;0;0;0
23.999;0.0014217;0.00056616;9.6635e-05;0.047746;0;0;0;0;0;0;0;0;0;0;0;0;0
24.499;0.0014718;0.00059669;0.00014475;0.049274;0;0;0;0;0;0;0;0;0;0;0;0;0
24.999;0.0015941;0.00055227;0.00014954;0.051078;0;0;0;0;0;0;0;0;0;0;0;0;0
25.5;0.0016147;0.00064289;8.4533e-05;0.052636;0;0;0;0;0;0;0;0;0;0;0;0;0
26;0.001631;0.00061144;7.9023e-05;0.054214;0;0;0;0;0;0;0;0;0;0;0;0;0
26.499;0.0017608;0.00059096;0.00014661;0.055938;0;0;0;0;0;0;0;0;0;0;0;0;0
27;0.0017666;0.00060366;6.5773e-05;0.057555;0;0;0;0;0;0;0;0;0;0;0;0;0
27.499;0.0021055;0.00068555;0.00016052;0.0593;0;0;0;0;0;0;0;0;0;0;0;0;0
28;0.0018384;0.00069016;0.00021087;0.060956;0;0;0;0;0;0;0;0;0;0;0;0;0
28.5;0.0018802;0.00064241;0.00027862;0.062769;0;0;0;0;0;0;0;0;0;0;0;0;0
28.999;0.0017788;0.00064468;0.00011687;0.064464;0;0;0;0;0;0;0;0;0;0;0;0;0
29.5;0.0020403;0.0006197;0.00012558;0.066317;0;0;0;0;0;0;0;0;0;0;0;0;0
29.999;0.0018442;0.00065846;0.0001754;0.068041;0;0;0;0;0;0;0;0;0;0;0;0;0
30.499;0.0021816;0.00065956;0.0001442;0.069923;0;0;0;0;0;0;0;0;0;0;0;0;0
30.999;0.0022289;0.00068378;0.00012298;0.071687;0;0;0;0;0;0;0;0;0;0;0;0;0
31.499;0.0021688;0.00061081;0.0002019;0.073608;0;0;0;0;0;0;0;0;0;0;0;0;0
31.999;0.0022254;0.00062767;0.00012409;0.075391;0;0;0;0;0;0;0;0;0;0;0;0;0
32.499;0.0023192;0.00071539;0.00012943;0.077332;0;0;0;0;0;0;0;0;0;0;0;0;0
32.999;0.0023571;0.00081129;0.00027415;0.079155;0;0;0;0;0;0;0;0;0;0;0;0;0
33.5;0.0023662;0.00068058;0.00022541;0.081164;0;0;0;0;0;0;0;0;0;0;0;0;0
33.999;0.002425;0.00069699;0.00012078;0.083045;0;0;0;0;0;0;0;0;0;0;0;0;0
34.499;0.0024994;0.0007528;0.00016894;0.084966;0;0;0;0;0;0;0;0;0;0;0;0;0
34.999;0.0025946;0.00074427;0.00024703;0.087083;0;0;0;0;0;0;0;0;0;0;0;0;0
35.499;0.0026499;0.00079501;8.9387e-05;0.089229;0;0;0;0;0;0;0;0;0;0;0;0;0
35.999;0.0026233;0.00077812;0.00026073;0.091267;0;0;0;0;0;0;0;0;0;0;0;0;0
36.5;0.0028149;0.00084002;0.00015486;0.093325;0;0;0;0;0;0;0;0;0;0;0;0;0
36.999;0.0028181;0.00069991;0.00022368;0.095599;0;0;0;0;0;0;0;0;0;0;0;0;0
37.499;0.0029467;0.00078643;0.00016149;0.097726;0;0;0;0;0;0;0;0;0;0;0;0;0
37.999;0.0029575;0.00075762;0.00012944;0.10008;0;0;0;0;0;0;0;0;0;0;0;0;0
38.499;0.003122;0.0008195;0.00011839;0.10249;0;0;0;0;0;0;0;0;0;0;0;0;0
38.999;0.0032679;0.00073814;0.00014958;0.10476;0;0;0;0;0;0;0;0;0;0;0;0;0
39.499;0.0031606;0.00073715;0.0002141;0.10706;0;0;0;0;0;0;0;0;0;0;0;0;0
40;0.003315;0.00069307;0.00034383;0.1096;0;0;0;0;0;0;0;0;0;0;0;0;0
40.499;0.0033439;0.0007878;0.00024597;0.1122;0;0;0;0;0;0;0;0;0;0;0;0;0
41;0.0031288;0.00072537;0.00023965;0.11465;0;0;0;0;0;0;0;0;0;0;0;0;0
41.499;0.0035132;0.00076164;0.00031067;0.11735;0;0;0;0;0;0;0;0;0;0;0;0;0
42;0.0033707;0.00080422;0.00022028;0.11988;0;0;0;0;0;0;0;0;0;0;0;0;0
42.5;0.003603;0.00073129;0.00025117;0.12267;0;0;0;0;0;0;0;0;0;0;0;0;0
42.999;0.0036451;0.00072373;0.00035592;0.12527;0;0;0;0;0;0;0;0;0;0;0;0;0
43.5;0.0037945;0.00079197;0.00032333;0.12796;0;0;0;0;0;0;0;0;0;0;0;0;0
43.999;0.0038584;0.00083688;0.00028804;0.13094;0;0;0;0;0;0;0;0;0;0;0;0;0
44.499;0.0040086;0.00074943;0.00028431;0.13398;0;0;0;0;0;0;0;0;0;0;0;0;0
45;0.004267;0.00070682;0.00020549;0.13687;0;0;0;0;0;0;0;0;0;0;0;0;0
45.5;0.0043123;0.00070487;0.00032125;0.13983;0;0;0;0;0;0;0;0;0;0;0;0;0
46;0.0042351;0.0006966;0.0003549;0.14307;0;0;0;0;0;0;0;0;0;0;0;0;0
46.499;0.0044823;0.000666;0.00038889;0.14636;0;0;0;0;0;0;0;0;0;0;0;0;0
46.999;0.0043033;0.00072881;0.00029026;0.14969;0;0;0;0;0;0;0;0;0;0;0;0;0
47.499;0.0045538;0.00068699;0.00037304;0.15249;0;0;0;0;0;0;0;0;0;0;0;0;0
47.999;0.0046834;0.0007435;0.00037107;0.15582;0;0;0;0;0;0;0;0;0;0;0;0;0
48.5;0.0048127;0.00066347;0.0003589;0.15892;0;0;0;0;0;0;0;0;0;0;0;0;0
48.999;0.0049583;0.00066906;0.00023367;0.16226;0;0;0;0;0;0;0;0;0;0;0;0;0
49.5;0.0049393;0.00072711;0.00032283;0.1656;0;0;0;0;0;0;0;0;0;0;0;0;0
50;0.0050784;0.0006041;0.00040227;0.16894;0;0;0;0;0;0;0;0;0;0;0;0;0
50.499;0.0052417;0.00074618;0.00031983;0.17178;0;0;0;0;0;0;0;0;0;0;0;0;0
50.999;0.0053518;0.00066461;0.00033559;0.1752;0;0;0;0;0;0;0;0;0;0;0;0;0
51.499;0.0054575;0.00068388;0.00041207;0.17865;0;0;0;0;0;0;0;0;0;0;0;0;0
51.999;0.0055282;0.00067576;0.00047929;0.18213;0;0;0;0;0;0;0;0;0;0;0;0;0
52.499;0.0057035;0.00065726;0.00036125;0.1851;0;0;0;0;0;0;0;0;0;0;0;0;0
53;0.0058271;0.00061644;0.00037548;0.18864;0;0;0;0;0;0;0;0;0;0;0;0;0
53.499;0.0059894;0.00068777;0.00039412;0.19219;0;0;0;0;0;0;0;0;0;0;0;0;0
53.999;0.0061737;0.00066448;0.00041354;0.19549;0;0;0;0;0;0;0;0;0;0;0;0;0
54.499;0.0063142;0.00066999;0.00040255;0.19877;0;0;0;0;0;0;0;0;0;0;0;0;0
55;0.0063778;0.00066114;0.00040429;0.2023;0;0;0;0;0;0;0;0;0;0;0;0;0
55.499;0.0064557;0.00070386;0.00048415;0.20584;0;0;0;0;0;0;0;0;0;0;0;0;0
56;0.0066283;0.00072852;0.00043486;0.20882;0;0;0;0;0;0;0;0;0;0;0;0;0
56.499;0.0067639;0.00076093;0.00044919;0.21233;0;0;0;0;0;0;0;0;0;0;0;0;0
56.999;0.006926;0.00068453;0.00046129;0.21579;0;0;0;0;0;0;0;0;0;0;0;0;0
57.499;0.0069476;0.00078744;0.00049283;0.2192;0;0;0;0;0;0;0;0;0;0;0;0;0
57.999;0.0071808;0.00068752;0.00057593;0.22228;0;0;0;0;0;0;0;0;0;0;0;0;0
58.499;0.0073182;0.00075154;0.00060078;0.22532;0;0;0;0;0;0;0;0;0;0;0;0;0
59;0.0074375;0.00073223;0.00065603;0.22856;0;0;0;0;0;0;0;0;0;0;0;0;0
59.5;0.007547;0.00082411;0.00065052;0.2317;0;0;0;0;0;0;0;0;0;0;0;0;0
59.999;0.0075983;0.00078401;0.00060652;0.23453;0;0;0;0;0;0;0;0;0;0;0;0;0
60.5;0.0077239;0.00082007;0.00058744;0.23755;0;0;0;0;0;0;0;0;0;0;0;0;0
60.999;0.0078862;0.00078189;0.00073314;0.24005;0;0;0;0;0;0;0;0;0;0;0;0;0
61.499;0.0080961;0.00085565;0.00069903;0.24297;0;0;0;0;0;0;0;0;0;0;0;0;0
62;0.0082386;0.00079511;0.00069821;0.24608;0;0;0;0;0;0;0;0;0;0;0;0;0
62.5;0.0083041;0.00091237;0.00066839;0.24871;0;0;0;0;0;0;0;0;0;0;0;0;0
62.999;0.0084984;0.00075871;0.00080763;0.25112;0;0;0;0;0;0;0;0;0;0;0;0;0
63.499;0.0085152;0.0010375;0.00076242;0.25415;0;0;0;0;0;0;0;0;0;0;0;0;0
63.999;0.0086597;0.00091568;0.00080919;0.25669;0;0;0;0;0;0;0;0;0;0;0;0;0
64.499;0.0089191;0.0010218;0.00080387;0.25921;0;0;0;0;0;0;0;0;0;0;0;0;0
64.999;0.009063;0.0010041;0.00083513;0.26189;0;0;0;0;0;0;0;0;0;0;0;0;0
65.499;0.009141;0.0010488;0.00081327;0.26453;0;0;0;0;0;0;0;0;0;0;0;0;0
65.999;0.0092033;0.0010353;0.00088503;0.26695;0;0;0;0;0;0;0;0;0;0;0;0;0
66.5;0.0094248;0.0011344;0.00088131;0.26934;0;0;0;0;0;0;0;0;0;0;0;0;0
66.999;0.0096204;0.0011487;0.00088296;0.27189;0;0;0;0;0;0;0;0;0;0;0;0;0
67.5;0.0097759;0.0011667;0.00082306;0.27444;0;0;0;0;0;0;0;0;0;0;0;0;0
67.999;0.0098659;0.0011249;0.0010273;0.27676;0;0;0;0;0;0;0;0;0;0;0;0;0
68.499;0.010101;0.0011711;0.0010281;0.27905;0;0;0;0;0;0;0;0;0;0;0;0;0
68.999;0.010222;0.0013159;0.0010972;0.28155;0;0;0;0;0;0;0;0;0;0;0;0;0
69.499;0.010382;0.0011928;0.0011074;0.28403;0;0;0;0;0;0;0;0;0;0;0;0;0
70;0.010574;0.0013537;0.0010957;0.28647;0;0;0;0;0;0;0;0;0;0;0;0;0
70.499;0.010915;0.0014656;0.001145;0.28853;0;0;0;0;0;0;0;0;0;0;0;0;0
71;0.010866;0.0014344;0.0011844;0.29093;0;0;0;0;0;0;0;0;0;0;0;0;0
71.499;0.01109;0.0015191;0.0012137;0.2933;0;0;0;0;0;0;0;0;0;0;0;0;0
72;0.011149;0.0014795;0.0012912;0.29549;0;0;0;0;0;0;0;0;0;0;0;0;0
72.5;0.01143;0.0015945;0.0012639;0.29782;0;0;0;0;0;0;0;0;0;0;0;0;0
72.999;0.011628;0.0016557;0.0012642;0.29994;0;0;0;0;0;0;0;0;0;0;0;0;0
73.499;0.011769;0.0017368;0.0013281;0.30221;0;0;0;0;0;0;0;0;0;0;0;0;0
73.999;0.011985;0.0017846;0.0014374;0.30411;0;0;0;0;0;0;0;0;0;0;0;0;0
74.5;0.012252;0.0018373;0.0014624;0.30654;0;0;0;0;0;0;0;0;0;0;0;0;0
74.999;0.012354;0.0018707;0.0014841;0.30878;0;0;0;0;0;0;0;0;0;0;0;0;0
75.5;0.012638;0.00188;0.0015011;0.31066;0;0;0;0;0;0;0;0;0;0;0;0;0
76;0.012971;0.0019067;0.0016001;0.31286;0;0;0;0;0;0;0;0;0;0;0;0;0
76.499;0.013068;0.0020651;0.0015736;0.31504;0;0;0;0;0;0;0;0;0;0;0;0;0
76.999;0.013327;0.0020781;0.001682;0.31701;0;0;0;0;0;0;0;0;0;0;0;0;0
77.499;0.013479;0.0021772;0.0017634;0.31893;0;0;0;0;0;0;0;0;0;0;0;0;0
77.999;0.013668;0.0022505;0.0017792;0.32098;0;0;0;0;0;0;0;0;0;0;0;0;0
78.499;0.014032;0.0022943;0.0018072;0.323;0;0;0;0;0;0;0;0;0;0;0;0;0
78.999;0.01409;0.002375;0.0018376;0.32482;0;0;0;0;0;0;0;0;0;0;0;0;0
79.499;0.014433;0.0024006;0.001967;0.32661;0;0;0;0;0;0;0;0;0;0;0;0;0
79.999;0.014702;0.002516;0.0020265;0.32854;0;0;0;0;0;0;0;0;0;0;0;0;0
80.499;0.01477;0.0024875;0.0021305;0.33042;0;0;0;0;0;0;0;0;0;0;0;0;0
80.999;0.015139;0.0025954;0.0021865;0.33215;0;0;0;0;0;0;0;0;0;0;0;0;0
81.499;0.015256;0.0027028;0.0021734;0.33401;0;0;0;0;0;0;0;0;0;0;0;0;0
82;0.015582;0.0026923;0.0022508;0.33571;0;0;0;0;0;0;0;0;0;0;0;0;0
82.499;0.015613;0.0028475;0.0023652;0.33752;0;0;0;0;0;0;0;0;0;0;0;0;0
83;0.016095;0.0029508;0.0023686;0.33919;0;0;0;0;0;0;0;0;0;0;0;0;0
83.499;0.016493;0.0029333;0.002479;0.34082;0;0;0;0;0;0;0;0;0;0;0;0;0
83.999;0.016608;0.002998;0.0026604;0.34272;0;0;0;0;0;0;0;0;0;0;0;0;0
84.499;0.016827;0.0032022;0.0026706;0.34418;0;0;0;0;0;0;0;0;0;0;0;0;0
84.999;0.017205;0.0032248;0.0027718;0.34587;0;0;0;0;0;0;0;0;0;0;0;0;0
85.499;0.01753;0.0032295;0.0027474;0.34742;0;0;0;0;0;0;0;0;0;0;0;0;0
85.999;0.017755;0.003329;0.0027406;0.34909;0;0;0;0;0;0;0;0;0;0;0;0;0
86.499;0.01808;0.0034883;0.002806;0.35073;0;0;0;0;0;0;0;0;0;0;0;0;0
86.999;0.018308;0.0034673;0.0029299;0.35222;0;0;0;0;0;0;0;0;0;0;0;0;0
87.5;0.018567;0.0035423;0.0030287;0.35382;0;0;0;0;0;0;0;0;0;0;0;0;0
87.999;0.018861;0.0036673;0.0029257;0.35525;0;0;0;0;0;0;0;0;0;0;0;0;0
88.499;0.019187;0.003859;0.0030388;0.3568;0;0;0;0;0;0;0;0;0;0;0;0;0
88.999;0.019524;0.0038365;0.0030209;0.35822;0;0;0;0;0;0;0;0;0;0;0;0;0
89.499;0.019841;0.0038813;0.003112;0.35974;0;0;0;0;0;0;0;0;0;0;0;0;0
89.999;0.020079;0.0040795;0.0033134;0.36124;0;0;0;0;0;0;0;0;0;0;0;0;0
90.5;0.020447;0.0042211;0.0033105;0.3625;0;0;0;0;0;0;0;0;0;0;0;0;0
90.999;0.020714;0.0042024;0.0034083;0.36396;0;0;0;0;0;0;0;0;0;0;0;0;0
91.5;0.02109;0.0043491;0.0034257;0.36541;0;0;0;0;0;0;0;0;0;0;0;0;0
91.999;0.02144;0.0044524;0.0035357;0.36674;0;0;0;0;0;0;0;0;0;0;0;0;0
92.5;0.021734;0.0045866;0.003552;0.36804;0;0;0;0;0;0;0;0;0;0;0;0;0
92.999;0.021953;0.0046141;0.0036114;0.36944;0;0;0;0;0;0;0;0;0;0;0;0;0
93.5;0.022558;0.0046936;0.003691;0.37082;0;0;0;0;0;0;0;0;0;0;0;0;0
93.999;0.022723;0.0047329;0.0038496;0.37206;0;0;0;0;0;0;0;0;0;0;0;0;0
94.499;0.023033;0.0049424;0.0038624;0.37338;0;0;0;0;0;0;0;0;0;0;0;0;0
94.998;0.023474;0.0050314;0.0038958;0.37459;0;0;0;0;0;0;0;0;0;0;0;0;0
95.499;0.023658;0.0051247;0.0039877;0.37577;0;0;0;0;0;0;0;0;0;0;0;0;0
95.999;0.024192;0.0051523;0.0041257;0.37705;0;0;0;0;0;0;0;0;0;0;0;0;0
96.499;0.024479;0.0052445;0.0042218;0.37829;0;0;0;0;0;0;0;0;0;0;0;0;0
96.999;0.024923;0.0054833;0.0043732;0.37931;0;0;0;0;0;0;0;0;0;0;0;0;0
97.5;0.025007;0.0054548;0.004316;0.3805;0;0;0;0;0;0;0;0;0;0;0;0;0
98;0.025502;0.0056059;0.0043417;0.38169;0;0;0;0;0;0;0;0;0;0;0;0;0
98.499;0.025998;0.0056644;0.0045436;0.38286;0;0;0;0;0;0;0;0;0;0;0;0;0
98.999;0.025873;0.0057889;0.0046522;0.38385;0;0;0;0;0;0;0;0;0;0;0;0;0
99.499;0.026531;0.0059368;0.0046879;0.38499;0;0;0;0;0;0;0;0;0;0;0;0;0
99.999;0.026897;0.0059917;0.0047514;0.38613;0;0;0;0;0;0;0;0;0;0;0;0;0
100.5;0.027212;0.0060456;0.0048131;0.38726;0;0;0;0;0;0;0;0;0;0;0;0;0
101;0.027583;0.0062099;0.0049557;0.38829;0;0;0;0;0;0;0;0;0;0;0;0;0
101.5;0.027925;0.0062563;0.0049148;0.3893;0;0;0;0;0;0;0;0;0;0;0;0;0
102;0.028313;0.0064103;0.0049632;0.39036;0;0;0;0;0;0;0;0;0;0;0;0;0
102.5;0.02868;0.0065595;0.0051554;0.39142;0;0;0;0;0;0;0;0;0;0;0;0;0
103;0.029089;0.0066315;0.005293;0.39229;0;0;0;0;0;0;0;0;0;0;0;0;0
103.5;0.029392;0.0066877;0.0054322;0.39331;0;0;0;0;0;0;0;0;0;0;0;0;0
104;0.029785;0.0068151;0.0054564;0.39431;0;0;0;0;0;0;0;0;0;0;0;0;0
104.5;0.03022;0.0068879;0.005582;0.39527;0;0;0;0;0;0;0;0;0;0;0;0;0
105;0.030481;0.006984;0.0057207;0.39617;0;0;0;0;0;0;0;0;0;0;0;0;0
105.5;0.030855;0.0071416;0.0057965;0.39714;0;0;0;0;0;0;0;0;0;0;0;0;0
106;0.031279;0.0071976;0.0059561;0.3981;0;0;0;0;0;0;0;0;0;0;0;0;0
106.5;0.031647;0.0072783;0.0060515;0.39897;0;0;0;0;0;0;0;0;0;0;0;0;0
107;0.031949;0.0073803;0.0061058;0.39975;0;0;0;0;0;0;0;0;0;0;0;0;0
107.5;0.032322;0.0074743;0.0061976;0.40067;0;0;0;0;0;0;0;0;0;0;0;0;0
108;0.032744;0.0075471;0.0063493;0.40158;0;0;0;0;0;0;0;0;0;0;0;0;0
108.5;0.033055;0.0076195;0.0064872;0.40242;0;0;0;0;0;0;0;0;0;0;0;0;0
109;0.033431;0.0077333;0.0065431;0.4033;0;0;0;0;0;0;0;0;0;0;0;0;0
109.5;0.033881;0.0078021;0.0067088;0.40411;0;0;0;0;0;0;0;0;0;0;0;0;0
110;0.034165;0.0080084;0.006757;0.40499;0;0;0;0;0;0;0;0;0;0;0;0;0
110.5;0.034603;0.0080484;0.0069296;0.40579;0;0;0;0;0;0;0;0;0;0;0;0;0
111;0.034954;0.0080798;0.0069081;0.40665;0;0;0;0;0;0;0;0;0;0;0;0;0
111.5;0.035341;0.0082044;0.0070407;0.40751;0;0;0;0;0;0;0;0;0;0;0;0;0
112;0.035706;0.0083793;0.0071198;0.40836;0;0;0;0;0;0;0;0;0;0;0;0;0
112.5;0.036084;0.0085114;0.0071501;0.40907;0;0;0;0;0;0;0;0;0;0;0;0;0
113;0.036449;0.0085218;0.007235;0.40991;0;0;0;0;0;0;0;0;0;0;0;0;0
113.5;0.036787;0.0086344;0.0073702;0.41074;0;0;0;0;0;0;0;0;0;0;0;0;0
114;0.03717;0.0087321;0.0074782;0.41149;0;0;0;0;0;0;0;0;0;0;0;0;0
114.5;0.037328;0.0088701;0.0076254;0.4123;0;0;0;0;0;0;0;0;0;0;0;0;0
115;0.037913;0.0090035;0.0077255;0.41304;0;0;0;0;0;0;0;0;0;0;0;0;0
115.5;0.038323;0.0090487;0.0078552;0.41383;0;0;0;0;0;0;0;0;0;0;0;0;0
116;0.03878;0.0091101;0.0079247;0.41462;0;0;0;0;0;0;0;0;0;0;0;0;0
116.5;0.039147;0.0092425;0.0080718;0.41534;0;0;0;0;0;0;0;0;0;0;0;0;0
117;0.039387;0.0093629;0.0081082;0.41606;0;0;0;0;0;0;0;0;0;0;0;0;0
117.5;0.039825;0.0094705;0.0081272;0.41684;0;0;0;0;0;0;0;0;0;0;0;0;0
118;0.040185;0.0096075;0.0082445;0.41747;0;0;0;0;0;0;0;0;0;0;0;0;0
118.5;0.040524;0.009663;0.0083516;0.41823;0;0;0;0;0;0;0;0;0;0;0;0;0
119;0.040972;0.009731;0.0084561;0.41899;0;0;0;0;0;0;0;0;0;0;0;0;0
119.5;0.041283;0.0099247;0.0085785;0.41973;0;0;0;0;0;0;0;0;0;0;0;0;0
120;0.041768;0.010056;0.0085507;0.42036;0;0;0;0;0;0;0;0;0;0;0;0;0
120.5;0.042118;0.010111;0.0085678;0.42116;0;0;0;0;0;0;0;0;0;0;0;0;0
121;0.042606;0.010154;0.0087107;0.42182;0;0;0;0;0;0;0;0;0;0;0;0;0
121.5;0.042948;0.010261;0.0088318;0.42254;0;0;0;0;0;0;0;0;0;0;0;0;0
122;0.043286;0.010406;0.0088859;0.42314;0;0;0;0;0;0;0;0;0;0;0;0;0
122.5;0.043658;0.010499;0.0089386;0.42383;0;0;0;0;0;0;0;0;0;0;0;0;0
123;0.044098;0.010537;0.0091042;0.42454;0;0;0;0;0;0;0;0;0;0;0;0;0
123.5;0.044503;0.010621;0.0091572;0.42523;0;0;0;0;0;0;0;0;0;0;0;0;0
124;0.044835;0.010693;0.0092678;0.42581;0;0;0;0;0;0;0;0;0;0;0;0;0
124.5;0.045242;0.010883;0.0093166;0.42655;0;0;0;0;0;0;0;0;0;0;0;0;0
125;0.045644;0.010938;0.0094976;0.42717;0;0;0;0;0;0;0;0;0;0;0;0;0
125.5;0.046101;0.010996;0.0095551;0.42784;0;0;0;0;0;0;0;0;0;0;0;0;0
126;0.046497;0.011056;0.0096652;0.42845;0;0;0;0;0;0;0;0;0;0;0;0;0
126.5;0.046928;0.011148;0.0097307;0.42907;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0.04733;0.011285;0.009839;0.42974;0;0;0;0;0;0;0;0;0;0;0;0;0
127.5;0.047705;0.011378;0.0099065;0.43042;0;0;0;0;0;0;0;0;0;0;0;0;0
